id,lang,text,author_id,conversation_id,created_at,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.551916776459342e+18,id,"Hadirkan Banyak Inovasi, Alibaba Cloud Patuhi Kebijakan PSE Kominfo https://t.co/9t6oSXawIF /via @gizmologi https://t.co/HpDQTNdUme",419351733.0,1.551916776459342e+18,2022-07-26 13:06:07,0,0,0,0,"Present a lot of innovations, Alibaba Cloud obeys the PSE Kominfo policy https://t.co/9t6osxawif/via @gizmology https://t.co/hpdqtndume",0.0,0.0
1.551916709376066e+18,id,Mendukung kominfo membasmi judi online. https://t.co/L7OvQ0IUnv,1.442368293659034e+18,1.551916709376066e+18,2022-07-26 13:05:51,0,0,0,0,Supports Kominfo eradicating online gambling. https://t.co/l7ovq0iunv,0.0,0.0
1.55191660642268e+18,id,Kominfo siap membasmi judi slot https://t.co/R6jTUBoNxx,1.442365826930151e+18,1.55191660642268e+18,2022-07-26 13:05:26,0,0,0,0,Kominfo is ready to eradicate slot gambling https://t.co/r6jtubonxx,0.2,0.5
1.551916565746319e+18,id,"Google akhirnya mendaftarkan diri sebagai Penyelenggara Sistem Elektronik (PSE) Lingkup Privat di @kemkominfo

@PlateJohnny
https://t.co/stYWLUKd1P",1.255870456797651e+18,1.551916565746319e+18,2022-07-26 13:05:17,0,0,0,0,"Google finally registered as the organizer of the Private Electronic System (PSE) at @kemkominfo

@Platejohnny
https://t.co/stywlukd1p",0.0,0.6875
1.551916424859636e+18,id,"RAKORD OPS AMAN SURO 2022

Kapolres Magetan menghadiri kegiatan Rakor Eksternal Ops Aman Suro 2022 dalam rangka pengamanan kegiatan masyarakat pada bulan Muharram / Suro 1444 H bertempat di Gedung GCOI Kominfo Kota Madiun dalam rangka Harkamtibmas. https://t.co/d6PduVvr7G",1.491259162114015e+18,1.551916424859636e+18,2022-07-26 13:04:43,0,0,1,0,"Rakord Ops Safe Suro 2022

The Magetan Police Chief attended the External Coordination Meeting of Ops Aman Suro 2022 in the context of securing community activities in the month of Muharram / Suro 1444 H at the GCOI Kominfo Building in Madiun City in the framework of Harkamtibmas. https://t.co/d6pduvvr7g",0.25,0.3
1.551916342215057e+18,id,"https://t.co/UFTLNmAqX9 merupakan mesin pencari karya anak Indonesia. 

Geevv mesin pencari berbasis web sosial (Sosial Search Engine) yg bertujuan memberi dampak positif bagi masyarakat dunia.

@kemkominfo
@PlateJohnny
https://t.co/1AhrKzbu54",1.255870456797651e+18,1.551916342215057e+18,2022-07-26 13:04:23,0,0,0,0,"https://t.co/uftlnmaqx9 is a search engine by Indonesian children.

Geevv Social Web -Based Search Engine (Social Search Engine) which aims to have a positive impact on the world community.

@kemkominfo
@Platejohnny
https://t.co/1ahrkzbu54",0.09797979797979799,0.2262626262626262
1.551915966908735e+18,id,Kominfo meminta untuk menyaring informasi yang di dapat di Internet. https://t.co/Sh0vtG5tAE,1.442368293659034e+18,1.551915966908735e+18,2022-07-26 13:02:54,0,0,0,0,Kominfo asks to filter out the information that can be on the internet. https://t.co/sh0vtg5tae,0.0,0.0
1.551915776739004e+18,id,Kominfo mengingatkan penggunaan informasi internet harus digunakan dengan baik. https://t.co/AopwR3A5NC,1.442365826930151e+18,1.551915776739004e+18,2022-07-26 13:02:09,0,0,0,0,Kominfo reminded the use of internet information must be used well. https://t.co/aopwr3a5nc,0.0,0.0
1.551915594563617e+18,id,@kominfo_jtg @ganjarpranowo mengkonversi sepeda motor matic mesin berbahan bakar minyak menjadi mesin berpenggerak listrik. atau gimana enak nulisnya ya min?,3066335894.0,1.551733494690198e+18,2022-07-26 13:01:25,0,0,1,0,"@ominfo_jtg @ganjarpranowo converts an oil -fueled engine automatic motorbike into an electric -moving engine. Or how good is it writing, bro?",0.7,0.6000000000000001
1.551911888434639e+18,id,"𝙋𝙚𝙢𝙠𝙖𝙗 𝙇𝙪𝙩𝙞𝙢 𝙏𝙖𝙣𝙙𝙖𝙩𝙖𝙣𝙜𝙖𝙣𝙞 𝙈𝙤𝙐 𝘿𝙚𝙣𝙜𝙖𝙣 𝙐𝙣𝙞𝙫𝙚𝙧𝙨𝙞𝙩𝙖𝙨 𝘾𝙤𝙠𝙧𝙤𝙖𝙢𝙞𝙣𝙤𝙩𝙤 𝙋𝙖𝙡𝙤𝙥𝙤

BACA SELENGKAPNYA DI 👉 https://t.co/fFTtEqORqk

#luwutimurinspiring #menginspirasi #berkelanjutan #lebihmaju #berlandas #nilai #agama #dan #budaya https://t.co/FjzrndXXJi",8.900555904955064e+17,1.551911888434639e+18,2022-07-26 12:46:41,0,0,0,0,"𝙋𝙚𝙢𝙠𝙖𝙗 𝙇𝙪𝙩𝙞𝙢 𝙏𝙖𝙣𝙙𝙖𝙩𝙖𝙣𝙜𝙖𝙣𝙞 𝙈𝙤𝙐 𝘿𝙚𝙣𝙜𝙖𝙣 𝙐𝙣𝙞𝙫𝙚𝙧𝙨𝙞𝙩𝙖𝙨 𝘾𝙤𝙠𝙧𝙤𝙖𝙢𝙞𝙣𝙤𝙩𝙤 𝙋𝙖𝙡𝙤𝙥𝙤

Read more at 👉 https://t.co/fftteqorqk

#LUWUTIMURINSPiring #MenggiPinasi #Besting #LaterMaju #Berlandas #Neang #agama #dan #budaya https://t.co/fjzrndxxji",0.5,0.5
1.551911407523807e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wonotunggal - Bts. Kab. Pekalongan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/PIau9N0xfM",1.37832348121387e+18,1.551911407523807e+18,2022-07-26 12:44:47,0,0,0,0,"Friend #JalanCantik
Wonotunggal routine maintenance work - BTS. Regency. Pekalongan

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/piau9n0xfm",0.0,0.0
1.551911351714361e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wonotunggal - Bts. Kab. Pekalongan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/RPei9Oq4Sg",1.37832348121387e+18,1.551911351714361e+18,2022-07-26 12:44:34,0,0,0,0,"Friend #JalanCantik
Wonotunggal routine maintenance work - BTS. Regency. Pekalongan

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/rpei9oq4sg",0.0,0.0
1.551911274417512e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wonotunggal - Bts. Kab. Pekalongan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/LZOpuwEOxW",1.37832348121387e+18,1.551911274417512e+18,2022-07-26 12:44:15,0,0,0,0,"Friend #JalanCantik
Wonotunggal routine maintenance work - BTS. Regency. Pekalongan

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/lzopuweoxw",0.0,0.0
1.551911227651002e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wonotunggal - Bts. Kab. Pekalongan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ZURe1d7W9H",1.37832348121387e+18,1.551911227651002e+18,2022-07-26 12:44:04,0,0,0,0,"Friend #JalanCantik
Wonotunggal routine maintenance work - BTS. Regency. Pekalongan

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/zure1d7w9h",0.0,0.0
1.551911143395844e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wonotunggal - Bts. Kab. Pekalongan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/UgYF1Gft3e",1.37832348121387e+18,1.551911143395844e+18,2022-07-26 12:43:44,0,0,0,0,"Friend #JalanCantik
Wonotunggal routine maintenance work - BTS. Regency. Pekalongan

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ugyf1gft3e",0.0,0.0
1.551911123208745e+18,id,@Jen_D_Ro Iya boleh abis itu tu bocil2 gw suruh nyerang gedung kominfo,248224654.0,1.551824545450824e+18,2022-07-26 12:43:39,0,1,0,0,"@Jen_d_ro Yes, I may after that, I told me to attack the Communication and Information Building",0.0,0.0
1.551911094440014e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wonotunggal - Bts. Kab. Pekalongan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/B1qLJKLrfP",1.37832348121387e+18,1.551911094440014e+18,2022-07-26 12:43:32,0,0,0,0,"Friend #JalanCantik
Wonotunggal routine maintenance work - BTS. Regency. Pekalongan

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/b1qljklrfp",0.0,0.0
1.551911039058383e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wonotunggal - Bts. Kab. Pekalongan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/EK09sGPASB",1.37832348121387e+18,1.551911039058383e+18,2022-07-26 12:43:19,0,0,1,0,"Friend #JalanCantik
Wonotunggal routine maintenance work - BTS. Regency. Pekalongan

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ek09sgpasb",0.0,0.0
1.551911038333092e+18,id,"@Akukotaro Tenang aja mas, lah wong kominfo sendiri banyak make provider yang gak daftar kok wkwkwk",73814039.0,1.551749252636094e+18,2022-07-26 12:43:19,0,1,0,0,"@Akukotaro just calm down, bro, Wong Kominfo himself has a lot of use providers who don't register anyway.",0.07222222222222223,0.5194444444444445
1.551910910981067e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/cgiynxlBYx",1.37832348121387e+18,1.551910910981067e+18,2022-07-26 12:42:48,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Wiradesa section - Kalibening

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@ominfo_jtg @dprdjatengprov https://t.co/cgiynxlbyx",0.0,0.0
1.551910902982529e+18,id,@kominfo_jtg @ganjarpranowo Ntar kasus kayak tv rakitan yang dulu itu nggak nih?,1.332030274612314e+18,1.551733494690198e+18,2022-07-26 12:42:47,0,0,0,0,@ominfo_jtg @ganjarpranowo later cases like the homemade tv that used to be?,0.0,0.0
1.551910852634194e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/hkYqFzmnlQ",1.37832348121387e+18,1.551910852634194e+18,2022-07-26 12:42:35,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Wiradesa section - Kalibening

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/hkyqfzmnlq",0.0,0.0
1.551910804525445e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/SrJGyATmQS",1.37832348121387e+18,1.551910804525445e+18,2022-07-26 12:42:23,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Wiradesa section - Kalibening

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/srjgyatmqs",0.0,0.0
1.551910759826739e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/8s3UXizJZy",1.37832348121387e+18,1.551910759826739e+18,2022-07-26 12:42:12,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Wiradesa section - Kalibening

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/8s3uxizjzy",0.0,0.0
1.551910719217496e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/FthPzEscIT",1.37832348121387e+18,1.551910719217496e+18,2022-07-26 12:42:03,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Wiradesa section - Kalibening

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/fthpzescit",0.0,0.0
1.55191067739607e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/VBK8RMbsuA",1.37832348121387e+18,1.55191067739607e+18,2022-07-26 12:41:53,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Wiradesa section - Kalibening

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/vbk8rmbsua",0.0,0.0
1.551910619451798e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/t2wtCOGRHu",1.37832348121387e+18,1.551910619451798e+18,2022-07-26 12:41:39,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Wiradesa section - Kalibening

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/t2wtcoghu",0.0,0.0
1.551910527957316e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/X0Ft9IN8p0",1.37832348121387e+18,1.551910527957316e+18,2022-07-26 12:41:17,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Wiradesa section - Kalibening

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/x0ft9in8p0",0.0,0.0
1.551910470596297e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/job9ycCTnW",1.37832348121387e+18,1.551910470596297e+18,2022-07-26 12:41:03,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Wiradesa section - Kalibening

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/job9ycctnw",0.0,0.0
1.551910297643782e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/frNppiPMkh",1.37832348121387e+18,1.551910297643782e+18,2022-07-26 12:40:22,0,0,0,0,"Friend #JalanCantik
Routine Maintenance Work Banyuputih section - PLANTANGAN

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/frnppipmkh",0.0,0.0
1.551910248809501e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/Yl94qSg86R",1.37832348121387e+18,1.551910248809501e+18,2022-07-26 12:40:11,0,0,0,0,"Friend #JalanCantik
Routine Maintenance Work Banyuputih section - PLANTANGAN

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/yl94qsg86r",0.0,0.0
1.551910204026937e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/gCmKhUlb3U",1.37832348121387e+18,1.551910204026937e+18,2022-07-26 12:40:00,0,0,0,0,"Friend #JalanCantik
Routine Maintenance Work Banyuputih section - PLANTANGAN

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/gcmkhulb3u",0.0,0.0
1.55190994551946e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/KlPKpVBhMd",1.37832348121387e+18,1.55190994551946e+18,2022-07-26 12:38:58,0,0,0,0,"Friend #JalanCantik
Routine Maintenance Work Banyuputih section - PLANTANGAN

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/klpkpvbhmd",0.0,0.0
1.551909850514608e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Pemalang - Randudongkal

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/h1gAYvDpW0",1.37832348121387e+18,1.551909850514608e+18,2022-07-26 12:38:36,0,0,0,0,"Friend #JalanCantik
Pemalang Routine Maintenance Work - Randudongkal

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/h1gayvdpw0",0.0,0.0
1.551909849684136e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Pemalang - Randudongkal

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/rxCLv11rl9",1.37832348121387e+18,1.551909849684136e+18,2022-07-26 12:38:35,0,0,0,0,"Friend #JalanCantik
Pemalang Routine Maintenance Work - Randudongkal

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/rxclv11rl9",0.0,0.0
1.551909846135755e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Belik

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/l3BTNfb8pS",1.37832348121387e+18,1.551909846135755e+18,2022-07-26 12:38:35,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Belik

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@ominfo_jtg @dprdjatengprov https://t.co/l3btnfb8ps",0.0,0.0
1.551909844491575e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Belik

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/GNWuSCJAO4",1.37832348121387e+18,1.551909844491575e+18,2022-07-26 12:38:34,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Belik

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/gnwuscjao4",0.0,0.0
1.551909765076226e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kebonagung - Kesesi

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/GvXLxVDHFN",1.37832348121387e+18,1.551909765076226e+18,2022-07-26 12:38:15,0,0,0,0,"Friend #JalanCantik
Kebonagung routine maintenance work - Kesesi

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@ominfo_jtg @dprdjatengprov https://t.co/gvxlxvdhfn",0.0,0.0
1.551909737297752e+18,id,Kominfo alergi melihat ini https://t.co/jaALJSQQbz,445858826.0,1.551909737297752e+18,2022-07-26 12:38:09,0,0,1,0,Kominfo Allergy sees this https://t.co/jaaljsqqbz,0.0,0.0
1.551909599326122e+18,id,"𝘽𝙪𝙙𝙞𝙢𝙖𝙣 𝙏𝙪𝙩𝙪𝙥 𝙈𝙪𝙠𝙚𝙧𝙠𝙖𝙗 𝙋𝙈𝙄 𝙆𝙖𝙗𝙪𝙥𝙖𝙩𝙚𝙣 𝙇𝙪𝙬𝙪 𝙏𝙞𝙢𝙪𝙧

INFO LENGKAPNYA DI 👉 https://t.co/HZ9kHy8hfo

#luwutimurinspiring #lutim #menginspirasi #berkelanjutan #lebihmaju #berlandas #nilai #agama #dan #budaya https://t.co/Xs0e4xYZvz",8.900555904955064e+17,1.551909599326122e+18,2022-07-26 12:37:36,0,0,0,0,"𝘽𝙪𝙙𝙞𝙢𝙖𝙣 𝙏𝙪𝙩𝙪𝙥 𝙈𝙪𝙠𝙚𝙧𝙠𝙖𝙗 𝙋𝙈𝙄 𝙆𝙖𝙗𝙪𝙥𝙖𝙩𝙚𝙣 𝙇𝙪𝙬𝙪 𝙏𝙞𝙢𝙪𝙧

Complete information at 👉 https://t.co/hz9khy8hfo

#Luwutimurinspiring #lutim #mengin inspiration #sustainable #lasangmaju #berlandas #naki #agama #dan #budaya https://t.co/xs0e4xyzzvz",0.1,0.4
1.551909577028882e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kebonagung - Bts. Kab. Batang

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/MPgXth4u0B",1.37832348121387e+18,1.551909577028882e+18,2022-07-26 12:37:30,0,0,0,0,"Friend #JalanCantik
Kebonagung routine maintenance work - BTS. Regency. Stem

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/mpgxth4u0b",0.0,0.0
1.551909538378293e+18,id,"RAKORD OPS AMAN SURO 2022

Kapolres Magetan menghadiri kegiatan Rakor Eksternal Ops Aman Suro 2022 dalam rangka pengamanan kegiatan masyarakat pada bulan Muharram / Suro 1444 H bertempat di Gedung GCOI Kominfo Kota Madiun dalam rangka Harkamtibmas https://t.co/50hfyj6TYY",1.484026859923075e+18,1.551909538378293e+18,2022-07-26 12:37:21,0,0,0,0,"Rakord Ops Safe Suro 2022

The Magetan Police Chief attended the External Coordination Meeting of Ops Aman Suro 2022 in the context of securing community activities in the month of Muharram/Suro 1444 H at the GCOI Kominfo Building, Madiun City in the framework of Harkamtibmas https://t.co/50hfyj6tyy",0.25,0.3
1.551909500533109e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kebonagung - Bts. Kab. Batang

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/7Ayy2Fn8WM",1.37832348121387e+18,1.551909500533109e+18,2022-07-26 12:37:12,0,0,0,0,"Friend #JalanCantik
Kebonagung routine maintenance work - BTS. Regency. Stem

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/7ayy2fn8wm",0.0,0.0
1.551909453296939e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kebonagung - Bts. Kab. Batang

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/DrhVkUGycX",1.37832348121387e+18,1.551909453296939e+18,2022-07-26 12:37:01,0,0,0,0,"Friend #JalanCantik
Kebonagung routine maintenance work - BTS. Regency. Stem

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@ominfo_jtg @dprdjatengprov https://t.co/drhvkugycx",0.0,0.0
1.551909391535706e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kebonagung - Bts. Kab. Batang

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/cb0DlEbVBG",1.37832348121387e+18,1.551909391535706e+18,2022-07-26 12:36:46,0,0,0,0,"Friend #JalanCantik
Kebonagung routine maintenance work - BTS. Regency. Stem

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/cb0dlebvbg",0.0,0.0
1.551909166863639e+18,id,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Batang - Wonotunggal - Surjo

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/PkrtoLPGiT",1.37832348121387e+18,1.551909166863639e+18,2022-07-26 12:35:53,0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Batang - Wonotunggal - Surjo

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/pkrtolpgit",0.0,0.0
