id,text,conversation_id,lang,created_at,author_id,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.553403499400266e+18,"Judul musuh masyarakat episode 101 di noice ""Kami setuju Kominfo menerapkan PSE""
bener ga bang @TretanMuslim @adrianoqalbi",1.553403499400266e+18,id,2022-07-30 15:33:49,729135878732271616,0,0,0,0,"Title of Enemy Episode 101 at Noice ""We Agree Kominfo Applying PSE""
Really, Bang @tretanmuslim @adrianoqalbi",0.2,0.2
1.553403404051173e+18,"PSE Kominfo, Mengapa ingin Blokir Facebook, WhatsApp hingga Google? Ini Jawabannya https://t.co/Bc99xBft03",1.553403404051173e+18,id,2022-07-30 15:33:27,509946051,0,0,0,0,"PSE Kominfo, why do you want to block Facebook, WhatsApp to Google? This is the answer https://t.co/bc99xbft03",0.0,0.0
1.553403181954044e+18,"Fungsi PSE https://t.co/jJck9DZIX6

Vs

Realisasi tanpa kurasi

Awokwokwokwok 🙈 https://t.co/a0uq9nr76g",1.553403181954044e+18,id,2022-07-30 15:32:34,873242628,0,0,1,0,"PSE function https://t.co/jjck9dzix6

Vs

Realization without curation

Awokwokwokwok 🙈 https://t.co/a0uq9nr76g",0.0,0.0
1.5534030678272e+18,"Dirjen Kominfo Sebut Pendaftaran PSE Sudah Ada Sejak November 2020, Kenapa Steam Tak Kunjung Daftar? https://t.co/yL655jV1x0",1.5534030678272e+18,id,2022-07-30 15:32:06,1182147530571697920,0,0,0,0,"Director General of Communication and Information, Call PSE registration has been around since November 2020, why did Steam never register? https://t.co/yl655jv1x0",0.05000000000000002,0.5
1.553402712930525e+18,"Argumen ini bakal lebih berbobot kalo misal kominfo ga masukin itu situs judi slot.

Fakta kalo ada situs judi slot masuk di PSE bener2 blunder, udah mau bilang apa aja pasti kena di situs slot lagi 🤣 https://t.co/9gx1vUv8Ne",1.553402712930525e+18,id,2022-07-30 15:30:42,298966591,0,0,0,0,"This argument will be more weighty if for example Kominfo doesn't enter the slot gambling site.

The fact that if there is a slot gambling site entering the PSE is really blunder, I want to say anything, it will definitely be hit on the slot site again 🤣 https://t.co/9gx1vuv8ne",0.2333333333333333,0.4
1.553402596454724e+18,"coba iseng donwload game judi onlen HD
eh kirain di blokir ternyata masi bisa di mainin 

list pse no : 82HIGGS DOMINO ISLAND

#kominfo 
#blokirhiggsdomino 
#BlokirKominfo https://t.co/xX4BFFN5GM",1.553402596454724e+18,id,2022-07-30 15:30:14,1553395474924989952,0,0,0,0,"try to idly download the online gambling game onlen hd
eh, I thought it was blocked, it turned out that it was still playing

List Pse No: 82Higgs Domino Island

#Kominfo
#Blokirhiggsdomino
#Blokirkominfo https://t.co/xx4bffn5gm",-0.4,0.4
1.553402537910211e+18,"Tidak Daftar PSE Kominfo Blokir Tujuh Aplikasi

Nantikan beritanya dalam Kabar Pagi bersama Rendra Kusuma & Tiara Harahap jam 04.30 WIB hanya di tvOne & live streaming di https://t.co/7Gr3a62xuQ 
#KabarPagitvOne #CariBeritaditvOne https://t.co/VrOAR0UByq",1.553402537910211e+18,id,2022-07-30 15:30:00,55507370,2,1,5,0,"Not list of PSE Kominfo block seven applications

Look forward to the news in the morning news with Rendra Kusuma & Tiara Harahap at 04.30 WIB only on TVOne & Live Streaming at https://t.co/7gr3a62xuq
#Kabarpagitvone #cariberitaditvone https://t.co/vroar0ubyq",0.06818181818181818,0.75
1.553402464287699e+18,@chemysh @sandiuno https://t.co/Jch1g0fSC3 mager banget nyari info di gugel dulu ya?,1.553304444263023e+18,id,2022-07-30 15:29:42,1081049472384172032,0,1,0,0,@chemysh @sandiuno https://t.co/jch1g0fsc3 mager really looking for info in the group first huh?,0.225,0.2666666666666667
1.553402270674403e+18,"Malu gimana nyet orng PSE aja gak jelas.

Dibayar berapa lu sama kominfo bela2 kominfo https://t.co/X0aspS3yEw",1.553402270674403e+18,id,2022-07-30 15:28:56,228316925,1,0,1,0,"Embarrassed how to just put people unclear.

Paid how many you are with the Ministry of Communication and Information, Kominfo https://t.co/x0asps3yew",0.5,0.5
1.553402269877809e+18,"@bayiajaib @muhaust @efenerr @kemkominfo @DitjenPajakRI thats not the point. yang punya hajat kan proyek PSE. kominfo mestinya menginfokan ke instansi2 yg bakal terdampak, dan kalo memang efeknya krusial, pasti petinggi2 sudah take action. karena secara penerimaan negara, blokir blokir seperti ini bukan hal yang langka.",1.553238490149577e+18,id,2022-07-30 15:28:56,1062475456824267008,0,2,1,1,"@bayiajaib @muhaust @efenerr @kemkominfo @ditjenpajakri that not the point. Who has a PSE project. The Ministry of Communication and Information should inform the agencies that will be affected, and if the effect is crucial, surely the officials will take action. Because in terms of state revenue, blocking blocks like this is not a rare thing.",0.1125,0.7222222222222222
1.553401708943798e+18,"@sukiyem801 tbh beneran gua ga ngerti kenapa paypal di SE dihentikan sementara sedangkan di section itu web2 lainnya ampas/ tes doang anjir wkwkkw
https://t.co/2z47wOJDLH",1.553398100139856e+18,id,2022-07-30 15:26:42,4636352220,0,1,1,0,"@sukiyem801 tbh really I don't understand why paypal in SE is temporarily stopped while in the other section web2 is pulled/ test only anjir wkwkkw
https://t.co/2z47wojdlh",0.025,0.525
1.553401334585754e+18,blokir aja semua #kominfo #PSE #steam #epicgames https://t.co/4wxZsTWQMg,1.553401334585754e+18,id,2022-07-30 15:25:13,1343002282598620928,0,0,0,0,just block all #kominfo #sse #steam #epicgames https://t.co/4wxzstwqmg,0.0,0.0
1.553401280168862e+18,"Kominfo berdalih kedaulatan data dan dalam rangka melindungi privasi masyarakat. PSE itu begini dan begitu. Hehehe.

Kominfo ini aneh. Kayak negara kita puny power aja ngomongin kedaulatan. Orang sdg jualan habis-habisan, dia ngomong kedaulatan.

Itu pun bentuknya, ya, blokir.",1.553395952861725e+18,id,2022-07-30 15:25:00,1362839851523928064,0,1,6,0,"Kominfo argued data sovereignty and in order to protect community privacy. PSE is like this and so. Hehehe.

This Kominfo is strange. Like our country, just talk about sovereignty. People selling all out, he said sovereignty.

That is the shape, yes, block.",-0.05,0.15
1.553401166175748e+18,"@PenkForYou @Fiar098 klo mereka setuju untuk pse kominfo,data2 dan informasi pengguna diserahin ke kominfo,entar klo bocor data ama informasi user nya gimane ? lah kemaren aja data covid sama vaksin aja kecolongan tuh komintod",1.553114194954027e+18,id,2022-07-30 15:24:33,1197900689373978880,0,1,7,0,"@Penkforyou @fiar098 If they agree for PSE Kominfo, data2 and user information are handed over to Kominfo, then if you leak the user information with the user information gimane? just yesterday the covid data with the vaccine just cheated the comintod",0.0,0.0
1.553401159968141e+18,"@vozeou Nih dari Kominfo. https://t.co/hajVnUUms8 Kalo itu bukan blacklist namanya, then water is not wet",1.553319270875947e+18,id,2022-07-30 15:24:31,86534136,0,1,0,0,"@vozeou is from Kominfo. https://t.co/hajvnuums8 If it's not a blacklist, then water is not wet",0.05,0.4
1.553400753321955e+18,"@vannkevyn Pirtinyiinnyi, apakah data pse bisa dibuka kominfo atau instansi lain?
Sop nya bagaimana",1.553324892392923e+18,id,2022-07-30 15:22:55,193228141,0,0,0,0,"@vannkevyn Pirtinyiinnyi, can PSE data be opened by the Ministry of Communication and Information or other agencies?
How is the soup",-0.125,0.375
1.553400469372142e+18,"kominfo L
""itu karena aplikasinya blom daftar PSE"" 🤓

 #BlokirKominfo",1.553400469372142e+18,id,2022-07-30 15:21:47,1340210435933422080,0,0,0,0,"Kominfo l
""That's because the application hasn't been the list of PSE"" 🤓

 #Blokirkominfo",0.0,0.0
1.553400312869794e+18,"@NoSkillsy @Pikaboops Np! Did have to search around to be sure but these are what I used for references:

https://t.co/fhW6Ons3nO
https://t.co/6toBeP3eyl

(If anyone reading this doesn’t understand Indonesian, use DeepL)",1.553379782317965e+18,en,2022-07-30 15:21:10,1172292272831860992,0,1,1,0,"@NoSkillsy @Pikaboops Np! Did have to search around to be sure but these are what I used for references:

https://t.co/fhW6Ons3nO
https://t.co/6toBeP3eyl

(If anyone reading this doesn’t understand Indonesian, use DeepL)",0.5,0.8888888888888888
1.553400310781006e+18,@Iowbatteriesss 实际上，我同意，我只是同意，我向Kominfo 敢于采取果断措施表示敬意，但是如果您看到它，我为一些工资在PayPal 上的工人感到遗憾，但是我能做什么，有一个PSE 政策，违反某些应用程序的隐私政策，这就是他们不想注册 PSE 的原因,1.553396752308261e+18,zh,2022-07-30 15:21:09,1282606126660382976,0,0,0,0,"@Iowbatteries, in fact, I agree, I just agree, I dare to take decisive measures to express decisive measures, but if you see it, I regret it for some workers on PayPal, but what can I do, there is a PSE PSE Policies, violating the privacy policy of certain applications, this is why they do not want to register PSE",0.2142857142857143,0.5714285714285714
1.553400279084634e+18,"@lilymrpng kemarin (lupa, pak atBijiganja yg ngetwit or Kopiganja):
""koq banyak banget selebtwit rame2 anti aturan tuk PSE, bajer asing ya"".
kusederhanakan

1) problem (citra) birokrasi Kominfo (apalagi) ex Tiffie. apapun kebijakan, selalu salah
2) orang2 atSecGron semacamnya lebih populer",1.553377435055297e+18,id,2022-07-30 15:21:01,1152110797293670016,0,0,0,0,"@lilymrpng yesterday (forgot, Mr. Atbijigan who was tweeting or kopiganja):
""How come a lot of celebrities are anti -rule for PSE, foreign bajer huh"".
I simplified

1) Problem (image) of the Bureaucracy of the Communication and Information (especially) ex tiffie. whatever policy, always wrong
2) People atsecgron like that are more popular",0.095,0.6849999999999999
1.553400157181317e+18,@sandiuno @kemkominfo Mmh. https://t.co/UKkHOUkEMz,1.553304444263023e+18,und,2022-07-30 15:20:32,83560528,0,0,0,0,,,
1.5534000089634e+18,"@Wisarja_Ambara @ndagels https://t.co/mx6yE6Ewju Monggo bang, halaman ketiga",1.553243865292816e+18,id,2022-07-30 15:19:57,1251426089156526080,0,1,2,0,"@Wisarja_ambara @ndagels https://t.co/mx6ye6ewju Monggo Bang, third page",0.0,0.0
1.553399899756315e+18,"Gimana gimana?
https://t.co/9QRkuqi5YP",1.553399899756315e+18,lt,2022-07-30 15:19:31,1316959034251988992,0,1,0,0,"Gimana Gimana?
https://t.co/9qrkuqi5YP",0.0,0.0
1.553399293926523e+18,mungkin Pornhub kalo daftar PSE bakal diunblock sama kominfo,1.553399293926523e+18,id,2022-07-30 15:17:07,2464737776,0,0,0,0,maybe pornhub if the PSE list will be unclocked by the Ministry of Communication and Information,0.0,0.0
1.553399224808927e+18,"dengan hormat bapak @jokowi , tolong kami bapak. kebijakan kominfo perihal  pemblokiran PSE yang tidak Jelas mengganggu hidup banyak orang. mohon diperhatikan bapak #BlokirKominfo",1.553399224808927e+18,id,2022-07-30 15:16:50,811491947755933696,0,0,1,0,"With respect Mr. @jokowi, please help us. The Communication and Information Policy regarding PSE blocking which is not clearly disturbing the lives of many people. Please note Mr. #Blokirkominfo",0.375,0.65
1.553399110824129e+18,"PayPal Diblokir kominfo Karena Tak Daftar PSE

https://t.co/lAiVWMzkfQ https://t.co/iW8P9R2ukw",1.553399110824129e+18,id,2022-07-30 15:16:23,1551118769627341056,0,0,0,1,"Paypal was blocked by the Ministry of Communication and Information because he didn't list PSE

https://t.co/laivwmzkfq https://t.co/iw8p9r2ukw",0.0,0.0
1.553398517783495e+18,"8 Platform yang Belum Daftar PSE Diblokir Kominfo, Steam dan PayPal Temasuk 

https://t.co/MaudHbIE44",1.553398517783495e+18,id,2022-07-30 15:14:02,1453124783944572928,0,0,1,0,"8 platforms that have not yet registered PSE are blocked by Kominfo, Steam and Paypal including

https://t.co/maudhbie44",0.0,0.0
1.553398450158461e+18,Steam adalah salah satu platform game populer yang turut diblokir Kominfo karena belum mendaftar aturan PSE. Diblokirnya Steam membuat beberapa pihak menjerit https://t.co/vuAE7pcMl5,1.553398450158461e+18,id,2022-07-30 15:13:45,135815019,1,0,2,0,Steam is one of the popular game platforms that was also blocked by the Ministry of Communication and Information because it had not yet registered for PSE rules. Steam blocked made several parties scream https://t.co/vuae7pcml5,0.06666666666666665,0.4333333333333333
1.553398382458458e+18,"rumit, gabisa dibilangin, manipulatif, sombong, ngerugiin orang 👉🏽 gemini? bukan. pisces? bukan.

bukan zodiak, tapi kominfo sama pse nya.",1.553398382458458e+18,id,2022-07-30 15:13:29,132840124,0,0,0,0,"Complicated, can not be said, manipulative, arrogant, love people 👉🏽 Gemini? no. Pisces? no.

Not the zodiac, but the Ministry of Communication and Information and the PSE.",0.0,0.8
1.553398292964225e+18,"@cahngungsii @kucingbuluk_ @MagerrIlham @TechmenID Kalau menurut gw, niatan Kominfo ini bagus, tapi secara eksekusi bisa bermasalah. Kita tahu sendiri kalau negara kita bermasalah dengan keamanan data pribadi, PSE bisa menjadi alibi buat ngelanggengin data pribadi kita diakses secara serampangan dan bisa berpotensi bermuara -",1.553354722656285e+18,id,2022-07-30 15:13:08,2729575124,0,1,1,0,"@cahngsungii @kucingbuluk_ @magerrilham @techmenid If I think Kominfo's intention is good, but by execution it can be problematic. We know for ourselves that our country has a problem with the security of personal data, PSE can be an alibi to support our personal data in a haphazardly accessed and can potentially lead -",0.02,0.6
1.553397612341895e+18,"Kayaknya semua yang terintegrasi dengan bank Indonesia dan ga terdaftar di PSE akan di blok Kominfo

Persetan urusan kreativitas",1.553397612341895e+18,id,2022-07-30 15:10:26,4168985540,0,0,0,0,"I think everything that is integrated with Bank Indonesia and is not registered in PSE will be in the Kominfo block

Fuck in creativity",-0.4,0.6
1.553397417134805e+18,"pada ribut tagar #BlockirKominfo lahh ga ada isinya,,jadi apa yg mao di blockir dr kominfo?? #kominfo #steamdiblokir #Steam #PayPal #PSE",1.553397417134805e+18,id,2022-07-30 15:09:39,4394799901,0,0,0,0,"on the fuss hashtag #blockominfo lahh there is no contents, so what do you want to be in blockir from the Ministry of Communication and Information ?? #kominfo #steamdiblokir #steam #paypal #se",0.0,0.0
1.553397389582815e+18,"Isinya pasal karet yg serampangan dan otoriter.
Gak aneh kalo kedepan bakal banyak yang BERSUARA BENAR namun karena BERSEBERANGAN bakal kena UU ITE dengan dalih ""meresahkan masyarakat"" dan ""mengganggu ketertiban umum"".

ORDE LAMA GAYA BARU

#BlokirKominfo
https://t.co/HAKPVneFZO",1.553397389582815e+18,id,2022-07-30 15:09:33,87014681,0,0,1,1,"It contains a haphazard and authoritarian rubber article.
Not strange if in the future there will be many people who speak right but because opposite will be hit by the ITE Law under the pretext of ""disturbing the community"" and ""disturbing public order"".

Old New Style Order

#Blokirkominfo
https://t.co/hakpvnefzo",-0.05026564344746163,0.4029024006296734
1.553397223378993e+18,https://t.co/uFRwoHRnDO,1.553397223378993e+18,zxx,2022-07-30 15:08:53,1391252652852276992,0,0,0,1,,,
1.55339665959739e+18,Gw lebih percaya hitler mati di garut ketimbang kominfo berusaha ngelindungin data dengan memaksa ikut pse,1.55339665959739e+18,id,2022-07-30 15:06:39,487544950,1,0,0,0,I believe Hitler is more dead in Garut than the Ministry of Communication and Information trying to protect the data by forcing to join PSE,0.15,0.45
1.553396642182988e+18,Realitas Kominfo memblokir beberapa PSE bisa jadi topik menarik buat paper matkul gue anj,1.553396642182988e+18,id,2022-07-30 15:06:34,902114250235174912,0,0,1,0,The reality of the Ministry of Communication and Information Blocking some PSE can be an interesting topic for my Matkul Paper Anj,0.5,0.5
1.553396406739673e+18,"PayPaL diblokir Kominfo karena tidak melakukan pendaftaran PSE Lingkup Privat. Berikut penjelasan Dirjen Aptika Kementerian Kominfo, Semuel Abrijani Pangerapan terkait pencabutan blokir PayPal. https://t.co/bVbdbzqjly",1.553396406739673e+18,id,2022-07-30 15:05:38,69183155,1,1,4,2,"Paypal was blocked by the Ministry of Communication and Information because he did not register a private scope. The following is the explanation of the Director General of Aptika of the Ministry of Communication and Information, Semuel Abrijani Pangerapan related to the revocation of Paypal Block. https://t.co/bvbdbzqjly",0.0125,0.34375
1.553395860989686e+18,"PSE Kominfo itu pada akhirnya membuat negara dapat mengontrol penuh kehidupan masyarakat. Begitu kata para pengamatnya. 

Sementara satgas covid dan Kemenkes sudah sejak 2 tahun lalu mengontrol siapa yang boleh masuk mall dan bepergian.",1.553395860989686e+18,id,2022-07-30 15:03:28,84247699,18,8,26,1,"PSE Kominfo ultimately allows the country to fully control people's lives. So the observers said.

While the Covid Task Force and the Ministry of Health have been controlling who can enter the mall and travel.",0.0,1.0
1.55339585159025e+18,"@simanusiaaneh @AdeknyaaNussa Maksudnya ini kan absurd bgt casenya, penyebab diblokirnya cuma karna ga daftar ke web pse produk kominfo yang anggarannya 900M lebih tapi ternyata bikinnya ngambil dari github, ampas bgt, sedih dah pokonya",1.553392326751371e+18,id,2022-07-30 15:03:26,949153946,0,1,0,0,"@simanananeh @adekanyussa means this is absurd, the cause is the cause of the blocked only because it doesn't register to the PSE Kominfo product whose budget is 900m more but it turns out that it makes it take it from Github, really sad, sad and the pokonya",-0.2,0.9
1.553395303000072e+18,"Situs PSE Sempat Diretas, Kominfo Curhat Diserbu Jutaan Serangan 
https://t.co/qMcX1tysso 
..",1.553395303000072e+18,id,2022-07-30 15:01:15,1211445770341114112,0,0,0,0,"The PSE site was hacked, Kominfo ventured by millions of attacks
https://t.co/qmcx1tyso
..",0.0,0.0
1.553395255256416e+18,"Buka-bukaan Kominfo Soal Blokir PSE Termasuk PayPal, Dianggap Hanya Cari Uang tapi Tak Mau Ikut Aturan https://t.co/pL7uxI4mRe",1.553395255256416e+18,id,2022-07-30 15:01:04,1453173401342778880,0,0,0,0,"Open Communication and Information Problem about blocking PSE including Paypal, considered only looking for money but do not want to follow the rules https://t.co/pl7uxi4mre",0.0,0.75
1.553394125252473e+18,"tidak menjadi sorotan. Karna menurut saya adanya peraturan PSE ini cukup perlu ditetapkan mengingat peningkatan penggunaan digital di Indonesia. 

Tetapi, sekali lagi, saya setuju kominfo gegabah karna tidak memberikan edukasi kepada masyarakat terlebih dahulu, sehingga (cont)",1.553394122970792e+18,id,2022-07-30 14:56:34,1482254538,0,1,0,0,"not in the spotlight. Because in my opinion the existence of PSE regulations is enough to be determined given the increase in digital use in Indonesia.

But, once again, I agree that Kominfo is rash because it does not provide education to the community first, so (cont)",0.08333333333333333,0.2777777777777777
1.553394064648978e+18,"@gilsyahh @kemkominfo Major game company distributors, paypal and other site and company: *refused to elaborate with PSE cuz it violate the TOS of users privacy*

Kominfo: *salty autistic screeching*",1.553170020892803e+18,en,2022-07-30 14:56:20,1296834821843369984,0,0,3,0,"@gilsyahh @kemkominfo Major game company distributors, paypal and other site and company: *refused to elaborate with PSE cuz it violate the TOS of users privacy*

Kominfo: *salty autistic screeching*",-0.03250000000000001,0.495
1.553393840794792e+18,"PayPal Diblokir Semenatara Kominfo.

Pemblokiran ini, 
lantaran PayPal dan sejumlah platform lain belum mendaftarkan diri sebagai Penyelenggara Sistem Elektronik (PSE) Lingkup Privat.
Seharusnya sih tunduk pada hukum di Indonesia.
 https://t.co/5wiQT1lCBo https://t.co/1SThx6JxuD",1.553393840794792e+18,id,2022-07-30 14:55:26,1320760933946330880,2,2,6,0,"Paypal is blocked while Kominfo.

This blocking,
Because Paypal and a number of other platforms have not registered themselves as the organizer of the Private Electronic System (PSE).
It should be subject to law in Indonesia.
 https://t.co/5wiqt1lcbo https://t.co/1sthx6jxud",-0.09722222222222221,0.3611111111111111
1.553393308486889e+18,"@CBunaidi2512 @pra_not_draw @KiminoFreewings Berdekade kita hidup tanpa aturan PSE dari bangsat Kominfo
Pergi lu sana jilat sepatu Kominfo sama dapat uang judi",1.553184514549367e+18,id,2022-07-30 14:53:20,868352877739220992,0,0,1,0,"@Cbunaidi2512 @pra_not_draw @kiminofreewings we live without the rules of pse from the bastard of Kominfo
Go there lick the shoes of the Ministry of Communication and Information",0.1363636363636364,0.5
1.553393268322214e+18,@kucingbuluk_ @MagerrIlham @TechmenID https://t.co/ej9XBtCuH2,1.553354722656285e+18,qme,2022-07-30 14:53:10,2729575124,0,1,0,0,,,
1.553393102525583e+18,Fungsi kominfo jika rumor bahwa pse adalah upaya untuk memata-matai device kita: https://t.co/NeZFzpWhsB,1.553393102525583e+18,id,2022-07-30 14:52:30,801536928,0,0,5,0,Function of Communication and Information if the rumor that PSE is an attempt to spy on our devices: https://t.co/nezzpwhsb,0.0,0.0
1.553392796739916e+18,#PSE #Kominfo  - bagian 3 dari 3  https://t.co/okgi2eB2qY,1.553392796739916e+18,id,2022-07-30 14:51:18,16724939,0,0,0,0,#PSE #kominfo - Part 3 of 3 https://t.co/okgi2eb2qy,0.0,0.0
1.553392503898112e+18,"lha anjing mending gue kerja berat daripada harus kerja di kominfo. dah matiin kerjaan orang, matiin kesenangan orang, orang pada ngarah ke judi slot zeus. kwokowo
kalo emang program PSE bagus mah harusnya pada daftar yak. atleast kasih diskon pajak sebulan buat yang daftar.",1.553392503898112e+18,id,2022-07-30 14:50:08,3301014712,0,1,0,0,"I better work hard to work rather than having to work at the Ministry of Communication and Information. Dah to turn off the work of people, turn off the pleasure of people, people are directed to Gambling Slot Zeus. Kwokowo
If the PSE program is good, it should be on the yak list. Atleast love tax discounts for a month for the list.",0.3520833333333333,0.5604166666666667
1.553392223404044e+18,@burgersmooch Ga bisaa. Tapi gak permanen kok itu. Diblok sementara sampe itu didaftarkan resmi di PSE Kominfo. Yg diblok tuh yg belum daftar.,1.553191543833756e+18,id,2022-07-30 14:49:01,251994994,0,0,0,0,@burgersmooch can't. But it's not permanent. Temporarily blocked until it was officially registered at PSE Kominfo. Which is blocked who hasn't registered yet.,0.0,0.0
1.553392136070074e+18,"Kalau Kominfo becus, sebenarnya dengan adanya peraturan PSE, harusnya konsumen di Indonesia yang menekan Steam dkk untuk mendaftarkan diri. 

Cuma Kominfo nya begitu, ya jadinya #BlokirKominfo",1.553392136070074e+18,id,2022-07-30 14:48:40,381284120,0,0,0,0,"If the Communication and Information Technology, actually with PSE regulations, consumers in Indonesia should suppress Steam et al to register themselves.

Only the Ministry of Communication and Information is like that, so it happens #Blokirkominfo",0.0,0.55
1.553392072937202e+18,"Kominfo membantah bisa mengintip pesan pribadi yang dikirim lewat WhatsApp, Telegram, atau e-mail, dan sebagainya apabila platform digital telah terdaftar sebagai PSE. / #Kominfo #PlatformDigital #PSELingkupPrivat #JernihkanHarapan 

Baca di https://t.co/DJ7Xiw6IBe https://t.co/FE9awFd3Hl",1.553392072937202e+18,id,2022-07-30 14:48:25,23343960,7,6,20,1,"Kominfo denied being able to peek at private messages sent via WhatsApp, Telegram, or E-mail, and so on if the digital platform had been registered as a PSE. / #Kominfo #platformdigital #pselkuppprivat #jarnatanhapanhapan

Read at https://t.co/dj7xiw6IBE https://t.co/fe9awfd3l",0.1666666666666667,0.3333333333333333
1.553392005522285e+18,"Kominfo mengatakan pemblokiran terhadap platform yang tidak mendaftar PSE Lingkup Privat, seperti Steam hingga PayPal, ini bersifat sementara. https://t.co/QvMaCdLLab",1.553392005522285e+18,id,2022-07-30 14:48:09,135815019,0,0,1,0,"The Ministry of Communication and Information said the blocking of platforms that did not register a private scope, such as steam to paypal, was temporary. https://t.co/qvmacdllab",0.0,0.4375
1.553391834852106e+18,@kucingbuluk_ @MagerrIlham @TechmenID Ya emang analoginya ngga nyambung. Analogi dari Kominfo hanya ingin mengatakan bahwa apa yang mereka lakukan adalah sepenuhnya baik. Mereka seakan-akan tidak tahu mengenai backfire dari pelanggaran privasi yang bisa disebabkan oleh PSE buatan mereka.,1.553354722656285e+18,id,2022-07-30 14:47:28,2729575124,1,2,89,0,@kucingbuluk_ @magerrilham @techmenid yes the analogy is not connected. The analogy of the Ministry of Communication and Information only wants to say that what they do is entirely good. They seemed to not know about the backfire of privacy violations that could be caused by their made PSE.,0.3,0.5666666666666668
1.553391783031161e+18,"kominfo ini tengil. minimal kalo mau blokir blokir kayak cina dulu la, punya sosmed sendiri, developer game sendiri, dll...

ini teknologi masih jaman batu udah berani blokir blokir. gua harap sih steam dll jangan daftar ke PSE. pengen liat gua idealisme kominfo seberapa kuat 😏.",1.553391783031161e+18,id,2022-07-30 14:47:16,700816560,0,0,0,0,"This Ministry of Communication and Information. at least if you want to block it blocking like China, he has your own social media, the game developer itself, etc. ...

This technology is still a stone age already brave blocking. I hope Steam etc. Don't register to PSE. Want to see the idealism of the Ministry of Communication and Information how strong 😏.",0.1944444444444444,0.6
1.55339134995284e+18,"Baper Netizen, Faktanya PSE Justru untuk Melindungi

Google, Facebook dan rekan-rekannya tidak terdaftar kok dulu.  Terus kenapa Kominfo paranoid memaksa daftar.""
https://t.co/GxjLS5fMid",1.553385556264255e+18,id,2022-07-30 14:45:33,435004096,0,1,0,0,"Baper netizens, the fact is PSE is precisely to protect

Google, Facebook and its colleagues are not registered yet. Then why the Paranoid Kominfo forced the list. ""
https://t.co/gxjls5fmid",0.04999999999999999,0.5
1.553390962834952e+18,"@pujolumaksono @secgron ga ngerti lagi sih jujur, kominfo punya pikiran buat minta data privasi mereka, sedangkan di negara2
lain (bahkan yang jauh lebih maju) ga ada aturan kyk gitu. wajar lah mereka ga semudah itu mau lgsg dafrar PSE di indo 🫠🫠",1.5533803036073e+18,id,2022-07-30 14:44:00,98603082,0,1,5,0,"@pujolumaksono @secgron doesn't understand anymore, Kominfo has thoughts to ask for their privacy data, while in countries
Other (even far more advanced) there are no rules like that. Naturally, they are not that easy to want to lgsg dafrar pse in indo 🫠🫠",0.2347222222222222,0.6180555555555556
1.553390959995802e+18,PSE PSE kominfo bacot buat pengalihan isu nutupin kasus aelah,1.553390959995802e+18,id,2022-07-30 14:44:00,1139326146737136000,0,0,0,0,PSE PSE Kominfo Bacot for the transfer of issues to cover up cases,0.0,0.0
1.553390683696042e+18,"@berbudipekerty @muhaust @efenerr @kemkominfo @DitjenPajakRI Maksudnya, kalo kementrian keuangan lagi gencar2nya genjot penerimaan negara melalui pajak, sedangkan kominfo dengan PSE nya yg ga jelas ini malah menghambat penerimaan pajak (cth: blokir Steam), berarti ga ada koordinasi antara sri mulyani dengan jonny plate?",1.553238490149577e+18,id,2022-07-30 14:42:54,90759123,0,1,1,0,"@berbudipekerty @muhaust @efenerr @kemkominfo @ditjenpajakri means, if the Ministry of Finance is intensively boosting state revenue through taxes, while Kominfo with its unclear PSE actually hampered tax revenue (for example: block steam), that means there is no coordination between Sri Mulyani with Jonny Plate?",0.0,0.1
1.553390454888333e+18,"@deathstrax Karena sudah mendaftar PSE situs judi online diperbolehkan

- Kominfo",1.553388820024132e+18,id,2022-07-30 14:41:59,1048810602825534976,0,1,0,0,"@deathstrax because it has registered an online gambling site PSE is allowed

- Communication and Information",0.0,0.0
1.553389575225061e+18,"@eckyagassi @kemkominfo Jangan lupa berapa ANGGARAN UNTUK PROGRAM PSE KOMINFO

HAMPIR 1 TRILYUN SODAR2",1.553343011236372e+18,id,2022-07-30 14:38:29,1213099981197869056,0,0,0,0,"@eckyagassi @kemkominfo Don't forget what budget for the PSE Kominfo program

Nearly 1 trillion sodar2",0.1,0.4
1.553389332781617e+18,"Mending jurnalis indonesia naikin berita ini deh, kenapa aplikasi JUDI ONLINE bisa lolos daftar PSE KOMINFO

JUDI itu illegal di indonesia, ada pidananya, kalau sudah begini kenapa kok bisa masuk daftar approved apps???

BENARKAH KOMINFO MAU MELINDUNGI?? https://t.co/Au8VJMAoYl",1.553389332781617e+18,id,2022-07-30 14:37:32,67281504,8,1,19,0,"Mending Indonesian journalists to take this news, why online gambling applications can pass the PSE Kominfo list

Gambling is illegal in Indonesia, there is a criminal, if it's like this why can it be included in the Approved Apps list ???

Is it true that Kominfo wants to protect ?? https://t.co/au8vjmaoyl",-0.08750000000000001,0.4500000000000001
1.553389071858549e+18,@secgron Saya dukung sepenuhnya upaya menggugat kominfo sehubungan dg PSE dimaksud,1.5533803036073e+18,id,2022-07-30 14:36:29,1401431337697832960,0,0,0,0,@secgron I fully support the efforts to sue the Ministry of Communication and Information in connection with the PSE in question,0.0,0.0
