id,author_id,conversation_id,text,created_at,lang,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.553734322120602e+18,318838110.0,1.553705657010106e+18,"@Fahmihend_ @kemkominfo Kementrian iyeu mah ngerjakeun tugas kelompok ""PSE"" tapi kebut semalam tea Ning.
Asal beres Hela, nu penting dosen narima hasil
Remedial atau hente mah kumaha engke, da engke akhir semester sok di bere jatah ngomean nilai
Nyaan di implementasikan ku barudak Kominfo mah ka RL",2022-07-31 13:28:24,id,1,1,1,0,"@Fahmihend_ @kemkominfo Ministry of Iyeu mah ngersjakeun ""PSE"" group assignments but speeding last night Tea Ning.
As long as it's done, NU is important
Remedial or hente mah kumaha engke, da engke at the end of the semester of pretentious semester rations ngomean value
IMPLEMENTED KU BARUDAK KOMINFO MAH KA RL",0.01250000000000001,0.5416666666666667
1.55373400929679e+18,64668241.0,1.55373400929679e+18,"the only positive side of this whole kominfo's PSE ruckus is that more people are becoming aware of the importance of ""platform regulation""",2022-07-31 13:27:09,en,0,0,2,0,"the only positive side of this whole kominfo's PSE ruckus is that more people are becoming aware of the importance of ""platform regulation""",0.2712121212121212,0.5909090909090909
1.553733609168679e+18,1.291246080269545e+18,1.553733609168679e+18,"Lewat media sosial, Kepala Badan Pariwisata dan Ekonomi Kreatif, Sandiaga Uno menyatakan dukungannya terhadap aksi Kominfo blokir PSE. https://t.co/UAczDOUDBZ",2022-07-31 13:25:34,id,0,0,0,0,"Through social media, the Head of the Tourism and Creative Economy Agency, Sandiaga Uno, expressed his support for the Action of the Communication and Information of Blocking PSE. https://t.co/uaczdudbz",0.2111111111111111,0.3888888888888889
1.553733226753294e+18,1.164396687864893e+18,1.553733226753294e+18,"Kementerian Komunikasi dan Informatika (Kominfo) menyatakan bahwa situs pendaftaran penyelenggara sistem elektronik (PSE) sempat mengalami peretasan, bahkan diserbu jutaan serangan siber per hari. https://t.co/ZRblsJH3Rb",2022-07-31 13:24:02,id,0,0,0,0,"The Ministry of Communication and Information (Kominfo) stated that the registration site for the electronic system organizer (PSE) had experienced hacking, even invaded by millions of cyber attacks per day. https://t.co/zrblsjh3rb",0.8,0.9
1.553732935752503e+18,494697455.0,1.553732935752503e+18,Maki-maki aturan PSE kominfo dan aturan ajaib lainnya di negeri +62 https://t.co/AwoCDRbCxU,2022-07-31 13:22:53,id,0,0,0,0,Maki-Maki PSE Kominfo rules and other magic rules in the country +62 https://t.co/awocdrbcxu,0.1875,0.6875
1.553732273983263e+18,1.553572849746489e+18,1.553732273983263e+18,"Lu minta data dari google, steam, sama perusahaan kelas Internasional buat didaftarin di PSE sedangkan buat jaga data WA aja sering bocor itu gimana logikanya??? Kominfo sudah punya kinerja sekelas kancah DUNIA? IYA KALO YANG MEGANG MASIH PAK RUDIANTARA

#BlokirKominfo",2022-07-31 13:20:15,id,0,0,4,0,"You ask for data from Google, Steam, with international class companies to be registered in PSE while just to protect WA data often leak, how do you log in ??? Kominfo already has the performance of the world of the world? Yes if the one who holds is still Mr. Rudiantara

#Blokirkominfo",0.0,0.0
1.553731790346813e+18,9.517362480156017e+17,1.553731790346813e+18,https://t.co/XH2YxKqUS5,2022-07-31 13:18:20,zxx,0,0,0,0,,,
1.553731764639912e+18,354122439.0,1.553705360359395e+18,@basictapiasic @ZhugeEX source: https://t.co/p1JGN2GfN1,2022-07-31 13:18:14,en,0,0,2,0,@basictapiasic @ZhugeEX source: https://t.co/p1JGN2GfN1,0.0,0.0
1.55373166991557e+18,1.446381353239523e+18,1.55373166991557e+18,"Soal PSE, Blok Politik Pelajar Serukan Lempar Botol ke Kantor Kominfo https://t.co/wYxpVMJ8rt",2022-07-31 13:17:51,id,0,0,0,0,"About PSE, Student Political Blocks Calling Bottles to the Communication and Information Office https://t.co/wyxpvmj8rt",0.0,0.1
1.55373105212792e+18,2307738865.0,1.55373105212792e+18,"Situs Judi Online Diduga Daftar PSE, Kominfo: Itu Permainan Kartu Biasa - Bisnis https://t.co/4ae8Bil90V

*permainan kartu biasa???, TYTYTD MU MBLEBESSS COEG, GATELI KON!!! https://t.co/Vb2ecRpn35",2022-07-31 13:15:24,id,0,0,0,0,"Online Gambling Site Allegedly List PSE, Kominfo: That's an Ordinary Card Game - Business https://t.co/4ae8bil90v

*ordinary card game ???, tytytd your mblebesss coeg, gateli kon !!! https://t.co/vb2ecrpn35",-0.35625,0.38
1.55373087539293e+18,1.232479272612139e+18,1.55373087539293e+18,nasib anak2 magang di kominfo yg gatau apa2 soal pse gmn yah wkwk,2022-07-31 13:14:42,id,0,0,0,0,"The fate of the internship children in the Ministry of Communication and Information is what about PSE, how come",0.0,0.0
1.553730704378569e+18,1945946010.0,1.553611070857974e+18,@JAV_banget Karena ada duit mereka di paypol itu sementara paypol diblokir di negeri konoha karena tidak mendaftar ke pse kominfo,2022-07-31 13:14:01,id,0,1,0,0,@Jav_banget because there is their money on Paypol while Paypol is blocked in the country of Konoha for not registering with PSE Kominfo,0.0,0.0
1.553730507497959e+18,1.447959303499837e+18,1.553730507497959e+18,Kominfo Bantah Hoax Bisa Intip Chat WhatsApp Pengguna Lewat Aturan PSE - https://t.co/eDDra6GJfN,2022-07-31 13:13:14,id,0,0,0,0,Kominfo Denies Hoax can take a peek at the user's whatsapp chat through PSE rules - https://t.co/eddra6gjfn,0.0,0.0
1.553730470403199e+18,1.23911093462845e+18,1.553455089570169e+18,"@_bagasnanda_ Data WNI sudah pernah kecolongan, apa yg @kemkominfo lakukan saat itu? Ya, ngeblokir websitenya

Apakah efektif? Tentu tidak

Artinya, data kita udah kaya open-source aja di dunia digital dan kominfo kerjanya mengecewakan, ini jadi satu dua alasan ada PSE yg menolak daftar https://t.co/teA6KFaImZ",2022-07-31 13:13:05,id,0,0,0,0,"@_bagasnanda_ WNI data has been cheated, what did @kemkominfo do at that time? Yes, block the website

Is it effective? Certainly not

That is, our data is already rich in open-source in the digital world and the communication communication is disappointing, this is one or two reasons there is a PSE who refused the list of https://t.co/tea6kfaimz",0.05357142857142858,0.5642857142857143
1.553730464351142e+18,1.346743892385825e+18,1.553730464351142e+18,Kominfo Bantah Hoax Bisa Intip Chat WhatsApp Pengguna Lewat Aturan PSE - https://t.co/qnMD0gwe8b,2022-07-31 13:13:04,id,0,0,0,0,Kominfo Denies Hoax can take a peek at the user's whatsapp chat through PSE rules - https://t.co/qnmd0gwe8b,0.0,0.0
1.553730376081633e+18,1.52004526794462e+18,1.553730376081633e+18,"lapor KOMINFO... 
oh iya lupa kan udah terdaftar pse, kok bisa sampe diretas gini?? 
Ah lupa KOMINFO kan emg dalangnya.. 
Apa nomor saya akan diretas juga?? https://t.co/2oL8uVRvfO",2022-07-31 13:12:43,id,0,0,0,0,"Report the Ministry of Communication and Information ...
Oh yeah, I forgot to registered PSE, how come it can be hacked like this ??
Ah forgot the Ministry of Communication and Information, the mastermind ..
Will my number be hacked too ?? https://t.co/2ol8uvrvfo",0.0,0.0
1.55372907617074e+18,22231904.0,1.55372907617074e+18,"Seumur² main twitter, ga banyak kejadian luar biasa yang intensitasnya kejaga (bahkan terus naik) berhari² kayak polemik PSE ini. Kita nantikan Senin besok bakal gimana. 

Kominfo ngobok² kolam yang salah.",2022-07-31 13:07:33,id,0,1,0,0,"As long as playing Twitter, there aren't many extraordinary events whose intensity is (even continuing to rise) for days like this polemic pse. We are waiting for Monday what to do tomorrow.

Kominfo ngoting the wrong pond.",0.07083333333333333,0.7
1.553728959442932e+18,1.447610310529982e+18,1.553728959442932e+18,"Waktu Whatsapp, FB dan Instagram belum mendaftarkan PSE nya, saya mendukung dan mendesak Kominfo untuk memblokir aplikasi2 tsb. Walaupun saya pengguna aplikasi tsb dan pasti saya dirugikan, tapi itu bukan alasan untuk membiarkan mereka melecehkan aturan negara ini. @ernestprakasa",2022-07-31 13:07:05,id,8,7,50,0,"When WhatsApp, FB and Instagram have not registered their PSE, I support and urged the Ministry of Communication and Information to block the applications. Even though I am a user of the application and I will definitely be disadvantaged, but that is not a reason to let them harass the rules of this country. @nestprakasa",0.0,0.5
1.553728678655586e+18,1753849801.0,1.553683217294959e+18,@ernestprakasa @Arie_Kriting PSE katanya buat melindungi data penduduk Indonesia tapi kalau gini sih serius gw lebih percaya data gw di  Google daripada Kominfo,2022-07-31 13:05:58,id,0,1,0,0,"@nestprakasa @arie_kriting pse he said to protect Indonesian population data, but if I was serious, I believed my data on Google than Kominfo",-0.3333333333333333,0.6666666666666666
1.553728501081346e+18,100207408.0,1.553728501081346e+18,"Boomersssss dohhhhhh kah

Situs Judi Online Diduga Daftar PSE, Kominfo: Itu Permainan Kartu Biasa https://t.co/lJlkFraJMm",2022-07-31 13:05:16,id,0,0,0,0,"Boomerssss Dohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh

Online Gambling Site Allegedly List PSE, Kominfo: That's an Ordinary Card Game https://t.co/ljlkfrajmm",-0.25,0.3333333333333333
1.55372819530777e+18,1.382590229421249e+18,1.55372819530777e+18,"Liat Twitter, Facebook sama IG semuanya sama ""kominfo"", seperti yang sudah terlihat tidak ada penjelasan pasti kepada warga tentang PSE, dan tau-tau semuanya di Blokir.

Well they're fucked up.",2022-07-31 13:04:03,id,1,1,4,0,"Look at Twitter, Facebook and IG are all the same as ""Kominfo"", as seen there is no exact explanation to residents about PSE, and know everything is blocked.

Well they're fucked up.",-0.2416666666666667,0.3583333333333333
1.553728081986474e+18,1.31710573841458e+18,1.553728081986474e+18,Pse? 🤔🤔🤔🤔 DEEZ NUTS @kominfo https://t.co/iHPqMpe0yG,2022-07-31 13:03:36,en,0,0,0,0,Pse? 🤔🤔🤔🤔 DEEZ NUTS @kominfo https://t.co/iHPqMpe0yG,0.0,0.0
1.553727965392953e+18,1.53380830166571e+18,1.553727965392953e+18,Kementerian Komunikasi dan Informatika (Kominfo) mengungkap masih ada tujuh platform digital yang be   #berita #tekno  https://t.co/qb2LuxNomd,2022-07-31 13:03:08,id,0,0,0,0,Ministry of Communication and Information (Kominfo) revealed that there are still seven digital platforms that are #Berita #Tekno https://t.co/qb2luxnomd,0.0,0.0
1.553727709821698e+18,1.219210500925354e+18,1.553727709821698e+18,@.canva ayoo daftar pse kominfo karna kalo lu ga daftar gua dapet duit darimana?? 😞😞,2022-07-31 13:02:07,id,0,0,0,0,@.canva ayoo list PSE Kominfo because if you don't list where do you get money from where ?? 😞😞,0.0,0.0
1.553727634366149e+18,8.17355148297048e+17,1.553716922759643e+18,https://t.co/ltvGooIpL1,2022-07-31 13:01:49,zxx,0,0,0,0,,,
1.553727519651938e+18,2993008392.0,1.553727519651938e+18,"Situs Judi Online Ada di PSE, Kominfo: Itu Gaple Tanpa Duit https://t.co/lLNWjfJUuJ",2022-07-31 13:01:22,id,23,10,74,14,"Online gambling sites are on PSE, Kominfo: it's gaple without money https://t.co/llnwjfjuuj",0.0,0.0
1.553726770029134e+18,1.164052535029592e+18,1.553726770029134e+18,"Kira kira siapa yah yang punya nomor mereka padahal gk disebar oh lupa pemerintah kan udah daftar PSE WA jadi buzzer bisa lacak nomornya wkwkwk

@ kominfo  pantes maksa daftar PSE TERNYATA BUAT INI 😂😂 https://t.co/TxYWwg1jwD",2022-07-31 12:58:23,id,0,0,0,0,"I guess who has their number even though it is not spread oh forgot the government already list PSE WA so the buzzer can track the number wkwkwk

@ KOMINFO PANTESS FOR MAKE PSE List Turns out for this 😂😂 https://t.co/txywwg1jwd",0.0,0.0
1.55372632238746e+18,1.456949178421101e+18,1.55372632238746e+18,"Aplikasi Judi Online Terdaftar di PSE, Kominfo: itu Hanya Permainan https://t.co/0rXUpCfDT5",2022-07-31 12:56:36,id,0,0,0,0,"Online Gambling Applications Registered in PSE, Kominfo: That's just a game https://t.co/0rxupcfdt5",-0.4,0.4
1.5537262901627e+18,1.371135022871183e+18,1.553720264302572e+18,@TeddGus @kemkominfo @PlateJohnny @ernestprakasa AMAZON malah belum terdaftar di PSE. Aneh kan bos....HARUSNYA ANDA KRITISI KOMINFO.,2022-07-31 12:56:29,id,0,0,0,0,@Teddgus @kemkominfo @platejohnny @nestprakasa amazon has not yet been registered with PSE. It's strange boss ... you should be criticized by the Ministry of Communication and Information.,-0.05,0.15
1.553726194834584e+18,2542665199.0,1.553719626344849e+18,"@AdityaChristy2 Ndak esmosi kok, cuma geli aja ndaftar kok ke PSE. PSE (Penyelenggara Sistem Elektronik) itulah yang harus daftar ke Kominfo. 

Pahami dulu sebelum banyak ngetik ""ha ha ha..""",2022-07-31 12:56:06,id,0,3,0,0,"@Aditychristy2 isn't ESMOSI, just amused, I just registered to PSE. PSE (Electronic System Organizer) is what must be registered with the Ministry of Communication and Information.

Understand first before typing ""ha ha ha ..""",0.25,0.3333333333333333
1.55372612479839e+18,419213859.0,1.553683217294959e+18,@ernestprakasa @Arie_Kriting Trus gini ngakunya PSE menjamin keamanan data kita? Kayaknya data gw lebih aman di pegang ama Steam n Paypal dibanding dipegang ama Kominfo,2022-07-31 12:55:49,id,3,0,40,0,@NestPrakasa @arie_kriting then this does it say PSE guarantees the safety of our data? I think my data is safer to hold with steam n paypal than held by the Ministry of Communication and Information,0.0,0.0
1.553726037804356e+18,156550615.0,1.553726037804356e+18,baru kali ini ada kominfo tapi tololnya ngelebihin teknologi internet.. helloow.. ini internet.. kalok SEMUA NEGARA bikin aturan WAJIB ijin PSE sebuwah situs.. trus apa gunanya internet? 🤣,2022-07-31 12:55:28,id,0,0,0,0,"This is the first time there is a Communication and Information, but the stupid is to exert internet technology ... Helloow ... this is the internet ... if all countries make a mandatory rules for permission from the site ... then what's the use of the internet? 🤣",-0.275,0.6666666666666666
1.55372581048943e+18,58880688.0,1.55372581048943e+18,"Tiga Platform Game Online Asing Berkomunikasi dengan Kominfo Soal PSE, Siapa Saja? https://t.co/d6SOFJWz6a",2022-07-31 12:54:34,id,0,0,0,0,"Three foreign online game platforms communicate with Kominfo about PSE, who are? https://t.co/d6sofjwz6a",-0.2625,0.2625
1.553725264303391e+18,1.254969998100988e+18,1.553725264303391e+18,I don't get why kominfo is unblocking PayPal for only 5 days even thought they already registered in PSE,2022-07-31 12:52:24,en,0,0,1,0,I don't get why kominfo is unblocking PayPal for only 5 days even thought they already registered in PSE,0.0,1.0
1.553724590584521e+18,1.265068392504938e+18,1.553724590584521e+18,"Hahha para pekerja open BO besok bikin ijin usaha ajah, PT WIK-WIK CROT JAYA namanya terus daftarin PSE ke kominfo. https://t.co/oEjFW401EI",2022-07-31 12:49:43,id,0,1,1,0,"Hahha Open Bo Workers tomorrow make a business license, PT Wik-Wik Crot Jaya, the name continues to register PSE to Kominfo. https://t.co/oejfw401EI",0.0,0.5
1.553724466848342e+18,1.118203611643671e+18,1.55372190427562e+18,"@Gust_Neg Jangan2, Kominfo Belanda ngeblokir aplikasi yang blom daftar PSE... Ups",2022-07-31 12:49:14,id,0,1,0,0,"@Gust_neg lest, Dutch Communication and Information Blocking applications that haven't list PSE ... Oops",0.0,0.0
1.553724273923043e+18,1.479379875911725e+18,1.553724273923043e+18,https://t.co/na5r7CSaXR YA KALO GITU EMAIL DKK JUGA APPS BIASA KENAPA DIBLOKIR KAMPRETT,2022-07-31 12:48:28,id,0,0,0,0,https://t.co/na5r7csaxr yes if that's the case et al also ordinary apps why is it blocked by kamprett,-0.25,0.5
1.553724075012346e+18,1.538840851178492e+18,1.553724075012346e+18,"Presenter: Situs Judi Online bisa daftar PSE
Kominfo: itu hanya game permainan...‼️
Bagaimana pendapat rakyat?

@kemkominfo https://t.co/WVbmSj2irr",2022-07-31 12:47:40,id,14,3,29,1,"Presenter: Online Gambling Sites Can Register PSE
Kominfo: it's just a game game ... ️ ️
What are the people's opinion?

@kemkominfo https://t.co/wvbmsj2irr",-0.4,0.4
1.553723702482973e+18,1.539930163475251e+18,1.553723700822032e+18,"Tapi nyatanya, sistem ini malah memberikan kerugian yang sangat besar kepada para dev, masyarakat, dan juga Kominfo itu sendiri. Yang lagi rame itu masalah pemblokiran pada situs yang belum terdaftar PSE, jika memang pendaftaran kepada PSE dilakukan agar situs, app, atau (cont)",2022-07-31 12:46:12,id,0,1,2,0,"But in fact, this system actually gives enormous losses to the Dev, the community, and also the Ministry of Communication and Information. What's more crowded is a blocking problem on a site that has not been registered by PSE, if indeed registration to PSE is done so that the site, app, or (cont)",0.1666666666666667,0.5
1.553723700822032e+18,1.539930163475251e+18,1.553723700822032e+18,"Okeh gweh mau ngobrolin masalah KOMINFO dan MENKOMINFO yang telah meresahkan public belakangan ini (kalo ada yang salah Rep aja). Pertama 1 kata dulu untuk semua ini ""GOBLOK"", Kominfo bilang sistem PSE untuk memberikan keamanan pada masyarakat dan memberikan kemudahan kepada dev",2022-07-31 12:46:11,id,0,1,3,0,"Ok, I want to talk about the problem of the Communication and Information and Minister of Communication and Information, which has been troubling the public lately (if there is something wrong, just). First 1 word first for all of this ""goblok"", Kominfo said the PSE system to provide security to the community and provide convenience to Dev",0.03333333333333333,0.4555555555555555
1.553723504477868e+18,1.15211079729367e+18,1.553723504477868e+18,"Posisi pak pratikno & dosen HI UGM di kominfo tidak pernah delisting sebagai dosen dalam pendataan rektorat UGM. 

https://t.co/1BwxccnsXK",2022-07-31 12:45:24,id,0,0,0,0,"The position of Pak Pratikno & Lecturer Hi UGM in Kominfo never Delisting as a lecturer in the data collection of the UGM Rectorate.

https://t.co/1bwxccnsxk",0.0,0.0
1.553723390892339e+18,1.22866073410134e+18,1.553723388853907e+18,"gimana kita mau percaya sama omong kosong kominfo yg nyuruh perusahaan asing buat daftar pse, kalo pemerintah kita sendiri gabisa jaga data rakyatnya sendiri?",2022-07-31 12:44:57,id,0,1,0,0,"How do we want to believe in the Communication and Information Nonsense who told a foreign company for a list of PSE, if our own government can't keep the data of its own people?",0.3583333333333333,0.7083333333333334
1.553723342863024e+18,83040855.0,1.553723321090339e+18,"Halo, Sahabat Budaya!

Kementerian Komunikasi dan Informasi (Kominfo) mengancam akan memberikan sanksi bagi Penyelenggara Sistem Elektronik (PSE) lingkup privat yang belum mendaftar hingga batas waktu yang ditentukan. https://t.co/4QUm4t7cb1",2022-07-31 12:44:46,id,0,1,0,0,"Hello, Cultural Friends!

The Ministry of Communication and Information (Kominfo) threatened to provide sanctions for the organizer of the electronic system (PSE) of the private scope that had not yet registered until the specified time limit. https://t.co/4qum4t7cb1",0.0625,0.2375
1.553723247727821e+18,1.15211079729367e+18,1.553723247727821e+18,"Dibantai secara brutal oleh jutaan netihen gegara penataan PSE / penyelenggara Sistem Elektronik, dosen HI UGM di kominfo dibelain satu orang sesama HI UGM.. 

Orang yg selalu dituduh ga sayang HI UGM. lol

https://t.co/1BwxccnsXK",2022-07-31 12:44:23,id,0,0,0,0,"Brutally slaughtered by Millions of Netahen Gengara Arrangement of PSE / Organizers of Electronic Systems, HI UGM Lecturers at the Communication and Information Agency were bought by one fellow Hi UGM ..

People who are always accused of not love Hi UGM. LOL

https://t.co/1bwxccnsxk",-0.1083333333333333,0.7666666666666666
1.553723130132443e+18,8.942654271859425e+17,1.553304444263023e+18,"@KamilahLuthfiah @sandiuno @kemkominfo Sebenarnya fakta pajaknya udah dibayar ke pemerintah Indonesia atau tidak gak ada yg tau seh. Dan Indonesia gak bisa nagih pajak kalau itu perusahaan gak punya kantor di Indonesia, atau at least terdaftar di Indonesia. Makanya kominfo itu didesak kemenkeu bikin PSE",2022-07-31 12:43:55,id,0,1,0,0,"@Kamilahluthfiah @sandiuno @kemkominfo Actually the tax facts have been paid to the Indonesian government or no one knows. And Indonesia cannot collect taxes if the company does not have an office in Indonesia, or at least registered in Indonesia. That's why the Ministry of Communication and Information was urged by the Ministry of Finance to make PSE",-0.15,0.25
1.55372288057942e+18,1.436854611160166e+18,1.553551926218064e+18,"@boyinheaven_ @Isfunadila1 Para Neti MAHA GUOOBLOOOKKKK,
dri pada sibuk nyerang kominfo kenapa kalian gak buat Aplikasi sendiri, lalu daftar ke Kominfo. Lagian apa sulitnya daftar PSE, Google l, perusahaan yg udh besar aja mau kok daftar PSE. Dasar emang.
https://t.co/2oZHjhRCnw",2022-07-31 12:42:56,id,0,0,0,0,"@boyinheaveven_ @isfunadila1 The Neti Maha Guoobloookkkk,
Dri was busy attacking the Ministry of Communication and Information why you didn't make your own application, then register to Kominfo. Besides, what is the difficulty of the list of PSE, Google L, the company that has been big just want to list PSE. Basic.
https://t.co/2ozhjhrcnw",0.175,0.38125
1.553722259772436e+18,1.549136680271356e+18,1.553722259772436e+18,"Lagi banyak yang kena terror buzzer kominfo katanya,gara2 jadi speaker space bahas pse. Kok serem data bisa di sebar gitu 🥹🫠🫠🫠 Gini amat tinggal di negara egois",2022-07-31 12:40:28,id,0,1,2,0,"Again, many have been hit by the Kominfo buzzer, he said, because it was a speaker space to discuss PSE. How scary data can be scattered like that 🥹🫠🫠🫠 this is very living in a selfish country",-0.075,0.7
1.553721743683887e+18,1.13585504293673e+18,1.553683217294959e+18,"@ernestprakasa @Arie_Kriting tadi baru liat lokernya kominfo buat pse, berarti kan tuh program baru mau berjalann ya? belom ada pegawainyaa makenya sampe buka loker wkwkwkw",2022-07-31 12:38:25,id,0,0,0,0,"@nestprakasa @arie_kriting just saw the locker of the Ministry of Communication and Information for PSE, that means the new program wants to run huh? Not yet there are employees until they open the locker wkwkwkw",0.1121212121212121,0.3515151515151516
1.553720779329917e+18,1.145578698814308e+18,1.553683217294959e+18,@bypraws @ernestprakasa @Arie_Kriting @kemkominfo @DivHumas_Polri Wkwkwk dari awal aja kominfo ga bisa ngatasi itu kok apalagi pse makin parah yang ada🤣,2022-07-31 12:34:35,id,0,1,1,0,"@bypraws @nestprakasa @arie_kriting @kemkominfo @divhumas_polri wkwkwk from the beginning the Kominfo can't overcome that, especially if PSE is getting worse,",-0.2,0.8
1.553720771465613e+18,1.41826254004428e+18,1.553556862578328e+18,@radixwp yang bikin ulah kominfo atau PSE yg ngak mau patuh ?kok jadi balik lagi sih,2022-07-31 12:34:33,id,0,1,0,0,@radixwp that makes the Communication and Information Communication or Pse who don't want to obey? How come it's back again,0.0,0.0
1.553720011105386e+18,1.265895268936905e+18,1.553720011105386e+18,"Soal‼️
Pripun niki pak presiden... 
https://t.co/SOYZED3zrw",2022-07-31 12:31:32,id,0,2,6,0,"Problem‼ ️
PRIPU NIKI PAK President ...
https://t.co/soyzed3zrw",0.0,0.0
1.553719875608408e+18,1.531916338813252e+18,1.553717558456435e+18,"@ninthhorseman @topleskacang1 Core bisnis kemendag berbeda dgn Kominfo mas, kemendag utk izin berdagang perusahaan kalau Kominfo izin PSE Tusi aja beda",2022-07-31 12:30:59,id,0,1,0,0,"@ninthhorseman @topleskacang1 core business Ministry of Trade is different from Kominfo Mas, the Ministry of Trade for permission to trade companies if the Communication and Information of Pse Tusi permission is different",0.0,0.6
1.553719789801325e+18,219527452.0,1.553719789801325e+18,"Situs Judi Online ada di Daftar PSE, Ini Penjelasan Kominfo https://t.co/RlSoD9Wfx0",2022-07-31 12:30:39,id,0,0,0,0,"Online gambling site is on the PSE list, this is the explanation of the Ministry of Communication and Information https://t.co/rlsod9wfx0",0.0,0.0
1.553719180201001e+18,448671622.0,1.553719180201001e+18,"Dari kemaren rame kominfo, gue baca-baca ada yang sampe diterror karna ngomongin pse, dan yang nerror ternyata pake nomer org lain yg di hack, dan ada aja yg bisa nemu pelakunya siapa + yg dipake nomer siapa",2022-07-31 12:28:13,id,0,1,0,0,"From yesterday the Rame of Communication and Information, I read and read that there were those who were told because they were talking about PSE, and the Nerror turned out to use other people who were hacked, and there were those who could find the culprit",-0.125,0.375
1.553719022705086e+18,85729932.0,1.553719022705086e+18,"Agak goblok sih yang doxing nomornya si dustin. Terus kebijakan ttg PSE kominfo emang rada aneh.
Tapi gua mikir, apa segoblok itu orang kominfo sampe neror gegara space? Atau jangan-jangan ada pihak lain yang pengen adu domba netizen? Ini cuma opini gua, kaya ngeganjel aja nih.",2022-07-31 12:27:36,id,1,0,0,0,"It's a bit stupid, the dipxing number is Dustin. Then the policy on PSE Kominfo is really strange.
But I think, is that the obstacle of the Communication and Information Unity until the Negara Ggara Space? Or maybe there are other parties who want netizens' sheep fighting? This is just my opinion, just like a flush.",-0.325,0.5083333333333333
1.553718881121841e+18,1.030104881883824e+18,1.553717915731386e+18,"@AJL_Pasee @txtdrberseragam @PayPal ya gimana ya... aku juga punya saldo sih tapi cuma $1, soalnya sudah aku ambil sebelum PayPal di blokir... ya aku tetep protes sama kominfo dan suruh PayPal segera daftar PSE #BlokirKominfo",2022-07-31 12:27:02,id,0,1,1,0,"@Ajl_pasee @txtdrbersagamat @paypal, what do I do ... I also have a balance, but only $ 1, because I have taken it before Paypal is blocked ... yes I still protest with the Ministry of Communication and Information",0.0,1.0
1.553718137534566e+18,1.349788107852317e+18,1.553718137534566e+18,Anggota DPR Dorong Gamers Dukung Aturan PSE Kominfo https://t.co/s3DbKM1JGb,2022-07-31 12:24:05,id,2,0,0,0,DPR members encourage gamers to support PSE Kominfo rules https://t.co/s3dbkm1jgb,0.0,0.0
1.553718134544089e+18,1.331398540858249e+18,1.553718134544089e+18,Anggota DPR Dorong Gamers Dukung Aturan PSE Kominfo https://t.co/8l4JNvOegx,2022-07-31 12:24:04,id,0,0,0,0,DPR members encourage gamers to support PSE Kominfo rules https://t.co/8l4jnvoegx,0.0,0.0
1.55371787918642e+18,9.577331619574415e+17,1.55371787918642e+18,"Just In: According to Tempo, Steam is currently on their preparation to registering themselves to PSE. 

https://t.co/ynCOjdYzgg",2022-07-31 12:23:03,en,0,0,0,0,"Just In: According to Tempo, Steam is currently on their preparation to registering themselves to PSE. 

https://t.co/ynCOjdYzgg",0.0,0.4
1.553717257183924e+18,9.24204506891432e+17,1.553717257183924e+18,"Good, biar semua orang makin tau kalau kominfo dan aturan PSE nya itu bobrok dan korup, kawal terus #BlokirKominfo https://t.co/ebnmVFZg8S",2022-07-31 12:20:35,id,1,0,0,1,"Good, so that everyone knows that the Ministry of Communication and Information and PSE rules are dilapidated and corrupt, continue to guard #Blokirkominfo https://t.co/ebnmvfzg8s",0.09999999999999998,0.8
1.55371687319099e+18,1.200857528025772e+18,1.553315033857241e+18,"@qorygore - Selain itu, pendaftaran PSE juga menghadirkan sistem regulasi yang lebih mutakhir karena memudahkan Kominfo untuk mengawasi dan berkoordinasi dengan PSE yang ada di Indonesia

Nah masalahnya si kominfo kurang edukasi tuh di masyarakat 
Apakah pemblokirannya permanen atau tdk",2022-07-31 12:19:03,id,0,1,0,0,"@qorygore - In addition, PSE registration also presents a more up -to -date regulatory system because it makes it easier for Kominfo to supervise and coordinate with PSE in Indonesia

Well the problem is that the Ministry of Communication and Information is lacking education in the community
Whether the blocking is permanent or not",0.5,0.5
1.553716335443526e+18,1.200857528025772e+18,1.553315033857241e+18,"@qorygore Klo gw sih milih netral aja si bang

Di sisi perspektif kominfo dengan adanya pendaftaran pse manfaatnya 
-pendaftaran PSE membawa sistem yang lebih terkoordinasi untuk seluruh PSE yang ada di Indonesia.
- PSE yang terdaftar bisa diajak bekerjasama untk mnjaga ruang digital brsma",2022-07-31 12:16:55,id,0,1,0,0,"@qorygore if I just choose neutral

On the perspective of the Communication and Information Technology with the registration of PSE the benefits
-PSE registration brings a more coordinated system for all PSEs in Indonesia.
- Registered PSE can be invited to work together to maintain the BRSMA digital room",0.25,0.25
1.553716122242785e+18,388190238.0,1.553716122242785e+18,Pemblokiran Kominfo demi lindungi data publik https://t.co/lnVVE6Ton9,2022-07-31 12:16:04,id,0,0,0,0,Blocking of the Ministry of Communication and Information for Protecting Public Data https://t.co/lnvve6ton9,0.0,0.06666666666666667
