id,text,created_at,conversation_id,lang,author_id,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.55337E+18,"Kadang kzl kalo liat swami gameeeee terossh...tp sisi lain kasian jg doi skrg lg bete gara2 gabisa ngegame gara2 ada yg di block sama kominfo, ada ada aja ya...",2022-07-30 13:27:47,1.55337E+18,id,185136882,0,0,1,0,Sometimes if you see Swami Gameeeee Terossh ... but the other side is sorry too right now because it can't be talked because there are those who are blocked with the Ministry of Communication and Information,-0.1130952381,0.6369047619
1.55337E+18,"@dexglenniza Harusnya peran kominfo itu sebatas pengawas aja kayak OJK, bukan eksekutor. Oke bolehlah block kalau memang terindikasi ada tindak pidana kayak binomo kemarin. Nah masalahnya judi online aja lolos PSE, terus PSE ini gunanya apa? Harus dikaji ulang aturan ini",2022-07-30 13:26:36,1.5532E+18,id,1148238510,0,0,1,0,"@dexglenniza should be the role of the Ministry of Communication and Information, just a supervisor like OJK, not the executor. Okay, may block if there is indeed a criminal offense like Binomo yesterday. So the problem is online gambling just pass PSE, then what is this PSE? Must be reviewed this rule",0.05,0.525
1.55337E+18,"I use paypal for my job, how about my money, i make transfer at friday, i must pay my bill. Block online gambling don't block paypal, we use it to get money #BlokirKominfo #kominfo",2022-07-30 13:24:54,1.55337E+18,en,2538654072,0,0,0,0,"I use paypal for my job, how about my money, i make transfer at friday, i must pay my bill. Block online gambling don't block paypal, we use it to get money #BlokirKominfo #kominfo",0,0
1.55337E+18,@lulu_chan92 Otherwise everyone in Indonesia response to kominfo massive block rn be like https://t.co/eOSCKLeQAk,2022-07-30 13:24:08,1.55321E+18,en,3219234330,0,0,4,0,@lulu_chan92 Otherwise everyone in Indonesia response to kominfo massive block rn be like https://t.co/eOSCKLeQAk,0,1
1.55337E+18,@Mai_elmair game legal d block. game judi slot d biarin. kominfo.,2022-07-30 13:22:47,1.55337E+18,id,1632419810,0,0,0,0,@Mai_elmair Game Legal D Block. Slot d gambling game. Kominfo.,-0.2,0.3333333333
1.55337E+18,"Jujur auto kesal baca beeita kominfo 🥲
Kok ada sampe pikiran block paypal dll ya? Ya Allah, itu uang orang kalau masih ada disitu begimana...
Kok nda pikir matang2 sih... astaghfirullah...",2022-07-30 13:20:17,1.55337E+18,id,178273037,0,0,0,0,"Honest Auto Upset Read Beeita Kominfo 🥲
How come there is a Paypal Block Block, huh? O Allah, that's people's money if you still have it there ...
How come you think it's cooked ... Astaghfirullah ...",0.6,0.9
1.55337E+18,"Opo jare pean wong wong e kominfo, gaiso tak tag soale wes tak block minggu wingi.",2022-07-30 13:15:19,1.55337E+18,id,416739365,0,1,1,0,"Opo Jare Pean Wong Wong E Kominfo, Gaiso did not tag about Wes not blocked Sunday Wingi.",0,0
1.55337E+18,@balungantuo @adimass19 Kena block kominfo,2022-07-30 13:13:59,1.55335E+18,id,756510596,0,0,0,0,@balungantuo @adimiss19 hit by the Kominfo block,0,0
1.55337E+18,"@LBH_Jakarta Judi online ( slot dll ) pinjol dibiarin
EA sports, Dota malah diblokir
Go block apa gmna itu orang "" Kominfo???",2022-07-30 13:12:17,1.5533E+18,id,478445064,0,0,0,0,"@Lbh_jakarta online gambling (slot etc.) lending lending
EA Sports, Dota is even blocked
Go Block What is that people ""Communication and Information ???",0,0
1.55337E+18,"gitHub, gitLab dll mau di block. lah terus lu buat website kominfo nanti janji gamau pake ituu?? oiya kan dah jago",2022-07-30 13:09:41,1.55337E+18,id,2704151514,0,0,0,0,"GitHub, Gitlab etc. want to be blocked. You keep on making the Communication and Information website later promise to use it ?? oh yeah, it's good",0.35,0.3
1.55337E+18,"Block mantan ❌
Block big corporations ✅

Kominfo lol 🤣",2022-07-30 13:07:41,1.55337E+18,ht,2778297750,0,1,1,0,"Block mantan ❌
Block Big Corporations ✅

Communo lol 🤣",0.4,0.4
1.55337E+18,"Wtf is wrong with kominfo, They don't block gambling sites, but they block paypal and steam💀
#BlokirKominfo https://t.co/g41i4FgjIm",2022-07-30 13:05:08,1.55337E+18,en,1.33068E+18,1,1,2,0,"Wtf is wrong with kominfo, They don't block gambling sites, but they block paypal and steam💀
#BlokirKominfo https://t.co/g41i4FgjIm",-0.5,0.95
1.55337E+18,"Kominfo sengaja mau block Google Classroom biar kalau ngumpulin tugas online pake kantor pos, memajukan BUMN",2022-07-30 13:02:57,1.55337E+18,id,1.25553E+18,0,0,0,0,"Kominfo deliberately want to block Google Classroom so that if you collect online tasks using a post office, advance BUMN",0,0
1.55337E+18,"Here's another reason Indonesia's higher ups are intelligently stupid...
The Kominfo a.k.a the Ministry of Communication and Information agreed to block many sites such as Steam and PayPal as examples.",2022-07-30 13:01:55,1.55337E+18,en,3267036535,0,1,0,0,"Here's another reason Indonesia's higher ups are intelligently stupid...
The Kominfo a.k.a the Ministry of Communication and Information agreed to block many sites such as Steam and PayPal as examples.",-0.0125,0.625
1.55336E+18,@Sobat_u2y mungkin karna kita sama sama penderita sindrom kena block kominfo,2022-07-30 13:00:05,1.55334E+18,id,1.49451E+18,0,0,0,0,@Friend_u2y maybe because we are the same as sufferers of syndrome hit by the Kominfo block,0,0.125
1.55336E+18,@Rijaaaaaaaaaaal @tilehopper @penaputih @kemkominfo Apa ada jaminan kalo data kita gakan bocor kaya kasus covid kmrin yg d jual ke luar? Dan kenapa harus ngedadak tanpa ada regulasi dulu dari pihak kominfo tau tau mepet kena block? Knapa d list block ga ada michat or web web judi online.,2022-07-30 12:57:46,1.55286E+18,id,7.31781E+17,0,1,0,0,@Rijaaaaaaaaaaaal @tilehopper @penaputih @kemkominfo Is there a guarantee if our data is not leaking like the Covid kmrin case that is sold outside? And why should you suddenly without any regulation from the Ministry of Communication and Information. Why do there is no Michat Block or online gambling web.,0,0.275
1.55336E+18,"A company whose goal is to block everything on the internet.
Let's name it Kominfo. https://t.co/4nPgOvmm0y",2022-07-30 12:57:06,1.55336E+18,en,117050918,0,0,0,0,"A company whose goal is to block everything on the internet.
Let's name it Kominfo. https://t.co/4nPgOvmm0y",0,0
1.55336E+18,@AREAJULID mending block Kominfo,2022-07-30 12:55:01,1.55326E+18,id,343951973,0,0,0,0,@Areajulid mending Block Kominfo,0,0
1.55336E+18,"fuck you kominfo you block steam to
#BlokirKominfo https://t.co/mIew7ZwiLU",2022-07-30 12:54:55,1.55336E+18,en,1.29837E+18,0,0,1,0,"fuck you kominfo you block steam to
#BlokirKominfo https://t.co/mIew7ZwiLU",-0.4,0.6
1.55336E+18,"kaget berita block kominfo, soalnya ada sisa wd yg belum kepake

kan sayang yakk :))",2022-07-30 12:54:51,1.55336E+18,id,338341251,0,0,0,0,"Shocked News Block Kominfo, because there is the rest of the WD that has not yet been used

right dear yakk :))",0.02857142857,0.7785714286
1.55336E+18,"ini mau sampe kapan anjirr paypal di block, mana lagi akhir bulan lagi, tega banget kominfo",2022-07-30 12:51:22,1.55336E+18,id,1897002709,0,0,0,0,"This wants to arrive when Anjirr Paypal is blocked, where else is the end of the month, the heart is really the Ministry of Communication and Information",0.2,0.15
1.55336E+18,"Agakny anak dri ketua kominfo ini hobi maen game online sampe lupa waktu, jdinya bapak nya ambil tindakan buat block game nya 🤣",2022-07-30 12:50:16,1.55336E+18,id,1.49348E+18,0,0,0,0,"Somewhat children from the chairman of the Ministry of Communication and Information, this hobby of playing online games until I forgot the time, so the father took action to block the game 🤣",-0.15,0.25
1.55336E+18,btw emang situs yg di block kominfo gabisa dibuka pake vpn dah seriusan nanya,2022-07-30 12:49:57,1.55336E+18,id,129130709,0,1,1,0,"Btw, the site that was blocked by the Ministry of Communication and Information could not be opened using VPN and was serious about asking",-0.3333333333,0.6666666667
1.55336E+18,"game online pada di block, ini kominfo keknya pengen seluruh masyarakat indo main bentengan",2022-07-30 12:45:33,1.55336E+18,id,1382625140,0,0,0,0,"Online Games On Block, this Kominfo Kek I want the whole Indo community to play Bentengan",0.2,0.4
1.55336E+18,"@unsrifess 2. Kenapa banyak PSE yang kena block? Ya karena mereka ga nurut dengan aturan kominfo yg baru, yg mana mewajibkan PSE untuk memberi akses data elektronik ke pemerintah dalam rangka ""pengawasan""

Bayangin data kita dikasi cuma-cuma ke pemerintah, yang ada nanti bocor lagi kea BPJS",2022-07-30 12:44:37,1.55335E+18,id,1.25901E+18,0,0,1,0,"@unsrifess 2. Why do so many PSEs hit block? Yes, because they are not in accordance with the new Communication and Information Rules, which require PSE to provide access to electronic data to the government in the framework of ""supervision""

Imagine our data is given free to the government, which will leak again to BPJS",0.3454545455,0.5848484848
1.55336E+18,"sumpah si ni kominfo moodnya ngga jelas ngntd, lu ngeblok block yang harus di block aja lah taik, jangan rejeki orng yg di blok bgst",2022-07-30 12:44:25,1.55336E+18,id,1.0159E+18,0,0,0,0,"The oath of this is not clear, the mood is not clear, you block the block that must be blocked just taik, don't be fortunate",0.1,0.4888888889
1.55336E+18,Kenapa kominfo block steam dan epic games coba? Padahal Johny G. Plate tuh G nya Gaming,2022-07-30 12:39:19,1.55336E+18,id,147750364,0,0,1,0,Why are Kominfo Block Steam and Epic Games try? Even though Johny G. Plate is gaming,0.1,0.4
1.55336E+18,"Bruh Kominfo just use a stone mask to block Steam, PayPal Epic Games, etc 💀💀 
#BlokirKominfo https://t.co/RkLT4DutRB",2022-07-30 12:39:01,1.55336E+18,en,1.14933E+18,0,0,0,0,"Bruh Kominfo just use a stone mask to block Steam, PayPal Epic Games, etc 💀💀 
#BlokirKominfo https://t.co/RkLT4DutRB",0.1,0.4
1.55336E+18,"kominfo indonesia: we need to block  companies that doesn’t play by our rules 

sir joko widodo the xxl freshman’s 2014 winner winner of 5 grammy awards: https://t.co/LFCPCX9t8t",2022-07-30 12:38:07,1.55336E+18,en,1.42861E+18,4,5,38,1,"kominfo indonesia: we need to block  companies that doesn’t play by our rules 

sir joko widodo the xxl freshman’s 2014 winner winner of 5 grammy awards: https://t.co/LFCPCX9t8t",0,0
1.55336E+18,Ror'Ramash the Eliminator says let's block Kominfo,2022-07-30 12:36:32,1.55336E+18,en,1.02126E+18,0,0,0,0,Ror'Ramash the Eliminator says let's block Kominfo,0,0
1.55336E+18,"@Orchestrative Pertanyaan teknis: Ini DNS-over-HTTPS, atau DNS-over-TLS ?

DNS-over-TLS masih bisa di block (kalau Kominfo nekat) dengan block port 53 di seluruh ISP. 
DNS-over-HTTPS sangat susah di block karena lewat port nya https bercampur dengan semua traffic internet.",2022-07-30 12:34:07,1.55325E+18,id,8.42768E+17,0,1,0,0,"@Orchestrative Technical Questions: This is DNS-Over-HTTPS, or DNS-Over-TLS?

DNS-Over-TLS can still be blocked (if Kominfo is desperate) with a block port 53 throughout the ISP.
DNS-Over-HTTPS is very difficult to block because through its port HTTPS mixed with all internet traffic.",-0.3125,0.5875
1.55336E+18,"@inayma @kemkominfo Okelah tertib administrasi daftar dulu.
Tapi ya kok bisa website judi sama aplikasi macem michat yg jelas jelas ada perdagangan prostitusi disana malah kagak di block yang tentu gak sesuai sama hukum di wilayah indonesi.
Sangat tidak sesuai sama yang diomongin jubir Kominfo ini. https://t.co/zAT4JHUq3I",2022-07-30 12:29:53,1.55326E+18,id,1368614628,1,2,5,1,"@inayma @kemkominfo okay administrative registration first.
But how come it can be a gambling website with the Macem Michat application which clearly has a trade in prostitution there instead not in the block which is certainly not in accordance with the law in the Indonesian territory.
Very incompatible with this Kominfo spokesman. https://t.co/zat4jhuq3i",0.1885714286,0.4176190476
1.55336E+18,"Gua ga paham sih, sebagai lulusan IT ai maluu sama kominfo block block kek gini, gmail, wikipedia, youtube, paypall, pinterest kek apaasiii ga penting banget sumpaah, padagal semua ini alat mata pencarian semua rakyatnya, ya kita menghasilkan uang dari platform itu https://t.co/XfmvlGvojq",2022-07-30 12:25:29,1.55336E+18,id,1.04025E+18,0,1,0,0,"I don't understand, as a graduate of IT, I am embarrassed to the Communication and Information Block block, Gmail, Wikipedia, Youtube, Paypall, Pinterest Kek Apaiiiii is not very important, at all of this the livelihoods of all the people, yes we make money from the platform https : //t.co/XFMVLGVOJQ",-0.1538461538,0.7692307692
1.55336E+18,"#BlokirKominfo 
untuk kominfo saran unblock uang saya ada di paypal
kalo mau block block kasih tau dari minggu lalu jangan 
kayak guru kasih pr",2022-07-30 12:24:49,1.55336E+18,id,1.44717E+18,0,0,2,0,"#Blokirkominfo
For Communication and Information, my money unblock advice is in Paypal
If you want to block block, let me know from last week, don't
like a teacher love PR",0.25,0.3333333333
1.55336E+18,@kemkominfo Heh Kominfo Gimana para strimer game dapat duit kalao steam nya di block apakah strimer game menjadi strimer bokep atau strimer judi/pinjol,2022-07-30 12:23:39,1.55319E+18,id,1.53075E+18,0,1,1,0,@kemkominfo heh Kominfo How do the game strimers get money when the steam is blocked whether the game strimer becomes a porn strimer or gambling strimer/loan,-0.4,0.4
1.55335E+18,@sandiuno @kemkominfo lebih anjing nya lagi ini(berita kominfo block banyak app&services) ngalihin hasil autopsi brigadir J yang udh di release ke publik. jgn lupa baca ya!,2022-07-30 12:20:13,1.5533E+18,id,1.13847E+18,0,0,0,0,@sandiuno @kemkominfo More dogs (Kominfo Block News APP & SERVICES) Turns the results of Brigadier J autopsy which has been released to the public. Don't forget to read!,0.25,0.2833333333
1.55335E+18,Stg if kominfo block @NotionHQ im gonna lose my shit https://t.co/TwNtLSWSBx,2022-07-30 12:19:21,1.55335E+18,en,579795464,0,0,0,0,Stg if kominfo block @NotionHQ im gonna lose my shit https://t.co/TwNtLSWSBx,-0.2,0.8
1.55335E+18,"Haloo @dabenone2 😃👋 Selamat membaca!
""kominfo block apalah tapi di gw ga ngaruh awkwakawk, i've been using bebasid since forever.
kalo ada yg pengen coba cek aja di sini 

..."" https://t.co/VSAbyOtvW4",2022-07-30 12:18:59,1.55335E+18,id,2674103198,0,0,0,0,"Hello @Dabenone2 😃👋 Happy reading!
""Kominfo block whatever, but in I don't affect the awkwakawk, I've been using the bebasid since forever.
if anyone wants to try just check here

... ""https://t.co/vsabyotvw4",0.6,0.55
1.55335E+18,"@dabenone2 Hey, thread is ready: @AshariAriVTuber: kominfo block apalah tapi di gw ga ngaruh awkwakawk, i've been using bebasid since forever. kalo ada... https://t.co/om1HDx3mwj Enjoy your read.",2022-07-30 12:18:55,1.55335E+18,id,1.26117E+18,0,0,0,0,"@Dabenone2 hey, thread is ready: @ashariarivtuber: Kominfo block whatever but in I don't affect awkwakawk, I've been using the bebasid since forever. If there is ... https://t.co/om1hdx3mwj enjoy your read.",0.3,0.5
1.55335E+18,"Heya, a bit of an update on kominfo banning shit. My ISP haven't block it. so I am safe for now, I would like to dedicate my stream time out of solidarity with fellow indonesians by memeing and playing solitaire instead on stream. #ENVtuber #SmallStreamerCommunity https://t.co/ehxUg6OFMF",2022-07-30 12:18:46,1.55335E+18,en,1.40147E+18,0,1,3,0,"Heya, a bit of an update on kominfo banning shit. My ISP haven't block it. so I am safe for now, I would like to dedicate my stream time out of solidarity with fellow indonesians by memeing and playing solitaire instead on stream. #ENVtuber #SmallStreamerCommunity https://t.co/ehxUg6OFMF",0.15,0.65
1.55335E+18,"I'm kinda concerned about this PSE Kominfo stuff, because they block Websites / Apps that dont comply. I'm afraid that im in it too #BlokirKominfo",2022-07-30 12:11:42,1.55335E+18,en,1.39115E+18,0,0,0,0,"I'm kinda concerned about this PSE Kominfo stuff, because they block Websites / Apps that dont comply. I'm afraid that im in it too #BlokirKominfo",-0.6,0.9
1.55335E+18,"Kerja kerja kerja! ""Dalam pikiran bapack2 tua bau tanah yang main blokir paypal & steam & epic.""
Kerja lu nyusahin rakyat, diem aja dapet gaji. Ya gaji buta, gak kaya sebagian masyarakat yg gajinya lewat paypal.
Bokep & judi online noh di block, apa jangan2 nnton juga #kominfo ?",2022-07-30 12:09:46,1.55335E+18,id,1.14579E+18,0,0,0,0,"Work, work, work! ""In the mind of the old bapack2 the smell of the ground that plays Paypal & Steam & Epic.""
You work to bother the people, just get a salary. Yes blind salary, not rich some people whose salary through Paypal.
Bokep & Online Gambling Noh in Block, don't you do it #Kominfo?",-0.121875,0.5041666667
1.55335E+18,"#BlokirKominfo
Stupid kominfo honestly why paypal,steam,epic games block then i lose my 4million in steam,dan gamer bisa ilang ratusan juta what a stupid country#Kominfo lu mau game bajakan jaya lagi,",2022-07-30 12:09:28,1.55335E+18,en,1.55335E+18,0,0,1,0,"#BlokirKominfo
Stupid kominfo honestly why paypal,steam,epic games block then i lose my 4million in steam,dan gamer bisa ilang ratusan juta what a stupid country#Kominfo lu mau game bajakan jaya lagi,",-0.35,0.825
1.55335E+18,Gak terima pinterest di block kominfo 😭 sumber halu ku mau cari kemana lagi,2022-07-30 12:08:48,1.55335E+18,id,1.09085E+18,0,1,0,0,Don't accept Pinterest in Block Kominfo 😭 Source Halu I want to find where else,0,0
1.55335E+18,"Pegawai Kominfo gada yg brani kongkow ngopi sama temennya. Apalagi yg punya temen freelancer 🤣🤣🤣
Yang lain pada semangat Go Green,  lha ini malah semangat Go Block.
Aneh kan.... 🤣🤣🤣",2022-07-30 12:07:48,1.55335E+18,id,1.16358E+18,0,1,2,0,"Gada Communication and Information Employees who Kongkow Kongkow coffee with his friends. Especially those who have freelancer friends 🤣🤣🤣
Others in the spirit of Go Green, this is even the spirit of Go Block.
Strange right .... 🤣🤣🤣",0.008928571429,0.4964285714
1.55335E+18,"Kukira yang mainnya block cuman kamu, tapi kominfo juga.",2022-07-30 12:07:25,1.55335E+18,id,1.03255E+18,0,0,0,0,"I guess the one who plays you just blocks you, but Kominfo too.",0,0
1.55335E+18,"@LBH_Jakarta Hah! Kominfo, web legal di block, giliran web jud1 sl0t aman aman aja. -_-",2022-07-30 12:06:47,1.5533E+18,id,60378258,0,0,0,0,"@Lbh_jakarta huh! Kominfo, a legal web in Block, it is the turn of the web jud1 SL0T safe. -_-",0.35,0.35
1.55335E+18,freelancers in indonesia rn after kominfo’s block https://t.co/LUTxPAdjBp,2022-07-30 12:04:53,1.55335E+18,en,1.4156E+18,11,1,31,0,freelancers in indonesia rn after kominfo’s block https://t.co/LUTxPAdjBp,0,0
1.55335E+18,You don’t need to say to kominfo what to block. Because that sounds like you still need them to do their job. You just only need to say goblok.,2022-07-30 11:59:30,1.55335E+18,en,1.31155E+18,0,0,0,0,You don’t need to say to kominfo what to block. Because that sounds like you still need them to do their job. You just only need to say goblok.,0,1
1.55335E+18,@uusbiasaaja Bang sekalian Chanel YouTube nya block #BlokirKominfo #kominfo https://t.co/WLSKozZlvM,2022-07-30 11:59:17,1.55327E+18,id,1.34673E+18,0,0,0,0,"@uusbiasaja Bang, all of the YouTube channels block #Blokirkominfo #kominfo https://t.co/wlskozzlvm",0,0
1.55335E+18,i think its pretty funny that everyones response to the kominfo block is to make memes about bombing the kominfo hq,2022-07-30 11:58:59,1.55335E+18,en,1.26693E+18,0,0,3,0,i think its pretty funny that everyones response to the kominfo block is to make memes about bombing the kominfo hq,0.25,1
1.55335E+18,i dont have time and the energy to talk about this shit that kominfo has done anymore. got no hope for kominfo so i really hope the platforms that they block finish this matter asap.,2022-07-30 11:58:53,1.55335E+18,en,1250762496,0,0,0,0,i dont have time and the energy to talk about this shit that kominfo has done anymore. got no hope for kominfo so i really hope the platforms that they block finish this matter asap.,0,0.5
1.55335E+18,"Hadehhh ini kominfo ga ngotak bgt anjrt paypal di block gmn gw bs jualan lgi transaksi gw rata² pk PayPal semua ajgg mikir lah bgst jgn nyusahin org dear kominfo semoga hari mu senin trs 
#BlokirKominfo",2022-07-30 11:56:27,1.55335E+18,id,1.53363E+18,0,0,1,0,"Hadehhh this Kominfo does not find it so much paypal in the block, how can I sell the transaction, I have the average Paypal, all I think, don't bother org.
#Blokirkominfo",0.025,0.3
1.55335E+18,blokir kominfo anjg bisa2 nya paypal di block https://t.co/pqxTzUkFUR,2022-07-30 11:55:28,1.55335E+18,id,1.53045E+18,0,0,0,0,Block Kominfo Anjg can be paypal at Block https://t.co/pqxtzukfur,0,0
1.55335E+18,"Dear, kominfo why you should block PayPal and Steam but not with porn, scam and illegal websites out there?
- 
#FreePaypal #FreeSteam #FreeFreelancer @kemkominfo https://t.co/IY5nYAyoQn",2022-07-30 11:55:12,1.55335E+18,en,1.55134E+18,1,0,2,0,"Dear, kominfo why you should block PayPal and Steam but not with porn, scam and illegal websites out there?
- 
#FreePaypal #FreeSteam #FreeFreelancer @kemkominfo https://t.co/IY5nYAyoQn",-0.5,0.5
1.55335E+18,"Kok kominfo dibully sih, kan dia cuma menjadikan tanda-tanda akhir zaman jadi nyata. Gitu lho.

Gitu ga si, gua jg bole ngarang. Block me now pls.",2022-07-30 11:51:04,1.55335E+18,id,1660050236,0,0,0,0,"How come the Ministry of Communication and Information is bullied, right he just made the signs of the end of time become real. So you know.

I don't like it, I also make up. Block Me Now PLS.",0.2428571429,0.4178571429
1.55335E+18,@AREAJULID kominfo ni apa2 di block rl nya kurang bahagia kh,2022-07-30 11:49:32,1.55326E+18,id,1.28627E+18,0,1,0,0,@Arejulid Kominfo Ni anything in the block RL is not happy,-0.4,1
1.55335E+18,BRO DID KOMINFO REALLY GONNA BLOCK TWITCH??????? HOW DO I WATCH SHOTO FROM NOW ON?!?!?! #BlokirKominfo,2022-07-30 11:48:47,1.55335E+18,en,1.42723E+18,0,0,3,0,BRO DID KOMINFO REALLY GONNA BLOCK TWITCH??????? HOW DO I WATCH SHOTO FROM NOW ON?!?!?! #BlokirKominfo,0.390625,0.2
1.55335E+18,What!!!!! PayPal juga di block??? 🤬🤬🤬🤬🤬🤬🤬🤬 barusan kominfo aja yg diblokir Gak sih??? #BlokirKominfo,2022-07-30 11:45:50,1.55335E+18,id,88578810,0,0,0,0,What !!!!! Paypal is also blocked ??? 🤬🤬🤬🤬🤬🤬🤬🤬 Just the Ministry of Communication and Information is blocked ??? #Blokirkominfo,0,0
1.55335E+18,Ajg emg kominfo baru ngerasain fifa uda di block asu,2022-07-30 11:45:17,1.55335E+18,id,554212592,0,0,0,0,AJG EMG Kominfo just felt FIFA Uda in Block ASU,0,0
1.55335E+18,"KOMINFO : I block internet to give us benefits, people gonna love me!
Indonesians : No, we despise you. You're an embarrasment to us.
#BlokirKominfo https://t.co/RBSY04Ocft",2022-07-30 11:43:52,1.55335E+18,en,1.30551E+18,28,1,242,2,"KOMINFO : I block internet to give us benefits, people gonna love me!
Indonesians : No, we despise you. You're an embarrasment to us.
#BlokirKominfo https://t.co/RBSY04Ocft",0.625,0.6
1.55334E+18,@AnangPradipta Mungkin HPmu di block kominfo juga,2022-07-30 11:40:17,1.55332E+18,id,66614828,0,1,1,0,@Anangpradipta maybe your cellphone is blocked too,0,0
1.55334E+18,"Ayo blokir si kominfo kamnpret!

Let's block that idiot kominfo!",2022-07-30 11:40:11,1.55334E+18,id,1.44456E+18,0,0,0,0,"Let's Block the Kominfo Kamnpret!

Let's Block that Idiot Kominfo!",-1,0.8
1.55334E+18,@MstrYoda @kemkominfo Iki Linkedin situs pencarian kerja kenapa di block? Kominfo gak ada guna,2022-07-30 11:36:49,1.55317E+18,id,1.3938E+18,0,0,0,0,@Mstryoda @kemkominfo iki LinkedIn the job search site why is it blocked? Kominfo is not available,-0.2,0.4
1.55334E+18,"👨‍🦱: kamu kenapa block aku sih? Aku ada salah? 
👩: g, km g ada salah
👨‍🦱: trus kenapa aku di block? 
👩: latian jadi kominfo, ga ada salah main block aja
. 
. 
. 
Pacar anda suka nge-block tanpa sebab? JANGAN KHAWATIR! Mungkin dia sedang ngelamar di kominfo",2022-07-30 11:31:59,1.55334E+18,id,1.21231E+18,0,0,0,0,"👨‍🦱: Why are you blocking me? I was wrong?
👩: g, km g is wrong
👨‍🦱: Then why am I blocked?
👩: LATI Becomes a Communication and Information
.
.
.
Your girlfriend likes to block for no reason? DON'T WORRY! Maybe he was applying at the Ministry of Communication and Information",-0.5625,0.9
1.55334E+18,@thewhityfang Kesel. Jika dosan ku kebanyakan nnton sama main game hentong salahkan kominfo soalnya hentong ga di block wkwkw,2022-07-30 11:31:25,1.55334E+18,id,1.50194E+18,0,0,1,0,@theghityfang upset. If my dosan is mostly nnton and playing Hentong games blame the Ministry of Communication and Information because Hentong is not blocked,0.5,0.5
1.55334E+18,"GG KOMINFO! RIP MY MONEY.

GO BLOCK #BlokirKominfo",2022-07-30 11:29:43,1.55334E+18,en,1.51171E+18,0,0,1,0,"GG KOMINFO! RIP MY MONEY.

GO BLOCK #BlokirKominfo",0,0
1.55334E+18,"I'm crying now, my Paypal which contains 250$ is forfeited because kominfo block them https://t.co/m52MkgurIh",2022-07-30 11:29:37,1.55334E+18,en,1.54577E+18,0,0,0,0,"I'm crying now, my Paypal which contains 250$ is forfeited because kominfo block them https://t.co/m52MkgurIh",-0.2,0.6
1.55334E+18,"Kominfo:*block website PayPal, steam and epic game*

Me:*still access that website*

Kominfo: https://t.co/47nL63DwSB",2022-07-30 11:29:23,1.55334E+18,en,1.516E+18,0,3,6,0,"Kominfo:*block website PayPal, steam and epic game*

Me:*still access that website*

Kominfo: https://t.co/47nL63DwSB",-0.15,0.4
1.55334E+18,Kabeh di block karo kominfo. Olehe ngeslot https://t.co/4bZ1ba9Y24,2022-07-30 11:29:06,1.55334E+18,id,1570321646,0,0,2,1,Kabeh in Block Karo Kominfo. Bye Ngeslot https://t.co/4bz1ba9y24,0,0
1.55334E+18,"positive thinking aja, mungkin kominfo block github gitlab biar kita coding di notepad 🙏",2022-07-30 11:28:31,1.55334E+18,id,2248053414,0,0,0,0,"Just positive thinking, maybe Kominfo Block Github Gitlab so that we coding in Notepad 🙏",0.2272727273,0.5454545455
1.55334E+18,"Motto kominfo adalah ""Go Block"".",2022-07-30 11:27:13,1.55334E+18,id,1069206924,0,0,1,1,"Motto Kominfo is ""Go Block"".",0,0
1.55334E+18,"Liat tiktok tranding Pesulap Merah vs Dukun Sudin lucu banget 🤣🤣🤣

Ya tapi lebih lucu Kominfo yg Block Paypal dan Mangaku sih. Lucu dan ga jelas banget",2022-07-30 11:25:38,1.55334E+18,id,1.12476E+18,0,0,1,0,"Look at Tiktok Tranding Red magician vs Dukun Sudin really funny 🤣🤣🤣

Yes, but the funny Communication and Information Communication and Communication and Information. Funny and not very clear",0.1423076923,0.658974359
1.55334E+18,"Capek bgt ama kominfo, kenapa sih paypal di block kan gua ga bisa dpt dana jualan gua 🥲 #BlokirKominfo",2022-07-30 11:24:56,1.55334E+18,id,1.38951E+18,0,1,0,0,"I'm so tired of Kominfo, why is Paypal in block, I can't get my selling funds 🥲 #Blokirkominfo",-0.4,0.7
1.55334E+18,"Pusat digital tp block sana sini, mimpi ketinggian minim edukasi wkwkwkw kocak,pasti ini bapak2 yg kerja di kominfo, begitu windows nya error bukanya install ulang tp ganti laptop wkwkwkwkwk🥲👍🏻 https://t.co/w8dBEJD5MQ",2022-07-30 11:20:13,1.55334E+18,id,1.26092E+18,0,0,0,0,"Digital Center Tp Block Here and there, dream height of minimal education wkwkwkw hilarious, surely this is the fathers who work at the Ministry of Communication and Information, as Windows the error does not reinstall but replace the laptop wkwkwkwkwk🥲👍🏻 https://t.co/w8dejd5mq",0.16,0.5177777778
1.55334E+18,dukung esport tapi block dota2. Emang Kominfo https://t.co/2lssdpCQZh,2022-07-30 11:19:24,1.55334E+18,id,104699473,0,0,0,0,Support eSport but block dota2. Weve Kominfo https://t.co/2lssdpcqzh,0,0
1.55334E+18,"@kotakmicin Yowes nek udh bisa, tp parno jg klo emg permanen di block edan Kominfo 😭aku jadine cairin ajalah ke bank 😭👊",2022-07-30 11:16:53,1.5533E+18,id,1.02359E+18,0,1,0,0,"@kotakmicin yowes, nek, I can, but if you are permanent, it is permanently blocked.",0,0
