id,lang,author_id,created_at,conversation_id,text,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.553016763251855e+18,id,1.551819658084626e+18,2022-07-29 13:57:04,1.553016763251855e+18,"yeongyu au

pap kominfo https://t.co/PWjKGjbpC1",3,1,10,1,"Yeongyu au

PAP Kominfo https://t.co/pwjkgjbpc1",0.0,0.0
1.553016467616317e+18,id,1.283815459792417e+18,2022-07-29 13:55:54,1.553016467616317e+18,"Kecakapan digital akan terkait dengan kesantunan dalam berinteraksi di dunia digital, dan bagaimana mahasiswa kami diberi bekal agar tidak terjerumus dalam sisi-sisi negatif dari dunia digital yang semakin menguasai kehidupan kita.
@kemkominfo @PlateJohnny
https://t.co/CNWvqVcIxu",0,0,2,0,"Digital skills will be related to politeness in interacting in the digital world, and how our students are given provisions so as not to fall into the negative sides of the digital world that increasingly controls our lives.
@kemkominfo @platejohnny
https://t.co/cnwvqvcixu",-0.06,0.16
1.553016379346809e+18,id,1.214371793835721e+18,2022-07-29 13:55:33,1.552153539069514e+18,@haefu1sun @txtfrombrand @peachyyaaa_ @O214JJAE semoga kominfo tdk skit mta liat typing qta yhh,0,0,0,0,@haefu1sun @txtfrombrand @peachyyaaa_ @o214JJae Hopefully Kominfo doesn't skit mta see typing qta yhh,0.0,0.0
1.553016236283335e+18,id,1.503208993564488e+18,2022-07-29 13:54:59,1.553011849716568e+18,"@YWlZHUO @dadah Emank ak gemes sie,,, 😚😚 km mum liat lbih bnyak gemesan q kh??? Stay ma ak smpe twitter di blokir kominfo yhh 😘😘",0,1,0,0,"@Ywlzhuo @dadah emank ak gemes sie ,,, 😚😚 km mum look more and more gurgling q kh ??? Stay ma ak sms twitter is blocked by Kominfo yhh 😘😘",0.5,0.5
1.553016227140108e+18,id,1.09263884887244e+18,2022-07-29 13:54:56,1.553016227140108e+18,"Kegiatan ini diikuti oleh 1000 peserta secara luring. Selain itu, kegiatan ini juga bertujuan utk meningkatkan kemampuan dan pengetahuan literasi digital masyarakat khususnya utk para santri agar bijak dan bertanggungjawab menggunakan internet.
@kemkominfo
https://t.co/1ORX36yoO2",0,0,1,0,"This activity was attended by 1000 participants in a luring. In addition, this activity also aims to improve the ability and knowledge of the digital literacy of the community, especially for students to be wise and responsible for using the internet.
@kemkominfo
https://t.co/1orx36yoo2",0.225,0.6125
1.553016204641845e+18,id,350668803.0,2022-07-29 13:54:51,1.553016204641845e+18,"Kominfo Ancam Blokir Yahoo hingga Dota bila Tak Daftar sampai Tengah Malam

https://t.co/HPSXpjINOg",0,0,0,0,"Kominfo threatened to block Yahoo to Dota if he did not register until midnight

https://t.co/hpsxpjinog",0.0,0.0
1.553015989293289e+18,id,435004096.0,2022-07-29 13:54:00,1.553015989293289e+18,"@kemkominfo bersama GNLD dan Kaukus Muda Indonesia (KMI) melaksanakan hari kedua dari rangkaian kegiatan Seminar Literasi Digital Pesantren di Kampus Institut Keislaman (INSTIKA) Pondok Pesantren Annuqayah Guluk-Guluk, Kab. Sumenep, Jawa Timur
@PlateJohnny
https://t.co/AeOZ4Ouvty",1,0,3,0,"@kemkominfo together with GNLD and Caucus Young Indonesia (KMI) carried out the second day of the series of Digital Pesantren Literacy Seminar activities at the Campus of the Islamic Institute (Institute) Annuqayah Islamic Boarding School Guluk-Guluk, Kab. Sumenep, East Java
@Platejohnny
https://t.co/aeoz4ouvty",0.03333333333333333,0.1333333333333333
1.553015395648696e+18,id,17128975.0,2022-07-29 13:51:38,1.553015395648696e+18,Kominfo Sempat Ajak Facebook-Google-TikTok Bahas Daftar PSE di NTT https://t.co/9J8tfsgafE,0,1,1,0,Kominfo had time to invite Facebook-Google-Tiktok to discuss the list of PSE at NTT https://t.co/9j8tfsgafe,0.0,0.0
1.553015227087725e+18,id,1.098777698917204e+18,2022-07-29 13:50:58,1.553015227087725e+18,Update Peta Sebaran COVID-19 Per 29 Juli 2022 Pukul 19.00 WIB https://t.co/T8J4tuwHhD,0,0,0,0,"Update Map of Covid-19 distribution as of July 29, 2022 at 19.00 WIB https://t.co/t8j4tuwhhd",0.0,0.0
1.553015143554028e+18,id,1.53380830166571e+18,2022-07-29 13:50:38,1.553015143554028e+18,"Para pengguna Yahoo di Indonesia, termasuk email Yahoo Mail sebaiknya waspada. Kementerian Komunikas   #berita #tekno  https://t.co/GT7lE3xkrv",0,0,0,0,"Yahoo users in Indonesia, including Yahoo Mail email, should be vigilant. Ministry of Communication #Berita #Tekno https://t.co/gt7le3xkrv",0.0,0.0
1.553015093067219e+18,id,586424293.0,2022-07-29 13:50:26,1.553015093067219e+18,"*lagi ngebayangin sekelas facebook, twitter, youtube dan socmed besar lain harus tunduk sama sistem yg sudah berulang kali gampang diretas

tapi situs instansi pemerintah kena hack emang udah kayak event tahunan sih, mulai dari kominfo telkomsel bin dll https://t.co/e2slBC7drx",0,0,2,0,"*again imagine the class of Facebook, Twitter, YouTube and other large socmed must submit to the system that has been repeatedly hacked

But the site of government agencies hit by hack is already like an annual event, starting from Telkomsel Bin Communication and Information, etc. https://t.co/e2slbc7drx",0.02976190476190476,0.3011904761904762
1.553015015304724e+18,en,2993673186.0,2022-07-29 13:50:07,1.553015015304724e+18,Just... fuck Kominfo. Seriously,0,1,6,0,Just... fuck Kominfo. Seriously,-0.3666666666666667,0.6333333333333333
1.553014597833335e+18,id,2352745627.0,2022-07-29 13:48:28,1.553014597833335e+18,"Masyarakat juga perlu menyadari bila
Permenkominfo Nomor 5 tahun 2020 bertujuan untuk menyelaraskan kemajuan teknologi digital dengan bangsa Indonesia sebagai market yang sangat berpotensial. 

@PlateJohnny
@kemkominfo
https://t.co/RlQi88XaxR",0,0,0,1,"The community also needs to realize if
Permenkominfo Number 5 of 2020 aims to harmonize the advancement of digital technology with the Indonesian people as a very potential market.

@Platejohnny
@kemkominfo
https://t.co/rlqi88xaxr",0.0,0.5
1.553014353657762e+18,id,115915129.0,2022-07-29 13:47:30,1.553013302804238e+18,"Ingat VPN itu cuma biar lolos dari blokir akses saja, tapi tidak menjamin keamanan dan juga tidak bisa dijadikan tameng dari pihak berwajib jika anda suatu saat melanggar hukum #PSE #kominfo #trash",1,1,2,0,"Remember the VPN is only to escape the block of access, but does not guarantee security and also cannot be used as a shield from the authorities if you one day violate the law #PSE #KOMINFO #TRASH",0.0,1.0
1.553013822209741e+18,id,1.09263884887244e+18,2022-07-29 13:45:23,1.553013822209741e+18,"Pada Kamis (28/7) pukul 07.35 WIB, Roblox dan Opera sudah terlihat dalam daftar di laman https://t.co/P7auYdzeQM. Hingga saat ini, tercatat 8.572 PSE domestik dan 231 PSE Asing sudah mendaftar.
@kemkominfo @PlateJohnny @jokowi
https://t.co/8mJR5wp67U",0,0,1,0,"On Thursday (7/28) at 07.35 WIB, Roblox and Opera were seen on the list on the page https://t.co/p7auydzeqm. Up to now, there were 8,572 domestic PSEs and 231 foreign PSEs had registered.
@kemkominfo @platejohnny @jokowi
https://t.co/8mjr5wp67u",-0.0625,0.1125
1.553013614310633e+18,id,1.158311073251881e+18,2022-07-29 13:44:33,1.553013614310633e+18,KOMINFO FAQ YOU https://t.co/94gYwZsCJt,0,0,1,0,Kominfo faq you https://t.co/94gywzscjt,0.0,0.0
1.553012798397256e+18,id,78225228.0,2022-07-29 13:41:19,1.553011662302884e+18,"@paldipaldi @idnft_ @PadasukaNFT @radenugroho_ @staveze @fluxcup ""teknologi harus terus diupdate jgn buat pacaran aja kamu"" 
-kominfo",0,1,1,0,"@paldipaldi @idnft_ @padasukanft @radenugroho_ @staveze @fluxcup ""Technology must continue to be updated, don't just date you""
-Kominfo",0.0,0.0
1.553012665140003e+18,id,1.082865203153273e+18,2022-07-29 13:40:47,1.552835435730436e+18,"@JamaahJumat @amuridee @Steam @EpicGames @riotgames @Twitch @kemkominfo @hamkyk org kominfo kesel soalnya ranknya stuck di iron, makanya di blokir",1,0,1,0,"@Jamaahjumat @amuridee @steam @epicgames @riotgames @twitch @kemkominfo @HAMKYK org Kominfo The problem is because the rank is stuck in Iron, so it is blocked",-0.8,0.9
1.553012486261338e+18,id,1.37832348121387e+18,2022-07-29 13:40:04,1.553012486261338e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kesesi - Bantarbolang

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/e5MQUIEzV4",0,0,0,0,"Friend #JalanCantik
Routine Maintenance Work for Kesesi Section - Bantarbolang

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/e5mquiezv4",0.0,0.0
1.553012475578434e+18,id,1.37832348121387e+18,2022-07-29 13:40:02,1.553012475578434e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kesesi - Bantarbolang

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/u7cYKpdMLE",0,0,0,0,"Friend #JalanCantik
Routine Maintenance Work for Kesesi Section - Bantarbolang

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/u7cykpdmle",0.0,0.0
1.553012471002468e+18,id,1.37832348121387e+18,2022-07-29 13:40:01,1.553012471002468e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kesesi - Bantarbolang

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/tT5PW7glxP",0,0,0,0,"Friend #JalanCantik
Routine Maintenance Work for Kesesi Section - Bantarbolang

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/tt5pw7glxp",0.0,0.0
1.553012401007899e+18,id,8.169499424637583e+17,2022-07-29 13:39:44,1.552954803919106e+18,"@kominfo_jtg @ganjarpranowo @TajYasinMZ @perhubunganjtg @dpubmckjateng Monggo min...
6 warna dasar rambu lalu lintas.
https://t.co/ORxEUFfNWa",0,0,0,0,"@ominfo_jtg @ganjarpranowo @tajyasinmz @perhubunganjtg @dpubmckjateng monggo min ...
6 basic colors of traffic signs.
https://t.co/orxeuffnwa",0.0,0.125
1.553012250960699e+18,id,1.504358008079282e+18,2022-07-29 13:39:08,1.553012250960699e+18,"Ancam Blokir Yahoo, Kominfo Beri Tenggat Waktu hingga Pukul 23.59 WIB https://t.co/zgxVTlacQ7",0,0,0,0,"Threaten Yahoo, Kominfo gave a deadline until 23.59 WIB https://t.co/zgxvtlacq7",0.0,0.0
1.553012244841173e+18,id,1.453173401342779e+18,2022-07-29 13:39:07,1.553012244841173e+18,"Ancam Blokir Yahoo, Kominfo Beri Tenggat Waktu hingga Pukul 23.59 WIB https://t.co/1gx1fkGQGN",0,0,0,0,"Threaten Yahoo, Kominfo gave a deadline until 23.59 WIB https://t.co/1gx1fkgqgn",0.0,0.0
1.553012240554803e+18,id,1.37832348121387e+18,2022-07-29 13:39:06,1.553012240554803e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Jatinegara

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/bzJxAr3nmU",0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Jatinegara

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@ominfo_jtg @dprdjatengprov https://t.co/bzjxar3nmu",0.0,0.0
1.553012239967617e+18,id,1.37832348121387e+18,2022-07-29 13:39:06,1.553012239967617e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Jatinegara

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ou5YD3lkrY",0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Jatinegara

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ou5yd3lkry",0.0,0.0
1.553012238600262e+18,id,1.37832348121387e+18,2022-07-29 13:39:05,1.553012238600262e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Jatinegara

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/IAnZ3ISnNq",0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Jatinegara

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ianz3isnnq",0.0,0.0
1.553012141640552e+18,id,8.517697569022362e+17,2022-07-29 13:38:42,1.553004787968315e+18,@OHMYV3NUS Pas pindah ke wa di pantau Kominfo soalx min,0,1,3,0,@Ohmyv3nus when moving to wa at the Kominfo Monitor,0.0,0.0
1.553012046077501e+18,id,1.37832348121387e+18,2022-07-29 13:38:20,1.553012046077501e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Jatinegara

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/9Rx3AlONn7",0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Jatinegara

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/9rx3alonn7",0.0,0.0
1.553012040608129e+18,id,1.37832348121387e+18,2022-07-29 13:38:18,1.553012040608129e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Jatinegara

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/7aelFEZ7vB",0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Jatinegara

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/7aelfez7vb",0.0,0.0
1.553012000183419e+18,id,1.37832348121387e+18,2022-07-29 13:38:09,1.553012000183419e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Jatinegara

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/lKp7tpvAOu",0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Jatinegara

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@ominfo_jtg @dprdjatengprov https://t.co/lkp7tpvaou",0.0,0.0
1.553011852640387e+18,id,1.37832348121387e+18,2022-07-29 13:37:33,1.553011852640387e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Moga

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ZwxJvYyOxO",0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Moga

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/zwxjvyyoxo",0.0,0.0
1.553011845241643e+18,id,1.37832348121387e+18,2022-07-29 13:37:32,1.553011845241643e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Moga

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/0WhDKwa22U",0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Moga

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/0whdkwa22u",0.0,0.0
1.553011777343853e+18,id,1.41880853693567e+18,2022-07-29 13:37:15,1.553011777343853e+18,"gw kira PSE nya kominfo tuh singkatan dari Pale, Soft, and Exudative Meat",0,0,1,0,"I think the PSE is the Ministry of Communication and Information, stands for Pale, Soft, and Exudative Meat",-0.05499999999999999,0.265
1.553011549232861e+18,id,1.37832348121387e+18,2022-07-29 13:36:21,1.553011549232861e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Moga

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/J8I6T6kKh3",0,0,0,0,"Friend #JalanCantik
Routine maintenance work of Randudongkal section - Moga

@ganjarpranowo @tajyasinmz
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/j8i6t6kkh3",0.0,0.0
1.553011375626424e+18,id,121041284.0,2022-07-29 13:35:40,1.553011375626424e+18,"Kominfo tau gak sih streamer² terbesar di Indonesia kontennya bahas apa? 

Kalau channel gaming pada bubar, ya isinya stream konten gajetot orang orang kaya pamer harta, atau video2 pendek penurun IQ https://t.co/m5Vx9wlQMU",1,0,0,0,"Kominfo know the biggest streamer in Indonesia what content is discussing?

If the gaming channel is disbanded, yes the contents are streaming the content of the gajetot of the rich people showing off treasure, or short videos lowering iq https://t.co/m5vx9wlqmu",0.1875,0.525
1.553011284756828e+18,id,3245623728.0,2022-07-29 13:35:18,1.552998840680477e+18,@AJIIndonesia @kemkominfo kominfo problematik banget,3,0,49,0,@Ajiindonesia @kemkominfo Kominfo Problematic,0.0,0.0
1.553011023963165e+18,id,1.442122733886665e+18,2022-07-29 13:34:16,1.553011023963165e+18,Kominfo Sempat Ajak Facebook-Google-TikTok Bahas Daftar PSE di NTT https://t.co/JjcIPGWYmk,0,0,0,0,Kominfo had time to invite Facebook-Google-Tiktok to discuss the list of PSE at NTT https://t.co/jjcipgwymk,0.0,0.0
1.553010977175912e+18,id,1.534671673764422e+18,2022-07-29 13:34:05,1.553010977175912e+18,"KAPOLRES SINGKAWANG BESERTA STAF DAN BHAYANGKARI MENGUCAPKAN SELAMAT HARI BAKTI TNI AU 75 TH.

@pnc_poldakalbar 
@kominfo_singkawang 
@kompastvpontianak 
@tribunpontianak 
@singkawanginformation
@singkawangkitadotcom
#bhayangkara 
#polriuntukindonesia
#sinergipolisional https://t.co/4wYk3Cjd9H",0,0,0,0,"Singkawang Police Chief along with staff and Bhayangkari wish you a Happy 75th Anniversary of the Indonesian Air Force.

@pnc_poldakalbar
@kominfo_singkawang
@kompastvpontianak
@tribunpontianak
@singkawanginformation
@singkawangkitadotcom
#bhayangkara
#POLRIFFI INDONESIA
#inergipolisional https://t.co/4wyk3cjd9h",0.8,1.0
1.553010863308583e+18,id,292703335.0,2022-07-29 13:33:38,1.553010863308583e+18,Klarifikasi Pencatutan Logo AJI Oleh Kominfo https://t.co/ZFqPTChIMl,0,0,2,0,Clarification of the profiteering of the AJI logo by Kominfo https://t.co/zfqptchiml,0.0,0.0
1.553010725219496e+18,id,58880688.0,2022-07-29 13:33:05,1.553010725219496e+18,"Yahoo hingga Amazon Terancam Diblokir Kominfo, Jika Tak Daftar PSE sampai Tengah Malam Ini https://t.co/YgjhymDpyC",0,0,1,0,"Yahoo to Amazon threatened to be blocked by the Ministry of Communication and Information, if not list PSE until midnight https://t.co/ygjhymdpyc",0.0,0.0
1.553010613609239e+18,id,136617555.0,2022-07-29 13:32:38,1.552973677125575e+18,"@DTS_kominfo tapi sayangnya ga ada ya program bukan untuk freshgraduate tapi untuk umum (seperti saya ini) yang ingin belajar tentang cloud practitioner, programming dll? kebanyakan untuk fresh graduate dan yg bekerja di instansi.",0,1,0,0,"@Dts_kominfo but unfortunately there is no program not for freshgraduate but for the public (like me) who want to learn about cloud practitioner, programming etc.? mostly for fresh graduates and those who work in agencies.",0.075,0.5166666666666666
1.553010559896809e+18,id,1677442092.0,2022-07-29 13:32:25,1.553010559896809e+18,"Kominfo, ko nya tu kon..... https://t.co/RIgW8VCfcn",0,0,0,0,"Kominfo, how come it's a kon ..... https://t.co/rigw8vcfcn",0.0,0.0
1.553010197274055e+18,id,1.283815459792417e+18,2022-07-29 13:30:59,1.553010197274055e+18,"Ditambah lagi, dengan masih banyaknya masyarakat yang belum teredukasi dengan baik seputar pemilihan set top box yang harus terferifikasi Kominfo agar bisa mendapatkan siaran TV digital secara sempurna.
@kemkominfo @PlateJohnny @jokowi
https://t.co/0RSCXMA0ay",0,0,1,0,"Plus, with still many people who have not been educated properly about the selection of the Top Box set that must be identified in order to get a perfect digital TV broadcast.
@kemkominfo @platejohnny @jokowi
https://t.co/0rscxma0ay",0.4,0.42
1.55301001583684e+18,id,92513197.0,2022-07-29 13:30:15,1.55301001583684e+18,"Bentar de, yang perlu di daftarin tu apakah cuma apps dan websitenya doang. Atau the whole APIs dan microsercives-nya perlu didaftarin?

Ga lucu juga kalo udah daftar, ternyata cloud host tempat naro API dan microsercives-nya diblokir kominfo https://t.co/ndOC2wqtAd",0,0,1,0,"Wait a moment, what needs to be registered is it only apps and the website. Or the whole apis and microercives need to be registered?

It's not funny if it's already registered, it turns out that the cloud host where the Naro API and microsercives are blocked by Kominfo https://t.co/ndoc2wqtad",0.025,0.7999999999999999
1.553009953958351e+18,id,1.09263884887244e+18,2022-07-29 13:30:01,1.553009953958351e+18,"Sosialisasi ASO diharapkan bisa mempercepat pendistribusian set top box dan edukasi kepada masyarakat tentang beralihnya tv analog ke digital. 
@kemkominfo @jokowi @kemkominfo
https://t.co/xXwe8ltLtf",0,0,1,0,"Aso's socialization is expected to accelerate the distribution of set top boxes and education to the public about the switching of analog to digital TV.
@kemkominfo @jokowi @kemkominfo
https://t.co/xxwe8ltltf",0.1,0.2416666666666667
1.553009870344897e+18,id,61991847.0,2022-07-29 13:29:41,1.553009870344897e+18,"Supaya pegawai Kominfo gak paham apa yang diomongin di chat wa. Ada baiknya mengembalikan gaya komunikasi akhir 90an.

Agakugu kagangegen kagamugu.",0,0,1,0,"So that the Communication and Information Employees do not understand what is talked about in Chat WA. It's good to restore the 90s final communication style.

AGAKUGU KANDADAGEN KAGAGUGU.",0.35,0.8
1.553009870106149e+18,id,1.138525228437402e+18,2022-07-29 13:29:41,1.553009870106149e+18,"PSE Kominfo ke Google, Facebook, dllnya, ibaratnya kayak hamba yang nagih ke tuhannya ""tuhan, mana janjiMu untuk mengabulkan permintaan saya""

I mean, ayolah, mereka2 itu udah bagaikan tuhannya dunia maya, bisa2nya ngasih regulasi ke mereka",0,0,2,0,"PSE Kominfo to Google, Facebook, etc., is like a servant who collects his God ""God, where is your promise to grant my request""

I mean, come on, they are already like the Lord of cyberspace, they can give regulations to them",-0.3125,0.6875
1.553009668578251e+18,id,435004096.0,2022-07-29 13:28:53,1.553009668578251e+18,"Momentum bersejarah bagi masyarakat Indonesia ini akan membuat masyarakat mendapatkan siaran TV yang lebih berkualitas dengan kualitas gambar yang diterima sangat jelas, suara jernih, dan teknologi canggih.
@kemkominfo @jokowi @PlateJohnny
https://t.co/qu7fHseNYG",2,0,4,0,"This historic momentum for the people of Indonesia will make people get higher quality TV broadcasts with very clear image quality, clear sound, and sophisticated technology.
@kemkominfo @jokowi @platejohnny
https://t.co/qu7fhseyg",0.23,0.4636111111111111
1.553009578128085e+18,id,1.098256301795078e+18,2022-07-29 13:28:31,1.553004828909269e+18,@NamanyaEN duh... mbahas kominfo sing bisa nonton chatane dewek lah mandan,0,1,0,0,@Anyaen duh ... Mbahas Kominfo sing can watch Chatane Dewek Lah Mandan,-0.3,0.6
1.55300934580949e+18,id,1.335234251210408e+18,2022-07-29 13:27:36,1.55300934580949e+18,Wali Kota Batu Menutup Jatim Kominfo Festival 2022 https://t.co/gxturUymsB,0,0,0,0,The Mayor of Batu Closes the East Java Communication and Information Festival 2022 https://t.co/gxturuymsb,0.0,0.0
1.553009251387593e+18,id,2352745627.0,2022-07-29 13:27:13,1.553009251387593e+18,"Kominfo Gelar Seminar Literasi Digital untuk Pesantren

Kegiatan Seminar Literasi Digital Pesantren merupakan salah satu rangkaian kegiatan dalam program Indonesia Makin Cakap Digital

@PlateJohnny
@kemkominfo
https://t.co/85BVYBQQtT",0,0,2,0,"Kominfo Holds Digital Literacy Seminar for Pesantren

Pesantren digital literacy seminar activities are one of a series of activities in the Indonesian program increasingly capable digital

@Platejohnny
@kemkominfo
https://t.co/85BVYBQQTT",0.05,0.1
1.553009230722273e+18,id,1.172478367364338e+18,2022-07-29 13:27:08,1.552915520218812e+18,@txtdrpemerintah Luhut megawati gue sumpahin mereka masih lebih berguna bagi nusa bangsa drpd kominfo sih.,0,0,0,0,@TXTDRPEMPEMERUMAN LUHUT MEGAWATI I swear they are still more useful for the Nusa Bangsa DrPD Kominfo.,0.4,0.25
1.553008841054245e+18,id,2835813801.0,2022-07-29 13:25:35,1.553008841054245e+18,Lucu banget sarkas kominfo gini 😂 https://t.co/C8mrkeIVaz,0,0,0,0,Very funny sarcasm Kominfo like this 😂 https://t.co/c8mrkeivaz,0.325,1.0
1.553008498052542e+18,id,2340155395.0,2022-07-29 13:24:14,1.553008498052542e+18,"Hati-hati untuk kalian yang masih pakai Email Yahoo!
https://t.co/E97qqJQAvg",0,0,0,0,"Be careful for those of you who are still using Yahoo! Email
https://t.co/e97qqjqavg",-0.125,1.0
1.553008496744235e+18,id,1.221270657297613e+18,2022-07-29 13:24:13,1.553008496744235e+18,kabeh weh di block kominfo👍,0,0,0,0,Kabeh Weh in Block Kominfo👍,0.0,0.0
1.55300816770925e+18,id,2243116382.0,2022-07-29 13:22:55,1.55300816770925e+18,"LinkedIn dan Alibaba Daftar, PayPal Milik Elon Musk Diblokir Kominfo? https://t.co/6UXHyaxTP7",0,0,0,0,"LinkedIn and Alibaba list, Elon Musk's Paypal blocked by Kominfo? https://t.co/6uxhyaxtp7",0.0,0.0
1.553007892638634e+18,id,1.283815459792417e+18,2022-07-29 13:21:49,1.553007892638634e+18,"Teguran @kemkominfo ini bukan saja merupakan permainan cantik Kominfo melainkan juga bentuk ketegasan negara atas perusahaan-perusahaan global untuk mengakui kedaulatan NKRI di ranah digitalnya.
@jokowi @PlateJohnny
https://t.co/nFz5Rfq9pp",0,0,1,0,"The reprimand @kemkominfo is not only a beautiful game of the Ministry of Communication and Information but also a form of state firmness over global companies to recognize the sovereignty of the Republic of Indonesia in its digital realm.
@jokowi @platejohnny
https://t.co/nfz5rfq9pp",0.09,0.48
1.553007437028164e+18,id,1.09263884887244e+18,2022-07-29 13:20:01,1.553007437028164e+18,"@kemkominfo telah mengirimkan surat teguran dan memberi waktu lima hari kerja bagi perusahaan-perusahaan lainnya untuk mendaftar PSE sebelum menerapkan blokir.
@PlateJohnny @jokowi

https://t.co/t9Vg9XJbgR",0,0,1,0,"@Kemkominfo has sent a reprimand letter and has given five working days for other companies to register PSE before implementing blocking.
@Platejohnny @jokowi

https://t.co/t9vg9xjbgr",-0.125,0.375
