id,author_id,conversation_id,created_at,text,lang,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.552553540996202e+18,1166532124121240064,1.552553540996202e+18,2022-07-28 07:16:23,"Alibaba adalah salah satu perusahaan asing yang belum mendaftar PSE lingkup privat. Meski begitu, Country Manager of Alibaba Cloud Indonesia Leon Chen menganggap bahwa regulasi pendaftaran PSE lingkup privat dari Kementerian @kemkominfo harus ditaati.

https://t.co/AqtpOTszep",id,1,0,1,0,"Alibaba is a foreign company that has not yet registered for a private scope. Even so, the Country Manager of Alibaba Cloud Indonesia Leon Chen considers that the regulation of the registration of the private scope of the Ministry of @Kemkominfo must be obeyed.

https://t.co/aqtpotszep",-0.04166666666666666,0.2916666666666667
1.552553235579552e+18,39632516,1.552553235579552e+18,2022-07-28 07:15:11,"Patuhi Kebijakan @kemkominfo, Alibaba Cloud Daftar PSE

Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/bs9lqwoz1c, 
@PlateJohnny
https://t.co/1cAh9HjaDT",id,1,0,1,0,"Obey the policy @kemkominfo, alibaba cloud list pse

So far, there are several foreign technology companies that have not been registered in PSE Kominfo such as Opera Browser, LinkedIn professional social media, https://t.co/bs9lqwoz1c marketplace, marketplace,
@Platejohnny
https://t.co/1cah9hjadt",0.01805555555555556,0.2986111111111111
1.552551065643389e+18,87671668,1.552551065643389e+18,2022-07-28 07:06:33,"Susah² Mark zuckerberg buat chat wa enkripsi end-to-end, eh ada PSE kominfo 😤.",id,0,0,1,0,"Difficult Mark Zuckerberg for Chat Wa Encryption End-to-end, eh there is PSE Kominfo 😤.",-0.5,1.0
1.552550762034565e+18,1253243708624921088,1.552550762034565e+18,2022-07-28 07:05:21,YouTube dan Google belum kunjung muncul di website resmi Penyelenggara Sistem Elektronik (PSE) Kominfo meskipun mengklaim telah melakukan pendaftaran. https://t.co/qp7cCzOucm renjun #TayNewManilaFanmeet #burberryxbright #NggaKalengKaleng Anton #ExtraordinaryAttorneyWooEp9,id,0,0,0,0,YouTube and Google have not yet appeared on the official website of the Kominfo Electronic System (PSE) even though they claim to have registered. https://t.co/qp7cczoucm Renjun #taynewmanilafanmeet #burberryxbright #nggakalengkaleng Anton #Extraordinaryyattorneywooep9,0.0,0.0
1.552550445637566e+18,1493556582604751104,1.552550445637566e+18,2022-07-28 07:04:05,"Wah Bahaya

Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE | 
Siang Jokowi New World Cebong Apeng Kopda Muslimin PBNU Dunia Tip-tipu Kamis #TangkapMardaniMaming #BrigadirYosua #KeadilanTebangPilih #kesalahanwawancara #CopotJugaFadil https://t.co/L49iHOska3",id,0,0,0,0,"Wow danger

Kominfo is said to be able to take a peek at WhatsApp-Gmail conversation through PSE rules |
Afternoon Jokowi New World Cebong Apeng Kopda Muslimin PBNU World Tip-Tipa Thursday #Tangkapmardanimaming #brigadiryosua #keadilantebangpilgan #kasanWas interview #CopotJugaAdil https://t.co/l49ihoska3",0.2454545454545455,0.6931818181818182
1.552538646934598e+18,261160000,1.552538646934598e+18,2022-07-28 06:17:12,Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE https://t.co/jS0EDkHTmA,id,0,0,0,0,Kominfo is said to be able to take a peek at WhatsApp-Gmail conversation through the rules of PSE https://t.co/js0edkhtma,0.5,0.625
1.552532601776136e+18,95810819,1.552532601776136e+18,2022-07-28 05:53:11,"Kisruh mengenai PSE sepertinya karena rendahnya kepercayaan publik kepada Kominfo, bener gak sih?",id,0,0,0,0,"Chaos about PSE seems to be due to the low public confidence in the Ministry of Communication and Information, isn't it right?",0.04017857142857142,0.3193452380952381
1.552530887946174e+18,3319260420,1.552530887946174e+18,2022-07-28 05:46:22,"Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE
https://t.co/uIMEbu4gvt",id,5,0,5,0,"Kominfo is said to be able to take a peek at Whatsapp-Gmail conversation through PSE rules
https://t.co/uimebu4gvt",0.5,0.625
1.55252828381184e+18,74501380,1.55252828381184e+18,2022-07-28 05:36:02,"Misteri Keberadaan Google di PSE Kominfo, Diklaim Sudah Daftar tapi Tak Tampak https://t.co/UzTN4hyL3O",id,1,0,0,0,"The mystery of Google's existence in PSE Kominfo, claimed to have registered but did not appear https://t.co/uztn4hyl3o",0.0,0.0
1.552528210247569e+18,1275927437272968960,1.552528210247569e+18,2022-07-28 05:35:44,Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE  https://t.co/7Bl9HZXjhr,id,0,0,0,0,Kominfo is said to be able to take a peek at WhatsApp-Gmail conversation through the rules of PSE https://t.co/7bl9hzxjhr,0.5,0.625
1.552522333348405e+18,1513428046434681088,1.552522333348405e+18,2022-07-28 05:12:23,Benarkah PSE Kominfo dapat Sadap WhatsApp? https://t.co/ccXrmzr86e,id,0,0,0,0,Is it true that PSE Kominfo can tap WhatsApp? https://t.co/ccxrmzr86e,0.35,0.65
1.552522308467687e+18,1453173401342778880,1.552522308467687e+18,2022-07-28 05:12:17,Benarkah PSE Kominfo dapat Sadap WhatsApp? https://t.co/8TR4VBSIMs,id,0,0,0,0,Is it true that PSE Kominfo can tap WhatsApp? https://t.co/8tr4vbsims,0.35,0.65
1.552519662994239e+18,1368558452495151104,1.552467453631877e+18,2022-07-28 05:01:46,"@ecafvrta @Valsetre hahahahha, lagian aneh banget yaa segala mau tau chat pribadi sama isi gmail
https://t.co/VgsLmswLYS",id,0,0,0,0,"@ecafvrta @valsetre hahahahha, anyways, it's really weird, all you want to know the personal chat with the contents of Gmail
https://t.co/vgslmswlys",-0.25,0.65
1.552519630257656e+18,969528270,1.552519630257656e+18,2022-07-28 05:01:38,"Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/B84tc6937Y",id,0,0,0,0,"Through PSE rules, Kominfo can take a peek at WhatsApp and Gmail conversations https://t.co/b84tc6937y",0.0,0.0
1.552519516847935e+18,1368558452495151104,1.552453704322003e+18,2022-07-28 05:01:11,"@aulalele @seennisa @rmangkuwidjaya hahhahahha, kominfo bisa istigfarr
https://t.co/VgsLmswLYS",id,0,0,0,0,"@aulalele @seennisa @rmangkuwidjaya hahhahahha, Kominfo can be istigfarr
https://t.co/vgslmswlys",0.0,0.0
1.552519418285924e+18,1368558452495151104,1.552143556877292e+18,2022-07-28 05:00:48,"@Aryasaa_ @Eno_Bening duhhhh kok ribet bangett yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@Aryasaa_ @eno_bening duhhhh how come it's really complicated
https://t.co/vgslmswlys",-0.5,0.8
1.552519242452386e+18,1368558452495151104,1.552496577679221e+18,2022-07-28 05:00:06,"@ghostingmampuss @cymercra @sbmptnfess hahahhah ada ada aja dah
https://t.co/VgsLmswLYS",id,0,0,0,0,"@ghostmampuss @cymercra @sbmptnfess hahahhah there are just there
https://t.co/vgslmswlys",0.0,0.0
1.552519069836132e+18,1368558452495151104,1.552494933268869e+18,2022-07-28 04:59:25,"@bumperorange @kemkominfo makanyaa itu kaa, itu kan privasi yaaa
https://t.co/VgsLmsfIWS",id,0,0,0,0,"@bumperorangae @kemkominfo, that's why it's a privacy
https://t.co/vgslmsfiws",0.0,0.0
1.552518923844694e+18,1368558452495151104,1.552504774842806e+18,2022-07-28 04:58:50,"@moondaiys DUHHHH jangan sampe ketauan deh kaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@moondaiys duhhhh don't get caught kaa
https://t.co/vgslmswlys",-0.5,0.6
1.55251885503703e+18,1368558452495151104,1.552153539069514e+18,2022-07-28 04:58:34,"@cheerswm @txtfrombrand gabutt banget sih kaa lebih tepatnyaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@cheerswm @txtfrombrand is really more precise
https://t.co/vgslmswlys",0.45,0.65
1.552518729090474e+18,759692754985242624,1.552518729090474e+18,2022-07-28 04:58:04,"Lewat sehari tenggat waktu tambahan pendaftaran, beberapa platform seperti LinkedIn, Slack, Zoho, dkk yang belum mendaftar PSE Kominfo terpantau masih dapat diakses. #kumparanTECH https://t.co/BILWv8I1mw",id,4,0,1,2,"Through a day of additional time registration, several platforms such as LinkedIn, Slack, Zoho, et al who have not registered PSE Kominfo are still observed to be accessed. #kumparantech https://t.co/bilwv8i1mw",0.0,0.25
1.552518707070456e+18,1368558452495151104,1.552504453051589e+18,2022-07-28 04:57:58,"@chummyalligator @GreenTrexxx melebihi ibu ibu komplek kaa kwkwkw
https://t.co/VgsLmswLYS",id,0,0,0,0,"@chummyalligator @greentrexxx exceeds the mother of the KAA KWKWKW complex
https://t.co/vgslmswlys",-0.3,0.4
1.552518611863974e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:57:36,"@Flowlylonely @rainclxudia @convomfs HAHAHAHHA
https://t.co/VgsLmswLYS",tl,0,0,0,0,"@Flowlylonely @rainclxudia @convomfs hahahahha
https://t.co/VGSLMSWLYS",0.0,0.0
1.552518578124952e+18,1368558452495151104,1.552157315771822e+18,2022-07-28 04:57:28,"@hframa_ @kucingkaiden @txtfrombrand ngeri data2 penting malah bocor semuaa
https://t.co/VgsLmswLYS",id,0,0,1,0,"@hframa_ @kucingkaiden @txtfrombrand horrified important data even leaked all
https://t.co/vgslmswlys",0.4,1.0
1.55251844586598e+18,1368558452495151104,1.552507984760426e+18,2022-07-28 04:56:56,"@imntrllygd kayaknya emang gabut deh kaa dia mah
https://t.co/VgsLmswLYS",id,0,0,0,0,"@imntrllygd I think it's really good
https://t.co/vgslmswlys",0.7,0.6000000000000001
1.552518373518414e+18,1368558452495151104,1.552157315771822e+18,2022-07-28 04:56:39,"@intndy @txtfrombrand makin gaa paham dehh kaa sama kebijakan kominfo
https://t.co/VgsLmswLYS",id,0,0,0,0,"@intndy @txtfrombrand increasingly not understand the same as the Ministry of Communication and Information Policy
https://t.co/vgslmswlys",0.0,0.125
1.552517996706505e+18,1368558452495151104,1.5525111133631e+18,2022-07-28 04:55:09,"@AsakaKuramoto twitter udah didaftarin ko kaa
https://t.co/VgsLmsfb7k",id,0,0,0,0,"@Asakakuramoto Twitter has been registered
https://t.co/vgslmsfb7k",0.0,0.0
1.552517978096222e+18,1342905759130996992,1.552517978096222e+18,2022-07-28 04:55:05,"Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE

https://t.co/YWrWXuADIX https://t.co/vZlas8yTzK",id,0,0,0,0,"Kominfo is said to be able to take a peek at Whatsapp-Gmail conversation through PSE rules

https://t.co/ywrwxuadix https://t.co/vzlas8ytzk",0.5,0.625
1.552517814296056e+18,1368558452495151104,1.552153539069514e+18,2022-07-28 04:54:25,"@nrlhdyhs @txtfrombrand makanyaa itu kaa, duhhh privasi makin kebongkar
https://t.co/VgsLmswLYS",id,0,0,0,0,"@nrlhdyhs @txtfrombrand, that's why, duhhh privacy is increasingly uncovered
https://t.co/vgslmswlys",-0.5,0.6
1.552517729856344e+18,1368558452495151104,1.552512372421538e+18,2022-07-28 04:54:05,"@haiiend makanyaa itu kaa wkwkwk
https://t.co/VgsLmswLYS",id,0,0,0,0,"@haiiend so that's why
https://t.co/vgslmswlys",0.0,0.0
1.552517659714916e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:53:49,"@grommysly @convomfs @aglioeolioendes kominfo kenapa yaa kalo bkin peraturan agak aneh
https://t.co/VgsLmswLYS",id,0,1,0,0,"@grommysly @convomfs @aglioeoloendes Kominfo why if it can be a bit weird rules
https://t.co/vgslmswlys",-0.5,1.0
1.552517549278933e+18,1368558452495151104,1.552513494838157e+18,2022-07-28 04:53:22,"@bombsgrey kenapa yaaa kominfo kalo bkin peraturan aneh2 banget
https://t.co/VgsLmswLYS",id,0,0,0,0,"@bombsgrey why is the Communication and Information
https://t.co/vgslmswlys",0.0,0.0
1.552517473777242e+18,1368558452495151104,1.552313572197548e+18,2022-07-28 04:53:04,"@shahiraudii @Soobatreceh hahhahaha
https://t.co/VgsLmswLYS",tl,0,0,0,0,"@shahiraudii @soobatreceh hahhahaha
https://t.co/VGSLMSWLYS",0.0,0.0
1.55251738625896e+18,1368558452495151104,1.552514419326095e+18,2022-07-28 04:52:43,"@krupukikanasin HAHAHAHHAH
https://t.co/VgsLmswLYS",tl,0,0,0,0,"@krupukikanasin hahahahhah
https://t.co/VGSLMSWLYS",0.0,0.0
1.552517303580836e+18,1368558452495151104,1.552515672231465e+18,2022-07-28 04:52:24,"@suddenlyadvvlts nahh iyyaa, takutnyaa data2 yang penting bisa kena jebol
https://t.co/VgsLmswLYS",id,0,0,0,0,"@suddenlyadvvlts nahh iyyaa, fear of important data can be broken
https://t.co/vgslmswlys",0.0,0.7
1.55251718195859e+18,1368558452495151104,1.552153539069514e+18,2022-07-28 04:51:55,"@mindahpandas @txtfrombrand kenapaa yaa kominfo kalo bikin peraturan aneh aneh ajaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@mindahpandas @txtfrombrand Why is it Kominfo if you just make strange rules
https://t.co/vgslmswlys",-0.05,0.15
1.552516963888292e+18,1368558452495151104,1.55251592759747e+18,2022-07-28 04:51:03,"@purpleann_10 hahahah, asli cape banget lama lama kayaa ginii
https://t.co/VgsLmswLYS",id,0,1,0,0,"@purpleann_10 hahahah, the original tired for a long time
https://t.co/vgslmswlys",-0.02500000000000001,0.6166666666666667
1.552516689874412e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:49:57,"@sannsain @convomfs HAHAHAH, obrolannya sangat tidak bermutu yaa kaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@sannsain @convomfs hahahah, the chat is very unqualified
https://t.co/vgslmswlys",0.2,0.3
1.552516569363665e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:49:29,"@isurn09 @convomfs hahhaha bisa pusing liat isi chat penuh sama tugas kuliah
https://t.co/VgsLmswLYS",id,0,0,0,0,"@isurn09 @convomfs hahhaha can be dizzy seeing the contents of the chat full of college assignments
https://t.co/vgslmswlys",0.35,0.55
1.552516352216166e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:48:37,"@blueberricandy @convomfs nahh iyyaa, takutnyaa kan kataa sandii jebol semuaa
https://t.co/VgsLmswLYS",id,0,0,1,0,"@blueberricandy @convomfs nahh iyyaa, afraid that the word Sandii is broken
https://t.co/vgslmswlys",-0.5,0.65
1.552516194111857e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:47:59,"@LVAR3IV @convomfs HAHAHAH, duhhh makin kesini kaga ada privasi banget yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@Lvar3iv @convomfs hahahah, duhhh more and more here, there is a very privacy
https://t.co/vgslmswlys",0.175,0.475
1.552516082526654e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:47:33,"@Cahyak28 @convomfs iyyaa sihh, cuma kan kayak gaa enak banget jadi kayak di awasin gituu mau chattan sama orang
https://t.co/VgsLmswLYS",id,0,0,0,0,"@Cahyak28 @convomfs iyyaa anyway, it's just like not really good so it is like aware of it like that you want to chat with people
https://t.co/vgslmswlys",-0.04999999999999999,0.425
1.552515915014492e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:46:53,"@Yanefuru @convomfs cuma kan itu privasi kaaa, segala gmail jugaa bisa diintip
https://t.co/VgsLmswLYS",id,0,0,0,0,"@Yanefuru @convomfs just that's a privacy, all the gmail can be peeked
https://t.co/vgslmswlys",0.0,0.0
1.552515780343763e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:46:21,"@keken_tut @Urtrashbinn @convomfs TAUU YAA!! kenapaa sihh kominfo, kayaknya ada masalah banget deh sama warga indo
https://t.co/VgsLmswLYS",id,0,0,0,0,"@keken_tut @urtrashbinn @convomfs knows !! Why the Kominfo, I think there is a problem with Indo residents
https://t.co/vgslmswlys",0.0,0.0
1.552515631873831e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:45:45,"@am_bear2010 @convomfs tapi yaa tetep privasi kaa itu walaupun jarang dipakai
https://t.co/VgsLmswLYS",id,0,1,0,0,"@am_bear2010 @convomfs, but still, even though it is rarely used
https://t.co/vgslmswlys",0.3,0.9
1.552515552043602e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:45:26,"@jakefshim @convomfs HAHAHHAHA, harus di kurangin kaaa
https://t.co/VgsLmswLYS",tl,0,0,0,0,"@jakefshim @convomfs hahahhaha, harus di kuhin kaaa
https://t.co/VGSLMSWLYS",0.0,0.0
1.552515478358147e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:45:09,"@iddeungie @convomfs asli kaa, kesel bangettttt sumpahh, ngapain sii yaa kepo bangettt
https://t.co/VgsLmswLYS",id,0,0,0,0,"@iddeungie @Convomfs Original Kaa, I am very frustrated, what are you doing, what are you doing, what are you doing
https://t.co/vgslmswlys",-0.2675,0.505
1.55251524095635e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:44:12,"@hueningbwhiyyih @convomfs HAHHAHAHAHAHAHA
https://t.co/VgsLmswLYS",tl,0,0,0,0,"@hueningbwhiyyih @convomfs hahhahahahahaha
https://t.co/VGSLMSWLYS",0.0,0.0
1.552515176636641e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:43:57,"@rawxchy @convomfs privasi makin kebongkar lama lamaaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@rawxchy @convomfs Privacy is increasingly unloading for a long time
https://t.co/vgslmswlys",-0.05,0.4
1.552515058025898e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:43:28,"@gitaaachan @convomfs bisa bisa dia ikutan sleep call kaa wkwk
https://t.co/VgsLmswLYS",id,0,0,0,0,"@gitaaachan @convomfs can he join the sleep call kaa wkwk
https://t.co/vgslmswlys",0.0,0.0
1.55251498890378e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:43:12,"@taehyuqg @convomfs DUHHH, dah deh ahh makin aneh ajaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@Taehyuqg @convomfs duhhh, already more strange
https://t.co/vgslmswlys",-0.01666666666666667,0.4166666666666667
1.55251487993575e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:42:46,"@Exczh @convomfs @binjessss HAHAHHAHAHH
https://t.co/VgsLmswLYS",tl,0,0,0,0,"@Exczh @convomfs @binjessss hahahhahahh
https://t.co/VGSLMSWLYS",0.0,0.0
1.552514841100767e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:42:37,"@TerexxxO @biasa__ @convomfs iyyaa bisa jadii kaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@Terexxxo @biasa__ @convomfs iyyaa can be kaa
https://t.co/vgslmswlys",0.0,0.0
1.552514794044867e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:42:25,"@biasa__ @convomfs asli kaa, masa iyaa si sekepo itu samaa chat pribadi warga indo
https://t.co/VgsLmswLYS",id,0,0,0,0,"@biasa__ @convomfs Original Kaa, how come the Sekepo is the same as the personal chat of Indo citizens
https://t.co/vgslmswlys",0.125,0.3916666666666667
1.552514498593898e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:41:15,"@rmurmurm @convomfs hahahha, semuanyaa mau dicari tauuu anjir, apa banget yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@rmurmurm @convomfs hahahha, everyone wants to be sought or anjir, what really
https://t.co/vgslmswlys",0.2,0.15
1.552514407703335e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:40:53,"@namakudibukumu @convomfs ahahahha saling membantu ya kaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@namakudibukumu @convomfs ahahahha helps each other
https://t.co/vgslmswlys",-0.125,0.375
1.552513869028856e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:38:45,"@morwentwilight @convomfs baguss kaa kalo gaa peduliii, emng aneh ajaa sgala mau liat chat pribadi
https://t.co/VgsLmswLYS",id,0,0,0,0,"@morwentwilight @convomfs is good if you don't care, it's just weird
https://t.co/vgslmswlys",0.09999999999999998,0.8
1.552513766822068e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:38:20,"@unlavbled @convomfs HAHAHAHAH, asli isinyaa cuma tugas kuliah doang yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@unlavbled @convomfs hahahahah, the original contents are only assignments
https://t.co/vgslmswlys",0.1875,0.875
1.552513703639036e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:38:05,"@Luvvathe_x @convomfs HAHAHA, makin kesini makin aneh ajaa peraturannya
https://t.co/VgsLmswLYS",id,0,0,0,0,"@Luvvathe_x @convomfs hahaha, the more here the more weird the rules
https://t.co/vgslmswlys",0.175,0.6
1.552513578770412e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:37:36,"@bienaimejay @convomfs HAHAHAH, asli dahhh kesel banget, makin aneh ajaa yaa peraturannya
https://t.co/VgsLmswLYS",id,0,0,0,0,"@bienaimejay @convomfs hahahah, the original dahhh is really upset, the more weird the rules
https://t.co/vgslmswlys",0.14375,0.6125
1.552513477704462e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:37:12,"@septyj13_ @taewigyulvr_ @convomfs @noygyu @healingaahh @trashbeans_ @chiibeom13 @knjkth_ iyya kann, makin aneh ajaa asli deh makin kesiniiiii
https://t.co/VgsLmswLYS",id,0,0,0,0,"@septyj13_ @taewigyulvr_ @comvomfs @noygyu @healingaahh @trashbeans_ @chiibeom13 @knjkth_ iyya kann, the strange is the original more and more here
https://t.co/vgslmswlys",0.33125,0.475
1.552513318874599e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:36:34,"@rainclxudia @convomfs @Flowlylonely asli deh kaa, makin kesini peraturannya makin aneh aja yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@rainclxudia @Convomfs @flowlylonely is the original, the more here the rules are the more weird
https://t.co/vgslmswlys",0.21875,0.6875
1.552513231641383e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:36:13,"@t4belajarikhlas @convomfs kayaknyaa gaa cuma sama pasangan deh
https://t.co/VgsLmswLYS",id,0,0,0,0,"@t4belajarikhlas @convomfs I don't think it's the same as the couple
https://t.co/vgslmswlys",0.0,0.125
1.552513142218826e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:35:52,"@eunsangsenpai @convomfs kayaknyaa gaa mungkin hoax deh kaaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@eunsangsenpai @convomfs I don't think it's possible
https://t.co/vgslmswlys",0.0,1.0
1.552513055237411e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:35:31,"@convomfs kenapaa makin kesini makin aneh yaa, segala mau tau deh ah isi chat pribadi
https://t.co/VgsLmswLYS",id,0,0,0,0,"@Convomfs Why is the more weird here, all you want to know the contents of the personal chat
https://t.co/vgslmswlys",0.0,0.6
1.552512829692924e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:34:37,"@athanorbs @morwentwilight @convomfs makin kesini makin aneh ajaa yaa, segala mauu tau isi chat pribadi
https://t.co/VgsLmswLYS",id,0,0,0,0,"@athanorbs @morwentwilight @convomfs The more here the more weird, all you want to know the contents of the personal chat
https://t.co/vgslmswlys",0.125,0.575
1.552512094318211e+18,1368558452495151104,1.552512094318211e+18,2022-07-28 04:31:42,"Kominfo Lewat Aturan PSE Bisa Intip Pesan Whatsapp dan Gmail https://t.co/VgsLmswLYS 

#SECRET_NUMBER #SingtoPrachaya #SUHO jaemin",id,0,0,0,0,"Kominfo through PSE rules can peek at Whatsapp and Gmail messages https://t.co/vgslmswlys

#Secret_number #singtoprachaya #suho jaemin",0.0,0.0
1.552511893100569e+18,582532749,1.552511893100569e+18,2022-07-28 04:30:54,"https://t.co/Jd5L9W6hnt

mendingan migrasi ke telegram aja",id,0,0,0,0,"https://t.co/jd5l9w6hnt

It's better to just migrate to the telegram",0.5,0.5
1.552511756358009e+18,69183155,1.552511756358009e+18,2022-07-28 04:30:21,"Pakar siber mengungkapkan dengan aturan PSE Lingkup Privat, memungkinkan Kementerian Kominfo mengintip isi percakapan WhatsApp kalian. Kenapa dan Kok Bisa? https://t.co/CG8YXXEJOe",id,2,5,6,0,"Siber experts revealed that with the PSE rules of the private scope, allowing the Ministry of Communication and Information, peeking at the contents of your WhatsApp conversation. Why and how come? https://t.co/cg8yxxejoe",0.0,0.375
1.5525111133631e+18,1274276367803183104,1.5525111133631e+18,2022-07-28 04:27:48,"Twitter udah daftar PSE ke Kominfo tapi gambar kadang suka ga keload

Twimg nya ga didaftarin kah?",id,0,1,0,0,"Twitter has registered PSE to Kominfo, but the picture sometimes likes it or not

Twimg isn't it registered?",0.0,0.0
1.552509751166386e+18,1475389272752493056,1.552509751166386e+18,2022-07-28 04:22:23,"Kominfo Lewat Aturan PSE Bisa Intip Pesan Whatsapp dan Gmail

https://t.co/QmIsn1pMrx",id,0,0,0,0,"Kominfo through PSE rules can peek at Whatsapp and Gmail messages

https://t.co/qmisn1pmrx",0.0,0.0
1.552509637110661e+18,1313731477050330880,1.552509637110661e+18,2022-07-28 04:21:56,"Platform teknologi yang tidak mendaftar Penyelenggara Sistem Elektronik (PSE) Lingkup Privat @kemkominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia.
@PlateJohnny
https://t.co/atXV2P5qq2",id,0,0,0,0,"The technology platform that does not register for the organizer of the electronic system (PSE) of the private @kemkominfo scope has the potential to experience losses ranging from fines to blocking which causes them to not be able to operate in Indonesia.
@Platejohnny
https://t.co/atxv2p5qq2",0.1666666666666667,0.6666666666666666
1.5525091617157e+18,74501380,1.5525091617157e+18,2022-07-28 04:20:03,"Hari Blokir Nasional, Kominfo Bungkam soal Platform Digital Tidak Terdaftar PSE yang Masih Bisa Diakses https://t.co/FnLchho98R",id,0,0,0,0,"National Blocking Day, Communication and Information Confusion about Digital Platforms is not registered PSE which can still be accessed https://t.co/fnlchho98r",0.0,0.0
1.552508939421377e+18,23343960,1.552508939421377e+18,2022-07-28 04:19:10,"Puluhan platform digital yang belum muncul di situs PSE, seperti LinkedIn, Amazon, dll masih belum diblokir Kominfo dan bisa diakses secara normal. https://t.co/QChChZPxxL",id,2,3,2,2,"Dozens of digital platforms that have not yet appeared on the PSE site, such as LinkedIn, Amazon, etc. are still not blocked by Kominfo and can be accessed normally. https://t.co/qchchzpxxl",0.05,0.3833333333333333
1.552508283784638e+18,118646322,1.552508283784638e+18,2022-07-28 04:16:33,"Aturan PSE, Kominfo Bisa Akses Percakapan WhatsApp Masyarakat https://t.co/oPbZKoHwHu",id,0,0,0,1,"PSE Rules, Communication and Information can access Whatsapp Conversation Community https://t.co/opbzkohwhu",0.0,0.0
1.552505756590952e+18,942323793355194368,1.552185109050077e+18,2022-07-28 04:06:31,"@aimrod Iyesh.. Semua negara skrg mulai ngarahnya ke nol privacy dan kebanyakan org setuju2 aja privacy digerus demi kemudahan. Semua transaksi bisa dilacak, sampai2 ke percakapan aja harus bisa diintip.. 😬
Tech can liberate us.. Or enslave us. Choose wisely
https://t.co/YkeyA2GXVh",id,0,1,2,2,"@Aimrod IYESH .. All countries now are starting to go to zero privacy and most people agree that privacy is crushed for convenience. All transactions can be tracked, up to the conversation, it must be peeking .. 😬
Tech can liberate us ... or enselave us. Choose Wisely
https://t.co/ykeya2gxvh",0.275,0.4
