id,text,author_id,created_at,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,en_text,polarity,subjectivity
1.55239581802786e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:39,1.550469653725856e+18,id,0,0,0,0,"@narasitv mba nana please please this siggsdomino gambling game is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi @najwashihab",-0.1,0.4333333333333333
1.552395796301361e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:34,1.551160268171854e+18,id,0,0,0,0,"@narasitv mba nana please please this siggsdomino gambling game is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi @najwashihab",-0.1,0.4333333333333333
1.552395755155235e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:24,1.551523373016293e+18,id,0,0,0,0,"@narasitv mba nana please please this siggsdomino gambling game is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi @najwashihab",-0.1,0.4333333333333333
1.552395723723125e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:17,1.55153775006684e+18,id,0,0,0,0,"@narasitv mba nana please please this siggsdomino gambling game is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi @najwashihab",-0.1,0.4333333333333333
1.552395696133018e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:10,1.551537752318964e+18,id,0,0,0,0,"@narasitv mba nana please please this siggsdomino gambling game is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi @najwashihab",-0.1,0.4333333333333333
1.552395664419856e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:03,1.551900137433219e+18,id,0,0,0,0,"@narasitv mba nana please please this siggsdomino gambling game is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi @najwashihab",-0.1,0.4333333333333333
1.552395629019959e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:48:54,1.552162862365553e+18,id,0,0,0,0,"@narasitv mba nana please please this siggsdomino gambling game is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi @najwashihab",-0.1,0.4333333333333333
1.552395599399748e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:48:47,1.552188128949142e+18,id,0,0,0,0,"@narasitv mba nana please please this siggsdomino gambling game is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi @najwashihab",-0.1,0.4333333333333333
1.552395565048414e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:48:39,1.552278004625441e+18,id,0,0,0,0,"@narasitv mba nana please please this siggsdomino gambling game is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi @najwashihab",-0.1,0.4333333333333333
1.552395255928201e+18,"@MataNajwa Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi",1446504529579548928,2022-07-27 20:47:25,1.539594661387375e+18,id,0,0,0,0,"@Matatajwa mba nana please please this this gambling game Higgsdomino Suapaya is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi",-0.1,0.4333333333333333
1.552395181315756e+18,"@MataNajwa Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi",1446504529579548928,2022-07-27 20:47:07,1.544678308951966e+18,id,0,0,0,0,"@Matatajwa mba nana please please this this gambling game Higgsdomino Suapaya is blocked. Already many thieves because of this gambling game, why is it still let it be. Please mba, the Ministry of Communication and Information does not have eyes that don't have ears @higgsdomino_id @listyosigitp @kemkominfo @jokowi",-0.1,0.4333333333333333
1.552355763540361e+18,"@Antitesis101 Paling solusinya supaya berkembang, kalau gak pindah negara ya kominfo batalin blokir platforms2 gede.",1349529006,2022-07-27 18:10:30,1.552248454436762e+18,id,1,0,1,0,"@Antithesis101 The most solution is to develop, if you don't move to the country, the Kominfo cancels the big platforms2.",0.25,0.3
