steam_appid,categories,developers,genres,is_free,name,platforms,publishers,release_date,required_age,supported_languages,type,website,price_currency,price_initial,support_url,support_email,coming_soon,review_score,review_score_desc,total_positive,total_negative,total_reviews,positive_rate,controller_support,dlc,metacritic
1302820,"Single-player,Full controller support",Springloaded,"Adventure,Indie",False,Telomere,windows,Springloaded,Coming Soon,0,English*,game,http://www.springloadedsoftware.com/,,,http://www.springloadedsoftware.com/,support@springloadedsoftware.com,True,0,No user reviews,0,0,0,,full,,
559910,"Single-player,Steam Achievements,Steam Cloud",General Interactive Co.,"Indie,Simulation,Strategy",False,Terroir,"windows,mac,linux",General Interactive Co.,2017-09-20,0,"English,Simplified Chinese,German",game,http://www.generalinteractive.co/,IDR,5999900.0,,dev.team@generalinteractive.co,False,6,Mostly Positive,227,79,306,74.18300653594771,,1004450,
1819950,Single-player,Kastel Software,"Action,Adventure",False,JETBOUNCE,windows,Kastel Software,2022-02-11,0,English*,game,https://discord.gg/nEkFQjfGS2,IDR,8399900.0,https://discord.gg/eMKhfBmR8E,contact@kastelsoft.com,False,7,Positive,11,0,11,100.0,,,
889150,"Single-player,Multi-player,PvP,Online PvP",Ignite VR,"Casual,Indie",False,IgKnight Food Fight,windows,Ignite VR,2020-05-21,0,English,game,http://igknightgames.com/igknight-food-fight/,IDR,5299900.0,http://igknightgames.com/contact-us/,support@ignite-vr.com,False,0,1 user reviews,1,0,1,100.0,,,
459090,"Single-player,Steam Achievements,Steam Trading Cards,Partial Controller Support",Witching Hour Studios,"Indie,RPG",False,Masquerada: Songs and Shadows,"windows,mac",Ysbryd Games,2016-09-30,0,"English*,French,German,Portuguese - Brazil,Russian,Turkish",game,http://www.masquerada.com,IDR,10899900.0,http://www.witching-hour.net,feedback@witching-hour.net,False,8,Very Positive,275,31,306,89.86928104575163,,552360,64.0
1721690,"Single-player,Steam Cloud",Boomzap Inc,"Adventure,Casual",False,Faircroft's Antiques: The Forbidden Crypt,"windows,mac",Boomzap Inc,2021-11-20,0,"English,French,German,Dutch",game,http://www.boomzap.com,IDR,5299900.0,http://www.boomzap.com/support/,support@boomzap.com,False,0,7 user reviews,7,0,7,100.0,,,
954720,Single-player,"Gem Rose Accent,Corentin Derbré","Action,Adventure,Indie,Simulation",False,The Shedding,windows,Gem Rose Accent,2019-01-22,0,English*,game,https://gemroseaccent.xyz,IDR,849900.0,https://gemroseaccent.xyz,,False,5,Mixed,30,15,45,66.66666666666666,,,
555880,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Cloud","Mixed Realms Pte Ltd,Swag Soft Holdings Pte Ltd","Action,Indie,RPG,Strategy",False,Sairento VR,windows,Mixed Realms Pte Ltd,2018-02-06,0,"English*,Korean,Simplified Chinese,German,Japanese",game,https://www.facebook.com/sairentovr/,IDR,19999900.0,,support@mixedrealms.com,False,8,Very Positive,1199,172,1371,87.454412837345,,861300,78.0
906600,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards",Yongjustyong,"Action,Indie",False,Gunkid 99,windows,Yongjustyong,2019-03-13,0,"English,Simplified Chinese,Portuguese - Brazil,Spanish - Spain",game,https://twitter.com/yongjustyong,IDR,4899900.0,,yongjustyong@gmail.com,False,7,Positive,41,1,42,97.61904761904762,full,,
1469800,Single-player,"404.zero,Bergamot Digital",Indie,False,Koma,windows,404.zero,2020-12-15,0,English,game,,IDR,1749900.0,www.404zero.com,support@404zero.com,False,7,Positive,11,0,11,100.0,,,
1571180,"Single-player,Full controller support",The Bonsai Tavern,Free to Play,True,Eos,windows,DigiPen Institute of Technology,2021-05-13,0,English*,game,,,,https://www.digipen.edu/,games@digipen.edu,False,0,No user reviews,0,0,0,,full,,
289650,"Single-player,Multi-player,Co-op,In-App Purchases,Partial Controller Support",Ubisoft,"Action,Adventure",False,Assassin's Creed® Unity,windows,Ubisoft,2014-11-12,0,"English*,French*,Italian*,German*,Spanish - Spain*,Czech,Japanese*,Korean,Polish,Portuguese - Brazil,Russian*,Traditional Chinese,Dutch",game,http://www.assassinscreed.com,IDR,30900000.0,https://support.ubi.com/,,False,6,Mostly Positive,32699,10810,43509,75.15456572203452,,"324331,324332",
1055090,"Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Stats",Overly Complicated Games,"Indie,Simulation,Strategy,Early Access",False,Embark,windows,Overly Complicated Games,2019-04-18,0,English,game,http://www.embarkgame.com,IDR,11999900.0,http://www.embarkgame.com/,embarkgameteam@gmail.com,False,5,Mixed,214,118,332,64.45783132530121,,,
368500,"Single-player,In-App Purchases,Partial Controller Support",Ubisoft Quebec in collaboration with Ubisoft Annecy Bucharest Kiev Montreal Montpellier Shanghai Singapore Sofia Toronto studios,"Action,Adventure",False,Assassin's Creed® Syndicate,windows,Ubisoft,2015-11-18,0,"English*,French*,Italian*,German*,Spanish - Spain*,Czech,Dutch,Hungarian,Japanese*,Korean,Polish,Portuguese - Brazil*,Russian*,Simplified Chinese,Traditional Chinese",game,http://assassinscreed.ubi.com/,IDR,40900000.0,https://support.ubi.com/,,False,6,Mostly Positive,16140,4090,20230,79.78250123578843,,"371020,405080,407470,407471,407472,407473,407474,407475,452960",74.0
1023860,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV,Remote Play Together",Springloaded,"Action,Adventure,Indie",False,GORSD,windows,Springloaded,2020-09-18,0,"English*,Simplified Chinese*,Traditional Chinese*,French*,Spanish - Spain*,Japanese*,Portuguese - Brazil*,Russian*,German*,Korean*",game,http://www.springloadedsoftware.com/,IDR,10299900.0,http://www.springloadedsoftware.com/,support@springloadedsoftware.com,False,0,5 user reviews,5,0,5,100.0,full,"1361370,1361340",
593280,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play on TV",The Gentlebros,"Action,Adventure,Casual,Indie,RPG",False,Cat Quest,"windows,mac",PQube,2017-08-08,0,"English,French,Italian,German,Spanish - Spain,Japanese,Simplified Chinese,Thai,Traditional Chinese,Russian",game,http://thegentlebros.com/catquest/,IDR,10999900.0,https://thegentlebros.com/,contact@thegentlebros.com,False,9,Overwhelmingly Positive,4733,209,4942,95.77094293808175,full,,79.0
505730,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud",Daylight Studios,"Adventure,Indie,Simulation",False,Holy Potatoes! We’re in Space?!,"windows,mac,linux",Daedalic Entertainment,2017-02-14,0,"English,French,German,Japanese,Russian,Polish,Simplified Chinese",game,http://www.holypotatoesgame.com,IDR,7699900.0,http://www.daedalicsupport.com,,False,6,Mostly Positive,287,116,403,71.21588089330024,,593430,
618370,"Single-player,Steam Achievements,Steam Trading Cards",Boomzap Entertainment,Casual,False,Rescue Quest Gold,"windows,mac",Boomzap Entertainment,2017-06-05,0,"English*,French,Italian,German,Spanish - Spain,Japanese,Korean,Portuguese - Brazil,Simplified Chinese,Thai,Traditional Chinese",game,http://rescuequest.boomzap.com,IDR,8999900.0,http://rescuequest.boomzap.com/help,rescuequest@boomzap.com,False,7,Positive,26,5,31,83.87096774193549,,,
242050,"Single-player,Multi-player,In-App Purchases",Ubisoft Montreal,"Action,Adventure",False,Assassin’s Creed® IV Black Flag™,windows,Ubisoft,,0,"English*,French*,Italian*,German*,Spanish - Spain*,Czech,Danish,Dutch,Finnish,Norwegian,Polish,Portuguese,Portuguese - Brazil*,Russian*,Swedish,Simplified Chinese",game,http://www.assassinscreed.com,IDR,40900000.0,https://support.ubi.com/,,False,8,Very Positive,42057,5000,47057,89.37458826529529,,,
1141130,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards",Chinykian Games,"Action,Casual,Indie",False,Serious Scramblers,"windows,mac",Chinykian Games,2019-11-11,0,"English,French,Italian,German,Spanish - Spain,Japanese,Korean,Portuguese - Brazil,Russian,Simplified Chinese,Traditional Chinese,Turkish",game,http://seriousscramblers.com/,IDR,1749900.0,https://www.facebook.com/chinykiangames/,hello@chinykian.com,False,7,Positive,24,1,25,96.0,full,,
1739150,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Steam Cloud,Remote Play Together",Joure Visser,"Adventure,Casual,Indie",False,Spookity Hollow,windows,Joure Visser,2021-09-16,0,English*,game,http://gilbertsworld.com,IDR,5999900.0,https://discord.com/invite/XVgHZdx8fp,joure.v@proton.me,False,0,5 user reviews,5,0,5,100.0,full,,
1374200,"Single-player,Multi-player,Co-op,Online Co-op",Zoom Games,"Adventure,Casual,Indie,Strategy",False,Lockdown VR: Kidnapped,windows,Lockdown Escape,2020-08-20,0,English,game,https://www.lockdown.sg,IDR,5299900.0,https://www.lockdown.sg,contactus@lockdown.sg,False,0,9 user reviews,8,1,9,88.88888888888889,,,
545180,"Multi-player,PvP,Online PvP,Steam Cloud",Gattai Games,"Action,Indie,Simulation,Early Access",False,Muffled Warfare - Echolocation Shooter,windows,Gattai Games,2018-04-27,0,English,game,http://www.muffledwarfare.com/,IDR,6999900.0,www.gattaigames.com,contact@gattaigames.com,False,8,Very Positive,74,16,90,82.22222222222221,,,
988070,"Single-player,Steam Achievements",KOEX studio,"Action,Indie",False,All Of ZHEM,windows,KOEX studio,2019-03-29,0,"English,Simplified Chinese",game,https://koexstudio.wordpress.com/all-of-zhem/,IDR,3299900.0,https://koexstudio.wordpress.com/,choo5d@yahoo.com.sg,False,0,1 user reviews,0,1,1,0.0,,,
365480,"Single-player,Steam Achievements,Steam Trading Cards",Witching Hour Studios,"RPG,Strategy",False,Ravenmark: Scourge of Estellion,windows,Slitherine Ltd.,2015-09-10,0,English,game,http://www.ravenmark-saga.com/,IDR,11599900.0,www.slitherine.com,support@slitherine.co.uk,False,5,Mixed,37,19,56,66.07142857142857,,,75.0
552880,"Single-player,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,Steam Cloud",Joure Visser,"Adventure,Casual,Indie",False,STARDROP,windows,Joure Visser,2019-02-14,0,English*,game,https://jourev.wixsite.com/teamv,IDR,9599900.0,https://discord.com/invite/XVgHZdx8fp,joure.v@proton.me,False,8,Very Positive,165,22,187,88.23529411764706,full,1020140,
981430,"Single-player,Multi-player,PvP,Online PvP,Steam Cloud","Mixed Realms Pte Ltd,Swag Soft Holdings Pte Ltd","Adventure,Indie,RPG,Strategy",False,Gordian Quest,windows,"Mixed Realms Pte Ltd,Coconut Island Games",2022-06-23,0,"English*,Russian,Simplified Chinese,Spanish - Spain,French,German,Japanese,Portuguese - Brazil,Polish,Korean",game,http://mixedrealms.com/gordian-quest/,IDR,10899900.0,http://www.mixedrealms.com/gordian-quest/,support@mixedrealms.com,False,8,Very Positive,3505,323,3828,91.56217345872518,,2021340,84.0
1353660,"Single-player,Full controller support",Minsan,"Action,Adventure,Indie,Strategy",False,Next Earth: The Journey Trilogy™,windows,Minsan,2020-10-15,0,English*,game,https://www.minsanstudio.com/,IDR,849900.0,https://www.minsanstudio.com/,chris.wiseman@minsanstudio.com,False,0,No user reviews,0,0,0,,full,,
570820,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Steam Trading Cards,Remote Play Together",PD Design Studio,"Action,Adventure,Indie",False,Dusty Raging Fist,"windows,mac",PD Design Studio,2019-05-07,0,"English*,Japanese,French,Italian,German,Spanish - Spain,Simplified Chinese",game,http://www.dustyragingfist.com,IDR,9599900.0,www.dustyragingfist.com,enquiry@dustyragingfist.com,False,5,Mixed,8,6,14,57.14285714285714,,,
33230,Single-player,Ubisoft Montreal,"Action,Adventure",False,Assassin's Creed 2,windows,Ubisoft,2010-03-04,0,"English*,French*,German*,Italian*,Spanish - Spain*,Simplified Chinese,Traditional Chinese,Danish,Dutch,Korean,Swedish",game,http://www.assassinscreed.com,IDR,9900000.0,http://support.ubi.com,,False,8,Very Positive,30866,3871,34737,88.85626277456315,,,86.0
215510,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Remote Play Together",Ratloop Asia,"Adventure,Indie",False,Rocketbirds: Hardboiled Chicken,"windows,mac,linux",Reverb Publishing,2012-10-15,0,"English*,German,French,Italian,Spanish - Spain,Simplified Chinese,Traditional Chinese,Japanese,Portuguese,Dutch,Portuguese - Brazil,Korean",game,http://www.rocketbirds.com/hardboiledchicken,IDR,4599900.0,http://www.rocketbirds.com/hardboiledchicken/contact.html,support@rocketbirds.com,False,8,Very Positive,1495,347,1842,81.16178067318133,full,,74.0
946650,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Leaderboards,Remote Play Together","Secret Base,Ratloop Asia","Action,Indie",False,Streets of Red : Devil's Dare Deluxe,"windows,mac,linux",Maple Whispering Limited,2019-02-22,0,"English*,French,Italian,German,Spanish - Spain,Portuguese,Japanese,Simplified Chinese",game,https://www.streetsofred.com/,IDR,8299900.0,https://www.streetsofred.com/,,False,6,Mostly Positive,96,25,121,79.33884297520662,full,,
423900,"Single-player,Full controller support,Steam Trading Cards,Steam Cloud",AtomicTorch Studio,"Action,Adventure,Casual,Indie,RPG",False,Dinocide,"windows,mac,linux",AtomicTorch Studio,2016-01-21,0,"English,German,Spanish - Spain,Dutch,Japanese,Russian,Ukrainian,French,Italian,Swedish,Finnish,Simplified Chinese,Traditional Chinese,Korean",game,http://dinocide.com/,IDR,6999900.0,https://atomictorch.com/,atomictorch@gmail.com,False,5,Mixed,31,29,60,51.66666666666667,full,,51.0
1787360,"Single-player,Steam Achievements,Steam Cloud",Squish Potato,"Casual,Indie",False,Snail Story: Love Edition,"windows,mac",Squish Potato,June 2022,0,English*,game,https://www.snailstoryloveedition.com/,,,https://www.snailstoryloveedition.com/,,True,0,No user reviews,0,0,0,,,,
917990,"Single-player,Steam Achievements",KOEX studio (choo bin yong),"Action,Adventure,Indie",False,Starboost EX,windows,KOEX studio,2019-01-18,0,English,game,https://koexstudio.wordpress.com/punk-ex/,IDR,5299900.0,https://koexstudio.wordpress.com,choo5d@yahoo.com.sg,False,0,1 user reviews,0,1,1,0.0,,,
1649130,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Leaderboards,Remote Play Together",Good Morning Games,"Action,Adventure,RPG",False,Knight Crawlers,windows,The Iterative Collective,Q3 2022,0,"English*,Italian,French,German,Spanish - Spain,Korean,Portuguese,Russian,Simplified Chinese,Spanish - Latin America,Traditional Chinese",game,,,,,chajabinx@gmail.com,True,0,No user reviews,0,0,0,,full,,
1783280,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Steam Workshop,Steam Cloud,Stats,Steam Leaderboards,Remote Play Together","Andrew Teo,Adam Teo","Action,Indie,RPG,Early Access",False,Ghostlore,windows,AT-AT Games,2022-04-14,0,English,game,http://ghostlore.sg/presskit,IDR,10899900.0,http://ghostlore.sg,support@ghostlore.sg,False,8,Very Positive,112,12,124,90.32258064516128,full,,
1602550,Single-player,Mini Bunnies,"Adventure,Indie",False,After School Afterlife,windows,Mini Bunnies,Coming Soon,0,English,game,http://minibunnies.com,,,,hello@minibunnies.com,True,0,No user reviews,0,0,0,,,,
726520,Single-player,Afterthought Studios,"Casual,Indie,Simulation",False,The Merchant Memoirs,"windows,mac",Afterthought Studios,2017-10-20,0,English,game,http://afterthoughtstudios.org/,IDR,2499900.0,,support@afterthoughtstudios.org,False,0,1 user reviews,1,0,1,100.0,,,
1148410,"Single-player,Steam Achievements,Full controller support",Springloaded,"Indie,Simulation,Strategy",False,Prison Planet,windows, Springloaded,&quot;Coming Soon&quot;,0,"English*,Simplified Chinese*,Traditional Chinese*,French*,Spanish - Spain*,Japanese*,Korean*,Russian*,German*",game,,,,http://www.springloadedsoftware.com/,support@springloadedsoftware.com,True,0,No user reviews,0,0,0,,full,,
909820,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Remote Play on TV",Joysteak Studios,"Adventure,Indie",False,Songbird Symphony,"windows,mac",PQube,2019-07-25,0,"English,French,German,Spanish - Spain,Russian,Simplified Chinese",game,https://pqube.co.uk/songbird-symphony/,IDR,10299900.0,,support@pqube.co.uk,False,8,Very Positive,288,22,310,92.90322580645162,full,,
