id,lang,text,author_id,conversation_id,created_at,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.552212756795097e+18,id,"Country Manager of Alibaba Cloud Indonesia Leon Chen menganggap bahwa regulasi pendaftaran Penyelenggara Sistem Elektronik (PSE) lingkup privat dari Kementerian Kominfo harus ditaati. @PlateJohnny @kemkominfo @setengahmalass 
https://t.co/h40vI1tN5b",1.260256795492184e+18,1.552212756795097e+18,2022-07-27 08:42:14,0,0,0,0,country manager of alibaba cloud indonesia leon chen menganggap bahwa regulasi pendaftaran penyelenggara sistem elektronik (pse) lingkup privat dari kementerian kominfo harus ditaati. @USER @USER @USER HTTPURL,neutral,0.9839575290679932
1.552212625731502e+18,id,"Platform teknologi yang tidak mendaftar PSE Lingkup Privat Kominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia. @PlateJohnny @kemkominfo @setengahmalass 
https://t.co/6ejQsY3cqt",1.260256795492184e+18,1.552212625731502e+18,2022-07-27 08:41:43,1,0,1,0,platform teknologi yang tidak mendaftar pse lingkup privat kominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di indonesia. @USER @USER @USER HTTPURL,negative,0.8685653209686279
1.552211874997219e+18,und,🙄 https://t.co/HCfRPBV1iG,1.322871338126594e+18,1.552211874997219e+18,2022-07-27 08:38:44,0,1,0,0,:face_with_rolling_eyes: HTTPURL,neutral,0.9933967590332031
1.552211611607134e+18,id,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/47QYQSL7f1, game online Defense of the Ancients (DoTA) dan Counter Striker. @PlateJohnny @kemkominfo",4134971.0,1.55218297376383e+18,2022-07-27 08:37:41,0,0,0,0,"@USER @USER @USER @USER sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di pse kominfo seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL game online defense of the ancients (dota) dan counter striker. @USER @USER",neutral,0.9612055420875549
1.552209648014414e+18,id,"Gk cuma ngowok2 ranjang, tapi isi chit-chat e mbak linajobstreet pngen dikuasai, waww sekali! Awsome! https://t.co/PHM8sQYiiw",484069191.0,1.552209648014414e+18,2022-07-27 08:29:53,0,0,2,0,"gk cuma ngowok2 ranjang, tapi isi chit-chat e mbak linajobstreet pngen dikuasai, waww sekali! awsome! HTTPURL",positive,0.8369377851486206
1.55220551917543e+18,id,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/KWcq6KMEdZ, game online Defense of the Ancients (DoTA) dan Counter Striker.
@PlateJohnny @kemkominfo",1.420047542851498e+18,1.55218297376383e+18,2022-07-27 08:13:29,0,0,0,0,"@USER @USER @USER @USER sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di pse kominfo seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL game online defense of the ancients (dota) dan counter striker. @USER @USER",neutral,0.9612055420875549
1.552202867489944e+18,id,"Yes, Indonesia is a draconian state. Untung saya udah mulai membiasakan diri pakai layanan alternatif. Ada Signal dan Telegram untuk pengganti WhatsApp, terus Titan dan Tutanota untuk email. https://t.co/Qo85pmVAqv",64392525.0,1.552202867489944e+18,2022-07-27 08:02:56,1,1,1,0,"yes, indonesia is a draconian state. untung saya udah mulai membiasakan diri pakai layanan alternatif. ada signal dan telegram untuk pengganti whatsapp, terus titan dan tutanota untuk email. HTTPURL",neutral,0.7879233956336975
1.552202778873049e+18,id,"@hyang_wisnu @kemkominfo Platform teknologi yang tidak mendaftar Penyelenggara Sistem Elektronik (PSE) Lingkup Privat Kominfo mungkin mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia.
@PlateJohnny @kemkominfo",3827798354.0,1.552182577397924e+18,2022-07-27 08:02:35,0,0,0,0,@USER @USER platform teknologi yang tidak mendaftar penyelenggara sistem elektronik (pse) lingkup privat kominfo mungkin mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di indonesia. @USER @USER,negative,0.7720020413398743
1.552202705388859e+18,id,"Bagi mereka-mereka (PSE) yang tidak mendaftarkan tenggat waktu yang telah ditetapkan, Kominfo pasti akan segera datang dengan batas yang dijanjikan yaitu lima hari kerja.
@PlateJohnny @kemkominfo https://t.co/QyVsTDGEGs",3827798354.0,1.552202705388859e+18,2022-07-27 08:02:18,0,0,0,0,"bagi mereka-mereka (pse) yang tidak mendaftarkan tenggat waktu yang telah ditetapkan, kominfo pasti akan segera datang dengan batas yang dijanjikan yaitu lima hari kerja. @USER @USER HTTPURL",neutral,0.9432047009468079
1.552201924292006e+18,id,"Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/zUL1EugfxO, game online Defense of the Ancients (DoTA) dan Counter Striker.
@PlateJohnny @kemkominfo https://t.co/J0DjpZ3Z11",3827798354.0,1.552201924292006e+18,2022-07-27 07:59:11,0,0,0,0,"sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di pse kominfo seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL game online defense of the ancients (dota) dan counter striker. @USER @USER HTTPURL",neutral,0.9849998950958252
1.552201877487399e+18,id,"Aturan Permenkominfo ini berpotensi sebagai pasal karet, karena rentan penyalahgunaan lewat diksi-diksi yang abu-abu seperti terkait pemblokiran terhadap konten ""mengganggu ketertiban umum"" dan ""meresahkan masyarakat.""

https://t.co/auuCJLQYr7",258629268.0,1.552201877487399e+18,2022-07-27 07:59:00,0,0,0,0,"aturan permenkominfo ini berpotensi sebagai pasal karet, karena rentan penyalahgunaan lewat diksi-diksi yang abu-abu seperti terkait pemblokiran terhadap konten ""mengganggu ketertiban umum"" dan ""meresahkan masyarakat."" HTTPURL",negative,0.9932193160057068
1.552196402243318e+18,id,@Askrlfess @akumacchiato Gw lupa namanya apa tapi bukannya pihak whatsapp nya sendiri punya sistem dimana chatnya gabisa di baca siapapun ya? Apa berarti kominfo itu ngehack tanpa seizin whatsapp? Atau whatsapp ngasih akses karna aturan PSE?,277929433.0,1.552077862714622e+18,2022-07-27 07:37:15,0,1,0,0,@USER @USER gw lupa namanya apa tapi bukannya pihak whatsapp nya sendiri punya sistem dimana chatnya gabisa di baca siapapun ya? apa berarti kominfo itu ngehack tanpa seizin whatsapp? atau whatsapp ngasih akses karna aturan pse?,negative,0.9859731197357178
1.552194945242374e+18,id,"Bagi mereka-mereka (PSE) yang tidak mendaftarkan tenggat waktu yang telah ditetapkan, kita pasti akan segera datang dengan batas yang kita janjikan yaitu lima hari kerja.
@kemkominfo
@PlateJohnny
https://t.co/uVWU38Tyjg",1.442246515649434e+18,1.552194945242374e+18,2022-07-27 07:31:27,0,0,0,0,"bagi mereka-mereka (pse) yang tidak mendaftarkan tenggat waktu yang telah ditetapkan, kita pasti akan segera datang dengan batas yang kita janjikan yaitu lima hari kerja. @USER @USER HTTPURL",neutral,0.7437431216239929
1.552194775129788e+18,id,"DIberitakan sebelumnya, aplikasi lokal maupun asing diwajibkan mendaftar ke Kominfo selambat-lambatnya pada 20 Juli. Namun Kominfo memberikan kelonggaran waktu bagi aplikasi yg blm mendaftar, terhitung lima hari kerja sejak Kamis.
@kemkominfo
@PlateJohnny
https://t.co/xiqEm2yzr5",1.37233185308491e+18,1.552194775129788e+18,2022-07-27 07:30:47,0,0,1,0,"diberitakan sebelumnya, aplikasi lokal maupun asing diwajibkan mendaftar ke kominfo selambat-lambatnya pada 20 juli. namun kominfo memberikan kelonggaran waktu bagi aplikasi yg blm mendaftar, terhitung lima hari kerja sejak kamis. @USER @USER HTTPURL",neutral,0.9870045781135559
1.552194530534834e+18,id,"Platform teknologi yang tidak mendaftar Penyelenggara Sistem Elektronik (PSE) Lingkup Privat Kominfo mungkin mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia.
@kemkominfo
@PlateJohnny
https://t.co/B0ChPKb5rE",1.371566356093489e+18,1.552194530534834e+18,2022-07-27 07:29:49,0,0,2,0,platform teknologi yang tidak mendaftar penyelenggara sistem elektronik (pse) lingkup privat kominfo mungkin mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di indonesia. @USER @USER HTTPURL,negative,0.7332304120063782
1.552194310707167e+18,id,"Ada pun tenggat waktu pendaftaran bagi PSE lingkup privat di Kementerian Komunikasi dan Informatika Keterlambatan lagi berakhir. Jika masih ada PSE yang belum mendaftar, mekanisme pemblokiran akan berlaku.
@kemkominfo
@PlateJohnny
https://t.co/xJcc9WbS7k",1.442246515649434e+18,1.552194310707167e+18,2022-07-27 07:28:56,0,0,0,0,"ada pun tenggat waktu pendaftaran bagi pse lingkup privat di kementerian komunikasi dan informatika keterlambatan lagi berakhir. jika masih ada pse yang belum mendaftar, mekanisme pemblokiran akan berlaku. @USER @USER HTTPURL",neutral,0.9059484601020813
1.552193963641418e+18,id,"Sejauh ini, ada bbrp perusahaan teknologi asing yg blm terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/7sHT2ZUVFA, game online Defense of the Ancients (DoTA) dan Counter Striker.
@kemkominfo
https://t.co/T6OHVgZugB",1.37233185308491e+18,1.552193963641418e+18,2022-07-27 07:27:33,0,0,0,0,"sejauh ini, ada bbrp perusahaan teknologi asing yg blm terdaftar di pse kominfo seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL game online defense of the ancients (dota) dan counter striker. @USER HTTPURL",neutral,0.9858282804489136
1.552193600053981e+18,id,"Alibaba adalah salah satu perusahaan asing yang belum mendaftar PSE lingkup privat. Meski begitu, Country Manager Alibaba Cloud Indonesia Leon Chen menganggap bahwa regulasi pendaftaran PSE lingkup privat dari @kemkominfo harus ditaati.
@PlateJohnny
https://t.co/CrttDACaDO",1.371566356093489e+18,1.552193600053981e+18,2022-07-27 07:26:07,0,0,1,0,"alibaba adalah salah satu perusahaan asing yang belum mendaftar pse lingkup privat. meski begitu, country manager alibaba cloud indonesia leon chen menganggap bahwa regulasi pendaftaran pse lingkup privat dari @USER harus ditaati. @USER HTTPURL",neutral,0.9323209524154663
1.552193132087091e+18,id,"""Bagi mereka-mereka (PSE) yg tidak mendaftarkan per deadline yang telah ditetapkan, dikirimkan surat peringatan untuk segera melengkapi dengan batas waktu yang disepakati yaitu lima hari kerja,” papar Semuel Abrijani Pangerapan 
@PlateJohnny 
@kemkominfo 
https://t.co/2DWe1GjL3u",9.73499108412375e+17,1.552193132087091e+18,2022-07-27 07:24:15,0,0,0,0,"""bagi mereka-mereka (pse) yg tidak mendaftarkan per deadline yang telah ditetapkan, dikirimkan surat peringatan untuk segera melengkapi dengan batas waktu yang disepakati yaitu lima hari kerja,” papar semuel abrijani pangerapan @USER @USER HTTPURL",neutral,0.8923503160476685
1.552192530027991e+18,id,"Aplikasi lokal maupun asing diwajibkan mendaftar ke Kominfo selambat-lambatnya pada 20 Juli. Namun Kominfo memberikan kelonggaran waktu bagi sejumlah aplikasi yang belum mendaftar, terhitung lima hari kerja sejak Kamis (21/7).
@PlateJohnny 
@kemkominfo 
https://t.co/1UGPv8nhut",1.429810270898049e+18,1.552192530027991e+18,2022-07-27 07:21:52,0,0,1,0,"aplikasi lokal maupun asing diwajibkan mendaftar ke kominfo selambat-lambatnya pada 20 juli. namun kominfo memberikan kelonggaran waktu bagi sejumlah aplikasi yang belum mendaftar, terhitung lima hari kerja sejak kamis (21/7). @USER @USER HTTPURL",neutral,0.9910867810249329
1.55219232491846e+18,id,"Ada pun tenggat waktu pendaftaran bagi penyelenggara sistem elektronik (PSE) lingkup privat di @kemkominfo sebentar lagi berakhir. Jika masih ada PSE yang belum mendaftar, mekanisme pemblokiran akan berlaku.
@PlateJohnny @jokowi
https://t.co/ig6u1qt8uZ",1.283815459792417e+18,1.55219232491846e+18,2022-07-27 07:21:03,0,0,1,0,"ada pun tenggat waktu pendaftaran bagi penyelenggara sistem elektronik (pse) lingkup privat di @USER sebentar lagi berakhir. jika masih ada pse yang belum mendaftar, mekanisme pemblokiran akan berlaku. @USER @USER HTTPURL",neutral,0.9822983741760254
1.552192177576751e+18,id,"Platform teknologi yang tidak mendaftar Penyelenggara Sistem Elektronik (PSE) Lingkup Privat Kominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia.
@PlateJohnny 
@kemkominfo 
https://t.co/6CPcohcA4N",1.20164818652944e+18,1.552192177576751e+18,2022-07-27 07:20:28,0,0,0,0,platform teknologi yang tidak mendaftar penyelenggara sistem elektronik (pse) lingkup privat kominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di indonesia. @USER @USER HTTPURL,negative,0.5693128705024719
1.552192129480688e+18,id,"Perusahaan yang Tak Daftar PSE Kominfo akan Alami Kerugian Ini

@kemkominfo @PlateJohnny https://t.co/eJXUML3V5l",1.549757954533904e+18,1.552192129480688e+18,2022-07-27 07:20:16,0,0,0,0,perusahaan yang tak daftar pse kominfo akan alami kerugian ini @USER @USER HTTPURL,negative,0.8820768594741821
1.552192088078713e+18,id,Kominfo telah memberikan asistensi dan kemudahan bagi PSE Lingkup Privat yang belum terdaftar dengan membantu proses dan menyediakan pendaftaran secara manual dengan kewajiban tetap melakukan pendaftaran melalui OSS @kemkominfo @PlateJohnny https://t.co/j692xIFOgI,1.381618304184246e+18,1.552192088078713e+18,2022-07-27 07:20:06,0,0,0,0,kominfo telah memberikan asistensi dan kemudahan bagi pse lingkup privat yang belum terdaftar dengan membantu proses dan menyediakan pendaftaran secara manual dengan kewajiban tetap melakukan pendaftaran melalui oss @USER @USER HTTPURL,neutral,0.9434303641319275
1.552191995032269e+18,id,"Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE @kemkominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/ssgdwBz6JQ, game online Defense of the Ancients (DoTA) dan Counter Striker.

https://t.co/slngjNtZRB",1.09263884887244e+18,1.552191995032269e+18,2022-07-27 07:19:44,0,0,1,0,"sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di pse @USER seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL game online defense of the ancients (dota) dan counter striker. HTTPURL",neutral,0.9896650910377502
1.552191805999165e+18,id,"Country Manager of Alibaba Cloud Indonesia Leon Chen menganggap bahwa regulasi pendaftaran Penyelenggara Sistem Elektronik (PSE) lingkup privat dari Kementerian @kemkominfo harus ditaati.
@PlateJohnny @jokowi
https://t.co/TtuQO3sh6g",435004096.0,1.552191805999165e+18,2022-07-27 07:18:59,0,0,1,0,country manager of alibaba cloud indonesia leon chen menganggap bahwa regulasi pendaftaran penyelenggara sistem elektronik (pse) lingkup privat dari kementerian @USER harus ditaati. @USER @USER HTTPURL,neutral,0.9862915873527527
1.552191792485134e+18,id,"“Kami yakin, kami dapat mematuhi dan mengikuti aturan regulator lokal (PSE Kominfo) demi keberlangsungan bisnis Alibaba,” jelas Leon Chen kepada awak media
@PlateJohnny 
@kemkominfo 
https://t.co/CeTl4ZlZ4q",1.429810270898049e+18,1.552191792485134e+18,2022-07-27 07:18:56,0,0,0,0,"“kami yakin, kami dapat mematuhi dan mengikuti aturan regulator lokal (pse kominfo) demi keberlangsungan bisnis alibaba,” jelas leon chen kepada awak media @USER @USER HTTPURL",neutral,0.9596351981163025
1.552191552667398e+18,id,"Kalau mereka tidak mau mendaftar maka mekanisme blokir akan berlaku.

@kemkominfo sebelumnya telah mengeluarkan pernyataan dengan menyebut sanksi dilakukan bertahap, mulai dari teguran, denda administrasi, lalu pemblokiran.
@PlateJohnny @jokowi
https://t.co/6XrcyZmxVl",1.283815459792417e+18,1.552191552667398e+18,2022-07-27 07:17:59,0,0,2,0,"kalau mereka tidak mau mendaftar maka mekanisme blokir akan berlaku. @USER sebelumnya telah mengeluarkan pernyataan dengan menyebut sanksi dilakukan bertahap, mulai dari teguran, denda administrasi, lalu pemblokiran. @USER @USER HTTPURL",neutral,0.6272821426391602
1.55219150101454e+18,id,"Alibaba adalah salah satu perusahaan asing yg belum mendaftar PSE lingkup privat. Tapi Country Manager of Alibaba Cloud Indonesia Leon Chen menganggap bahwa regulasi pendaftaran PSE lingkup privat dari Kemkominfo harus ditaati.
@PlateJohnny 
@kemkominfo 
https://t.co/Wk5nKEB4vw",9.73499108412375e+17,1.55219150101454e+18,2022-07-27 07:17:46,0,0,0,0,alibaba adalah salah satu perusahaan asing yg belum mendaftar pse lingkup privat. tapi country manager of alibaba cloud indonesia leon chen menganggap bahwa regulasi pendaftaran pse lingkup privat dari kemkominfo harus ditaati. @USER @USER HTTPURL,neutral,0.8805806040763855
1.552191232042226e+18,id,"Bagi mereka-mereka (PSE) yang tidak mendaftarkan per deadline yang telah ditetapkan, kita kirimkan surat peringatan untuk segera melengkapi dengan batas waktu yang kita sepakati yaitu lima hari kerja
@kemkominfo @jokowi @PlateJohnny

https://t.co/pNEeJqE2ue",1.09263884887244e+18,1.552191232042226e+18,2022-07-27 07:16:42,0,0,1,0,"bagi mereka-mereka (pse) yang tidak mendaftarkan per deadline yang telah ditetapkan, kita kirimkan surat peringatan untuk segera melengkapi dengan batas waktu yang kita sepakati yaitu lima hari kerja @USER @USER @USER HTTPURL",neutral,0.9405945539474487
1.552190960053805e+18,id,"Platform teknologi yang tidak mendaftar Penyelenggara Sistem Elektronik (PSE) Lingkup Privat @kemkominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia.
@PlateJohnny @jokowi
https://t.co/GWobm0kudG",435004096.0,1.552190960053805e+18,2022-07-27 07:15:37,0,0,1,0,platform teknologi yang tidak mendaftar penyelenggara sistem elektronik (pse) lingkup privat @USER berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di indonesia. @USER @USER HTTPURL,negative,0.6671335101127625
1.552190085700862e+18,id,"Patuhi Kebijakan Kominfo, Alibaba Cloud Daftar PSE
@PlateJohnny 
@kemkominfo 
https://t.co/Hw93P3HXGC",1.20164818652944e+18,1.552190085700862e+18,2022-07-27 07:12:09,0,0,0,0,"patuhi kebijakan kominfo, alibaba cloud daftar pse @USER @USER HTTPURL",neutral,0.9976683259010315
1.552188821856391e+18,id,"Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/0X7MT77D4i",1.05492379198849e+18,1.552188821856391e+18,2022-07-27 07:07:08,0,0,0,0,"lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9970867037773132
1.552185134585348e+18,id,@MOODFEEL_ @txtdarisisange @bananajooeee @txtfrombrand michat terdaftar pse kominfo juga hahahaa,55838702.0,1.552153539069514e+18,2022-07-27 06:52:28,0,1,1,0,@USER @USER @USER @USER michat terdaftar pse kominfo juga hahahaa,neutral,0.5496265292167664
1.552184378968646e+18,id,Kominfo Dituding Bisa Intip Percakapan Whatsapp dan Gmail Lewat Aturan PSE https://t.co/UfEc4dd1e7,1.492167664571392e+18,1.552184378968646e+18,2022-07-27 06:49:28,0,0,0,0,kominfo dituding bisa intip percakapan whatsapp dan gmail lewat aturan pse HTTPURL,neutral,0.9955831170082092
1.552184036952789e+18,id,"Perusahaan yang Tak Daftar PSE Kominfo akan Alami Kerugian Ini

@kemkominfo @PlateJohnny https://t.co/j6pq13qmSr",1.549753130925302e+18,1.552184036952789e+18,2022-07-27 06:48:07,0,0,0,0,perusahaan yang tak daftar pse kominfo akan alami kerugian ini @USER @USER HTTPURL,negative,0.8820768594741821
1.55218297376383e+18,id,"Patuhi Kebijakan Kominfo, Alibaba Cloud Daftar PSE

“Kami yakin, kami dapat mematuhi dan mengikuti aturan regulator lokal (PSE Kominfo) demi keberlangsungan bisnis Alibaba,” jelas Leon Chen

@kemkominfo @PlateJohnny @jokowi https://t.co/wN9Epo3yCx",1.014587792062476e+18,1.55218297376383e+18,2022-07-27 06:43:53,22,24,31,18,"patuhi kebijakan kominfo, alibaba cloud daftar pse “kami yakin, kami dapat mematuhi dan mengikuti aturan regulator lokal (pse kominfo) demi keberlangsungan bisnis alibaba,” jelas leon chen @USER @USER @USER HTTPURL",neutral,0.9651520848274231
1.552182577397924e+18,id,"Perusahaan yang Tak Daftar PSE Kominfo akan Alami Kerugian Ini

Platform teknologi yang tdk mendaftar PSE Lingkup Privat @kemkominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yg menyebabkan mereka tdk dapat beroperasi di Indonesia. https://t.co/qPVWGIivhq",1.014587792062476e+18,1.552182577397924e+18,2022-07-27 06:42:19,19,23,28,19,perusahaan yang tak daftar pse kominfo akan alami kerugian ini platform teknologi yang tdk mendaftar pse lingkup privat @USER berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yg menyebabkan mereka tdk dapat beroperasi di indonesia. HTTPURL,negative,0.9547663927078247
1.552181418565853e+18,id,@convomfs Kasus kominfo soal PSE yang mau deactivate sosmed tuh,1.330216569927062e+18,1.552173359114244e+18,2022-07-27 06:37:42,0,0,0,0,@USER kasus kominfo soal pse yang mau deactivate sosmed tuh,neutral,0.8518168330192566
1.552176668898238e+18,id,"Duh nyaris saja kena blokir Kominfo, untungnya segera daftar,,, #Roblox di PSE

https://t.co/42rsKiKuCe

#NewsUpdate #Berita #BeritaTerbaru #beritaterkini #BeritaTerpopuler #news #SuaraUmat #suaraumat #suaraumatnews  #beritaviral #roblox #gameonline https://t.co/O8vs1JORAx",1.545679223536624e+18,1.552176668898238e+18,2022-07-27 06:18:50,0,0,2,0,"duh nyaris saja kena blokir kominfo, untungnya segera daftar,,, #HASHTAG di pse HTTPURL #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL",neutral,0.6002162098884583
1.552175425337508e+18,en,New rules may allow the Indonesian Ministry of Communication and Information Technology to check citizens' conversations on WhatsApp and Gmail. https://t.co/2lPzPVBPK5,7.194732807724769e+17,1.552175425337508e+18,2022-07-27 06:13:54,7,1,18,2,new rules may allow the indonesian ministry of communication and information technology to check citizens' conversations on whatsapp and gmail. HTTPURL,neutral,0.9235417246818542
1.552175404555063e+18,id,"Patuhi Kebijakan @kemkominfo, Alibaba Cloud Daftar PSE
https://t.co/PCOUb0qCNq",1.369148694793052e+18,1.552175404555063e+18,2022-07-27 06:13:49,0,0,0,0,patuhi kebijakan @USER alibaba cloud daftar pse HTTPURL,neutral,0.9969674944877625
1.552175293720588e+18,id,"Perusahaan yang Tak Daftar PSE @kemkominfo akan Alami Kerugian Ini
https://t.co/T0jsWhIOnh",1.369148694793052e+18,1.552175293720588e+18,2022-07-27 06:13:22,0,0,0,0,perusahaan yang tak daftar pse @USER akan alami kerugian ini HTTPURL,negative,0.9013970494270325
1.55217276422393e+18,id,"@PNS_Ababil @kemkominfo paling jago dong soal IT..mampu decrypt data2 enkripsi di WA,Google..
so bantu dong korban2 yg datanya dienkripsi ransom dJvu online!
ditarif 1jt mau kok asal data2 bisa balik lg!
lapor kasus kena ransom ke @CCICPolri bisakah?
@BSSN_RI @BPPT_RI
https://t.co/P4TGI4nVXy",1.369573838007063e+18,1.552169090269164e+18,2022-07-27 06:03:19,0,0,0,0,"@USER @USER paling jago dong soal it..mampu decrypt data2 enkripsi di wa,google.. so bantu dong korban2 yg datanya dienkripsi ransom djvu online! ditarif 1jt mau kok asal data2 bisa balik lg! lapor kasus kena ransom ke @USER bisakah? @USER @USER HTTPURL",negative,0.8009850382804871
1.552172485386588e+18,id,"Rasanya ngelunjak

https://t.co/W0kQR6XTNr https://t.co/RfCRyJY0bK",741061213.0,1.552172485386588e+18,2022-07-27 06:02:13,0,0,1,0,rasanya ngelunjak HTTPURL HTTPURL,negative,0.993497371673584
1.552171626883879e+18,id,"Situs PSE Kominfo hampir Rp 1 triliun diretas, 'anggaran sefantatis itu kok kualitasnya buruk?' Kata pakar siber 

Ternyata ulah iseng hacker seberapa aman situs @kemkominfo eh ternyata jebol 😀😅 https://t.co/rD459LqwkM",2814280963.0,1.552171626883879e+18,2022-07-27 05:58:48,0,0,3,0,"situs pse kominfo hampir rp 1 triliun diretas, 'anggaran sefantatis itu kok kualitasnya buruk?' kata pakar siber ternyata ulah iseng hacker seberapa aman situs @USER eh ternyata jebol :grinning_face::grinning_face_with_sweat: HTTPURL",negative,0.9868648648262024
1.552170891110339e+18,id,"oh, CNN. bisa cek bagian mana di pasal 9 atau pasal 14 yang bolehkan mengintip. sementara pasal 36 isinya udah begini, jalan tengah yg disebut pakar itu, sudah ditulis di sini. 

https://t.co/Bb9YLepzAJ https://t.co/0XU5Xwc5Qf",143902557.0,1.552165080426357e+18,2022-07-27 05:55:53,2,0,1,0,"oh, cnn. bisa cek bagian mana di pasal 9 atau pasal 14 yang bolehkan mengintip. sementara pasal 36 isinya udah begini, jalan tengah yg disebut pakar itu, sudah ditulis di sini. HTTPURL HTTPURL",negative,0.5590296387672424
1.552170254654386e+18,id,"Platform teknologi yang tidak mendaftar Penyelenggara Sistem Elektronik (PSE) Lingkup Privat Kominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia. @Aryprasetyo85 @SydneyX5w
https://t.co/LCdOR7nqdu",8.063683291244749e+17,1.552170254654386e+18,2022-07-27 05:53:21,1,0,0,0,platform teknologi yang tidak mendaftar penyelenggara sistem elektronik (pse) lingkup privat kominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di indonesia. @USER @USER HTTPURL,negative,0.5693128705024719
1.552169974634267e+18,id,"Alibaba adalah salah satu perusahaan asing yang belum mendaftar PSE lingkup privat. Meski begitu, Country Manager of Alibaba Cloud Indonesia Leon Chen menganggap bahwa regulasi pendaftaran PSE lingkup privat dari KemKominfo harus ditaati. @Karolina_bee11
https://t.co/2zxOcYUMVp",8.063683291244749e+17,1.552169974634267e+18,2022-07-27 05:52:14,1,0,0,0,"alibaba adalah salah satu perusahaan asing yang belum mendaftar pse lingkup privat. meski begitu, country manager of alibaba cloud indonesia leon chen menganggap bahwa regulasi pendaftaran pse lingkup privat dari kemkominfo harus ditaati. @USER HTTPURL",neutral,0.9522440433502197
1.55216991383783e+18,id,"mirip pasal penistaan agama..jika mayoritas tdk suka sebuah aplikasi bisa langsung diOff!
kalo memang pesan WA/Gmail bisa di decrypt,pliz korban2 ransom yg datanya di eknkripsi DJvu online bisa dibantu decrypt!
@kemkominfo @CCICPolri @CCICPolri @emsisoft
https://t.co/P4TGI4nVXy",1.369573838007063e+18,1.55216991383783e+18,2022-07-27 05:52:00,0,0,0,0,"mirip pasal penistaan agama..jika mayoritas tdk suka sebuah aplikasi bisa langsung dioff! kalo memang pesan wa/gmail bisa di decrypt,pliz korban2 ransom yg datanya di eknkripsi djvu online bisa dibantu decrypt! @USER @USER @USER @USER HTTPURL",negative,0.5547311902046204
1.55216706793547e+18,id,"@xylans https://t.co/PNJC46FxOf

Menurut berita sih ini.. https://t.co/6ZRlPmAgRh",1.192094510076924e+18,1.552165080426357e+18,2022-07-27 05:40:41,0,0,0,0,@USER HTTPURL menurut berita sih ini.. HTTPURL,neutral,0.9013994336128235
