id,text,author_id,created_at,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.552395755155235e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:24,1.551523373016293e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395723723125e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:17,1.55153775006684e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395696133018e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:10,1.551537752318964e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395664419856e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:49:03,1.551900137433219e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395629019959e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:48:54,1.552162862365553e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395599399748e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:48:47,1.552188128949142e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395565048414e+18,"@narasitv Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi @NajwaShihab",1446504529579548928,2022-07-27 20:48:39,1.552278004625441e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER @USER",negative,0.9781923890113831
1.552395255928201e+18,"@MataNajwa Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi",1446504529579548928,2022-07-27 20:47:25,1.539594661387375e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER",negative,0.9783486723899841
1.552395181315756e+18,"@MataNajwa Mba nana tolong dong ini game judi higgsdomino suapaya di blokir. Udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. Tolong mba, kominfo nya ga punya mata gak punya telinga @higgsdomino_id @ListyoSigitP @kemkominfo @jokowi",1446504529579548928,2022-07-27 20:47:07,1.544678308951966e+18,id,0,0,0,0,"@USER mba nana tolong dong ini game judi higgsdomino suapaya di blokir. udah bnyak kasus maling gara2 game judi ini knpa masih di biarin. tolong mba, kominfo nya ga punya mata gak punya telinga @USER @USER @USER @USER",negative,0.9783486723899841
1.552355763540361e+18,"@Antitesis101 Paling solusinya supaya berkembang, kalau gak pindah negara ya kominfo batalin blokir platforms2 gede.",1349529006,2022-07-27 18:10:30,1.552248454436762e+18,id,1,0,1,0,"@USER paling solusinya supaya berkembang, kalau gak pindah negara ya kominfo batalin blokir platforms2 gede.",negative,0.9766486287117004
