id,conversation_id,lang,author_id,text,created_at,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.553246037812613e+18,1.553246037812613e+18,id,124171593.0,"Kominfo Bantah Bisa Intip Isi Percakapan di Whatsapp Setelah Terdaftar Sebagai PSE
 
https://t.co/ggNRX7Y6Po",2022-07-30 05:08:07,0,0,2,0,kominfo bantah bisa intip isi percakapan di whatsapp setelah terdaftar sebagai pse HTTPURL,neutral,0.996190071105957
1.553245537524072e+18,1.553245537524072e+18,id,71436318.0,Bisakah Pemerintah Intip Chat Whatsapp jika Platform Digital Terdaftar sebagai PSE? Ini Kata Kominfo https://t.co/DCtPWUkZ2K https://t.co/PGuOMWpCRg,2022-07-30 05:06:08,1,0,0,0,bisakah pemerintah intip chat whatsapp jika platform digital terdaftar sebagai pse? ini kata kominfo HTTPURL HTTPURL,neutral,0.9964805245399475
1.553245046429798e+18,1.553245046429798e+18,en,9.073726904234312e+17,"whatsapp after this

me: morning sayang
her: morning too

kominfo be like: https://t.co/3vZIDO7j89",2022-07-30 05:04:11,0,0,0,0,whatsapp after this me: morning sayang her: morning too kominfo be like: HTTPURL,neutral,0.8800870776176453
1.553242550172938e+18,1.553198418146693e+18,id,9.930913312233062e+17,"@AbudB @mouldie_sep Gw ambil salah 1 aje bang https://t.co/6yuffw9XMg

UU ITE karet bang, buat melindungi mereka² itu, kalo ada yang protes bakalan dipanggil ke polisi lah, inilah, itulah. Jadi kesannya kayak anti kritik",2022-07-30 04:54:16,0,1,5,0,"@USER @USER gw ambil salah 1 aje bang HTTPURL uu ite karet bang, buat melindungi mereka² itu, kalo ada yang protes bakalan dipanggil ke polisi lah, inilah, itulah. jadi kesannya kayak anti kritik",negative,0.9789031744003296
1.553240751823151e+18,1.553240751823151e+18,id,9.036295328626196e+17,"kominfo kayak mantan gue dulu, toxic abis.. udah kepoan ama isi whatsapp, demen ancem ancem, posesif, suka main blokir pula..",2022-07-30 04:47:07,0,1,0,0,"kominfo kayak mantan gue dulu, toxic abis.. udah kepoan ama isi whatsapp, demen ancem ancem, posesif, suka main blokir pula..",negative,0.994967520236969
1.553240219214021e+18,1.553240219214021e+18,id,1.353539712900719e+18,"You just made me lost RP 5 million+ from blocking epic games @kemkominfo 
NAnti kedepannya block apa? Block whatsapp? Atau mungkin block youtube? C'mon kominfo think before u act. Kenapa ga blokir situs perjudian aja? Atau situs pornografi?  #BlokirKominfo",2022-07-30 04:45:00,0,0,0,0,you just made me lost rp 5 million+ from blocking epic games @USER nanti kedepannya block apa? block whatsapp? atau mungkin block youtube? c'mon kominfo think before u act. kenapa ga blokir situs perjudian aja? atau situs pornografi? #HASHTAG,negative,0.9372330904006958
1.553238744601223e+18,1.553238744601223e+18,id,1.309595463650218e+18,"Kominfo Bisa Intip Pesan di WhatsApp dan Gmail dengan Peraturan PSE, Begini Komentar Warganet
https://t.co/pQboK5pFbX",2022-07-30 04:39:09,0,0,0,0,"kominfo bisa intip pesan di whatsapp dan gmail dengan peraturan pse, begini komentar warganet HTTPURL",neutral,0.9963769316673279
1.55323761457222e+18,1.55323761457222e+18,und,98567085.0,Anjimmmm 😶😑🙄 https://t.co/phHnzn3y2r,2022-07-30 04:34:39,0,0,7,0,anjimmmm :face_without_mouth::expressionless_face::face_with_rolling_eyes: HTTPURL,neutral,0.9739160537719727
1.553235280748225e+18,1.553235280748225e+18,id,2166502579.0,"Heboh Permenkominfo 5/2020, Kominfo Bisa Intip Percakapan di WhatsApp? https://t.co/QwtUq4I0R1",2022-07-30 04:25:23,0,0,0,0,"heboh permenkominfo 5/2020, kominfo bisa intip percakapan di whatsapp? HTTPURL",neutral,0.9970428347587585
1.553233326286438e+18,1.553233326286438e+18,id,1.314411861438161e+18,"Nah diliat dari ini aja orang kominfo di dominasi sama orang orang yang gaptek, lah ini kan lembaga internet seharusnya isi nya orang orang yg melek sosmed dong yang tau perkembangan media media skrng gimana bukan orang yang gaptek yang cuman tau whatsapp sama judi online https://t.co/oeHqza680R",2022-07-30 04:17:37,1,0,1,0,"nah diliat dari ini aja orang kominfo di dominasi sama orang orang yang gaptek, lah ini kan lembaga internet seharusnya isi nya orang orang yg melek sosmed dong yang tau perkembangan media media skrng gimana bukan orang yang gaptek yang cuman tau whatsapp sama judi online HTTPURL",negative,0.9896564483642578
1.55323302856219e+18,1.55323302856219e+18,id,1224057548.0,"Ambu2ne whatsapp ku diblokir kominfo, sepi pol soale.",2022-07-30 04:16:26,1,0,1,0,"ambu2ne whatsapp ku diblokir kominfo, sepi pol soale.",negative,0.9932858347892761
1.553228738581905e+18,1.553228223726899e+18,en,1.340254177486721e+18,"TL : With the new Regulation, Indonesian Government aka Kominfo can see thru Indonesian's WhatsApp and Gmail chat history.",2022-07-30 03:59:23,1,1,24,0,"tl : with the new regulation, indonesian government aka kominfo can see thru indonesian's whatsapp and gmail chat history.",neutral,0.9170691967010498
1.553228000564433e+18,1.553228000564433e+18,id,1.540453509253911e+18,"Steam, Paypal dll. gk daftar PSE karna udah melanggar peraturan platform itu sendiri karna keamanan data pribadi sama kayak WhatsApp, messenger, Facebook. Kominfo gausah aneh aneh lah kebanyakan peraturan annn***. Ai ku sippa arega angka apo sisa doi ku ko Paypal

#BlokirKominfo",2022-07-30 03:56:27,0,0,0,0,"steam, paypal dll. gk daftar pse karna udah melanggar peraturan platform itu sendiri karna keamanan data pribadi sama kayak whatsapp, messenger, facebook. kominfo gausah aneh aneh lah kebanyakan peraturan annn***. ai ku sippa arega angka apo sisa doi ku ko paypal #HASHTAG",negative,0.9338096380233765
1.553225376402264e+18,1.553225376402264e+18,en,1.12574971765096e+18,BUSET BRE https://t.co/Kay0t0GILU #BlokirKominfo https://t.co/dFa6ZJ7Sse,2022-07-30 03:46:01,1,0,0,0,buset bre HTTPURL #HASHTAG HTTPURL,neutral,0.9706614017486572
1.553225134928204e+18,1.553223549925884e+18,id,7.150300298985554e+17,"@plastikmicin Kalo mmg Kominfo tetep brani blokir Google sama Whatsapp, saya penasaran gmn sama kerjaan mreka 🤪",2022-07-30 03:45:04,0,0,0,0,"@USER kalo mmg kominfo tetep brani blokir google sama whatsapp, saya penasaran gmn sama kerjaan mreka :zany_face:",neutral,0.7316835522651672
1.553223862099227e+18,1.553223862099227e+18,id,4600746074.0,Kominfo aja ngirim undangan surat resmi pake Whatsapp wkwkwk hebattt https://t.co/s8LMSLlcVV,2022-07-30 03:40:00,1,0,1,0,kominfo aja ngirim undangan surat resmi pake whatsapp wkwkwk hebattt HTTPURL,positive,0.9667690992355347
1.55322278689355e+18,1.55322278689355e+18,id,47274731.0,"Heboh Permenkominfo 5/2020, Kominfo Bisa Intip Percakapan di WhatsApp? #LengkapCepatBeritanya #Techno #Tekno #BeritaTekno #Tekno . https://t.co/uGddKmni5k",2022-07-30 03:35:44,0,0,0,0,"heboh permenkominfo 5/2020, kominfo bisa intip percakapan di whatsapp? #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG . HTTPURL",neutral,0.9968010187149048
1.553222330989826e+18,1.553221914323485e+18,id,1219333141.0,"segala whatsapp bisa di akses kominfo lah, apa lah, ga jelas benul anjir lama-lama jajaran pemerintahan indonesia di liat-liat.",2022-07-30 03:33:55,0,0,0,0,"segala whatsapp bisa di akses kominfo lah, apa lah, ga jelas benul anjir lama-lama jajaran pemerintahan indonesia di liat-liat.",negative,0.9861547350883484
1.553222160659157e+18,1.553180850648338e+18,id,156857517.0,"@zenia2020 yg aku tau kayaknya Kominfo pengen memaksakan perusahaan mendaftar biar dapet ijin akses ke sistemnya buat ngeinvestigasi orang2 kaya pengajak judi di Whatsapp, sama penyebar pinjol illegal tanpa persetujuan user.. iya kan? @kemkominfo",2022-07-30 03:33:15,0,0,0,0,"@USER yg aku tau kayaknya kominfo pengen memaksakan perusahaan mendaftar biar dapet ijin akses ke sistemnya buat ngeinvestigasi orang2 kaya pengajak judi di whatsapp, sama penyebar pinjol illegal tanpa persetujuan user.. iya kan? @USER",negative,0.9891083240509033
1.553221598118785e+18,1.553221598118785e+18,id,124489499.0,"Enak ya kominfo kerjanya blokir blokir doang.. Tp nomer hp konsumen bebas di sms/tlp/whatsapp sama penipuan,pinjol dll.. https://t.co/n5ytLZaKez",2022-07-30 03:31:01,0,0,0,0,"enak ya kominfo kerjanya blokir blokir doang.. tp nomer hp konsumen bebas di sms/tlp/whatsapp sama penipuan,pinjol dll.. HTTPURL",negative,0.9440229535102844
1.553221163320758e+18,1.553221163320758e+18,id,519360370.0,"drpd blokir blokir gak jelas, mending kominfo blokir gb whatsapp sama whatsapp mod sejenisnya deh",2022-07-30 03:29:17,0,0,2,0,"drpd blokir blokir gak jelas, mending kominfo blokir gb whatsapp sama whatsapp mod sejenisnya deh",negative,0.9526588320732117
1.553218151835668e+18,1.553218151835668e+18,en,1.278043958841491e+18,"lowkey hoping that kominfo finally block whatsapp so they’d realise how dumb their regulation are, but until then, we would lose too many good things already",2022-07-30 03:17:19,0,0,2,0,"lowkey hoping that kominfo finally block whatsapp so they’d realise how dumb their regulation are, but until then, we would lose too many good things already",negative,0.8610039949417114
1.553217694320972e+18,1.553217694320972e+18,id,1.551917202349052e+18,"Daftar Shopee affiliate dan dapatkan #BonusShopee10Juta  https://t.co/dDjOs6HnPt

#BlokirKominfo #kominfo #BBNaija #tahunbaruislam https://t.co/jvwkR4uBdY",2022-07-30 03:15:30,0,0,0,0,daftar shopee affiliate dan dapatkan #HASHTAG HTTPURL #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,neutral,0.9943574070930481
1.553215166602691e+18,1.553215166602691e+18,id,390573350.0,"Kominfo blokir Amazon. Terus gimana aku bisa beli dan baca buku via Kindle

Kominfo bisa ga si daripada blokir situs yang bermanfaat mending ngurusin data yang bocor, sms penipuan, dan pinjol ilegal yang neror via Whatsapp?",2022-07-30 03:05:27,5,0,21,1,"kominfo blokir amazon. terus gimana aku bisa beli dan baca buku via kindle kominfo bisa ga si daripada blokir situs yang bermanfaat mending ngurusin data yang bocor, sms penipuan, dan pinjol ilegal yang neror via whatsapp?",negative,0.9905478358268738
1.553214906614567e+18,1.553214906614567e+18,id,1.357292820621521e+18,"Klo google, youtube &amp; whatsapp biarpun sampe saat ini TIDAK mendaftarkan PSE ga berani blokir 🤣🤣🤣🤣

Pakek VPN aja, toh kominfo ga bisa blokir yg gunain VPN 😀 https://t.co/fK56mQAMqx",2022-07-30 03:04:25,7,4,44,0,"klo google, youtube & whatsapp biarpun sampe saat ini tidak mendaftarkan pse ga berani blokir :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: pakek vpn aja, toh kominfo ga bisa blokir yg gunain vpn :grinning_face: HTTPURL",neutral,0.5475690364837646
1.553213253475783e+18,1.553213253475783e+18,id,1547871414.0,"Kominfo blokir whatsapp dong, aplikasi gak guna isinya cuma orang nyebar hoax",2022-07-30 02:57:51,1,0,5,0,"kominfo blokir whatsapp dong, aplikasi gak guna isinya cuma orang nyebar hoax",negative,0.9776062965393066
1.553213224677306e+18,1.553213224677306e+18,id,16296282.0,Situasi di grup whatsapp kominfo: https://t.co/3DoWrUpM04,2022-07-30 02:57:44,1,1,0,0,situasi di grup whatsapp kominfo: HTTPURL,neutral,0.9966701865196228
1.553208560628408e+18,1.553208560628408e+18,id,142191699.0,"Mana yang benar❓

Chairman CISSReC Pratama Persadha vs Semuel Abrijani Pangerapan selaku Direktur Jenderal Aplikasi Informatika Kominfo.
#PSE
Baca artikel detikinet, ""Kominfo Jawab Tudingan Bisa Mengintip Pesan WhatsApp"" selengkapnya https://t.co/vrz7Zfj6S7.",2022-07-30 02:39:12,0,0,0,0,"mana yang benar:red_question_mark: chairman cissrec pratama persadha vs semuel abrijani pangerapan selaku direktur jenderal aplikasi informatika kominfo. #HASHTAG baca artikel detikinet, ""kominfo jawab tudingan bisa mengintip pesan whatsapp"" selengkapnya HTTPURL",neutral,0.9877410531044006
1.55320784886723e+18,1.553207846220681e+18,id,1.354287335593005e+18,"Tidak menjaga privasi data identitas pemilik akun. Kemarin juga udh dimention tentang kominfo blokir google, kominfo bisa jamin gak? Bisa bikin search engine sendiri? WhatsApp juga, ok bisa pake chat apps lain. Kalian kerja aja kontak sana-sini pake WA. Komedi banget jadi lembaga",2022-07-30 02:36:23,0,0,0,0,"tidak menjaga privasi data identitas pemilik akun. kemarin juga udh dimention tentang kominfo blokir google, kominfo bisa jamin gak? bisa bikin search engine sendiri? whatsapp juga, ok bisa pake chat apps lain. kalian kerja aja kontak sana-sini pake wa. komedi banget jadi lembaga",negative,0.9455670118331909
1.553207115434828e+18,1.553207115434828e+18,id,107987906.0,"Ngga usah sok-sok khawatir deh kominfo nyadap isi chat whatsapp lo, emang isi chat lo pada penting? Yg chat juga palingan kaga ada wkwkwk",2022-07-30 02:33:28,0,1,0,0,"ngga usah sok-sok khawatir deh kominfo nyadap isi chat whatsapp lo, emang isi chat lo pada penting? yg chat juga palingan kaga ada wkwkwk",negative,0.9913732409477234
1.553204389850251e+18,1.55320308170136e+18,en,1.154361687333413e+18,kominfo should’ve put this energy into eradicating gambling sites so they can stop sending me slots on whatsapp 😵‍💫,2022-07-30 02:22:38,0,0,1,0,kominfo should’ve put this energy into eradicating gambling sites so they can stop sending me slots on whatsapp :face_with_spiral_eyes:,neutral,0.7388501763343811
1.553203627883635e+18,1.553195272918172e+18,id,8.9675059109487e+17,"@HappyCandyJoy Setau aku whatsapp udh daftar ke kominfo, yg diblokir itu paypal, steam, epic game dll",2022-07-30 02:19:36,0,1,0,0,"@USER setau aku whatsapp udh daftar ke kominfo, yg diblokir itu paypal, steam, epic game dll",neutral,0.94062739610672
1.553203595151311e+18,1.553203592194306e+18,id,1.243096022659686e+18,"Seperti diberitakan, ada beberapa negara di dunia yang telah memblokir aplikasi WhatsApp karena alasan politik hingga dianggap dapat mengganggu industri telekomunikasi lokal.

Seperti UEA, Qatar, China, Iran,Suriah dll.
#BlokirKominfo
https://t.co/dEc2rQhg4z.",2022-07-30 02:19:28,8,1,16,0,"seperti diberitakan, ada beberapa negara di dunia yang telah memblokir aplikasi whatsapp karena alasan politik hingga dianggap dapat mengganggu industri telekomunikasi lokal. seperti uea, qatar, china, iran,suriah dll. #HASHTAG HTTPURL",neutral,0.839523434638977
1.553201895082058e+18,1.553201895082058e+18,id,157354990.0,Pasti group WhatsApp kantor Kominfo lagi rame nih. Cieee weekend malah rame groupnya wkkwkw,2022-07-30 02:12:43,0,0,0,0,pasti group whatsapp kantor kominfo lagi rame nih. cieee weekend malah rame groupnya wkkwkw,positive,0.7676862478256226
1.553199166259544e+18,1.553199166259544e+18,id,1.538986831089238e+18,"Open jasa hack akun media
✓ Instagram
✓ Facebook
✓ WhatsApp
✓ Twitter
✓ Gmail
Silahkan DM 
.

#BlokirKominfo Paypal Ardhito susu serdadu bergizi #zonauang #zonajajan #zonaba #MuharramBulanMulia #MaineMendoza #kominfo #BandungBasah #JakartaxBeauty2022 #BandungBasah #BBNaija https://t.co/SiPL76aCl8",2022-07-30 02:01:52,0,0,0,0,open jasa hack akun media ✓ instagram ✓ facebook ✓ whatsapp ✓ twitter ✓ gmail silahkan dm . #HASHTAG paypal ardhito susu serdadu bergizi #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,neutral,0.9792714715003967
1.553196940955099e+18,1.553195272918172e+18,et,1.143410763337359e+18,@alvabetaa Whatsapp sama YT jadi diblokir kominfo?,2022-07-30 01:53:02,0,1,0,0,@USER whatsapp sama yt jadi diblokir kominfo?,negative,0.5715374946594238
1.553192863730901e+18,1.553192863730901e+18,id,7.65931724861739e+17,Sekelas kominfo ngundang dari whatsapp (yg katanya mau mereka blokir) aja dah aneh banget https://t.co/IQ6AajdqbE,2022-07-30 01:36:50,0,0,0,0,sekelas kominfo ngundang dari whatsapp (yg katanya mau mereka blokir) aja dah aneh banget HTTPURL,negative,0.9945974349975586
1.553190721586594e+18,1.553183902184854e+18,id,3301408808.0,"@epymos @mrshananto Masalahnya kalo daftar PSE, data pengguna mereka (kita-kita) ini, bisa diliat sama kominfo😅 jadi itu yg jadi pertimbangan mereka buat ga daftar PSE, hati-hati lho, sekarang whatsapp aja bisa diintip sama kominfo 🫢",2022-07-30 01:28:19,0,0,2,0,"@USER @USER masalahnya kalo daftar pse, data pengguna mereka (kita-kita) ini, bisa diliat sama kominfo:grinning_face_with_sweat: jadi itu yg jadi pertimbangan mereka buat ga daftar pse, hati-hati lho, sekarang whatsapp aja bisa diintip sama kominfo :face_with_open_eyes_and_hand_over_mouth:",neutral,0.47287458181381226
1.553190405612917e+18,1.553104470128882e+18,en,1.290846631655424e+18,"@Firstclassstew_ @renjiro_junichi I think kominfo would rather annoy people by blocking the sites that people use and like the most than fix data leak problems.  And don't forget, they also snoop on your private Gmail and WhatsApp conversations",2022-07-30 01:27:04,0,1,1,0,"@USER @USER i think kominfo would rather annoy people by blocking the sites that people use and like the most than fix data leak problems. and don't forget, they also snoop on your private gmail and whatsapp conversations",negative,0.5731353759765625
1.553185465221521e+18,1.552998840680477e+18,id,387615250.0,@AJIIndonesia @kemkominfo Kominfo ngirim surat undangan pake whatsapp? Ngga tau ada email kh?,2022-07-30 01:07:26,0,0,0,0,@USER @USER kominfo ngirim surat undangan pake whatsapp? ngga tau ada email kh?,neutral,0.8278603553771973
1.553184173888e+18,1.55318046095589e+18,id,1.36674898803721e+18,@raachelica kominfo sokap bgt block unblock ky ngechat di whatsapp,2022-07-30 01:02:18,0,1,0,0,@USER kominfo sokap bgt block unblock ky ngechat di whatsapp,negative,0.9948527216911316
1.553180114673799e+18,1.553171146073608e+18,id,244482619.0,"@meihqtsume kasus whatsapp dll yg kemarin itu ternyata akhirnya mereka daftar. bisa dilihat di web PSE Kominfo (daftar PSE ASING). kalo dilihat dari sisi lain sih bagus juga ya, istilahnya kominfo (negara) nunjukin taringnya lah seperti yang netizen mau, tapi (cont...) https://t.co/RqmCKRp4qr",2022-07-30 00:46:10,0,1,0,0,"@USER kasus whatsapp dll yg kemarin itu ternyata akhirnya mereka daftar. bisa dilihat di web pse kominfo (daftar pse asing). kalo dilihat dari sisi lain sih bagus juga ya, istilahnya kominfo (negara) nunjukin taringnya lah seperti yang netizen mau, tapi (cont...) HTTPURL",negative,0.9363858699798584
1.553179493413843e+18,1.553179493413843e+18,id,2388795571.0,"Apakah drama PSE udah kelar? Oh, belum. Bukan Kominfo namanya kalo nggak drama. 

Setelah kemaren-kemaren rame soal ngintip WhatsApp, dini hari tadi STEAM yang jadi korban blokir.

Besok-besok apa lagi nih, Kominfo? #Terbaru #Esai #BlokirKominfo https://t.co/Ike7N7Hao8",2022-07-30 00:43:42,83,9,211,7,"apakah drama pse udah kelar? oh, belum. bukan kominfo namanya kalo nggak drama. setelah kemaren-kemaren rame soal ngintip whatsapp, dini hari tadi steam yang jadi korban blokir. besok-besok apa lagi nih, kominfo? #HASHTAG #HASHTAG #HASHTAG HTTPURL",negative,0.9391154050827026
1.553178810396602e+18,1.553178810396602e+18,id,8.962507397307843e+17,#BlokirKominfo indeed. mending internet gausah dipegang sama kominfo deh selama yg menjabat masih makhluk boomer yang taunya whatsapp sama facebook doang. mending calonin anak muda buat pegang kominfo biar dunia perinternetan indonesia maju,2022-07-30 00:40:59,0,1,0,0,#HASHTAG indeed. mending internet gausah dipegang sama kominfo deh selama yg menjabat masih makhluk boomer yang taunya whatsapp sama facebook doang. mending calonin anak muda buat pegang kominfo biar dunia perinternetan indonesia maju,negative,0.9291609525680542
1.553172670652506e+18,1.553172670652506e+18,id,1.535191601806742e+18,Kominfo Bantah Pemerintah Bisa Intip Chat WhatsApp dan E-mail lewat Aturan PSE Halaman all – Kompas – https://t.co/Gcef2FWeFF – #Opsitek https://t.co/g75EexjJFj,2022-07-30 00:16:35,0,0,0,0,kominfo bantah pemerintah bisa intip chat whatsapp dan e-mail lewat aturan pse halaman all – kompas – HTTPURL – #HASHTAG HTTPURL,neutral,0.99482262134552
1.553171368497549e+18,1.553171368497549e+18,id,1470157508.0,"Saran dan bukan sok-sok'an. Mending Kominfo blokir ratusan situs judi online yang sekarang terang-terangan dan banyak nya Spam marketing judi yg masuk ke Whatsapp, menurut saya ini sangat meresahkan!. @kemkominfo  NOOB!!! #BlokirKominfo",2022-07-30 00:11:25,1,0,0,0,"saran dan bukan sok-sok'an. mending kominfo blokir ratusan situs judi online yang sekarang terang-terangan dan banyak nya spam marketing judi yg masuk ke whatsapp, menurut saya ini sangat meresahkan!. @USER noob!!! #HASHTAG",negative,0.9972155094146729
1.553170076592796e+18,1.553170076592796e+18,id,1.105234503977513e+18,"ambu2ne whatsapp ku diblokir kominfo, sepi bgt soale😔",2022-07-30 00:06:17,3,17,11,0,"ambu2ne whatsapp ku diblokir kominfo, sepi bgt soale:pensive_face:",negative,0.985856294631958
1.553168496778809e+18,1.553168496778809e+18,id,3087624510.0,"[TERBARU] #oot 

Tahukah kamu, Google belum muncul di PSE meski sudah daftar PSE. Kata Kominfo, karena layanannya terlalu banyak. Super konyol.

Menghabiskan dana 1 triliun, Kominfo cuma jago blokir dan mengintai WhatsApp pribadimu.
https://t.co/TUmEc0XZuF",2022-07-30 00:00:00,39,3,69,0,"[terbaru] #HASHTAG tahukah kamu, google belum muncul di pse meski sudah daftar pse. kata kominfo, karena layanannya terlalu banyak. super konyol. menghabiskan dana 1 triliun, kominfo cuma jago blokir dan mengintai whatsapp pribadimu. HTTPURL",negative,0.995028555393219
1.553166591038472e+18,1.553166591038472e+18,id,1.090222239998333e+18,"ini baru Paypal, steam, sama epic games yg kena blokir. Ga kebayang klo yg ke blokir aplikasi umum kayak WhatsApp. Kayaknya kantor kominfo nanti tinggal tanah aja deh",2022-07-29 23:52:26,0,0,0,0,"ini baru paypal, steam, sama epic games yg kena blokir. ga kebayang klo yg ke blokir aplikasi umum kayak whatsapp. kayaknya kantor kominfo nanti tinggal tanah aja deh",negative,0.7711936235427856
1.553160506973639e+18,1.553160506973639e+18,id,2426238356.0,Netizen Bikin Meme Kocak Soal Kominfo Bisa Intip Pesan Whatsapp https://t.co/4LErWzDjSA https://t.co/gDow5xf8Wf,2022-07-29 23:28:15,0,0,1,0,netizen bikin meme kocak soal kominfo bisa intip pesan whatsapp HTTPURL HTTPURL,neutral,0.9951866269111633
1.553160441031172e+18,1.553160441031172e+18,id,500372712.0,Sekelas Kominfo ngirim undangan birokrasi dari whatsapp aja udah aneh. https://t.co/f8ZoJ2gcSu,2022-07-29 23:28:00,0,0,0,0,sekelas kominfo ngirim undangan birokrasi dari whatsapp aja udah aneh. HTTPURL,negative,0.995161235332489
1.553159964440818e+18,1.553159964440818e+18,en,186756375.0,"Penipuan WhatsApp : 081283504993 dan 0882016169740,                           tolong freeze accunt BRI 335201055959533 a.n IRWANTO SITUMEANG #kominfo #kemkominfo #KONTEN.id #callcenterbri #cekrekeningkominfo #bisadibantu #twitter #wargatwitter #hatihatipenipuan #lelang",2022-07-29 23:26:06,1,0,0,0,"penipuan whatsapp : 081283504993 dan 0882016169740, tolong freeze accunt bri 335201055959533 a.n irwanto situmeang #HASHTAG #HASHTAG #HASHTAG.id #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG",neutral,0.9665256142616272
1.553148334076236e+18,1.553138509686673e+18,en,99701146.0,"@frixarifa_ From what i heard, this rules give access for kominfo to look at our whatsapp convo. So i assume the same can be applied to discord and prolly twitter.

Bro, what social media/chat app i should use to share my innapropriate memes...",2022-07-29 22:39:53,0,1,0,0,"@USER from what i heard, this rules give access for kominfo to look at our whatsapp convo. so i assume the same can be applied to discord and prolly twitter. bro, what social media/chat app i should use to share my innapropriate memes...",neutral,0.8110435605049133
1.553089437953032e+18,1.553089437953032e+18,en,186756375.0,"Penipuan WhatsApp : 081283504993 dan 0882016169740,                           tolong freeze account BRI 335201055959533 a.n IRWANTO SITUMEANG #kominfo #kemkominfo #KONTEN.id #callcenterbri #cekrekeningkominfo #bisadibantu #twitter #wargatwitter #hatihatipenipuan #lelang #penipu",2022-07-29 18:45:51,1,0,0,0,"penipuan whatsapp : 081283504993 dan 0882016169740, tolong freeze account bri 335201055959533 a.n irwanto situmeang #HASHTAG #HASHTAG #HASHTAG.id #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG",neutral,0.9634658098220825
1.553072048771318e+18,1.553072048771318e+18,zxx,9.800975597367214e+17,https://t.co/ETNLjD19cp,2022-07-29 17:36:45,1,0,1,0,HTTPURL,neutral,0.41922974586486816
1.553071992773177e+18,1.553071992773177e+18,zxx,9.800975597367214e+17,https://t.co/KL8BzB6IAR,2022-07-29 17:36:32,1,0,1,0,HTTPURL,neutral,0.41922974586486816
1.553070152396456e+18,1.553070152396456e+18,zxx,9.800975597367214e+17,https://t.co/Apo8Syi4uk,2022-07-29 17:29:13,1,0,2,0,HTTPURL,neutral,0.41922974586486816
1.553070110902227e+18,1.553070110902227e+18,zxx,9.800975597367214e+17,https://t.co/8zq70LrgVC,2022-07-29 17:29:03,1,0,1,0,HTTPURL,neutral,0.41922974586486816
1.553065077770945e+18,1.553065077770945e+18,id,4771791619.0,"Jawab Tudingan Intip Pesan WA, Kominfo : Gimana Caranya, WhatsApp aja Gabisa! https://t.co/zzm628r323",2022-07-29 17:09:03,0,0,0,0,"jawab tudingan intip pesan wa, kominfo : gimana caranya, whatsapp aja gabisa! HTTPURL",neutral,0.6983791589736938
