id,lang,created_at,conversation_id,author_id,text,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.553337302293705e+18,id,2022-07-30 11:10:47,1.553315033857241e+18,1.297044373712986e+18,"@qorygore SUMPIL GW KESEL BANGET GA TERIMA
KOMINFO WHYY? GW MAU JUAL AKUN EPIC GAMES GW AAAAAAAAA
MANA ADA GTA LAGI DI AKUN GW, SIALAN",0,0,0,0,"@USER sumpil gw kesel banget ga terima kominfo whyy? gw mau jual akun epic games gw aaaaaaaaa mana ada gta lagi di akun gw, sialan",negative,0.9975298047065735
1.553337263194419e+18,qme,2022-07-30 11:10:37,1.553337263194419e+18,164119191.0,"#BlokirKominfo

https://t.co/8Tbxd8BYD5",0,0,2,0,#HASHTAG HTTPURL,neutral,0.9602899551391602
1.553336953911013e+18,id,2022-07-30 11:09:24,1.553334779034026e+18,1.117901876266013e+18,"@txtdrpemerintah List Lembaga yang ikut:
1. Steam
2. Paypal
3. Epic
4. Kominfo

Hadiah: yang menang websitenya dibuka blokirnya.",0,2,13,0,@USER list lembaga yang ikut: 1. steam 2. paypal 3. epic 4. kominfo hadiah: yang menang websitenya dibuka blokirnya.,neutral,0.7382047772407532
1.55333631913624e+18,id,2022-07-30 11:06:52,1.55333631913624e+18,1.266640755092623e+18,"Anjirlah Epic Games diblokir, Twinmotionku ikut kelogout otomatis 😭😭 pdhal udah berjasa selama 3 taun nugas render gambar sm video pake itu 😭😭😭 kampret lah kominfo",0,0,0,0,"anjirlah epic games diblokir, twinmotionku ikut kelogout otomatis :loudly_crying_face::loudly_crying_face: pdhal udah berjasa selama 3 taun nugas render gambar sm video pake itu :loudly_crying_face::loudly_crying_face::loudly_crying_face: kampret lah kominfo",negative,0.9463083148002625
1.553336197686014e+18,id,2022-07-30 11:06:23,1.553336197686014e+18,164119191.0,"https://t.co/3sSMKVVEDL

Diblokir #BlokirKominfo",0,0,0,0,HTTPURL diblokir #HASHTAG,negative,0.8020294904708862
1.553336086771839e+18,qme,2022-07-30 11:05:57,1.553336086771839e+18,164119191.0,"https://t.co/3sSMKVVEDL

#BlokirKominfo",0,0,0,0,HTTPURL #HASHTAG,neutral,0.962487518787384
1.553335527683658e+18,id,2022-07-30 11:03:44,1.553335527683658e+18,1.538528119958565e+18,"Kominfo kominfo, Apa daya lah anda, Blokir Aplikasi² penting, sedang kan Apk judi,slot dll Gak di blok🥴 steam di ban , Epic games di ban, pengen kepo Privasi org aja, gak ada kerjaan napa? organisasi apaaan tuh??? Pengen kepoan https://t.co/YElSjKG0XC",0,1,0,0,"kominfo kominfo, apa daya lah anda, blokir aplikasi² penting, sedang kan apk judi,slot dll gak di blok:woozy_face: steam di ban , epic games di ban, pengen kepo privasi org aja, gak ada kerjaan napa? organisasi apaaan tuh??? pengen kepoan HTTPURL",negative,0.9766139388084412
1.553334610712375e+18,en,2022-07-30 11:00:05,1.553334610712375e+18,1.523648133095629e+18,Why does kominfo blocked steam and epic but not gambling websites 💀,0,2,4,0,why does kominfo blocked steam and epic but not gambling websites :skull:,neutral,0.7449784278869629
1.553334458824069e+18,en,2022-07-30 10:59:29,1.553077897505608e+18,1.519951033488663e+18,"@EpicGames epic games please see our region from Indonesia, we are blocked by ""kominfo"" can you help us??",0,0,3,0,"@USER epic games please see our region from indonesia, we are blocked by ""kominfo"" can you help us??",neutral,0.8970929980278015
1.55333411514701e+18,qme,2022-07-30 10:58:07,1.55333411514701e+18,164119191.0,"https://t.co/UGrfKjB6o6

#BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #Diblokir #Zeus #EpicGames #GoogleDrive #PayTren #DOTA #PayPal #Judi #BlokirKominfo",0,0,0,0,HTTPURL #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG,neutral,0.8963516354560852
1.553334022394495e+18,id,2022-07-30 10:57:45,1.553334020511265e+18,393912689.0,"Nggak papa banget sebenarnya tegas, asal tetap ada prior noticed untuk pengguna aplikasi tersebut di Indonesia. Supaya rakyat jg ada persiapan...

Jangan2 orang Kominfo pun tak tau ada yang menggantungkan hidup dengan paypal, steam dan epic games...",0,0,0,0,"nggak papa banget sebenarnya tegas, asal tetap ada prior noticed untuk pengguna aplikasi tersebut di indonesia. supaya rakyat jg ada persiapan... jangan2 orang kominfo pun tak tau ada yang menggantungkan hidup dengan paypal, steam dan epic games...",negative,0.9697098731994629
1.553333882757325e+18,en,2022-07-30 10:57:11,1.553333882757325e+18,164119191.0,"https://t.co/UGrfKjB6o6

Johnny G. Plate #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo
 #Diblokir #Zeus #EpicGames #GoogleDrive #PayTren #DOTA #PayPal #Judi",0,0,0,0,HTTPURL johnny g. plate #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG,neutral,0.9503005743026733
1.553333343714148e+18,id,2022-07-30 10:55:03,1.553333343714148e+18,2968820579.0,"Kominfo setelah blokir steam, epic games, dll. https://t.co/3rW7pTee7r https://t.co/K30hqSjz2O",0,0,0,0,"kominfo setelah blokir steam, epic games, dll. HTTPURL HTTPURL",neutral,0.9908090829849243
1.553332934622396e+18,en,2022-07-30 10:53:25,1.553332934622396e+18,164119191.0,"https://t.co/SPgWq5mfX9
#BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo 
Johnny G. Plate #Diblokir #Zeus Epic Games https://t.co/TGqM7p59Sv",1,0,0,0,HTTPURL #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG johnny g. plate #HASHTAG #HASHTAG epic games HTTPURL,neutral,0.6850782632827759
1.553332547794264e+18,id,2022-07-30 10:51:53,1.553332547794264e+18,1.376491673274868e+18,"anak buahnya kominfo masa ga ada yg main di steam, epic games dll sih? masa gaada yg bayar ini itu pake paypal?? heran sekali dengan pejabat amegakure https://t.co/wsA6dnset0",0,0,0,0,"anak buahnya kominfo masa ga ada yg main di steam, epic games dll sih? masa gaada yg bayar ini itu pake paypal?? heran sekali dengan pejabat amegakure HTTPURL",negative,0.9941853880882263
1.553331921194988e+18,id,2022-07-30 10:49:24,1.553331921194988e+18,216228768.0,"Ai maneh @kemkominfo Astagfirullah nanaonan deui ieu, sagala steam (dota dkk), epic games, nepi ka paypal di blokir.
Aing meuli game mahal-mahal cuk 🦥
Kalo masalah birokrasi, bisa dikejar terus lah staff nya kan banyak, jangan di blokir kaya gini.
#kemkominfo #kominfo",0,1,0,0,"ai maneh @USER astagfirullah nanaonan deui ieu, sagala steam (dota dkk), epic games, nepi ka paypal di blokir. aing meuli game mahal-mahal cuk :sloth: kalo masalah birokrasi, bisa dikejar terus lah staff nya kan banyak, jangan di blokir kaya gini. #HASHTAG #HASHTAG",negative,0.9956879019737244
1.553331837950239e+18,id,2022-07-30 10:49:04,1.553331837950239e+18,7.426797599439176e+17,"Cara Buka Steam, Epic Games yang di Blokir Kominfo PSE https://t.co/y3FrhEb2XH",0,0,0,0,"cara buka steam, epic games yang di blokir kominfo pse HTTPURL",neutral,0.9956075549125671
1.553331433225089e+18,id,2022-07-30 10:47:27,1.553331433225089e+18,1091176682.0,"Jarang nge twit tapi, 
Pe'a ah kominfo, segala blokir steam, epic segala. Game gua skrg ori semua cuk, gk ada yg cracked...",0,0,0,0,"jarang nge twit tapi, pe'a ah kominfo, segala blokir steam, epic segala. game gua skrg ori semua cuk, gk ada yg cracked...",negative,0.9802054166793823
1.553331239020818e+18,id,2022-07-30 10:46:41,1.553331239020818e+18,1.553320348866982e+18,"Lumayan dengerin Adzan dulu bikin hati tenang...

Buka leptop dulu gw

Eh,,, mau ngapain?

EPIC GAMES DI BLOCK KAN LUPA XIANYING KOMINFO BIKIN GA TENANG EUY

#BlokirKominfo",0,0,1,0,"lumayan dengerin adzan dulu bikin hati tenang... buka leptop dulu gw eh,,, mau ngapain? epic games di block kan lupa xianying kominfo bikin ga tenang euy #HASHTAG",negative,0.8507876396179199
1.553331010686792e+18,en,2022-07-30 10:45:47,1.55319996318568e+18,1.378034144886682e+18,"@ayrakyoumaak Well, it's a really bad day for PC gamers of Indonesia as Kominfo ( Basically the one who manages Indonesian websites ) blocked Steam, Epic Games, and the worst of all, Paypal. You can check how bad it is as Kominfo blocked them at #blockkominfo",0,0,1,0,"@USER well, it's a really bad day for pc gamers of indonesia as kominfo ( basically the one who manages indonesian websites ) blocked steam, epic games, and the worst of all, paypal. you can check how bad it is as kominfo blocked them at #HASHTAG",negative,0.9438994526863098
1.553330034374373e+18,tl,2022-07-30 10:41:54,1.553330034374373e+18,1.52967902994244e+18,"Steam kamu dusta
Epic games dinoda
Paypal dihina
Kominfo.... https://t.co/inerTQYoJD",0,0,1,0,steam kamu dusta epic games dinoda paypal dihina kominfo.... HTTPURL,negative,0.9709317088127136
1.553329704299483e+18,id,2022-07-30 10:40:35,1.553329704299483e+18,1435437240.0,Tanggapan Asosiasi Game Indonesia soal Pemblokiran Steam hingga Epic Games oleh Kominfo https://t.co/eSmZDNyCbf,1,0,0,0,tanggapan asosiasi game indonesia soal pemblokiran steam hingga epic games oleh kominfo HTTPURL,neutral,0.996631920337677
1.553329439815004e+18,en,2022-07-30 10:39:32,1.553329439815004e+18,1.486970347781984e+18,"So...Kominfo is the dumbest thing the indonesian government has done so far and now PayPal, Steam, Epic Games, and more are banned here.... https://t.co/ANlWkijp2b",0,5,8,0,"so...kominfo is the dumbest thing the indonesian government has done so far and now paypal, steam, epic games, and more are banned here.... HTTPURL",negative,0.9565559029579163
1.553327509374063e+18,id,2022-07-30 10:31:52,1.553327509374063e+18,1.156749187012186e+18,plan B nya https://t.co/MrYj8B2tWZ https://t.co/lQ88UkIohN,0,0,0,0,plan b nya HTTPURL HTTPURL,neutral,0.8862043023109436
1.553327278431486e+18,en,2022-07-30 10:30:57,1.553276763148517e+18,1.37808472806289e+18,"@elonmusk what is going on in my country, Epic steam has been blocked by #kominfo
https://t.co/JojeVk2oqH",0,0,4,0,"@USER what is going on in my country, epic steam has been blocked by #HASHTAG HTTPURL",negative,0.7936910390853882
1.553327260853101e+18,id,2022-07-30 10:30:53,1.553327260853101e+18,1.352298435597136e+18,Bangsat kau kominfo gameku di epic games semua #BlokirKominfo #blokirhiggsdomino #epicgames,0,0,1,0,bangsat kau kominfo gameku di epic games semua #HASHTAG #HASHTAG #HASHTAG,negative,0.9944309592247009
1.55332655099691e+18,id,2022-07-30 10:28:03,1.55332655099691e+18,98275340.0,Loh kemarin katanya tinggal gugat aja. 😂😂😂 https://t.co/PdauYbPvTj,1,1,7,1,loh kemarin katanya tinggal gugat aja. :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: HTTPURL,neutral,0.9816610813140869
1.553326496000852e+18,id,2022-07-30 10:27:50,1.553326496000852e+18,1.5276805164549e+18,Halo admin steam admin paypal dan admin epic games dimohon segera mengisi surat2 itulah APALAH DARI KOMINFO ANJ JAN MAIN ASAL BLOCK LAH KENAPA GK NGAJAK BAIK2 MEREKA2 BUAT NGISI SURAT2 LU PADA AING TEH GAME STEAM MASIH BANYAK YG BELOM TAMAT DAN YG KEMAININ DAN BLOM DONLOT,0,2,0,0,halo admin steam admin paypal dan admin epic games dimohon segera mengisi surat2 itulah apalah dari kominfo anj jan main asal block lah kenapa gk ngajak baik2 mereka2 buat ngisi surat2 lu pada aing teh game steam masih banyak yg belom tamat dan yg kemainin dan blom donlot,negative,0.9524344205856323
1.553325983641793e+18,en,2022-07-30 10:25:48,1.553287451824775e+18,1.529080760648409e+18,"@primmcutie Kominfo indonesia blocked steam, epic games, origin, paypal, csgo and dota",0,2,2,0,"@USER kominfo indonesia blocked steam, epic games, origin, paypal, csgo and dota",neutral,0.8391819000244141
1.553325958660166e+18,id,2022-07-30 10:25:42,1.553325958660166e+18,1.247158066946044e+18,"kalau epic game, ea, steam di block selamanya uang gwe mau elu gantiin kah kominfo? &lt;3333 https://t.co/7e4yfhIAad",0,0,0,0,"kalau epic game, ea, steam di block selamanya uang gwe mau elu gantiin kah kominfo? <3333 HTTPURL",negative,0.8889841437339783
1.553325107682374e+18,id,2022-07-30 10:22:19,1.553325107682374e+18,1.478228081785541e+18,"Kominfo oh Kominfo, mentang2 ga respon dibanned!, Kasian orang yang punya saldo PayPal!, Kasian juga devoloper game indo!, Player Fortnite di Epic Games! Giliran website judi, dibiarkan! #kemenkominfo #BlokirKominfo",0,0,1,0,"kominfo oh kominfo, mentang2 ga respon dibanned!, kasian orang yang punya saldo paypal!, kasian juga devoloper game indo!, player fortnite di epic games! giliran website judi, dibiarkan! #HASHTAG #HASHTAG",negative,0.9958481788635254
1.553324534610416e+18,id,2022-07-30 10:20:03,1.553324534610416e+18,1.478228081785541e+18,"Kominfo oh Kominfo, mentang2 ga respon dibanned, kasian orang yang punya saldo Paypal! Kasian juga devoloper game indo di Steam dan player Fortnite di Epic Games!!! Giliran website judi!, Dibiarkan! Gitukah bunyi Pancasila Sila Ke5!? #kemenkominfo #BlokirKominfo",0,0,2,0,"kominfo oh kominfo, mentang2 ga respon dibanned, kasian orang yang punya saldo paypal! kasian juga devoloper game indo di steam dan player fortnite di epic games!!! giliran website judi!, dibiarkan! gitukah bunyi pancasila sila ke5!? #HASHTAG #HASHTAG",negative,0.9907598495483398
1.553324118308983e+18,en,2022-07-30 10:18:23,1.553324118308983e+18,7.7392569756382e+17,"It's been hard hours after steam, epic games, paypal been blocked 

#TikTok #kominfo #Steam #PayPal
https://t.co/5XqbUIbTLm",0,0,0,0,"it's been hard hours after steam, epic games, paypal been blocked #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL",neutral,0.7218078970909119
1.553323955036889e+18,id,2022-07-30 10:17:44,1.553323955036889e+18,1.388624815204954e+18,"Baru-baru ini, cuitan Epic Games, Steam hingga PayPal trending di jagat Twitter. Pasalnya, Kominfo benar-benar memblokir deretan situs tersebut.

https://t.co/FdzWrobShW",0,0,0,0,"baru-baru ini, cuitan epic games, steam hingga paypal trending di jagat twitter. pasalnya, kominfo benar-benar memblokir deretan situs tersebut. HTTPURL",neutral,0.970851480960846
1.553323846412866e+18,en,2022-07-30 10:17:19,1.553323846412866e+18,1.285789730450272e+18,"today is awful day for indonesian because steam (and some like epic games) got blocked in indonesia.
we indonesian are extremely disappointed and pissed off for what kominfo did.
blame that motherfucker

#BlokirKominfo",1,0,1,0,today is awful day for indonesian because steam (and some like epic games) got blocked in indonesia. we indonesian are extremely disappointed and pissed off for what kominfo did. blame that motherfucker #HASHTAG,negative,0.9648956656455994
1.553322884403458e+18,en,2022-07-30 10:13:29,1.553312118216204e+18,1.078938461745275e+18,@Und3rcov3r_epic @JonathanChep Kominfo = Ministry of Communication,0,1,13,1,@USER @USER kominfo = ministry of communication,neutral,0.8976023197174072
1.553322840040313e+18,id,2022-07-30 10:13:19,1.553304444263023e+18,1.374984609901908e+18,@sandiuno @kemkominfo Bagaimana dengan programer dan Developer Game yg menggunakan Aplikasi Unreal Engine lewat aplikasi Epic Games mereka tidak bisa melakukan pekerjaan ny lagi karna sdh di blokir oleh kominfo hadeh. kacau²,0,0,0,0,@USER @USER bagaimana dengan programer dan developer game yg menggunakan aplikasi unreal engine lewat aplikasi epic games mereka tidak bisa melakukan pekerjaan ny lagi karna sdh di blokir oleh kominfo hadeh. kacau²,negative,0.9815176129341125
1.553322354243031e+18,id,2022-07-30 10:11:23,1.553322354243031e+18,103551225.0,"Steam, Paypal hingga Epic Games, Inilah Daftar 10 Aplikasi yang Diblokir Kominfo, Berikut Masalahnya

#Steam #EpicGame #kominfo #Blokir 
 
https://t.co/kkch9lkYPy lewat @tribunkaltim",0,0,0,0,"steam, paypal hingga epic games, inilah daftar 10 aplikasi yang diblokir kominfo, berikut masalahnya #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL lewat @USER",neutral,0.9888215065002441
1.553322275008827e+18,en,2022-07-30 10:11:04,1.553322275008827e+18,1.513930294205686e+18,"kominfo blocked paypal, yahoo, epic games launcher, and a bunch of other major online platforms just because some shitty administration stuff so may them block themselves",0,1,0,0,"kominfo blocked paypal, yahoo, epic games launcher, and a bunch of other major online platforms just because some shitty administration stuff so may them block themselves",negative,0.7529770135879517
1.553321385975742e+18,ht,2022-07-30 10:07:32,1.553321385975742e+18,1.463911047291564e+18,"#BlokirKominfo #KomKominfo Sering Nonton Bokep Berbie sampe Blokir steam, epic game, payp. TOLOL KOMINFO PASTI SANGEAN",0,0,2,0,"#HASHTAG #HASHTAG sering nonton bokep berbie sampe blokir steam, epic game, payp. tolol kominfo pasti sangean",negative,0.9922744631767273
1.55332039690856e+18,id,2022-07-30 10:03:36,1.55332039690856e+18,1.373692237758919e+18,"Yg masih masalah dengan steam , epic games , origin , uplay , battlenet dan platform lain nya

Silahkan pakai dns cloudlflare , quad , adguard , google ini bukan solusi permanent karena beberapa ISP udah terapin DNS Poisoning

#BlokirKominfo #kominfo #Steam #SaveIndonesia",1,1,2,0,"yg masih masalah dengan steam , epic games , origin , uplay , battlenet dan platform lain nya silahkan pakai dns cloudlflare , quad , adguard , google ini bukan solusi permanent karena beberapa isp udah terapin dns poisoning #HASHTAG #HASHTAG #HASHTAG #HASHTAG",negative,0.7013756036758423
1.553320328864346e+18,id,2022-07-30 10:03:20,1.553320328864346e+18,347751807.0,"Dengan diblokirnya Steam, Epic Games, Yahoo, sampai PayPal memunculkan pertanyaan, kenapa Google &amp; YouTube tdk diputus aksesnya oleh Kominfo?

Soalnya banyak menteri, pejabat negara, perusahaan besar mungkin bahkan orang kominfo jg pakai ekosistem Google
 https://t.co/a8jR2DTnOl",0,0,0,0,"dengan diblokirnya steam, epic games, yahoo, sampai paypal memunculkan pertanyaan, kenapa google & youtube tdk diputus aksesnya oleh kominfo? soalnya banyak menteri, pejabat negara, perusahaan besar mungkin bahkan orang kominfo jg pakai ekosistem google HTTPURL",negative,0.9468133449554443
1.553319823249392e+18,id,2022-07-30 10:01:19,1.553319823249392e+18,1.521478226476159e+18,"Kominfo akan kenakan sanski pemutusan akses sementara kepada Amazon, Paypal, Yahoo, Bing, Steam, Dota, CS GO, Epic Games, Battle Net, dan Origin.#kominfo #YAHOO #PayPal #PSE #BlokirKominfo #epicgames #Amazon #Trending #opsimediatv

https://t.co/rHJ4ESculT",0,0,1,0,"kominfo akan kenakan sanski pemutusan akses sementara kepada amazon, paypal, yahoo, bing, steam, dota, cs go, epic games, battle net, dan origin.#HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL",neutral,0.9959612488746643
1.553319700163006e+18,id,2022-07-30 10:00:50,1.553319700163006e+18,1.487276555156226e+18,"Apa di blokir"" ga sekalian kantor Kominfo di bakar aja sama semua masyarakat yg merasakan dampaknya dengan blokir nya steam,epic games, PayPal
Hahahaha",0,0,0,0,"apa di blokir"" ga sekalian kantor kominfo di bakar aja sama semua masyarakat yg merasakan dampaknya dengan blokir nya steam,epic games, paypal hahahaha",negative,0.9906596541404724
1.553319645859693e+18,id,2022-07-30 10:00:37,1.553319645859693e+18,1.214911933125579e+18,"setelah bangun tidur berharap kominfo buka blokir steam sama epic games, ternyata tidak 😔",0,0,1,0,"setelah bangun tidur berharap kominfo buka blokir steam sama epic games, ternyata tidak :pensive_face:",neutral,0.9932502508163452
1.553319496726749e+18,id,2022-07-30 10:00:01,1.553319496726749e+18,2714869507.0,"Sejumlah platform seperti Steam, Epic Games Store, PayPal, game online Dota, Counter Strike, dan Origin, diblokir oleh Kementerian Komunikasi dan Informatika. Yuk cek faktanya. 

#merahputihcom #kominfo #platform #layanan #kominfo 

https://t.co/IczHQa4JT6",0,0,0,0,"sejumlah platform seperti steam, epic games store, paypal, game online dota, counter strike, dan origin, diblokir oleh kementerian komunikasi dan informatika. yuk cek faktanya. #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL",neutral,0.9362456798553467
1.55331871511389e+18,id,2022-07-30 09:56:55,1.55331871511389e+18,9.39993192816042e+17,"https://t.co/cZa0eBqtBv
Steam, PayPal, Hingga Epic Games Diblokir Kominfo, Tagar #BlokirKominfo Ramai di Twitter, Ternyata Ini Penyebabnya Situs Tersebut Diblokir
———————————
Ardhito Kakang Bayu Lawak Ezra Menteri Pake VPN Aang UU ITE Industri 4.0 Pinterest Google Drive",0,0,0,0,"HTTPURL steam, paypal, hingga epic games diblokir kominfo, tagar #HASHTAG ramai di twitter, ternyata ini penyebabnya situs tersebut diblokir ——————————— ardhito kakang bayu lawak ezra menteri pake vpn aang uu ite industri 4.0 pinterest google drive",neutral,0.9462546706199646
1.553318190146793e+18,id,2022-07-30 09:54:50,1.553318190146793e+18,72598991.0,"👨‍✈️: Kominfo
🙍: Casual people

🙍: Pak, kenapa Steam, Epic, Origin, dll diblokir?
👨‍✈️: Saya berharap generasi muda lebih banyak aktivitas di luar rumah dan ramaikan SCBD.
🙍: Kalo Paypal diblokir kenapa pak?
👨‍✈️: Saya berharap lebih banyak orang menggunakan Paytren &amp; Paylater

Shap",0,1,1,0,":man_pilot:: kominfo :person_frowning:: casual people :person_frowning:: pak, kenapa steam, epic, origin, dll diblokir? :man_pilot:: saya berharap generasi muda lebih banyak aktivitas di luar rumah dan ramaikan scbd. :person_frowning:: kalo paypal diblokir kenapa pak? :man_pilot:: saya berharap lebih banyak orang menggunakan paytren & paylater shap",neutral,0.6362055540084839
1.553317639627297e+18,id,2022-07-30 09:52:39,1.553317639627297e+18,1.400566699661808e+18,"Kominfo Sebenernya kerja nya Ngapain sih? Asal Blokir aja? Kasian Yang udah beli Game tapi steam, epic games di Blokir. Ga Kasian Sama Orang Yang Nyimpen Uang di Paypal? Itu duit loh #BlokirKominfo",1,0,1,0,"kominfo sebenernya kerja nya ngapain sih? asal blokir aja? kasian yang udah beli game tapi steam, epic games di blokir. ga kasian sama orang yang nyimpen uang di paypal? itu duit loh #HASHTAG",negative,0.9879328608512878
1.553317626482282e+18,id,2022-07-30 09:52:36,1.553317626482282e+18,1.454120108004049e+18,"Tolol amat steam, epic games, paypal dll do blokir. terus slot gimana nih karyawan kominfo? masa di suruh ngejudi sih
#BlokirKominfo https://t.co/IYfAiOOizV",1,0,2,0,"tolol amat steam, epic games, paypal dll do blokir. terus slot gimana nih karyawan kominfo? masa di suruh ngejudi sih #HASHTAG HTTPURL",negative,0.9968892931938171
1.553316160812495e+18,id,2022-07-30 09:46:46,1.553316160812495e+18,124171593.0,"Alasan Kominfo Blokir Steam, Epic Games, Dota dan Beberapa Aplikasi Lainnya
 
https://t.co/U3DQpQQa9q",0,0,0,0,"alasan kominfo blokir steam, epic games, dota dan beberapa aplikasi lainnya HTTPURL",neutral,0.9961267113685608
1.553316153237185e+18,en,2022-07-30 09:46:44,1.553316153237185e+18,1.394585757575041e+18,"Fuck @kemkominfo for blocking these gaming services like Steam, Epic Games, Origins and also PayPal WTF!!!??? I'm already paid all these services for a long time and you just easily blocked em. #fuckominfo #BlokirKominfo #KominfoKontol #kominfo",0,0,0,0,"fuck @USER for blocking these gaming services like steam, epic games, origins and also paypal wtf!!!??? i'm already paid all these services for a long time and you just easily blocked em. #HASHTAG #HASHTAG #HASHTAG #HASHTAG",negative,0.8867282271385193
1.553315918654374e+18,id,2022-07-30 09:45:48,1.553315918654374e+18,1.352221190232842e+18,"Wtf baru liat ternyata steam, origin, sama epic games di block sama kominfo, what the hell dude. Ini di suruh maen game bajakan apa gimana nih anj yg bener aja dah woi. https://t.co/h7OzIgkY3T",0,0,0,0,"wtf baru liat ternyata steam, origin, sama epic games di block sama kominfo, what the hell dude. ini di suruh maen game bajakan apa gimana nih anj yg bener aja dah woi. HTTPURL",negative,0.9932150840759277
1.553315908747403e+18,id,2022-07-30 09:45:46,1.553315908747403e+18,124171593.0,"10 Daftar Aplikasi yang Diblokir Kominfo: Ada Steam, Paypal, Hingga Epic Games
 
https://t.co/waQZzR4GWF",1,0,0,0,"10 daftar aplikasi yang diblokir kominfo: ada steam, paypal, hingga epic games HTTPURL",neutral,0.9928510189056396
1.553313876514447e+18,id,2022-07-30 09:37:41,1.553199446791713e+18,1.506270209153602e+18,"@dexglenniza Paypal, steam, epic games, dll di blokir kominfo. Seorg remaja kembali jualan risol dan tahu bulat 🥲",0,0,0,0,"@USER paypal, steam, epic games, dll di blokir kominfo. seorg remaja kembali jualan risol dan tahu bulat :smiling_face_with_tear:",neutral,0.9423272013664246
1.553312560744899e+18,id,2022-07-30 09:32:28,1.416749815359107e+18,2451238975.0,"@kemkominfo Saya ini beli game di steam sama epic itu ada pajak nya jg loh yaa masuk ke pendapatan negara, knp harus di blokir ? Knp gk di denda aja perusahaan yg gk daftar PSE itu supaya ada efek jera ? Knp sih kalian wee para BOOMER KOMINFO",0,0,0,0,"@USER saya ini beli game di steam sama epic itu ada pajak nya jg loh yaa masuk ke pendapatan negara, knp harus di blokir ? knp gk di denda aja perusahaan yg gk daftar pse itu supaya ada efek jera ? knp sih kalian wee para boomer kominfo",negative,0.9967204928398132
1.553312118216204e+18,en,2022-07-30 09:30:42,1.553312118216204e+18,1.014120872909537e+18,"Just heard that Kominfo literally blocked Steam, Epic Games and PayPal so we can't access it.

I know I could use VPN/private DNS but the fact that it even happened is so dumb.

I love Indonesia...",12,21,361,2,"just heard that kominfo literally blocked steam, epic games and paypal so we can't access it. i know i could use vpn/private dns but the fact that it even happened is so dumb. i love indonesia...",neutral,0.5240849256515503
1.553312076801511e+18,id,2022-07-30 09:30:32,1.553312076801511e+18,1.347739978764206e+18,"Gua si bukan pengguna Steam, tp kominfo ttp kontol soalnya Epic Games sama Origin kena banned juga",0,0,0,0,"gua si bukan pengguna steam, tp kominfo ttp kontol soalnya epic games sama origin kena banned juga",negative,0.9544426798820496
1.553311800061559e+18,id,2022-07-30 09:29:26,1.553311800061559e+18,2410844606.0,"Kominfo Telah Memblokir Epic Games, Steam, Origin, Counter Strike, Hingga Paypal https://t.co/aYuh7bxVI7",0,0,0,0,"kominfo telah memblokir epic games, steam, origin, counter strike, hingga paypal HTTPURL",neutral,0.9969831109046936
1.553311613427532e+18,id,2022-07-30 09:28:42,1.553311613427532e+18,1.54041473688535e+18,Steam dan Epic Games Tidak Bisa Diakses? Ternyata Belum Masuk Daftar PSE Kominfo #game #gamer https://t.co/bEa0PxyC8o,0,0,0,0,steam dan epic games tidak bisa diakses? ternyata belum masuk daftar pse kominfo #HASHTAG #HASHTAG HTTPURL,neutral,0.9140719175338745
1.553311032822878e+18,id,2022-07-30 09:26:24,1.553188847617331e+18,1.18866890179142e+18,"@kemkominfo 30 Juli 2022, Krisis Game Online.
Penyebab : Perusahaan/lembaga asing tidak mendaftar di PSE Kominfo 
Akibat : Online game store seperti Steam, Epic games, dll. Diblokir. serta layanan bank luar negeri, PayPal, diblokir.
Hal-hal lain : Website judi masih terbuka sebesar-besarnya.",0,0,0,0,"@USER 30 juli 2022, krisis game online. penyebab : perusahaan/lembaga asing tidak mendaftar di pse kominfo akibat : online game store seperti steam, epic games, dll. diblokir. serta layanan bank luar negeri, paypal, diblokir. hal-hal lain : website judi masih terbuka sebesar-besarnya.",negative,0.6410524249076843
