id,lang,author_id,created_at,conversation_id,text,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.552981970728018e+18,id,17128975,2022-07-29 11:38:49,1.552981970728018e+18,Kominfo Klaim Tak Berwenang Akses Konten Whatsapp Lewat Aturan PSE https://t.co/3mjVF2uTf5,0,0,4,0,kominfo klaim tak berwenang akses konten whatsapp lewat aturan pse HTTPURL,neutral,0.9955185651779175
1.552980809316909e+18,id,407116016,2022-07-29 11:34:12,1.552980809316909e+18,"Paksa Google CS Daftar PSE Kominfo Tegaskan Kedaulatan Digitalisasi NKRI. 🇮🇩👍

@kemkominfo @PlateJohnny @Feroferaferrari @_dewiparamitha @cimimong150815
https://t.co/Xu0gYxT1Jv",0,0,3,0,paksa google cs daftar pse kominfo tegaskan kedaulatan digitalisasi nkri. :indonesia::thumbs_up: @USER @USER @USER @USER @USER HTTPURL,neutral,0.9865615963935852
1.55297975225582e+18,id,2542665199,2022-07-29 11:30:00,1.55297975225582e+18,"Permenkominfo No 5/2020 bukanlah barang mati dan dapat direvisi. Jika dianggap melanggar konstitusi, masyarakat bisa mengajukan judicial review ke MK.

Untuk PSE yang terpenting sekarang adalah mengikuti aturan yang berlaku.

@kemkominfo
@PlateJohnny

.https://t.co/vPQRJh9rdY",3,0,4,0,"permenkominfo no 5/2020 bukanlah barang mati dan dapat direvisi. jika dianggap melanggar konstitusi, masyarakat bisa mengajukan judicial review ke mk. untuk pse yang terpenting sekarang adalah mengikuti aturan yang berlaku. @USER @USER HTTPURL",neutral,0.7693914175033569
1.552979752138338e+18,id,47274731,2022-07-29 11:30:00,1.552979752138338e+18,"Alasan Kominfo Tak Juga Blokir Platform yang Belum Daftar PSE

https://t.co/2tcIxsKBjB",0,0,0,0,alasan kominfo tak juga blokir platform yang belum daftar pse HTTPURL,neutral,0.9941545128822327
1.552979386978038e+18,id,67281504,2022-07-29 11:28:33,1.552979386978038e+18,"Tuhan semesta alam kasihani kami... :|

masa Google bisa gak muncul di PSE alasannya cuma layanannya terlalu banyak jadi harus daftar MANUAL 🤦‍♂️

emang kominfo ga bisa ngegaji tukang ketik untuk input ke data base? atau databasenya error ga sanggup nampung data?

1T? kemana 1T? https://t.co/708ian9pgC",627,81,1752,94,tuhan semesta alam kasihani kami... :| masa google bisa gak muncul di pse alasannya cuma layanannya terlalu banyak jadi harus daftar manual :man_facepalming: emang kominfo ga bisa ngegaji tukang ketik untuk input ke data base? atau databasenya error ga sanggup nampung data? 1t? kemana 1t? HTTPURL,negative,0.9966351389884949
1.552978151323898e+18,id,1378243426676731904,2022-07-29 11:23:38,1.552978151323898e+18,"Paksa Google CS Daftar PSE, @kemkominfo Tegakkan Kedaulatan Digital NKRI
https://t.co/BbHhgBWUUM",0,0,3,0,"paksa google cs daftar pse, @USER tegakkan kedaulatan digital nkri HTTPURL",neutral,0.9425044059753418
1.552978039088116e+18,id,23343960,2022-07-29 11:23:12,1.552978039088116e+18,"Google mengeklaim telah mendaftarkan diri sebagai PSE di situs Kemenkominfo, namun namanya tak juga muncul. Ini penyebabnya. https://t.co/1s0ZCUV0si",0,1,1,1,"google mengeklaim telah mendaftarkan diri sebagai pse di situs kemenkominfo, namun namanya tak juga muncul. ini penyebabnya. HTTPURL",neutral,0.9234210252761841
1.552977526947185e+18,id,231436407,2022-07-29 11:21:10,1.552977526947185e+18,"Barusan buka situs PSE Kominfo. Gim-gim mobile yang saya mainin (D4DJ, Bandori, Love Live) gak ada di daftar. https://t.co/VYSouyuZ5H",0,1,1,0,"barusan buka situs pse kominfo. gim-gim mobile yang saya mainin (d4dj, bandori, love live) gak ada di daftar. HTTPURL",neutral,0.9896997809410095
1.552977280280007e+18,id,552523769,2022-07-29 11:20:11,1.552977280280007e+18,"Kominfo menyelidiki 55 Penyelenggara Sistem Elektronik (PSE) yang mendaftar dengan data 'abal-abal', termasuk menggunakan nama Google dan WhatsApp.

 https://t.co/j1XmDnfojS",0,0,1,1,"kominfo menyelidiki 55 penyelenggara sistem elektronik (pse) yang mendaftar dengan data 'abal-abal', termasuk menggunakan nama google dan whatsapp. HTTPURL",neutral,0.7694636583328247
1.55297724533284e+18,id,74501380,2022-07-29 11:20:02,1.55297724533284e+18,Ini Sebab Google Indonesia Tidak Muncul di Halaman PSE Kominfo Meski Sudah Daftar https://t.co/lVs22mEbEs,1,1,2,5,ini sebab google indonesia tidak muncul di halaman pse kominfo meski sudah daftar HTTPURL,neutral,0.9797371029853821
1.552975323280843e+18,id,1339522236772859904,2022-07-29 11:12:24,1.552975323280843e+18,"Platform digital yang belum daftar di PSE Kominfo belum diblokir. 

Sampai batas terakhir pendaftaran PSE masih bisa di akses lho. 

#jurneytojannah #sisk4eeecomeback #BLACKPINKxPUBGM #JumatBerkah #KPopMasterzinManila #TahunBaruIslam1444H https://t.co/kIxaJ4Wzk0",1,0,1,0,platform digital yang belum daftar di pse kominfo belum diblokir. sampai batas terakhir pendaftaran pse masih bisa di akses lho. #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,neutral,0.9332956671714783
1.552973367774364e+18,zxx,2936131,2022-07-29 11:04:38,1.552973367774364e+18,https://t.co/XQpSf2JyeI,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.552972203804828e+18,id,1513816953315418112,2022-07-29 11:00:00,1.552972203804828e+18,"Aturan Permen Kominfo Nomor 5 tahun 2020 tentang PSE Lingkup Privat. 

Baca artikel selengkapnya di https://t.co/tRFvlb3pUy

#SatuViral #SatuBeritaSejutaViral #beritaviral #trendingviral #infoberita #beritaterkini #infoviral #PSE #Whatsapp #Gmail #ZivaMunafik #anaksma https://t.co/lNbyffYjvR",0,0,0,0,aturan permen kominfo nomor 5 tahun 2020 tentang pse lingkup privat. baca artikel selengkapnya di HTTPURL #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,neutral,0.9916439652442932
1.552972202345103e+18,id,177084452,2022-07-29 11:00:00,1.552972202345103e+18,"Kementrian Komunikasi dan Informatika (Kominfo) mengumumkan sederet platform yang belum mendaftar Penyelenggara Sistem Elektronik (PSE). Masih ada sekitar 10 platform besar yang belum terdaftar di PSE.

#SmartNews @CNNIndonesia https://t.co/gwybrOY0Ze",0,0,1,0,kementrian komunikasi dan informatika (kominfo) mengumumkan sederet platform yang belum mendaftar penyelenggara sistem elektronik (pse). masih ada sekitar 10 platform besar yang belum terdaftar di pse. #HASHTAG @USER HTTPURL,neutral,0.9940762519836426
1.552971052153819e+18,id,135815019,2022-07-29 10:55:26,1.552971052153819e+18,"Kominfo ungkap 10 layanan belum daftar PSE kendati sudah dikirimkan surat teguran, seperti Steam, Dota dan Epic Games. Sanksi pemblokiran siap diberlakukan. https://t.co/ytYWk20PDN",3,0,3,1,"kominfo ungkap 10 layanan belum daftar pse kendati sudah dikirimkan surat teguran, seperti steam, dota dan epic games. sanksi pemblokiran siap diberlakukan. HTTPURL",neutral,0.9957085847854614
1.552967507245408e+18,id,135815019,2022-07-29 10:41:21,1.552967507245408e+18,Aturan Penyelenggara Sistem Elektronik (PSE) Lingkup Privat disebut membuat pemerintah bisa melihat isi pesan WhatsApp hingga email pengguna. https://t.co/H92gHCyYk5,0,0,0,0,aturan penyelenggara sistem elektronik (pse) lingkup privat disebut membuat pemerintah bisa melihat isi pesan whatsapp hingga email pengguna. HTTPURL,neutral,0.9970968961715698
1.552967467349053e+18,id,1228626017591255040,2022-07-29 10:41:11,1.552967467349053e+18,"..https://t.co/Wtcp0hmRem

Kominfo ungkap 10 layanan belum daftar PSE kendati sudah dikirimkan surat teguran, seperti Steam, Dota dan Epic Games. Sanksi pemblokiran siap diberlakukan.",0,0,2,0,"HTTPURL kominfo ungkap 10 layanan belum daftar pse kendati sudah dikirimkan surat teguran, seperti steam, dota dan epic games. sanksi pemblokiran siap diberlakukan.",neutral,0.9952763319015503
1.552967207617012e+18,id,552523769,2022-07-29 10:40:09,1.552967207617012e+18,"Kominfo disebut-sebut bisa membuka isi pesan pengguna di WhatsApp maupun Google, berkat aturan wajib daftar PSE. Bagaimana prosedurnya?
 https://t.co/8qpm2rWjBY",0,0,2,0,"kominfo disebut-sebut bisa membuka isi pesan pengguna di whatsapp maupun google, berkat aturan wajib daftar pse. bagaimana prosedurnya? HTTPURL",neutral,0.9890918731689453
1.552965411225813e+18,id,3181705118,2022-07-29 10:33:01,1.552956380583436e+18,@GeneralSonCast menurut gw sih holding dulu son soalnya twitch kabar burung nya mau di block sama kominfo mulai besok klo belum daftarin pse nya ke kominfo,0,1,3,0,@USER menurut gw sih holding dulu son soalnya twitch kabar burung nya mau di block sama kominfo mulai besok klo belum daftarin pse nya ke kominfo,neutral,0.5498483777046204
1.552962839890969e+18,id,1014587792062476032,2022-07-29 10:22:48,1.552962839890969e+18,"Paksa Google CS Daftar PSE, Kominfo Tegakkan Kedaulatan Digital NKRI

Demgan ketegasannya @kemkominfo telah membuktikan bahwa 210 juta pengguna internet di Indonesia merupakan nilai tawar yg mampu merobohkan benteng egoisme perusahaan2 global.  https://t.co/NvOTUhQK2O",24,29,40,18,"paksa google cs daftar pse, kominfo tegakkan kedaulatan digital nkri demgan ketegasannya @USER telah membuktikan bahwa 210 juta pengguna internet di indonesia merupakan nilai tawar yg mampu merobohkan benteng egoisme perusahaan2 global. HTTPURL",neutral,0.6576465368270874
1.552960710225072e+18,id,980097559736721408,2022-07-29 10:14:20,1.552960710225072e+18,"Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/CLwrO97sJU",0,0,0,0,"lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9970867037773132
1.552960521196179e+18,zxx,980097559736721408,2022-07-29 10:13:35,1.552960521196179e+18,https://t.co/C4ttkPAsxC,1,0,1,0,HTTPURL,neutral,0.41922974586486816
1.552959876833624e+18,id,2392460208,2022-07-29 10:11:01,1.552959876833624e+18,Kominfo Komentari Soal Viralnya Aturan PSE Bisa Intip Isi Pesan WA https://t.co/PmFUixxgtc,0,0,0,0,kominfo komentari soal viralnya aturan pse bisa intip isi pesan wa HTTPURL,neutral,0.9953574538230896
1.552958698166915e+18,id,135815019,2022-07-29 10:06:20,1.552958698166915e+18,Sempat geger situs daftar Penyelenggara Sistem Elektronik (PSE)Kominfo diretas atau kena hack. Ini tanggapan Kominfo. https://t.co/vsej81cnhq,3,4,7,11,sempat geger situs daftar penyelenggara sistem elektronik (pse)kominfo diretas atau kena hack. ini tanggapan kominfo. HTTPURL,neutral,0.9880563020706177
1.552958401751163e+18,id,552523769,2022-07-29 10:05:10,1.552958401751163e+18,"Google dan YouTube belum masuk daftar PSE Indonesia. Namun raksasa teknologi terbebas dari ancaman blokir Kominfo. Apa alasannya?
 https://t.co/lTIYtoMcOd",1,0,1,0,google dan youtube belum masuk daftar pse indonesia. namun raksasa teknologi terbebas dari ancaman blokir kominfo. apa alasannya? HTTPURL,neutral,0.9523016214370728
1.552957425107341e+18,id,17128975,2022-07-29 10:01:17,1.552957425107341e+18,"Daftar 10 Platform Besar Belum Daftar PSE Kominfo, Besok Diblokir https://t.co/8hy2N9kBcX",1,1,3,2,"daftar 10 platform besar belum daftar pse kominfo, besok diblokir HTTPURL",neutral,0.721524178981781
1.552956362581168e+18,id,41730943,2022-07-29 09:57:04,1.552956362581168e+18,"Update PSE Kominfo: Dota, Counter Strike, hingga PayPal Terancam https://t.co/VLR8BzPomA",0,1,2,0,"update pse kominfo: dota, counter strike, hingga paypal terancam HTTPURL",neutral,0.9702548384666443
1.552953340685734e+18,id,788744100,2022-07-29 09:45:03,1.552953340685734e+18,Benarkah Kominfo Bisa Ngintip Percakapan di WhatsApp Setelah Pemberlakuan PSE? https://t.co/tncuwnsQQ9,0,0,0,0,benarkah kominfo bisa ngintip percakapan di whatsapp setelah pemberlakuan pse? HTTPURL,neutral,0.9930526614189148
1.552949816706998e+18,id,16296282,2022-07-29 09:31:03,1.552949816706998e+18,"Kita harus mengapresiasi langkah kominfo dalam melindungi moral bangsa melalui pendaftaran PSE

*bismillah, Komisaris https://t.co/FMoA6PffUl",0,0,0,0,"kita harus mengapresiasi langkah kominfo dalam melindungi moral bangsa melalui pendaftaran pse *bismillah, komisaris HTTPURL",neutral,0.9060582518577576
1.552949305903706e+18,id,967734334458232832,2022-07-29 09:29:01,1.552796364228112e+18,"@ridwan_nurihsan @ainanstagram iya, berdasarkan artikel ini beberapa hari lalu, ka. tapi kayaknya udah disanggah sama mereka, karena tetep ada landasan hukumnya dulu klo mau 'ngintip'. cmiiw
https://t.co/DcvQHILYiy",0,0,0,0,"@USER @USER iya, berdasarkan artikel ini beberapa hari lalu, ka. tapi kayaknya udah disanggah sama mereka, karena tetep ada landasan hukumnya dulu klo mau 'ngintip'. cmiiw HTTPURL",negative,0.5877255797386169
1.552948716382069e+18,id,1420047542851497984,2022-07-29 09:26:41,1.552939777842106e+18,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Dari platform gim, ada 7 PSE yang masih belum mendaftar ke Kemenkominfo. Selain platform gim, Kominfo juga mencatat ada 6 PSE lainnya yang masih belum mendaftar.
@PlateJohnny @kemkominfo",0,0,0,0,"@USER @USER @USER @USER dari platform gim, ada 7 pse yang masih belum mendaftar ke kemenkominfo. selain platform gim, kominfo juga mencatat ada 6 pse lainnya yang masih belum mendaftar. @USER @USER",neutral,0.9742096066474915
1.552943146266669e+18,id,1372331853084910080,2022-07-29 09:04:33,1.552939777842106e+18,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Pada Kamis (28/7) pukul 07.35 WIB, Roblox dan Opera sudah terlihat dalam daftar di laman https://t.co/okhOFWnUAM. Hingga saat ini, tercatat 8.572 PSE domestik dan 231 PSE Asing sudah mendaftar.
@kemkominfo",0,1,1,0,"@USER @USER @USER @USER pada kamis (28/7) pukul 07.35 wib, roblox dan opera sudah terlihat dalam daftar di laman HTTPURL hingga saat ini, tercatat 8.572 pse domestik dan 231 pse asing sudah mendaftar. @USER",neutral,0.993093729019165
1.552943024879305e+18,id,1372331853084910080,2022-07-29 09:04:04,1.552943024879305e+18,"Pada Kamis (28/7) pukul 07.35 WIB, Roblox dan Opera sudah terlihat dalam daftar di laman https://t.co/okhOFWnUAM. Hingga saat ini, tercatat 8.572 PSE domestik dan 231 PSE Asing sudah mendaftar.
@kemkominfo https://t.co/rSG24jYpfs",0,0,1,0,"pada kamis (28/7) pukul 07.35 wib, roblox dan opera sudah terlihat dalam daftar di laman HTTPURL hingga saat ini, tercatat 8.572 pse domestik dan 231 pse asing sudah mendaftar. @USER HTTPURL",neutral,0.9952147006988525
1.552941385053258e+18,id,3827798354,2022-07-29 08:57:33,1.552939777842106e+18,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi Kementerian Kominfo menetapkan batas waktu pendaftaran untuk Penyelenggara Sistem Elektronik (PSE) Lingkup Privat baik lokal maupun asing pada tanggal 27 Juli.
@PlateJohnny @kemkominfo",0,0,0,0,@USER @USER @USER @USER kementerian kominfo menetapkan batas waktu pendaftaran untuk penyelenggara sistem elektronik (pse) lingkup privat baik lokal maupun asing pada tanggal 27 juli. @USER @USER,neutral,0.9941972494125366
1.552941244648952e+18,id,3827798354,2022-07-29 08:56:59,1.552941244648952e+18,"Pada Kamis (28/7) pukul 07.35 WIB, Roblox dan Opera sudah terlihat dalam daftar di laman https://t.co/PEFav2v9yu. Hingga saat ini, tercatat 8.572 PSE domestik dan 231 PSE Asing sudah mendaftar.
@PlateJohnny @kemkominfo https://t.co/tOWKKSTZ20",0,0,0,0,"pada kamis (28/7) pukul 07.35 wib, roblox dan opera sudah terlihat dalam daftar di laman HTTPURL hingga saat ini, tercatat 8.572 pse domestik dan 231 pse asing sudah mendaftar. @USER @USER HTTPURL",neutral,0.9944572448730469
1.552940988884451e+18,id,76581610,2022-07-29 08:55:58,1.552940988884451e+18,"Hingga saat ini, sederet platform besar, seperti search engine Yahoo dan Bing, game DoTA, Steam, e-commerce Amazon, CS Go, Origin, Epic Game, belum juga mendaftar. 

Kalian mau semangati Kominfo untuk blokir
or
Platform suruh nyerah dan daftar PSE? https://t.co/gjhkx2bOGB",7,18,36,7,"hingga saat ini, sederet platform besar, seperti search engine yahoo dan bing, game dota, steam, e-commerce amazon, cs go, origin, epic game, belum juga mendaftar. kalian mau semangati kominfo untuk blokir or platform suruh nyerah dan daftar pse? HTTPURL",negative,0.8382173776626587
1.552940811306037e+18,id,1493556582604751104,2022-07-29 08:55:16,1.552940811306037e+18,"Bahaya Euy..

Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE | 
Sore Jokowi Cebong Apeng Sumeru Kopda Muslimin PBNU Dunia Tip-tipu LPDP #PresidenTukangNgibul #BrigadirYosua #KeadilanTebangPilih #kesalahanwawancara #CopotJugaFadil https://t.co/L49iHOska3",0,0,1,0,bahaya euy.. kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse | sore jokowi cebong apeng sumeru kopda muslimin pbnu dunia tip-tipu lpdp #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,negative,0.9464545249938965
1.552940464277684e+18,id,17128975,2022-07-29 08:53:53,1.552940464277684e+18,Kominfo Bantah Bisa Intip WhatsApp dan Email Lewat PSE https://t.co/3SwuynR16T,0,1,3,1,kominfo bantah bisa intip whatsapp dan email lewat pse HTTPURL,neutral,0.9969789981842041
1.552938346825265e+18,id,973499108412375040,2022-07-29 08:45:28,1.552938346825265e+18,"Epic Game, Steam, dan Dota Belum Daftar PSE
DirJen Aplikasi Informatika Kementerian Kominfo Semuel Abrijani mengatakan, dari jumlah yang direkap pada Kamis (21/7), masih terdapat beberapa PSE populer yang belum mendaftar.
@PlateJohnny 
@kemkominfo https://t.co/q5PvsjbY4K",0,0,0,0,"epic game, steam, dan dota belum daftar pse dirjen aplikasi informatika kementerian kominfo semuel abrijani mengatakan, dari jumlah yang direkap pada kamis (21/7), masih terdapat beberapa pse populer yang belum mendaftar. @USER @USER HTTPURL",neutral,0.9906173348426819
1.552937997934658e+18,id,1429810270898049024,2022-07-29 08:44:05,1.552937997934658e+18,"Epic Game, Steam, dan Dota Belum Daftar PSE
Kementerian Komunikasi dan Informatika (Kominfo) menetapkan batas waktu pendaftaran untuk Penyelenggara Sistem Elektronik  Lingkup Privat baik lokal maupun asing pada tanggal 27 Juli.
@PlateJohnny 
@kemkominfo https://t.co/AoroYIIL3Q",0,0,0,0,"epic game, steam, dan dota belum daftar pse kementerian komunikasi dan informatika (kominfo) menetapkan batas waktu pendaftaran untuk penyelenggara sistem elektronik lingkup privat baik lokal maupun asing pada tanggal 27 juli. @USER @USER HTTPURL",neutral,0.9936414361000061
1.552937633479012e+18,id,1201648186529440000,2022-07-29 08:42:38,1.552937633479012e+18,"Epic Game, Steam, dan Dota Belum Daftar PSE
dari platform gim, ada 7 PSE yang masih belum mendaftar ke Kemenkominfo. Selain platform gim, Kominfo juga mencatat ada 6 PSE lainnya yang masih belum mendaftar.
@PlateJohnny 
@kemkominfo https://t.co/4MgWmnRjbU",0,0,0,0,"epic game, steam, dan dota belum daftar pse dari platform gim, ada 7 pse yang masih belum mendaftar ke kemenkominfo. selain platform gim, kominfo juga mencatat ada 6 pse lainnya yang masih belum mendaftar. @USER @USER HTTPURL",neutral,0.9868971705436707
1.552937246193398e+18,id,1124517245722349952,2022-07-29 08:41:06,1.552937246193398e+18,Kominfo akan Blokir Yahoo-DoTA Jika Tidak Mendaftar Malam Ini https://t.co/bzVfTCw81P #Pse #Kominfo #EpicGame #Wahananewsco,3,0,0,0,kominfo akan blokir yahoo-dota jika tidak mendaftar malam ini HTTPURL #HASHTAG #HASHTAG #HASHTAG #HASHTAG,neutral,0.9840966463088989
1.552936979075322e+18,id,74501380,2022-07-29 08:40:02,1.552936979075322e+18,Kominfo Bantah Pemerintah Bisa Intip Chat WhatsApp dan E-mail lewat Aturan PSE https://t.co/BGz02JZDCM,0,0,0,0,kominfo bantah pemerintah bisa intip chat whatsapp dan e-mail lewat aturan pse HTTPURL,neutral,0.9967393279075623
1.552934873857343e+18,id,17128975,2022-07-29 08:31:40,1.552934873857343e+18,"Kominfo Blokir Yahoo-DoTA Jika Tak Daftar PSE Hingga Tengah Malam Ini
https://t.co/NdgwfFQKdt",3,2,10,4,kominfo blokir yahoo-dota jika tak daftar pse hingga tengah malam ini HTTPURL,neutral,0.9826263189315796
1.552934633578299e+18,id,135815019,2022-07-29 08:30:43,1.552934633578299e+18,Aturan Penyelenggara Sistem Elektronik (PSE) Lingkup Privat disebut membuat pemerintah bisa melihat isi pesan WhatsApp hingga email pengguna. https://t.co/zZIIei9z6Z,0,0,0,0,aturan penyelenggara sistem elektronik (pse) lingkup privat disebut membuat pemerintah bisa melihat isi pesan whatsapp hingga email pengguna. HTTPURL,neutral,0.9970968961715698
1.552934242295874e+18,id,69183155,2022-07-29 08:29:10,1.552934242295874e+18,Aturan Penyelenggara Sistem Elektronik (PSE) Lingkup Privat disebut membuat pemerintah bisa melihat isi pesan WhatsApp hingga email pengguna. https://t.co/ju2Eip3ZDg,0,0,1,0,aturan penyelenggara sistem elektronik (pse) lingkup privat disebut membuat pemerintah bisa melihat isi pesan whatsapp hingga email pengguna. HTTPURL,neutral,0.9970968961715698
1.552926163169067e+18,id,1442246515649434112,2022-07-29 07:57:03,1.552926163169067e+18,"Direktur Jenderal Aplikasi Informatika Kementerian Kominfo Semuel Abrijani mengatakan, dari jumlah yang direkap pada Kamis (21/7), masih terdapat beberapa PSE populer yang belum mendaftar.
@kemkominfo
@PlateJohnny
https://t.co/LikMjbqA73",0,0,0,0,"direktur jenderal aplikasi informatika kementerian kominfo semuel abrijani mengatakan, dari jumlah yang direkap pada kamis (21/7), masih terdapat beberapa pse populer yang belum mendaftar. @USER @USER HTTPURL",neutral,0.9932339787483215
1.552926033187607e+18,id,1372331853084910080,2022-07-29 07:56:32,1.552926033187607e+18,"Pada Kamis (28/7) pukul 07.35 WIB, Roblox dan Opera sudah terlihat dalam daftar di laman https://t.co/okhOFWnUAM. Hingga saat ini, tercatat 8.572 PSE domestik dan 231 PSE Asing sudah mendaftar.
@kemkominfo
@PlateJohnny
https://t.co/TuElypDtmb",0,0,2,0,"pada kamis (28/7) pukul 07.35 wib, roblox dan opera sudah terlihat dalam daftar di laman HTTPURL hingga saat ini, tercatat 8.572 pse domestik dan 231 pse asing sudah mendaftar. @USER @USER HTTPURL",neutral,0.9944572448730469
1.552925893294965e+18,id,1371566356093488896,2022-07-29 07:55:59,1.552925893294965e+18,"Kementerian Komunikasi dan Informatika (Kominfo) menetapkan batas waktu pendaftaran untuk Penyelenggara Sistem Elektronik (PSE) Lingkup Privat baik lokal maupun asing pada tanggal 27 Juli.
@kemkominfo
@PlateJohnny
https://t.co/CmaLyQt0cK",0,0,1,0,kementerian komunikasi dan informatika (kominfo) menetapkan batas waktu pendaftaran untuk penyelenggara sistem elektronik (pse) lingkup privat baik lokal maupun asing pada tanggal 27 juli. @USER @USER HTTPURL,neutral,0.9959239959716797
1.552921133258768e+18,id,69183155,2022-07-29 07:37:04,1.552921133258768e+18,Pengguna aplikasi media sosial baik itu WhatsApp maupun Gmail disebut bisa diintip isi pesannya. #CNNIndonesia #detikNetwork  https://t.co/qwws91BpMM,1,0,5,4,pengguna aplikasi media sosial baik itu whatsapp maupun gmail disebut bisa diintip isi pesannya. #HASHTAG #HASHTAG HTTPURL,neutral,0.9914531707763672
1.552920533989458e+18,zxx,980097559736721408,2022-07-29 07:34:41,1.552920533989458e+18,https://t.co/QgFt19DKiZ,2,0,1,1,HTTPURL,neutral,0.41922974586486816
1.552919741328531e+18,id,1420635149054537984,2022-07-29 07:31:32,1.552919714640191e+18,"Tibalah tanggal 20 Juli 2022, yaitu hari dimana jatuh tempo pendaftaran Penyelenggara Sistem Elektronik (PSE) untuk sejumlah aplikasi yang terancam untuk diblokir, terpantau perusahaan-perusahaan yang telah mendaftarkan diri tidak jadi diblokir oleh Kominfo.",0,1,0,0,"tibalah tanggal 20 juli 2022, yaitu hari dimana jatuh tempo pendaftaran penyelenggara sistem elektronik (pse) untuk sejumlah aplikasi yang terancam untuk diblokir, terpantau perusahaan-perusahaan yang telah mendaftarkan diri tidak jadi diblokir oleh kominfo.",neutral,0.9869352579116821
1.552919738849698e+18,id,1420635149054537984,2022-07-29 07:31:32,1.552919714640191e+18,"Aplikasi-aplikasi tersebut antara lain adalah Facebook, Instagram, dan Whatsapp. Namun hingga berita ini dibuat, Youtube hingga Tinder belum mendaftarkan aplikasinya sebagai PSE kepada Kominfo.",0,1,0,0,"aplikasi-aplikasi tersebut antara lain adalah facebook, instagram, dan whatsapp. namun hingga berita ini dibuat, youtube hingga tinder belum mendaftarkan aplikasinya sebagai pse kepada kominfo.",neutral,0.9948251247406006
1.552919717320372e+18,id,1420635149054537984,2022-07-29 07:31:27,1.552919714640191e+18,Kementerian Komunikasi dan Informatika (KOMINFO) mengancam akan memblokir sederet aplikasi yang belum terdaftar sebagai Penyelenggara Sistem Elektronik (PSE). Dimana perusahaan aplikasi tersebut harus segera mendaftar sebagai PSE sebelum 20 Juli 2022.,0,1,0,0,kementerian komunikasi dan informatika (kominfo) mengancam akan memblokir sederet aplikasi yang belum terdaftar sebagai penyelenggara sistem elektronik (pse). dimana perusahaan aplikasi tersebut harus segera mendaftar sebagai pse sebelum 20 juli 2022.,neutral,0.980282187461853
1.552919261927973e+18,id,1456949178421101056,2022-07-29 07:29:38,1.552919261927973e+18,Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE https://t.co/2pb337P4Jp,0,0,0,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9970965385437012
1.552919246443e+18,id,980097559736721408,2022-07-29 07:29:34,1.552919246443e+18,"Lewat aturan PSE lingkup privat, kementerian Kominfo RI sekarang sudah bisa memantau semua isi percakapan di Facebook, wasttapp, telegram,signal,dan juga email yang masuk ke Gmail atau Yahoo email anda, termasuk DM di Twitter dan Instagram karena adanya aturan PSE.",2,1,2,0,"lewat aturan pse lingkup privat, kementerian kominfo ri sekarang sudah bisa memantau semua isi percakapan di facebook, wasttapp, telegram,signal,dan juga email yang masuk ke gmail atau yahoo email anda, termasuk dm di twitter dan instagram karena adanya aturan pse.",neutral,0.990058958530426
1.552918760126058e+18,zxx,980097559736721408,2022-07-29 07:27:38,1.552918760126058e+18,https://t.co/uDWpBEcFGO,1,0,2,0,HTTPURL,neutral,0.41922974586486816
1.552916229030941e+18,id,1278294276238044928,2022-07-29 07:17:35,1.552916229030941e+18,"Roblox dan Opera sudah terlihat dalam daftar di laman https://t.co/zNMYtfMMAX. Hingga saat ini, tercatat 8.572 PSE domestik dan 231 PSE Asing sudah mendaftar. @PlateJohnny @kemkominfo @Prabu_dasamuka 
https://t.co/8ND6czISe5",0,0,0,0,"roblox dan opera sudah terlihat dalam daftar di laman HTTPURL hingga saat ini, tercatat 8.572 pse domestik dan 231 pse asing sudah mendaftar. @USER @USER @USER HTTPURL",neutral,0.9939473867416382
