id,author_id,conversation_id,created_at,text,lang,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.552553235579552e+18,39632516,1.552553235579552e+18,2022-07-28 07:15:11,"Patuhi Kebijakan @kemkominfo, Alibaba Cloud Daftar PSE

Sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di PSE Kominfo seperti browser Opera, media sosial profesional LinkedIn, marketplace https://t.co/bs9lqwoz1c, 
@PlateJohnny
https://t.co/1cAh9HjaDT",id,1,0,1,0,"patuhi kebijakan @USER alibaba cloud daftar pse sejauh ini, ada beberapa perusahaan teknologi asing yang belum terdaftar di pse kominfo seperti browser opera, media sosial profesional linkedin, marketplace HTTPURL @USER HTTPURL",neutral,0.9933809041976929
1.552551065643389e+18,87671668,1.552551065643389e+18,2022-07-28 07:06:33,"Susah² Mark zuckerberg buat chat wa enkripsi end-to-end, eh ada PSE kominfo 😤.",id,0,0,1,0,"susah² mark zuckerberg buat chat wa enkripsi end-to-end, eh ada pse kominfo :face_with_steam_from_nose:.",neutral,0.9964654445648193
1.552550762034565e+18,1253243708624921088,1.552550762034565e+18,2022-07-28 07:05:21,YouTube dan Google belum kunjung muncul di website resmi Penyelenggara Sistem Elektronik (PSE) Kominfo meskipun mengklaim telah melakukan pendaftaran. https://t.co/qp7cCzOucm renjun #TayNewManilaFanmeet #burberryxbright #NggaKalengKaleng Anton #ExtraordinaryAttorneyWooEp9,id,0,0,0,0,youtube dan google belum kunjung muncul di website resmi penyelenggara sistem elektronik (pse) kominfo meskipun mengklaim telah melakukan pendaftaran. HTTPURL renjun #HASHTAG #HASHTAG #HASHTAG anton #HASHTAG,neutral,0.9954937696456909
1.552550445637566e+18,1493556582604751104,1.552550445637566e+18,2022-07-28 07:04:05,"Wah Bahaya

Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE | 
Siang Jokowi New World Cebong Apeng Kopda Muslimin PBNU Dunia Tip-tipu Kamis #TangkapMardaniMaming #BrigadirYosua #KeadilanTebangPilih #kesalahanwawancara #CopotJugaFadil https://t.co/L49iHOska3",id,0,0,0,0,wah bahaya kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse | siang jokowi new world cebong apeng kopda muslimin pbnu dunia tip-tipu kamis #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,negative,0.9496363401412964
1.552538646934598e+18,261160000,1.552538646934598e+18,2022-07-28 06:17:12,Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE https://t.co/jS0EDkHTmA,id,0,0,0,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9970965385437012
1.552532601776136e+18,95810819,1.552532601776136e+18,2022-07-28 05:53:11,"Kisruh mengenai PSE sepertinya karena rendahnya kepercayaan publik kepada Kominfo, bener gak sih?",id,0,0,0,0,"kisruh mengenai pse sepertinya karena rendahnya kepercayaan publik kepada kominfo, bener gak sih?",negative,0.9889562726020813
1.552530887946174e+18,3319260420,1.552530887946174e+18,2022-07-28 05:46:22,"Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE
https://t.co/uIMEbu4gvt",id,5,0,5,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9970965385437012
1.55252828381184e+18,74501380,1.55252828381184e+18,2022-07-28 05:36:02,"Misteri Keberadaan Google di PSE Kominfo, Diklaim Sudah Daftar tapi Tak Tampak https://t.co/UzTN4hyL3O",id,1,0,0,0,"misteri keberadaan google di pse kominfo, diklaim sudah daftar tapi tak tampak HTTPURL",neutral,0.9882045984268188
1.552528210247569e+18,1275927437272968960,1.552528210247569e+18,2022-07-28 05:35:44,Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE  https://t.co/7Bl9HZXjhr,id,0,0,0,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL,neutral,0.9970965385437012
1.552522333348405e+18,1513428046434681088,1.552522333348405e+18,2022-07-28 05:12:23,Benarkah PSE Kominfo dapat Sadap WhatsApp? https://t.co/ccXrmzr86e,id,0,0,0,0,benarkah pse kominfo dapat sadap whatsapp? HTTPURL,neutral,0.989330530166626
1.552522308467687e+18,1453173401342778880,1.552522308467687e+18,2022-07-28 05:12:17,Benarkah PSE Kominfo dapat Sadap WhatsApp? https://t.co/8TR4VBSIMs,id,0,0,0,0,benarkah pse kominfo dapat sadap whatsapp? HTTPURL,neutral,0.989330530166626
1.552519662994239e+18,1368558452495151104,1.552467453631877e+18,2022-07-28 05:01:46,"@ecafvrta @Valsetre hahahahha, lagian aneh banget yaa segala mau tau chat pribadi sama isi gmail
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER hahahahha, lagian aneh banget yaa segala mau tau chat pribadi sama isi gmail HTTPURL",negative,0.9967700242996216
1.552519630257656e+18,969528270,1.552519630257656e+18,2022-07-28 05:01:38,"Lewat Aturan PSE, Kominfo Bisa Intip Percakapan Whatsapp dan Gmail https://t.co/B84tc6937Y",id,0,0,0,0,"lewat aturan pse, kominfo bisa intip percakapan whatsapp dan gmail HTTPURL",neutral,0.9970867037773132
1.552519516847935e+18,1368558452495151104,1.552453704322003e+18,2022-07-28 05:01:11,"@aulalele @seennisa @rmangkuwidjaya hahhahahha, kominfo bisa istigfarr
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER @USER hahhahahha, kominfo bisa istigfarr HTTPURL",neutral,0.992360532283783
1.552519418285924e+18,1368558452495151104,1.552143556877292e+18,2022-07-28 05:00:48,"@Aryasaa_ @Eno_Bening duhhhh kok ribet bangett yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER duhhhh kok ribet bangett yaa HTTPURL,negative,0.9959271550178528
1.552519242452386e+18,1368558452495151104,1.552496577679221e+18,2022-07-28 05:00:06,"@ghostingmampuss @cymercra @sbmptnfess hahahhah ada ada aja dah
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER @USER hahahhah ada ada aja dah HTTPURL,neutral,0.5641433596611023
1.552519069836132e+18,1368558452495151104,1.552494933268869e+18,2022-07-28 04:59:25,"@bumperorange @kemkominfo makanyaa itu kaa, itu kan privasi yaaa
https://t.co/VgsLmsfIWS",id,0,0,0,0,"@USER @USER makanyaa itu kaa, itu kan privasi yaaa HTTPURL",neutral,0.665053129196167
1.552518923844694e+18,1368558452495151104,1.552504774842806e+18,2022-07-28 04:58:50,"@moondaiys DUHHHH jangan sampe ketauan deh kaa
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER duhhhh jangan sampe ketauan deh kaa HTTPURL,negative,0.9897172451019287
1.55251885503703e+18,1368558452495151104,1.552153539069514e+18,2022-07-28 04:58:34,"@cheerswm @txtfrombrand gabutt banget sih kaa lebih tepatnyaa
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER gabutt banget sih kaa lebih tepatnyaa HTTPURL,negative,0.9929215312004089
1.552518729090474e+18,759692754985242624,1.552518729090474e+18,2022-07-28 04:58:04,"Lewat sehari tenggat waktu tambahan pendaftaran, beberapa platform seperti LinkedIn, Slack, Zoho, dkk yang belum mendaftar PSE Kominfo terpantau masih dapat diakses. #kumparanTECH https://t.co/BILWv8I1mw",id,4,0,1,2,"lewat sehari tenggat waktu tambahan pendaftaran, beberapa platform seperti linkedin, slack, zoho, dkk yang belum mendaftar pse kominfo terpantau masih dapat diakses. #HASHTAG HTTPURL",neutral,0.9957849383354187
1.552518707070456e+18,1368558452495151104,1.552504453051589e+18,2022-07-28 04:57:58,"@chummyalligator @GreenTrexxx melebihi ibu ibu komplek kaa kwkwkw
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER melebihi ibu ibu komplek kaa kwkwkw HTTPURL,negative,0.7911926507949829
1.552518611863974e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:57:36,"@Flowlylonely @rainclxudia @convomfs HAHAHAHHA
https://t.co/VgsLmswLYS",tl,0,0,0,0,@USER @USER @USER hahahahha HTTPURL,negative,0.9262735843658447
1.552518578124952e+18,1368558452495151104,1.552157315771822e+18,2022-07-28 04:57:28,"@hframa_ @kucingkaiden @txtfrombrand ngeri data2 penting malah bocor semuaa
https://t.co/VgsLmswLYS",id,0,0,1,0,@USER @USER @USER ngeri data2 penting malah bocor semuaa HTTPURL,negative,0.9969678521156311
1.55251844586598e+18,1368558452495151104,1.552507984760426e+18,2022-07-28 04:56:56,"@imntrllygd kayaknya emang gabut deh kaa dia mah
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER kayaknya emang gabut deh kaa dia mah HTTPURL,negative,0.9898025393486023
1.552518373518414e+18,1368558452495151104,1.552157315771822e+18,2022-07-28 04:56:39,"@intndy @txtfrombrand makin gaa paham dehh kaa sama kebijakan kominfo
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER makin gaa paham dehh kaa sama kebijakan kominfo HTTPURL,negative,0.9853870868682861
1.552517996706505e+18,1368558452495151104,1.5525111133631e+18,2022-07-28 04:55:09,"@AsakaKuramoto twitter udah didaftarin ko kaa
https://t.co/VgsLmsfb7k",id,0,0,0,0,@USER twitter udah didaftarin ko kaa HTTPURL,neutral,0.9956256151199341
1.552517978096222e+18,1342905759130996992,1.552517978096222e+18,2022-07-28 04:55:05,"Kominfo Disebut Bisa Intip Percakapan Whatsapp-Gmail Lewat Aturan PSE

https://t.co/YWrWXuADIX https://t.co/vZlas8yTzK",id,0,0,0,0,kominfo disebut bisa intip percakapan whatsapp-gmail lewat aturan pse HTTPURL HTTPURL,neutral,0.9972242116928101
1.552517814296056e+18,1368558452495151104,1.552153539069514e+18,2022-07-28 04:54:25,"@nrlhdyhs @txtfrombrand makanyaa itu kaa, duhhh privasi makin kebongkar
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER makanyaa itu kaa, duhhh privasi makin kebongkar HTTPURL",negative,0.9922431111335754
1.552517729856344e+18,1368558452495151104,1.552512372421538e+18,2022-07-28 04:54:05,"@haiiend makanyaa itu kaa wkwkwk
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER makanyaa itu kaa wkwkwk HTTPURL,negative,0.9431244134902954
1.552517659714916e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:53:49,"@grommysly @convomfs @aglioeolioendes kominfo kenapa yaa kalo bkin peraturan agak aneh
https://t.co/VgsLmswLYS",id,0,1,0,0,@USER @USER @USER kominfo kenapa yaa kalo bkin peraturan agak aneh HTTPURL,negative,0.9926676154136658
1.552517549278933e+18,1368558452495151104,1.552513494838157e+18,2022-07-28 04:53:22,"@bombsgrey kenapa yaaa kominfo kalo bkin peraturan aneh2 banget
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER kenapa yaaa kominfo kalo bkin peraturan aneh2 banget HTTPURL,negative,0.9956362843513489
1.552517473777242e+18,1368558452495151104,1.552313572197548e+18,2022-07-28 04:53:04,"@shahiraudii @Soobatreceh hahhahaha
https://t.co/VgsLmswLYS",tl,0,0,0,0,@USER @USER hahhahaha HTTPURL,negative,0.7793126106262207
1.55251738625896e+18,1368558452495151104,1.552514419326095e+18,2022-07-28 04:52:43,"@krupukikanasin HAHAHAHHAH
https://t.co/VgsLmswLYS",tl,0,0,0,0,@USER hahahahhah HTTPURL,negative,0.9698014259338379
1.552517303580836e+18,1368558452495151104,1.552515672231465e+18,2022-07-28 04:52:24,"@suddenlyadvvlts nahh iyyaa, takutnyaa data2 yang penting bisa kena jebol
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER nahh iyyaa, takutnyaa data2 yang penting bisa kena jebol HTTPURL",negative,0.9942200183868408
1.55251718195859e+18,1368558452495151104,1.552153539069514e+18,2022-07-28 04:51:55,"@mindahpandas @txtfrombrand kenapaa yaa kominfo kalo bikin peraturan aneh aneh ajaa
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER kenapaa yaa kominfo kalo bikin peraturan aneh aneh ajaa HTTPURL,negative,0.9972962737083435
1.552516963888292e+18,1368558452495151104,1.55251592759747e+18,2022-07-28 04:51:03,"@purpleann_10 hahahah, asli cape banget lama lama kayaa ginii
https://t.co/VgsLmswLYS",id,0,1,0,0,"@USER hahahah, asli cape banget lama lama kayaa ginii HTTPURL",negative,0.9975492358207703
1.552516689874412e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:49:57,"@sannsain @convomfs HAHAHAH, obrolannya sangat tidak bermutu yaa kaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER hahahah, obrolannya sangat tidak bermutu yaa kaa HTTPURL",negative,0.9981755018234253
1.552516569363665e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:49:29,"@isurn09 @convomfs hahhaha bisa pusing liat isi chat penuh sama tugas kuliah
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER hahhaha bisa pusing liat isi chat penuh sama tugas kuliah HTTPURL,negative,0.9852545261383057
1.552516352216166e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:48:37,"@blueberricandy @convomfs nahh iyyaa, takutnyaa kan kataa sandii jebol semuaa
https://t.co/VgsLmswLYS",id,0,0,1,0,"@USER @USER nahh iyyaa, takutnyaa kan kataa sandii jebol semuaa HTTPURL",negative,0.9969213008880615
1.552516194111857e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:47:59,"@LVAR3IV @convomfs HAHAHAH, duhhh makin kesini kaga ada privasi banget yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER hahahah, duhhh makin kesini kaga ada privasi banget yaa HTTPURL",negative,0.994933545589447
1.552516082526654e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:47:33,"@Cahyak28 @convomfs iyyaa sihh, cuma kan kayak gaa enak banget jadi kayak di awasin gituu mau chattan sama orang
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER iyyaa sihh, cuma kan kayak gaa enak banget jadi kayak di awasin gituu mau chattan sama orang HTTPURL",negative,0.9905731081962585
1.552515915014492e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:46:53,"@Yanefuru @convomfs cuma kan itu privasi kaaa, segala gmail jugaa bisa diintip
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER cuma kan itu privasi kaaa, segala gmail jugaa bisa diintip HTTPURL",neutral,0.9191070199012756
1.552515780343763e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:46:21,"@keken_tut @Urtrashbinn @convomfs TAUU YAA!! kenapaa sihh kominfo, kayaknya ada masalah banget deh sama warga indo
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER @USER tauu yaa!! kenapaa sihh kominfo, kayaknya ada masalah banget deh sama warga indo HTTPURL",negative,0.9948567152023315
1.552515631873831e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:45:45,"@am_bear2010 @convomfs tapi yaa tetep privasi kaa itu walaupun jarang dipakai
https://t.co/VgsLmswLYS",id,0,1,0,0,@USER @USER tapi yaa tetep privasi kaa itu walaupun jarang dipakai HTTPURL,negative,0.6291168928146362
1.552515552043602e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:45:26,"@jakefshim @convomfs HAHAHHAHA, harus di kurangin kaaa
https://t.co/VgsLmswLYS",tl,0,0,0,0,"@USER @USER hahahhaha, harus di kurangin kaaa HTTPURL",negative,0.9742509722709656
1.552515478358147e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:45:09,"@iddeungie @convomfs asli kaa, kesel bangettttt sumpahh, ngapain sii yaa kepo bangettt
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER asli kaa, kesel bangettttt sumpahh, ngapain sii yaa kepo bangettt HTTPURL",negative,0.9961651563644409
1.55251524095635e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:44:12,"@hueningbwhiyyih @convomfs HAHHAHAHAHAHAHA
https://t.co/VgsLmswLYS",tl,0,0,0,0,@USER @USER hahhahahahahaha HTTPURL,negative,0.7330073118209839
1.552515176636641e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:43:57,"@rawxchy @convomfs privasi makin kebongkar lama lamaaa
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER privasi makin kebongkar lama lamaaa HTTPURL,negative,0.993408203125
1.552515058025898e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:43:28,"@gitaaachan @convomfs bisa bisa dia ikutan sleep call kaa wkwk
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER bisa bisa dia ikutan sleep call kaa wkwk HTTPURL,neutral,0.9888563752174377
1.55251498890378e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:43:12,"@taehyuqg @convomfs DUHHH, dah deh ahh makin aneh ajaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER duhhh, dah deh ahh makin aneh ajaa HTTPURL",negative,0.9972111582756042
1.55251487993575e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:42:46,"@Exczh @convomfs @binjessss HAHAHHAHAHH
https://t.co/VgsLmswLYS",tl,0,0,0,0,@USER @USER @USER hahahhahahh HTTPURL,negative,0.8048624992370605
1.552514841100767e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:42:37,"@TerexxxO @biasa__ @convomfs iyyaa bisa jadii kaa
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER @USER iyyaa bisa jadii kaa HTTPURL,neutral,0.7653988599777222
1.552514794044867e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:42:25,"@biasa__ @convomfs asli kaa, masa iyaa si sekepo itu samaa chat pribadi warga indo
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER asli kaa, masa iyaa si sekepo itu samaa chat pribadi warga indo HTTPURL",neutral,0.7409064769744873
1.552514498593898e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:41:15,"@rmurmurm @convomfs hahahha, semuanyaa mau dicari tauuu anjir, apa banget yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER hahahha, semuanyaa mau dicari tauuu anjir, apa banget yaa HTTPURL",negative,0.9743198156356812
1.552514407703335e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:40:53,"@namakudibukumu @convomfs ahahahha saling membantu ya kaa
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER ahahahha saling membantu ya kaa HTTPURL,positive,0.4599413573741913
1.552513869028856e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:38:45,"@morwentwilight @convomfs baguss kaa kalo gaa peduliii, emng aneh ajaa sgala mau liat chat pribadi
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER baguss kaa kalo gaa peduliii, emng aneh ajaa sgala mau liat chat pribadi HTTPURL",negative,0.9940576553344727
1.552513766822068e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:38:20,"@unlavbled @convomfs HAHAHAHAH, asli isinyaa cuma tugas kuliah doang yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER hahahahah, asli isinyaa cuma tugas kuliah doang yaa HTTPURL",negative,0.7296461462974548
1.552513703639036e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:38:05,"@Luvvathe_x @convomfs HAHAHA, makin kesini makin aneh ajaa peraturannya
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER hahaha, makin kesini makin aneh ajaa peraturannya HTTPURL",negative,0.9964510202407837
1.552513578770412e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:37:36,"@bienaimejay @convomfs HAHAHAH, asli dahhh kesel banget, makin aneh ajaa yaa peraturannya
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER hahahah, asli dahhh kesel banget, makin aneh ajaa yaa peraturannya HTTPURL",negative,0.9978150129318237
1.552513477704462e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:37:12,"@septyj13_ @taewigyulvr_ @convomfs @noygyu @healingaahh @trashbeans_ @chiibeom13 @knjkth_ iyya kann, makin aneh ajaa asli deh makin kesiniiiii
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER @USER @USER @USER @USER @USER @USER iyya kann, makin aneh ajaa asli deh makin kesiniiiii HTTPURL",negative,0.9958189129829407
1.552513318874599e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:36:34,"@rainclxudia @convomfs @Flowlylonely asli deh kaa, makin kesini peraturannya makin aneh aja yaa
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER @USER asli deh kaa, makin kesini peraturannya makin aneh aja yaa HTTPURL",negative,0.9967008233070374
1.552513231641383e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:36:13,"@t4belajarikhlas @convomfs kayaknyaa gaa cuma sama pasangan deh
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER kayaknyaa gaa cuma sama pasangan deh HTTPURL,negative,0.6716794371604919
1.552513142218826e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:35:52,"@eunsangsenpai @convomfs kayaknyaa gaa mungkin hoax deh kaaa
https://t.co/VgsLmswLYS",id,0,0,0,0,@USER @USER kayaknyaa gaa mungkin hoax deh kaaa HTTPURL,negative,0.9941217303276062
1.552513055237411e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:35:31,"@convomfs kenapaa makin kesini makin aneh yaa, segala mau tau deh ah isi chat pribadi
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER kenapaa makin kesini makin aneh yaa, segala mau tau deh ah isi chat pribadi HTTPURL",negative,0.9949991703033447
1.552512829692924e+18,1368558452495151104,1.552178241951379e+18,2022-07-28 04:34:37,"@athanorbs @morwentwilight @convomfs makin kesini makin aneh ajaa yaa, segala mauu tau isi chat pribadi
https://t.co/VgsLmswLYS",id,0,0,0,0,"@USER @USER @USER makin kesini makin aneh ajaa yaa, segala mauu tau isi chat pribadi HTTPURL",negative,0.9966147541999817
1.552512094318211e+18,1368558452495151104,1.552512094318211e+18,2022-07-28 04:31:42,"Kominfo Lewat Aturan PSE Bisa Intip Pesan Whatsapp dan Gmail https://t.co/VgsLmswLYS 

#SECRET_NUMBER #SingtoPrachaya #SUHO jaemin",id,0,0,0,0,kominfo lewat aturan pse bisa intip pesan whatsapp dan gmail HTTPURL #HASHTAG #HASHTAG #HASHTAG jaemin,neutral,0.997797966003418
1.552511893100569e+18,582532749,1.552511893100569e+18,2022-07-28 04:30:54,"https://t.co/Jd5L9W6hnt

mendingan migrasi ke telegram aja",id,0,0,0,0,HTTPURL mendingan migrasi ke telegram aja,neutral,0.8698742389678955
1.552511756358009e+18,69183155,1.552511756358009e+18,2022-07-28 04:30:21,"Pakar siber mengungkapkan dengan aturan PSE Lingkup Privat, memungkinkan Kementerian Kominfo mengintip isi percakapan WhatsApp kalian. Kenapa dan Kok Bisa? https://t.co/CG8YXXEJOe",id,2,5,6,0,"pakar siber mengungkapkan dengan aturan pse lingkup privat, memungkinkan kementerian kominfo mengintip isi percakapan whatsapp kalian. kenapa dan kok bisa? HTTPURL",neutral,0.9827885031700134
1.5525111133631e+18,1274276367803183104,1.5525111133631e+18,2022-07-28 04:27:48,"Twitter udah daftar PSE ke Kominfo tapi gambar kadang suka ga keload

Twimg nya ga didaftarin kah?",id,0,1,0,0,twitter udah daftar pse ke kominfo tapi gambar kadang suka ga keload twimg nya ga didaftarin kah?,negative,0.9105018377304077
1.552509751166386e+18,1475389272752493056,1.552509751166386e+18,2022-07-28 04:22:23,"Kominfo Lewat Aturan PSE Bisa Intip Pesan Whatsapp dan Gmail

https://t.co/QmIsn1pMrx",id,0,0,0,0,kominfo lewat aturan pse bisa intip pesan whatsapp dan gmail HTTPURL,neutral,0.9971611499786377
1.552509637110661e+18,1313731477050330880,1.552509637110661e+18,2022-07-28 04:21:56,"Platform teknologi yang tidak mendaftar Penyelenggara Sistem Elektronik (PSE) Lingkup Privat @kemkominfo berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di Indonesia.
@PlateJohnny
https://t.co/atXV2P5qq2",id,0,0,0,0,platform teknologi yang tidak mendaftar penyelenggara sistem elektronik (pse) lingkup privat @USER berpotensi mengalami kerugian mulai dari denda hingga pemblokiran yang menyebabkan mereka tidak dapat beroperasi di indonesia. @USER HTTPURL,negative,0.6824172735214233
1.5525091617157e+18,74501380,1.5525091617157e+18,2022-07-28 04:20:03,"Hari Blokir Nasional, Kominfo Bungkam soal Platform Digital Tidak Terdaftar PSE yang Masih Bisa Diakses https://t.co/FnLchho98R",id,0,0,0,0,"hari blokir nasional, kominfo bungkam soal platform digital tidak terdaftar pse yang masih bisa diakses HTTPURL",neutral,0.9957793951034546
1.552508939421377e+18,23343960,1.552508939421377e+18,2022-07-28 04:19:10,"Puluhan platform digital yang belum muncul di situs PSE, seperti LinkedIn, Amazon, dll masih belum diblokir Kominfo dan bisa diakses secara normal. https://t.co/QChChZPxxL",id,2,3,2,2,"puluhan platform digital yang belum muncul di situs pse, seperti linkedin, amazon, dll masih belum diblokir kominfo dan bisa diakses secara normal. HTTPURL",neutral,0.970701277256012
1.552508283784638e+18,118646322,1.552508283784638e+18,2022-07-28 04:16:33,"Aturan PSE, Kominfo Bisa Akses Percakapan WhatsApp Masyarakat https://t.co/oPbZKoHwHu",id,0,0,0,1,"aturan pse, kominfo bisa akses percakapan whatsapp masyarakat HTTPURL",neutral,0.9975372552871704
1.552505756590952e+18,942323793355194368,1.552185109050077e+18,2022-07-28 04:06:31,"@aimrod Iyesh.. Semua negara skrg mulai ngarahnya ke nol privacy dan kebanyakan org setuju2 aja privacy digerus demi kemudahan. Semua transaksi bisa dilacak, sampai2 ke percakapan aja harus bisa diintip.. 😬
Tech can liberate us.. Or enslave us. Choose wisely
https://t.co/YkeyA2GXVh",id,0,1,2,2,"@USER iyesh.. semua negara skrg mulai ngarahnya ke nol privacy dan kebanyakan org setuju2 aja privacy digerus demi kemudahan. semua transaksi bisa dilacak, sampai2 ke percakapan aja harus bisa diintip.. :grimacing_face: tech can liberate us.. or enslave us. choose wisely HTTPURL",negative,0.7479332685470581
1.552499080550838e+18,1166532124121240064,1.552499080550838e+18,2022-07-28 03:39:59,"Perusahaan yang Tak Daftar PSE @kemkominfo akan Alami Kerugian Ini

PSE yang tidak mendaftarkan per deadline yang telah ditetapkan, kita kirimkan surat peringatan untuk segera melengkapi dengan batas waktu yang kita sepakati yaitu lima hari kerja,

https://t.co/7ukkjXQpWt",id,0,0,0,0,"perusahaan yang tak daftar pse @USER akan alami kerugian ini pse yang tidak mendaftarkan per deadline yang telah ditetapkan, kita kirimkan surat peringatan untuk segera melengkapi dengan batas waktu yang kita sepakati yaitu lima hari kerja, HTTPURL",negative,0.7068554759025574
1.552498570603168e+18,39632516,1.552498570603168e+18,2022-07-28 03:37:57,"Perusahaan yang Tak Daftar PSE Kominfo akan Alami Kerugian Ini

Namun @kemkominfo memberikan kelonggaran waktu bagi sejumlah aplikasi yang belum mendaftar, terhitung lima hari kerja sejak Kamis (21/7).
@PlateJohnny
https://t.co/1JGw09gpJj",id,1,0,1,0,"perusahaan yang tak daftar pse kominfo akan alami kerugian ini namun @USER memberikan kelonggaran waktu bagi sejumlah aplikasi yang belum mendaftar, terhitung lima hari kerja sejak kamis (21/7). @USER HTTPURL",neutral,0.958722710609436
1.552496629969998e+18,1548677847044464896,1.552496629969998e+18,2022-07-28 03:30:15,"Nah..

Aturan PSE Bikin Kominfo Bisa Intip Percakapan WhatsApp? https://t.co/ON70TPksEg",id,0,0,0,0,nah.. aturan pse bikin kominfo bisa intip percakapan whatsapp? HTTPURL,neutral,0.9968708157539368
