id,author_id,lang,created_at,text,conversation_id,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.553650738735337e+18,3570716532,id,2022-07-31 07:56:16,"Google Masih Bisa Diakses, Sudah Terdaftar di PSE Kominfo? https://t.co/jKk5I7jzQe",1.553650738735337e+18,0,0,0,0,"google masih bisa diakses, sudah terdaftar di pse kominfo? HTTPURL",neutral,0.9969137907028198
1.553649695909872e+18,924204506891431936,id,2022-07-31 07:52:07,"Lebih percaya data gw di pegang sama google,meta dan microsoft daripada di pegang sama kominfo dkk, infrastruktur mereka lebih memadai dan human resources nya ahli IT, bukan orang gaptek semua #BlokirKominfo",1.553649695909872e+18,0,0,3,0,"lebih percaya data gw di pegang sama google,meta dan microsoft daripada di pegang sama kominfo dkk, infrastruktur mereka lebih memadai dan human resources nya ahli it, bukan orang gaptek semua #HASHTAG",positive,0.5071212649345398
1.553648923440746e+18,1460881736825377024,id,2022-07-31 07:49:03,"Kominfo Berpihak Pada Perjudian Karena Judi Online Tidak Diblokir Malah Youtube,Google Bakalan Diblokir Dan Steam Malah Diblokir #BlokirKominfo",1.553648923440746e+18,0,1,0,0,"kominfo berpihak pada perjudian karena judi online tidak diblokir malah youtube,google bakalan diblokir dan steam malah diblokir #HASHTAG",neutral,0.7826985120773315
1.553648648218907e+18,598273730,id,2022-07-31 07:47:57,"@bacreative4 @rozelius Katanya ini bang:

https://t.co/VbpD6JkAC2",1.553628877536514e+18,0,0,0,0,@USER @USER katanya ini bang: HTTPURL,neutral,0.7449641227722168
1.553646505051177e+18,2899232360,it,2022-07-31 07:39:26,"@Ahmad_ysuf @Isfunadila1 MAHA GUOOBLOOKKKK Netis, Cum Kominfo oppugnare occupatus es, cur non tuam applicationem facis, deinde cum Kominfo subcriptio. Post omnes, quam difficile est PSE subcriptio, Google l, quomodo magnas turmas PSE profiteri volunt? Basic quidem.",1.553551926218064e+18,0,0,0,0,"@USER @USER maha guooblookkkk netis, cum kominfo oppugnare occupatus es, cur non tuam applicationem facis, deinde cum kominfo subcriptio. post omnes, quam difficile est pse subcriptio, google l, quomodo magnas turmas pse profiteri volunt? basic quidem.",neutral,0.739649772644043
1.553644370594865e+18,1447896634726096896,id,2022-07-31 07:30:57,"@memefess Para Neti MAHA GUOOBLOOOKKKK,
dri pada sibuk nyerang kominfo kenapa kalian gak buat Aplikasi sendiri, lalu daftar ke Kominfo. Lagian apa sulitnya daftar PSE, Google l, perusahaan yg udh besar aja mau kok daftar PSE. Dasar emang.l",1.553638121736405e+18,0,0,3,0,"@USER para neti maha guoobloookkkk, dri pada sibuk nyerang kominfo kenapa kalian gak buat aplikasi sendiri, lalu daftar ke kominfo. lagian apa sulitnya daftar pse, google l, perusahaan yg udh besar aja mau kok daftar pse. dasar emang.l",negative,0.9921410083770752
1.55364305762689e+18,1550787004774105088,zxx,2022-07-31 07:25:44,https://t.co/eCrTvgVxQt,1.55364305762689e+18,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.553641695564399e+18,1081815945939545984,ja,2022-07-31 07:20:20,"@plebengers @memefess MAHA GUOOBLOOKKKK ネティス、
 Kominfo への攻撃で忙しいので、独自のアプリケーションを作成して、Kominfo に登録してみてはいかがでしょうか。 結局のところ、PSEに登録するのはどれくらい難しいのですか、Google l、なぜ大企業はPSEに登録したいのですか? 確かに基本。",1.553636985243566e+18,0,0,2,0,@USER @USER maha guooblookkkk ネティス、 kominfo への攻撃で忙しいので、独自のアプリケーションを作成して、kominfo に登録してみてはいかがでしょうか。 結局のところ、pseに登録するのはどれくらい難しいのですか、google l、なぜ大企業はpseに登録したいのですか? 確かに基本。,negative,0.6079539656639099
1.553635697524744e+18,1525288266294996992,id,2022-07-31 06:56:30,"@Isfunadila1 Para Neti MAHA GUOOBLOOOKKKK,
dri pada sibuk nyerang kominfo kenapa kalian gak buat Aplikasi sendiri, lalu daftar ke Kominfo. Lagian apa sulitnya daftar PSE, Google l, perusahaan yg udh besar aja mau kok daftar PSE. Dasar emang.",1.553551926218064e+18,0,18,5,0,"@USER para neti maha guoobloookkkk, dri pada sibuk nyerang kominfo kenapa kalian gak buat aplikasi sendiri, lalu daftar ke kominfo. lagian apa sulitnya daftar pse, google l, perusahaan yg udh besar aja mau kok daftar pse. dasar emang.",negative,0.9929385781288147
1.553635627551183e+18,1525288266294996992,id,2022-07-31 06:56:13,"@Isfunadila1 Para Neti MAHA GUOOBLOOOKKKK,
dri pada sibuk nyerang kominfo kenapa kalian gak buat Aplikasi sendiri, lalu daftar ke Kominfo. Lagian apa sulitnya daftar PSE, Google l, perusahaan yg udh besar aja mau kok daftar PSE. Dasar emang.",1.553551926218064e+18,3,89,34,48,"@USER para neti maha guoobloookkkk, dri pada sibuk nyerang kominfo kenapa kalian gak buat aplikasi sendiri, lalu daftar ke kominfo. lagian apa sulitnya daftar pse, google l, perusahaan yg udh besar aja mau kok daftar pse. dasar emang.",negative,0.9929385781288147
1.553633966158033e+18,71436318,id,2022-07-31 06:49:37,"Kementerian Kominfo Klaim Ratusan PSE sedang Proses Pendaftaran, Termasuk Google dan STEAM https://t.co/w0RHJyRrtA https://t.co/4cYrkYgqVJ",1.553633966158033e+18,0,0,2,0,"kementerian kominfo klaim ratusan pse sedang proses pendaftaran, termasuk google dan steam HTTPURL HTTPURL",neutral,0.9977402687072754
1.553630698560705e+18,383110522,en,2022-07-31 06:36:38,https://t.co/y6yTzuwFed SUMBER,1.553630654348538e+18,5,4,74,0,HTTPURL sumber,neutral,0.9679701328277588
1.553628656593162e+18,1368659517408354048,und,2022-07-31 06:28:31,"@AditMKM @Retweetduluah 😎
https://t.co/Z28qw4e0HN

#SummerSlam #ajapsv #BBNaija #BBNaijaGuinnessSmooth #kominfo #KominfoKontol #sisk4eeecomeback #BesokSenin https://t.co/0qUEkfedUQ",1.553292208765149e+18,0,0,0,0,@USER @USER :smiling_face_with_sunglasses: HTTPURL #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG #HASHTAG HTTPURL,neutral,0.9630554914474487
1.553625319860359e+18,1310177391281499904,id,2022-07-31 06:15:15,@tbiru google drive udah terdaftar kok di kominfo kak,1.553624872403993e+18,0,0,0,0,@USER google drive udah terdaftar kok di kominfo kak,neutral,0.9941060543060303
1.553624498162655e+18,1182957210411785984,id,2022-07-31 06:11:59,Rekan2 dari Google Sumedang LLC masih lancar beroperasi di Indonesia karena sudah daftar PSE sehingga tidak diblokir kominfo. https://t.co/Gbqf0Q3a9t,1.553624498162655e+18,0,0,1,0,rekan2 dari google sumedang llc masih lancar beroperasi di indonesia karena sudah daftar pse sehingga tidak diblokir kominfo. HTTPURL,neutral,0.9090015292167664
1.553623741556748e+18,1159324264538897920,id,2022-07-31 06:08:59,"@Ahmad_ysuf @Isfunadila1 katanya pengen indonesia jadi teknologi terbaik di asia tenggara,targetnya 2024, kominfo loh yg ngomong, silahkan cek di google ada itu. yang jadi pertanyaan nya ini kebijakan malah berlawanan dengan yang diucapkan. katanya mau memajukan e-sport, kok malah kek gini kebijakannya?",1.553551926218064e+18,0,1,0,0,"@USER @USER katanya pengen indonesia jadi teknologi terbaik di asia tenggara,targetnya 2024, kominfo loh yg ngomong, silahkan cek di google ada itu. yang jadi pertanyaan nya ini kebijakan malah berlawanan dengan yang diucapkan. katanya mau memajukan e-sport, kok malah kek gini kebijakannya?",negative,0.9949914813041687
1.553622728032547e+18,50993548,id,2022-07-31 06:04:57,"Terus diam-diam ngomong bahwa google sudah ndaftar tapi lewat jalur privat. Nanti semua yang dibutuhkan kominfo juga didaftar kominfo tanpa mereka butuh ndaftar. Karena kementerian masih butuh. #BlokirKominfo 

Paling sulit memang ""tahu diri"" dan ""tahu malu""

Kayak aku juga gitu",1.553622172274668e+18,2,0,0,0,"terus diam-diam ngomong bahwa google sudah ndaftar tapi lewat jalur privat. nanti semua yang dibutuhkan kominfo juga didaftar kominfo tanpa mereka butuh ndaftar. karena kementerian masih butuh. #HASHTAG paling sulit memang ""tahu diri"" dan ""tahu malu"" kayak aku juga gitu",negative,0.9878154993057251
1.553622100375896e+18,1191324150998000128,id,2022-07-31 06:02:28,@txtdrkaumbengek Google drive pliszz di blokk???😭 teruntuk kominfo https://t.co/myhkw7zk01,1.553333960050344e+18,0,0,0,0,@USER google drive pliszz di blokk???:loudly_crying_face: teruntuk kominfo HTTPURL,neutral,0.9659428596496582
1.553617698185433e+18,91103761,id,2022-07-31 05:44:58,"Aku ngga tau apa2 blass soal Paypal.
Tapi td aku ngga sengaja nguping anakku lagi ngerumpi soal Paypal dngn teman2nya. Dia punya bakat n komunitas Manga. Suka jual beli gambar komik. Biarlah... asal jangan jual beli sabu.

https://t.co/5JdKFzcCIt",1.553617698185433e+18,0,0,0,0,aku ngga tau apa2 blass soal paypal. tapi td aku ngga sengaja nguping anakku lagi ngerumpi soal paypal dngn teman2nya. dia punya bakat n komunitas manga. suka jual beli gambar komik. biarlah... asal jangan jual beli sabu. HTTPURL,negative,0.7578420042991638
1.55361409405356e+18,435004096,id,2022-07-31 05:30:39,"@sastrawanawan Platform layanan keuangan PayPal tak memiliki izin sama sekali di Indonesia.

https://t.co/mVdFqvLILY",1.553606870702883e+18,0,0,2,0,@USER platform layanan keuangan paypal tak memiliki izin sama sekali di indonesia. HTTPURL,neutral,0.7806673049926758
1.553613882496881e+18,1546847333945573120,en,2022-07-31 05:29:48,"@PayPal @AskPayPal U stubborn indeed,people now LEAVING #PayPal,coz U dont want to register(different than #Google,#Gmail,#WhatsApp,#Instagram,#Facebook,#Twitter etc)why #Indonesia blocks #PayPal https://t.co/fyOukKwoeh trash indeed!Why so difficult to register?@elonmusk,pls help https://t.co/LvwrCISHA4",1.553613882496881e+18,2,0,2,0,"@USER @USER u stubborn indeed,people now leaving #HASHTAG,coz u dont want to register(different than #HASHTAG,#HASHTAG,#HASHTAG,#HASHTAG,#HASHTAG,#HASHTAG etc)why #HASHTAG blocks #HASHTAG HTTPURL trash indeed!why so difficult to register?@elonmusk,pls help HTTPURL",negative,0.9612351655960083
1.553613820420968e+18,1540273273858301952,id,2022-07-31 05:29:34,"Kominfo anak anj kontol tolol banjingan. sumpah dah skrng jadi susah dpt pekerjaan karena kominfo goblok, apalagi nge blockir google classroom orng2 yang masih sekolah online nanti ngerjain tugasnya gimana, block steam sma epic games nanti Vtuber sma gamer indo main ap, goblok",1.553613820420968e+18,0,0,0,0,"kominfo anak anj kontol tolol banjingan. sumpah dah skrng jadi susah dpt pekerjaan karena kominfo goblok, apalagi nge blockir google classroom orng2 yang masih sekolah online nanti ngerjain tugasnya gimana, block steam sma epic games nanti vtuber sma gamer indo main ap, goblok",negative,0.9981260895729065
1.553608560541843e+18,1233977056607604992,id,2022-07-31 05:08:40,"""KiTi IdIh PinYi lIYinIn lIiN YinG tINggIh""
Ya masalahnya layananmu ccd dan ga tersedia di google adsense.
Udah gaptek, kominfo, eh sok penting pula lagi.

Source:
https://t.co/RPnxAm1OsH

#BlokirKominfo https://t.co/q9Fp9fZWDk",1.553608560541843e+18,34,29,126,4,"""kiti idih pinyi liyinin liin ying tinggih"" ya masalahnya layananmu ccd dan ga tersedia di google adsense. udah gaptek, kominfo, eh sok penting pula lagi. source: HTTPURL #HASHTAG HTTPURL",negative,0.9968253374099731
1.553608090435875e+18,435004096,id,2022-07-31 05:06:48,"Alasan @kemkominfo memblokir beberapa aplikasi pada hari ini, karena aplikasi-aplikasi tersebut tidak melakukan pendaftaran SE hingga tanggal 29 Juli 2022 pukul 23.59 WIB.
@PlateJohnny @jokowi
https://t.co/wbtVaM7ZKX",1.553608090435875e+18,0,1,1,0,"alasan @USER memblokir beberapa aplikasi pada hari ini, karena aplikasi-aplikasi tersebut tidak melakukan pendaftaran se hingga tanggal 29 juli 2022 pukul 23.59 wib. @USER @USER HTTPURL",neutral,0.7980193495750427
1.553606518792106e+18,1092687486420045952,id,2022-07-31 05:00:33,"@man_guyyoutube @Isfunadila1 Kementerian Komunikasi dan Informatika Republik Indonesia (Kominfo) RI
(021) 3452841
https://t.co/JVcnh8QmTG",1.553551926218064e+18,9,1,122,0,@USER @USER kementerian komunikasi dan informatika republik indonesia (kominfo) ri (021) 3452841 HTTPURL,neutral,0.9964331388473511
1.553606484985926e+18,1272160198690344960,id,2022-07-31 05:00:25,"Baru tau yg di blok banyak bgt trus rata"" aplikasi berguna semua😭 GCR, GMAIL, G-DRIVE, MAKSUDNYA APA YAH???😭 #kominfo gmail sama google drive gmna buat penyimpanan nyah? Astaga🤦‍♀️ https://t.co/tzNKYqZarp",1.553606484985926e+18,0,0,0,0,"baru tau yg di blok banyak bgt trus rata"" aplikasi berguna semua:loudly_crying_face: gcr, gmail, g-drive, maksudnya apa yah???:loudly_crying_face: #HASHTAG gmail sama google drive gmna buat penyimpanan nyah? astaga:woman_facepalming: HTTPURL",negative,0.7614056468009949
1.55360116665079e+18,118045216,id,2022-07-31 04:39:17,@fajrinamaya Jaman kominfonya Rudiantara ga begini. 6 tahun lalu waktu masih kuliah banyak event2 seminar dan workshop yang kerja sama dengan Bekraf dan Google indonesia. Salah satunya program Indonesia Android Kejar (workshop bikin app android) kalo tidak salah kominfo × google indonesia,1.553595879726395e+18,0,0,1,0,@USER jaman kominfonya rudiantara ga begini. 6 tahun lalu waktu masih kuliah banyak event2 seminar dan workshop yang kerja sama dengan bekraf dan google indonesia. salah satunya program indonesia android kejar (workshop bikin app android) kalo tidak salah kominfo × google indonesia,neutral,0.9364848732948303
1.553599779544117e+18,1496766357001874944,id,2022-07-31 04:33:46,"Kominfo kenapa ga apus/blokir/blacklist aplikasi2 PINJOL? Kenapa malah yg penting2 di blokir contoh google classroom, gimana ini wkwkwk terlalu posesif sama rakyat apa gimana egois banget",1.553599779544117e+18,0,0,0,0,"kominfo kenapa ga apus/blokir/blacklist aplikasi2 pinjol? kenapa malah yg penting2 di blokir contoh google classroom, gimana ini wkwkwk terlalu posesif sama rakyat apa gimana egois banget",negative,0.9981476068496704
1.553598752195166e+18,164119191,en,2022-07-31 04:29:41,"https://t.co/SYKmkN9Vzw 

#BlokirKominfo Steam PayPal",1.553598752195166e+18,0,0,0,0,HTTPURL #HASHTAG steam paypal,neutral,0.9015831351280212
1.553596565675131e+18,164119191,pl,2022-07-31 04:21:00,"https://t.co/isWhDOTt7h 

#BlokirKominfo Steam PayPal DOTA",1.553596565675131e+18,0,0,1,0,HTTPURL #HASHTAG steam paypal dota,neutral,0.9966216087341309
1.553595801867211e+18,164119191,en,2022-07-31 04:17:58,"https://t.co/SYKmkN9Vzw

 #BlokirKominfo Diblokir Steam Paypal",1.553595801867211e+18,0,0,0,0,HTTPURL #HASHTAG diblokir steam paypal,neutral,0.8828713297843933
1.553595637483991e+18,2269785619,id,2022-07-31 04:17:19,"@aoneeru @kemkominfo Ibarat DNS itu sebagai translator simpelnya hehe makanya PayPal ke blokir itu kyknya domainnya yg di block kominfo, tapi kalau kita pakai DNS 3rd party kyk google/cloudflare bisa akses karena kita pakai translasi lain, CMIIW 🙏🏻",1.55311879227161e+18,0,1,2,0,"@USER @USER ibarat dns itu sebagai translator simpelnya hehe makanya paypal ke blokir itu kyknya domainnya yg di block kominfo, tapi kalau kita pakai dns 3rd party kyk google/cloudflare bisa akses karena kita pakai translasi lain, cmiiw :folded_hands_light_skin_tone:",neutral,0.6438436508178711
1.553593681751421e+18,1937708070,id,2022-07-31 04:09:32,"Jokes of the day:

Lagi liat google, ada berita terkait kominfo dari yahoo yg nge-link ke media tanah air. 

Pas diklik, yahoonya gak bisa dibuka karena keblokir 😝 https://t.co/CPOZIqnWnp",1.553593681751421e+18,0,0,0,0,"jokes of the day: lagi liat google, ada berita terkait kominfo dari yahoo yg nge-link ke media tanah air. pas diklik, yahoonya gak bisa dibuka karena keblokir :squinting_face_with_tongue: HTTPURL",neutral,0.8521313667297363
1.55358898416479e+18,1417798634599424000,id,2022-07-31 03:50:52,Ok Google! Siapakah Nama Meteri Kominfo Indonesia? https://t.co/WUJbqVlWca,1.55358898416479e+18,1,3,15,0,ok google! siapakah nama meteri kominfo indonesia? HTTPURL,neutral,0.8744415640830994
1.553585714537038e+18,937141522000109568,id,2022-07-31 03:37:53,"Situ make IG, FB, WA, GOOGLEDRIVE, google tapi mau ngeblokir semua itu 
Apa anda yakin? 
Solusinya bagaimana? 
Kreator-kreator digital nasibnya bagaimana? Freelancer juga bagaimana nasibnya? 
Nasib E-sport indonesia bagaimana? #kominfo #BlokirKominfo #Viral",1.553585714537038e+18,1,0,4,0,"situ make ig, fb, wa, googledrive, google tapi mau ngeblokir semua itu apa anda yakin? solusinya bagaimana? kreator-kreator digital nasibnya bagaimana? freelancer juga bagaimana nasibnya? nasib e-sport indonesia bagaimana? #HASHTAG #HASHTAG #HASHTAG",negative,0.9585564136505127
1.55358216661266e+18,1463773286769200896,en,2022-07-31 03:23:47,"@rxxbi_ Oh wait, I recently read this:
https://t.co/Vt0CNec0al
If that's true, we're no longer using Microsoft Office to do some school assignments again...",1.553554384386023e+18,0,0,0,0,"@USER oh wait, i recently read this: HTTPURL if that's true, we're no longer using microsoft office to do some school assignments again...",neutral,0.8317960500717163
1.553580938952552e+18,110946330,id,2022-07-31 03:18:54,"@uurmif @txtfrombrand Bro, the hard truth is, kalaupun dikenain pajak, pajak itu bakal dibebankan ke user sama platform tsb. Kayak google ads, sejak kena pajak, yang bayar lebih mahal ya umkm. 
Terus pajaknya dipake bikin website ampas dan jalan2 sama kominfo. Yg rugi tetep kerak2 di bawah",1.553269256858784e+18,0,0,0,0,"@USER @USER bro, the hard truth is, kalaupun dikenain pajak, pajak itu bakal dibebankan ke user sama platform tsb. kayak google ads, sejak kena pajak, yang bayar lebih mahal ya umkm. terus pajaknya dipake bikin website ampas dan jalan2 sama kominfo. yg rugi tetep kerak2 di bawah",negative,0.990584671497345
1.553579438691889e+18,1153927344924418048,id,2022-07-31 03:12:56,"Ini artinya ada penambahan sekitar 35 juta pengguna internet di Indonesia.

Yummyyy…. siapa yang tidak tergiur melihat potensi yang ada di Indonesia?  Bohong besar, jika platform raksasa seperti Google, Facebook, Youtube tidak peduli dengan kebijakan Kominfo ini.",1.553577671485174e+18,0,1,1,0,"ini artinya ada penambahan sekitar 35 juta pengguna internet di indonesia. yummyyy…. siapa yang tidak tergiur melihat potensi yang ada di indonesia? bohong besar, jika platform raksasa seperti google, facebook, youtube tidak peduli dengan kebijakan kominfo ini.",negative,0.9650591611862183
1.553578087958295e+18,2208471464,zxx,2022-07-31 03:07:34,https://t.co/evHcnHPFTb,1.553578087958295e+18,0,0,0,0,HTTPURL,neutral,0.41922974586486816
1.553573430363955e+18,1414637894581424128,en,2022-07-31 02:49:04,Is kominfo fr blocking google classroom? I need explanation what did classroom do to you kominfo.. @whoispeony tebak negara yukk,1.553573430363955e+18,0,0,0,0,is kominfo fr blocking google classroom? i need explanation what did classroom do to you kominfo.. @USER tebak negara yukk,neutral,0.8434957265853882
1.55357302439741e+18,1535191601806742016,id,2022-07-31 02:47:27,"Belum Tercatat di Laman PSE, Kominfo: Google dan Youtube Daftar Manual – suara – https://t.co/s7Tc3a1tj4 – #Opsitek https://t.co/aZ1oMmydeS",1.55357302439741e+18,0,0,0,0,"belum tercatat di laman pse, kominfo: google dan youtube daftar manual – suara – HTTPURL – #HASHTAG HTTPURL",neutral,0.9921261072158813
1.553566494109626e+18,67843800,id,2022-07-31 02:21:30,"nyoba netral aja.. yakali kalo apps/web luar pada register PSE sebelum deadline kan ya gabakal diblokir, kek google, wa, tt, dll misalnya.

dan harusnya kominfo selektif juga dong, masa ada juga apps judi yang sudah registered dan acc.. hmmm 🫠🙃",1.553566494109626e+18,0,0,0,0,"nyoba netral aja.. yakali kalo apps/web luar pada register pse sebelum deadline kan ya gabakal diblokir, kek google, wa, tt, dll misalnya. dan harusnya kominfo selektif juga dong, masa ada juga apps judi yang sudah registered dan acc.. hmmm :melting_face::upside-down_face:",negative,0.9587587714195251
1.553566342686679e+18,1015189881281129984,id,2022-07-31 02:20:54,"@nabilbarnes udahh, w yg blm update ternyata 😭🙏 https://t.co/pceN4hebxT",1.55348906231235e+18,0,0,0,0,"@USER udahh, w yg blm update ternyata :loudly_crying_face::folded_hands: HTTPURL",neutral,0.9796091914176941
1.553564994540868e+18,1535191601806742016,id,2022-07-31 02:15:33,"Cara Buka PayPal, Steam, Epic Games Hingga Origin Yang Diblokir Kominfo Lewat Google Chrome Dan VPN – inews – https://t.co/tGvqlDzWcJ – #Opsitek https://t.co/1fYJo93IwP",1.553564994540868e+18,1,0,0,0,"cara buka paypal, steam, epic games hingga origin yang diblokir kominfo lewat google chrome dan vpn – inews – HTTPURL – #HASHTAG HTTPURL",neutral,0.9829927086830139
1.553563968295223e+18,159408065,id,2022-07-31 02:11:28,"@dimasbe @kemkominfo Maksudnya edukasi ke masyarakat be, banyak yg tidak tersentuh informasi dan urgensi kenapa harus terdaftar di PSE. Akhirnya pas udh diblokir masyarakat hanya bisa marah2. Apalagi ada situs judi online yg boleh dan terdaftar di PSE. Makin bingung kan😂 https://t.co/B3L4siAN2Y",1.553533625001382e+18,0,1,0,0,"@USER @USER maksudnya edukasi ke masyarakat be, banyak yg tidak tersentuh informasi dan urgensi kenapa harus terdaftar di pse. akhirnya pas udh diblokir masyarakat hanya bisa marah2. apalagi ada situs judi online yg boleh dan terdaftar di pse. makin bingung kan:face_with_tears_of_joy: HTTPURL",negative,0.9905396699905396
1.553562034088051e+18,2441101664,id,2022-07-31 02:03:47,"Gimana sih caranya supaya KOMINFO bisa diblokir oleh google? Kalau bisa situs domain .co.id / .com nya diblokir sekalian. Kalau bisa internet untuk gedung kominfo diblokir sekalian. Please guys yang ahli, mau pakai cara legal / ilegal terserah. #KominfoKontol #BlokirKominfo https://t.co/jOamqfVx3b",1.553562034088051e+18,0,1,6,0,"gimana sih caranya supaya kominfo bisa diblokir oleh google? kalau bisa situs domain .co.id / .com nya diblokir sekalian. kalau bisa internet untuk gedung kominfo diblokir sekalian. please guys yang ahli, mau pakai cara legal / ilegal terserah. #HASHTAG #HASHTAG HTTPURL",negative,0.9856593012809753
1.553561786217284e+18,2267416578,id,2022-07-31 02:02:48,@glrhn Source biar gak makin marah: https://t.co/DUjSEbhZ0j,1.553417096452719e+18,0,1,0,0,@USER source biar gak makin marah: HTTPURL,negative,0.8291765451431274
1.553561325565104e+18,1535191601806742016,id,2022-07-31 02:00:58,Penjelasan Lengkap Kominfo soal Blokir PayPal – detikFinance- Google Berita- https://t.co/0AaFoOnlLe – #Opsiin https://t.co/Zosmc8T8kq,1.553561325565104e+18,0,0,0,0,penjelasan lengkap kominfo soal blokir paypal – detikfinance- google berita- HTTPURL – #HASHTAG HTTPURL,neutral,0.995961606502533
1.553560572364747e+18,1297812691625509120,en,2022-07-31 01:57:58,"this is just paypal, and some game platforms and people are already mad.

Kominfo actually initially planned to block Google &amp; Meta, you can imagine how chaotic the internet is. 👏😂",1.553560572364747e+18,0,0,1,0,"this is just paypal, and some game platforms and people are already mad. kominfo actually initially planned to block google & meta, you can imagine how chaotic the internet is. :clapping_hands::face_with_tears_of_joy:",neutral,0.7666793465614319
1.553556922020041e+18,143673058,id,2022-07-31 01:43:28,kominfo tolong jangan blokir google form dulu untuk 2 minggu kedepan ya 😭😭,1.553556922020041e+18,0,0,0,0,kominfo tolong jangan blokir google form dulu untuk 2 minggu kedepan ya :loudly_crying_face::loudly_crying_face:,neutral,0.9616326093673706
1.553556873441583e+18,1418262540044280064,id,2022-07-31 01:43:16,"Yang sangat mengherankan adalah mereka bukan memaki para pengusaha yg bandel tapi justru memaki institusi yg menegakan kedaulatan digital Negara ... dimana sih logikanya ?apakah kegototan perusahaan perusahaan besar itu harus di biarkan ?
https://t.co/Voyp5aK5uG",1.553556862578328e+18,1,2,4,0,yang sangat mengherankan adalah mereka bukan memaki para pengusaha yg bandel tapi justru memaki institusi yg menegakan kedaulatan digital negara ... dimana sih logikanya ?apakah kegototan perusahaan perusahaan besar itu harus di biarkan ? HTTPURL,negative,0.9954620003700256
1.553554281889817e+18,1411580154766249984,id,2022-07-31 01:32:59,"Freelancer make paypal, gamer pc main pake steam, google down ada yahoo, game free di epic baru gw mau klaim sebelum lu BLOKIR.

Lu tau ga seberapa GOBLOK Pemikiran lu itu KOMINFO, Steam udh BAYAR PAJAK 10%. YOUR IDEA IS SO STUPID.",1.553234046754308e+18,0,0,0,0,"freelancer make paypal, gamer pc main pake steam, google down ada yahoo, game free di epic baru gw mau klaim sebelum lu blokir. lu tau ga seberapa goblok pemikiran lu itu kominfo, steam udh bayar pajak 10%. your idea is so stupid.",negative,0.9955782294273376
1.553553446371877e+18,1080637507304272000,id,2022-07-31 01:29:39,"@san2wae @tukangnya_ra @_FakhriF @prmzk @kemkominfo Google Drive di blocked juga ya... padahal ini platfom bagus buat nyimpen dokumen² penting. 
Kominfo main blokir kek gini, awalnya melakukan resert dulu apa egak si?",1.553227371188171e+18,0,0,0,0,"@USER @USER @USER @USER @USER google drive di blocked juga ya... padahal ini platfom bagus buat nyimpen dokumen² penting. kominfo main blokir kek gini, awalnya melakukan resert dulu apa egak si?",negative,0.9811603426933289
1.553552886071951e+18,2267416578,id,2022-07-31 01:27:26,"They said: Bukannya kiamat, ada proses normalisasi. Source: https://t.co/DUjSEbhZ0j Closed y guys, sabarin aja selow :)",1.553552886071951e+18,0,1,0,0,"they said: bukannya kiamat, ada proses normalisasi. source: HTTPURL closed y guys, sabarin aja selow :)",negative,0.9816581010818481
1.553552472689754e+18,2267416578,id,2022-07-31 01:25:47,"@suguwru Kominfo bilang: Bukannya kiamat, ada proses normalisasi. Source: https://t.co/DUjSEbhZ0j",1.55320626855451e+18,0,1,0,0,"@USER kominfo bilang: bukannya kiamat, ada proses normalisasi. source: HTTPURL",neutral,0.9369359016418457
1.553552380561568e+18,164119191,id,2022-07-31 01:25:25,"https://t.co/isWhDOTt7h

#BlokirKominfo Diblokir Steam Dota #BlokirKominfo #BlokirKominfo #BlokirKominfo #BlokirKominfo",1.553552380561568e+18,0,0,0,0,HTTPURL #HASHTAG diblokir steam dota #HASHTAG #HASHTAG #HASHTAG #HASHTAG,neutral,0.9187908172607422
1.553548265379209e+18,1381023660589208064,id,2022-07-31 01:09:04,"Bagaimana jika kerusuhan 1998 kembali terulang hanya karena Kominfo kekeuh pada pendiriannya dan yakin jika generasi muda bisa membuat aplikasi alternatif pengganti Google, steam, dsb seperti yang dilakukan China? https://t.co/NvPHjPhXn7",1.553548265379209e+18,0,1,0,0,"bagaimana jika kerusuhan 1998 kembali terulang hanya karena kominfo kekeuh pada pendiriannya dan yakin jika generasi muda bisa membuat aplikasi alternatif pengganti google, steam, dsb seperti yang dilakukan china? HTTPURL",negative,0.8381825685501099
1.553544525897171e+18,1500517271675944960,id,2022-07-31 00:54:13,".-.
Ada pertanyaan saya, sibodoh ini:
**
Apakah memang membahayakan NKRI sehingga dibanned?
**
cc 🙏 -Bpk. @mohmahfudmd 
           -Menteri @kemkominfo 
**
**
https://t.co/voPGgayIqQ",1.553544525897171e+18,0,0,0,0,".-. ada pertanyaan saya, sibodoh ini: ** apakah memang membahayakan nkri sehingga dibanned? ** cc :folded_hands: -bpk. @USER -menteri @USER ** ** HTTPURL",negative,0.5468354821205139
