id,lang,author_id,created_at,conversation_id,text,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.553004644468929e+18,id,8.950948756909015e+17,2022-07-29 13:08:55,1.553004644468929e+18,"Sahabat #JalanCantik 
Pemeliharaan Rutin Jalan dan Jembatan 
BPJ Wilayah Cilacap

#JatengGayeng
@ganjarpranowo @TajYasinMZ @provjateng
@dpubmckjateng @bptj_cilacap @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/5NSGD6BHvy",0,0,0,0,sahabat #HASHTAG pemeliharaan rutin jalan dan jembatan bpj wilayah cilacap #HASHTAG @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9860849380493164
1.553004480274526e+18,id,8.950948756909015e+17,2022-07-29 13:08:16,1.553004480274526e+18,"Sahabat #JalanCantik 
Pemeliharaan Rutin Jalan dan Jembatan 
BPJ Wilayah Cilacap

#JatengGayeng
@ganjarpranowo @TajYasinMZ @provjateng
@dpubmckjateng @bptj_cilacap @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/H48ijM9CL4",0,0,0,0,sahabat #HASHTAG pemeliharaan rutin jalan dan jembatan bpj wilayah cilacap #HASHTAG @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9860849380493164
1.553004436767011e+18,id,8.950948756909015e+17,2022-07-29 13:08:05,1.553004436767011e+18,"Sahabat #JalanCantik 
Pemeliharaan Rutin Jalan dan Jembatan 
BPJ Wilayah Cilacap

#JatengGayeng
@ganjarpranowo @TajYasinMZ @provjateng
@dpubmckjateng @bptj_cilacap @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/8JDNblrmug",0,0,0,0,sahabat #HASHTAG pemeliharaan rutin jalan dan jembatan bpj wilayah cilacap #HASHTAG @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9860849380493164
1.553004279551894e+18,id,1.33036741203055e+18,2022-07-29 13:07:28,1.553002755715125e+18,"@Nzoya IYA? Wih keren dah hpku berasa hp mahal 😭😭 Bener jadi kayak bersih kotak pesannya, banyakan dr kominfo aja hehe... 😅😅",0,0,0,0,"@USER iya? wih keren dah hpku berasa hp mahal :loudly_crying_face::loudly_crying_face: bener jadi kayak bersih kotak pesannya, banyakan dr kominfo aja hehe... :grinning_face_with_sweat::grinning_face_with_sweat:",positive,0.7128320336341858
1.553004149985661e+18,id,2856270110.0,2022-07-29 13:06:57,1.553004149985661e+18,untuk sekarang gada yg lebih tolol dari PSE Kominfo,1,0,1,0,untuk sekarang gada yg lebih tolol dari pse kominfo,negative,0.9977738261222839
1.553004148203069e+18,id,1.37832348121387e+18,2022-07-29 13:06:57,1.553004148203069e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Belik

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/PNrFWdzSjT",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas randudongkal - belik @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9931188821792603
1.553004084202177e+18,id,1.37832348121387e+18,2022-07-29 13:06:41,1.553004084202177e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Belik

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/Ekw9tKeqAn",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas randudongkal - belik @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9931188821792603
1.553004082058916e+18,id,1.37832348121387e+18,2022-07-29 13:06:41,1.553004082058916e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Belik

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/bwovDpEquv",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas randudongkal - belik @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9931188821792603
1.553004043408396e+18,id,1.37832348121387e+18,2022-07-29 13:06:32,1.553004043408396e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Randudongkal - Belik

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/IClIFE5VD5",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas randudongkal - belik @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9931188821792603
1.553003858749964e+18,id,8.950948756909015e+17,2022-07-29 13:05:47,1.553003858749964e+18,"Sahabat #JalanCantik 
Pemeliharaan Rutin Jalan dan Jembatan 
BPJ Wilayah Cilacap

#JatengGayeng
@ganjarpranowo @TajYasinMZ @provjateng
@dpubmckjateng @bptj_cilacap @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/B3tLpaUbsv",0,0,0,0,sahabat #HASHTAG pemeliharaan rutin jalan dan jembatan bpj wilayah cilacap #HASHTAG @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9860849380493164
1.553003787950133e+18,id,8.950948756909015e+17,2022-07-29 13:05:31,1.553003787950133e+18,"Sahabat #JalanCantik 
Pemeliharaan Rutin Jalan dan Jembatan 
BPJ Wilayah Cilacap

#JatengGayeng
@ganjarpranowo @TajYasinMZ @provjateng
@dpubmckjateng @bptj_cilacap @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/1SYAgG4b2u",0,0,0,0,sahabat #HASHTAG pemeliharaan rutin jalan dan jembatan bpj wilayah cilacap #HASHTAG @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9860849380493164
1.553003753615524e+18,id,8.950948756909015e+17,2022-07-29 13:05:22,1.553003753615524e+18,"Sahabat #JalanCantik 
Pemeliharaan Rutin Jalan dan Jembatan 
BPJ Wilayah Cilacap

#JatengGayeng
@ganjarpranowo @TajYasinMZ @provjateng
@dpubmckjateng @bptj_cilacap @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/kjd3L8Aexf",0,0,0,0,sahabat #HASHTAG pemeliharaan rutin jalan dan jembatan bpj wilayah cilacap #HASHTAG @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9860849380493164
1.553003554457416e+18,id,1.225713317173289e+18,2022-07-29 13:04:35,1.553003554457416e+18,"Kominfo : dik, itu chat mpe ribuan kenapa tidak dibaca dik?? Apa perlu saya yg balas saja... https://t.co/2LFQsYrzr7",0,0,0,0,"kominfo : dik, itu chat mpe ribuan kenapa tidak dibaca dik?? apa perlu saya yg balas saja... HTTPURL",negative,0.6121352910995483
1.553003443887145e+18,id,8.950948756909015e+17,2022-07-29 13:04:09,1.553003443887145e+18,"Sahabat #JalanCantik 
Pemeliharaan Rutin Jalan dan Jembatan 
BPJ Wilayah Cilacap

#JatengGayeng
@ganjarpranowo @TajYasinMZ @provjateng
@dpubmckjateng @bptj_cilacap @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/Wfqc8urWwT",0,0,0,0,sahabat #HASHTAG pemeliharaan rutin jalan dan jembatan bpj wilayah cilacap #HASHTAG @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9860849380493164
1.553003335409537e+18,id,1.545442141933285e+18,2022-07-29 13:03:43,1.553003335409537e+18,"A:""mau gak jadi pacar aku? ""
B:""g!! ""

Mba kominfo yang lagi jaga be like: https://t.co/tXvTGei81y",0,0,0,0,"a:""mau gak jadi pacar aku? "" b:""g!! "" mba kominfo yang lagi jaga be like: HTTPURL",negative,0.781071662902832
1.55300326773461e+18,id,8.579735594020127e+17,2022-07-29 13:03:27,1.552957666276037e+18,"@uyaboira @heychez14 @dozymoe @lynxluna Pemegang saham mayoritas nya Telkom kan negara kak, secara ga langsung ya ke kominfo 😅",0,1,0,0,"@USER @USER @USER @USER pemegang saham mayoritas nya telkom kan negara kak, secara ga langsung ya ke kominfo :grinning_face_with_sweat:",neutral,0.9745409488677979
1.553002577469776e+18,id,456209703.0,2022-07-29 13:00:42,1.553002577469776e+18,rakyat blokir kominfo klo kominfo blom daftar cpns mlam ini,1,0,9,0,rakyat blokir kominfo klo kominfo blom daftar cpns mlam ini,negative,0.9025837779045105
1.553002284887712e+18,en,67281504.0,2022-07-29 12:59:32,1.553002284887712e+18,me to Kominfo before #internetpocalyPSE tonight: https://t.co/LWeJpgdAf6,1,0,3,1,me to kominfo before #HASHTAG tonight: HTTPURL,neutral,0.9413104057312012
1.553001910067552e+18,id,7.886670489309757e+17,2022-07-29 12:58:03,1.553001910067552e+18,bismillah counter strike ga di blokir oleh kominfo🙏,0,1,1,0,bismillah counter strike ga di blokir oleh kominfo:folded_hands:,neutral,0.9935101866722107
1.553001706962579e+18,id,17128975.0,2022-07-29 12:57:14,1.553001706962579e+18,Situs PSE Kominfo Alami Puluhan Juta Serangan Siber per Hari https://t.co/J1HXU0NNqo,5,1,12,6,situs pse kominfo alami puluhan juta serangan siber per hari HTTPURL,neutral,0.9922818541526794
1.553001672602821e+18,id,1.278173843132039e+18,2022-07-29 12:57:06,1.552207257064309e+18,@howtodresvvell Pegawai kominfo nyelidiki kasus perselingkuhan pejabat https://t.co/JstfMtnicK,0,0,0,0,@USER pegawai kominfo nyelidiki kasus perselingkuhan pejabat HTTPURL,negative,0.7321159243583679
1.553001231143956e+18,id,168082298.0,2022-07-29 12:55:21,1.552999962149294e+18,"Jadi pertanyaan besar, seperti apa sistem tata kelola yang dibuat dengan biaya Rp 963 miliar itu jika Google mendaftarkan layanan-layanannya secara manual.

https://t.co/GQWGTZaVWk https://t.co/QZf20s5TIs",3,0,6,0,"jadi pertanyaan besar, seperti apa sistem tata kelola yang dibuat dengan biaya rp 963 miliar itu jika google mendaftarkan layanan-layanannya secara manual. HTTPURL HTTPURL",neutral,0.7962428331375122
1.553000730134397e+18,id,1.302904136732533e+18,2022-07-29 12:53:22,1.55298081132175e+18,@HP2609 BLOKIR BLOKIR KEK KOMINFO,0,1,1,0,@USER blokir blokir kek kominfo,negative,0.9427593946456909
1.553000485975511e+18,id,1.37832348121387e+18,2022-07-29 12:52:23,1.553000485975511e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/Jn8zpmXegb",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas banyuputih - plantungan @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9911989569664001
1.553000442392486e+18,id,1.37832348121387e+18,2022-07-29 12:52:13,1.553000442392486e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/vQwjkd6cbu",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas banyuputih - plantungan @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9911989569664001
1.553000418510135e+18,id,1.37832348121387e+18,2022-07-29 12:52:07,1.553000418510135e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/yNtG1Dy2V3",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas banyuputih - plantungan @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9911989569664001
1.553000413565108e+18,id,1.16653212412124e+18,2022-07-29 12:52:06,1.553000413565108e+18,"Pada Kamis (28/7) pukul 07.35 WIB, Roblox dan Opera sudah terlihat dalam daftar di laman https://t.co/N7VCny7toP. 
Johnny Plate @kemkominfo https://t.co/adg5QDH8bP",0,0,0,0,"pada kamis (28/7) pukul 07.35 wib, roblox dan opera sudah terlihat dalam daftar di laman HTTPURL johnny plate @USER HTTPURL",neutral,0.9958635568618774
1.553000412655256e+18,id,8.023307392031293e+17,2022-07-29 12:52:06,1.552995075164377e+18,"@iuumaki coba kmu kerja di kominfo, dik",0,0,0,0,"@USER coba kmu kerja di kominfo, dik",neutral,0.9952778816223145
1.553000380643979e+18,id,1.37832348121387e+18,2022-07-29 12:51:58,1.553000380643979e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/OowFu1ReDv",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas banyuputih - plantungan @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9911989569664001
1.553000347559272e+18,id,1.37832348121387e+18,2022-07-29 12:51:50,1.553000347559272e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/8Qp85TRDFC",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas banyuputih - plantungan @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9911989569664001
1.553000309273678e+18,id,1.37832348121387e+18,2022-07-29 12:51:41,1.553000309273678e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/T1TfRqngbV",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas banyuputih - plantungan @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9911989569664001
1.553000276792975e+18,id,1.37832348121387e+18,2022-07-29 12:51:33,1.553000276792975e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Banyuputih - Plantungan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/u4VgbgNrpf",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas banyuputih - plantungan @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9911989569664001
1.553000096014356e+18,id,1.37832348121387e+18,2022-07-29 12:50:50,1.553000096014356e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wonotunggal - Bts. Kab. Pekalongan

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/X3gXHiso9u",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wonotunggal - bts. kab. pekalongan @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9933538436889648
1.552999962149294e+18,id,168082298.0,2022-07-29 12:50:18,1.552999962149294e+18,"Menurut saya keterlaluan kalau pendaftaran PSE msh dilakukan secara manual, apalagi ada anggaran hampir satu triliun untuk Sistem Tata Kelola Pengendalian PSE pada 2021.

Seharusnya ini dibenahi dulu sblm mewajibkan PSE melakukan pendaftaran.

@kemkominfo

https://t.co/kdyaRX5SxP",6,1,6,0,"menurut saya keterlaluan kalau pendaftaran pse msh dilakukan secara manual, apalagi ada anggaran hampir satu triliun untuk sistem tata kelola pengendalian pse pada 2021. seharusnya ini dibenahi dulu sblm mewajibkan pse melakukan pendaftaran. @USER HTTPURL",negative,0.9945324659347534
1.552999933912895e+18,id,1.37832348121387e+18,2022-07-29 12:50:12,1.552999933912895e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Batang - Wonotunggal - Surjo

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ITSvwQcYRT",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas batang - wonotunggal - surjo @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9926072359085083
1.552999876182413e+18,id,1.37832348121387e+18,2022-07-29 12:49:58,1.552999876182413e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Batang - Wonotunggal - Surjo

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/6hzV9Fsh0M",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas batang - wonotunggal - surjo @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9926072359085083
1.552999841130721e+18,id,1.37832348121387e+18,2022-07-29 12:49:50,1.552999841130721e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Batang - Wonotunggal - Surjo

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/vR96r8JCRL",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas batang - wonotunggal - surjo @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9926072359085083
1.552999785879114e+18,id,1.37832348121387e+18,2022-07-29 12:49:36,1.552999785879114e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Batang - Wonotunggal - Surjo

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ZOZkQcTMfj",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas batang - wonotunggal - surjo @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9926072359085083
1.552999755663364e+18,id,1.37832348121387e+18,2022-07-29 12:49:29,1.552999755663364e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Batang - Wonotunggal - Surjo

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/zvX251lyWe",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas batang - wonotunggal - surjo @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9926072359085083
1.552999717579067e+18,id,1.37832348121387e+18,2022-07-29 12:49:20,1.552999717579067e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Batang - Wonotunggal - Surjo

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/BOJ6yOfc3N",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas batang - wonotunggal - surjo @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9926072359085083
1.552999576725967e+18,id,1.37832348121387e+18,2022-07-29 12:48:47,1.552999576725967e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kebonagung - Kesesi

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/gA3nJJ9ZIE",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas kebonagung - kesesi @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9921724796295166
1.55299953610827e+18,id,1.37832348121387e+18,2022-07-29 12:48:37,1.55299953610827e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Kebonagung - Kesesi

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/WbxHmtbx7t",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas kebonagung - kesesi @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9921724796295166
1.552999513404555e+18,id,9.644794797949706e+17,2022-07-29 12:48:31,1.552999513404555e+18,"Kominfo rewel suwe"" yoo",0,1,0,0,"kominfo rewel suwe"" yoo",negative,0.995730459690094
1.552999483868606e+18,id,289782151.0,2022-07-29 12:48:24,1.552998840680477e+18,"@kemkominfo ...

Itu sebabnya AJI Indonesia mendesak Kominfo memberikan penjelasan ke publik dan meminta maaf atas pencatutan logo tanpa persetujuan. https://t.co/LulK9mWSok",83,3,284,10,@USER ... itu sebabnya aji indonesia mendesak kominfo memberikan penjelasan ke publik dan meminta maaf atas pencatutan logo tanpa persetujuan. HTTPURL,neutral,0.960553765296936
1.552999377312322e+18,id,236270460.0,2022-07-29 12:47:59,1.552999377312322e+18,Jaman udah satsetsatset gini masih disuruh manual. Kyknya Google masih disuruh bawa map kuning yg isinya fotokopi berkas rangkap 3 ke Kominfo. Berasa ppdb https://t.co/CTlD3ybZRH,7,0,6,0,jaman udah satsetsatset gini masih disuruh manual. kyknya google masih disuruh bawa map kuning yg isinya fotokopi berkas rangkap 3 ke kominfo. berasa ppdb HTTPURL,negative,0.6047932505607605
1.552999321951359e+18,id,1.37832348121387e+18,2022-07-29 12:47:46,1.552999321951359e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/VDwGJqSwb2",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
1.552999276300554e+18,id,1.37832348121387e+18,2022-07-29 12:47:35,1.552999276300554e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/IDenlK3FWh",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
1.552999233334043e+18,id,1.37832348121387e+18,2022-07-29 12:47:25,1.552999233334043e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/yITguNR9fx",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
1.552999180859126e+18,id,1.37832348121387e+18,2022-07-29 12:47:12,1.552999180859126e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/WTN0cMZcUd",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
1.552999100143981e+18,id,1.37832348121387e+18,2022-07-29 12:46:53,1.552999100143981e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/d8JLv0Qd4d",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
1.552999075259134e+18,id,1.37832348121387e+18,2022-07-29 12:46:47,1.552999075259134e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/LfgLXKjb2H",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
1.552999006359261e+18,id,1.37832348121387e+18,2022-07-29 12:46:31,1.552999006359261e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/wrGM7lj8fH",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
1.552998967150932e+18,id,1.37832348121387e+18,2022-07-29 12:46:21,1.552998967150932e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/5NIcRUDzMT",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
1.552998937698632e+18,id,3570716532.0,2022-07-29 12:46:14,1.552998937698632e+18,Kominfo Bakal Blokir Steam hingga Epic Games Bila Tak Daftar PSE Sampai Tengah Malam https://t.co/j4DI0Gafzx,0,0,0,0,kominfo bakal blokir steam hingga epic games bila tak daftar pse sampai tengah malam HTTPURL,neutral,0.9933885335922241
1.552998922552877e+18,id,1.37832348121387e+18,2022-07-29 12:46:11,1.552998922552877e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/4zCQiF5pZw",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
1.552998876499419e+18,id,1.37832348121387e+18,2022-07-29 12:46:00,1.552998876499419e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Wiradesa - Kalibening

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/rgqNSRshb8",0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas wiradesa - kalibening @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9935025572776794
