id,text,author_id,created_at,conversation_id,lang,retweet_count,reply_count,like_count,quote_count,clean_text,sentiment_label,sentiment_score
1.552648154306478e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Pemalang - Randudongkal

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/u18dcutwxt",1378323481213870080,2022-07-28 13:32:21,1.552648154306478e+18,id,0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas pemalang - randudongkal @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9932303428649902
1.552648099302375e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Pemalang - Randudongkal

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/D0NKeNEzWg",1378323481213870080,2022-07-28 13:32:08,1.552648099302375e+18,id,0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas pemalang - randudongkal @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9932303428649902
1.552648076208194e+18,"@tacadud Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:32:02,1.55261776870051e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552648040569537e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Pemalang - Randudongkal

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/e08Nl10USI",1378323481213870080,2022-07-28 13:31:54,1.552648040569537e+18,id,0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas pemalang - randudongkal @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9932303428649902
1.552647984181293e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Pemalang - Randudongkal

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/E46v1NU3sN",1378323481213870080,2022-07-28 13:31:40,1.552647984181293e+18,id,0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas pemalang - randudongkal @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9932303428649902
1.552647934235529e+18,"@alpokatmentega Kominfo, sok asik bgt dah 😏",1097299442573598976,2022-07-28 13:31:28,1.552633721437954e+18,id,0,0,0,0,"@USER kominfo, sok asik bgt dah :smirking_face:",negative,0.99118971824646
1.552647933061132e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Pemalang - Randudongkal

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/ekwWGXxu3m",1378323481213870080,2022-07-28 13:31:28,1.552647933061132e+18,id,0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas pemalang - randudongkal @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9932303428649902
1.552647879860179e+18,"@dandwifajar_ Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:31:16,1.552618802999103e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552647871530664e+18,"Sahabat #JalanCantik
Pekerjaan Pemeliharaan Rutin Ruas Pemalang - Randudongkal

@ganjarpranowo @TajYasinMZ
@provjateng @dpubmckjateng
@Bpjkalongan @humasjateng
@kominfo_jtg @dprdjatengprov https://t.co/OWTV1D3AoR",1378323481213870080,2022-07-28 13:31:14,1.552647871530664e+18,id,0,0,0,0,sahabat #HASHTAG pekerjaan pemeliharaan rutin ruas pemalang - randudongkal @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9932303428649902
1.552647605112386e+18,"@yourbunniest Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:30:10,1.552623003917496e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552647472274559e+18,"@sayangtuwitter Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:29:38,1.55262313508137e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552647079364682e+18,"@5OOUSD Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:28:05,1.552626637484618e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552646774338097e+18,"@aiucijk Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:26:52,1.552629079442326e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.55264661239602e+18,"@vheyvhii Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:26:13,1.552630408353022e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552646354719089e+18,Aturan PSE Lingkup Privat mendadak jadi bola panas beberapa pekan terakhir. Ancaman pemblokiran Google Cs menghantui apabila tidak daftar ke Kominfo. https://t.co/QWWhBsnuoe,135815019,2022-07-28 13:25:12,1.552646354719089e+18,id,1,0,3,0,aturan pse lingkup privat mendadak jadi bola panas beberapa pekan terakhir. ancaman pemblokiran google cs menghantui apabila tidak daftar ke kominfo. HTTPURL,neutral,0.6309911608695984
1.552646202961043e+18,"Sahabat #JalanCantik

Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Cilacap

#JatengGayeng @ganjarpranowo @TajYasinMZ @provjateng @dpubmckjateng @Bptj_cilacap
@humasjateng @kominfo_jtg @dprdjatengprov https://t.co/gp2HNSIS3B",895094875690901504,2022-07-28 13:24:36,1.552646202961043e+18,id,0,0,0,0,sahabat #HASHTAG pemeliharaan rutin jalan dan jembatan bpj wilayah cilacap #HASHTAG @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9860849380493164
1.552646126977024e+18,"Sahabat #JalanCantik

Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Cilacap

#JatengGayeng @ganjarpranowo @TajYasinMZ @provjateng @dpubmckjateng @Bptj_cilacap
@humasjateng @kominfo_jtg @dprdjatengprov https://t.co/SJK0u0N04r",895094875690901504,2022-07-28 13:24:18,1.552646126977024e+18,id,0,0,0,0,sahabat #HASHTAG pemeliharaan rutin jalan dan jembatan bpj wilayah cilacap #HASHTAG @USER @USER @USER @USER @USER @USER @USER @USER HTTPURL,neutral,0.9860849380493164
1.552645931748565e+18,"@Alztwi Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:23:31,1.552568289628328e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552645790317056e+18,"@anaknyasultann ada beritanya, wa bisa di baca kominfo",1117439219369070976,2022-07-28 13:22:57,1.552629683942232e+18,id,0,0,0,0,"@USER ada beritanya, wa bisa di baca kominfo",neutral,0.9963045120239258
1.552645753788453e+18,"@HaloMif Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:22:49,1.552636401434235e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552645615753908e+18,"@iranurlela__ Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:22:16,1.552611248361116e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552645559378317e+18,@RahmiSuardi3 Lg di intip kominfo,1077527833021313024,2022-07-28 13:22:02,1.552639087764353e+18,id,0,0,0,0,@USER lg di intip kominfo,neutral,0.9914896488189697
1.552645480084959e+18,"@hanudiyan Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:21:43,1.552635149715915e+18,id,1,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552645450276016e+18,@kegblgnunfaedh berarti klo pap TT Kominfo tau juga ya?,1174531378467130880,2022-07-28 13:21:36,1.552541367632425e+18,id,0,0,0,0,@USER berarti klo pap tt kominfo tau juga ya?,neutral,0.9825829267501831
1.552645304771457e+18,"@Bamsvlr Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:21:02,1.55263707367218e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552645150630765e+18,"@hollacaco Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:20:25,1.552637082195358e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.55264502189917e+18,"@Aulanisa__ Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:19:54,1.552637089958662e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552644818202808e+18,"@soegionoaphit Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:19:06,1.552637205113639e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552644542431502e+18,"Kominfo juga akan menindaklanjuti bagaimana teknologi semacam Qualcomm bisa diimplementasikan di kota cerdas. Kota cerdas membutuhkan teknologi informasi dan komunikasi terbaru khususnya 4G dan 5G.
@kemkominfo @PlateJohnny @jokowi
https://t.co/qNy3xpCU28",1283815459792417024,2022-07-28 13:18:00,1.552644542431502e+18,id,1,0,2,0,kominfo juga akan menindaklanjuti bagaimana teknologi semacam qualcomm bisa diimplementasikan di kota cerdas. kota cerdas membutuhkan teknologi informasi dan komunikasi terbaru khususnya 4g dan 5g. @USER @USER @USER HTTPURL,neutral,0.948623538017273
1.5526445264512e+18,"@cigofours_ Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:17:56,1.552637929616724e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552644393487589e+18,"@mzden_ Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:17:24,1.552638648180322e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552644220996899e+18,"@Dazzlingclaws Hai kak, terkait hal tersebut silahkan download app SIGMON di link berikut ini https://t.co/m4ivW6Xtxt, lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. Privasi data terjaga. Terimakasih. 
Berikut tutorial penggunaan sigmon.
https://t.co/V1ffGIZRFe",1466630787126599936,2022-07-28 13:16:43,1.552639121448849e+18,id,0,0,0,0,"@USER hai kak, terkait hal tersebut silahkan download app sigmon di link berikut ini HTTPURL lalu dm kami username serta detil lokasi agar dicek lebih lanjut kendalanya. privasi data terjaga. terimakasih. berikut tutorial penggunaan sigmon. HTTPURL",neutral,0.9935097098350525
1.552644165846323e+18,"Dinas Komunikasi dan Informatika Kota Probolinggo mengikuti gelaran Jatim Kominfo Festival (JKF) 2022. Dalam acara yang dibuka Gubernur Jatim Khofifah Indar Parawansa tersebut mengambil tema optimis jatim bangkit dengan akselerasi transformasi digital.
https://t.co/RWWY0oOJo4",1527585934987866112,2022-07-28 13:16:30,1.552644165846323e+18,id,0,0,0,0,dinas komunikasi dan informatika kota probolinggo mengikuti gelaran jatim kominfo festival (jkf) 2022. dalam acara yang dibuka gubernur jatim khofifah indar parawansa tersebut mengambil tema optimis jatim bangkit dengan akselerasi transformasi digital. HTTPURL,neutral,0.8810674548149109
1.552644156400742e+18,@memefess Tolong kominfo blokir moonton saja,834655278666702848,2022-07-28 13:16:28,1.55264380839059e+18,id,1,1,32,1,@USER tolong kominfo blokir moonton saja,neutral,0.6913449764251709
1.552644055406117e+18,@yogipristi @txtfrombrand Ah gawe di kominfo enak kayanya 😭🤭,1205152603073466112,2022-07-28 13:16:04,1.552153539069514e+18,id,0,0,0,0,@USER @USER ah gawe di kominfo enak kayanya :loudly_crying_face::face_with_hand_over_mouth:,positive,0.5867574214935303
1.552643457436377e+18,"Emg skrng kominfo bisa liat chatan kita ama siapa ya, trs jga ama isi isi chatannya itu beneran ga sih?",1502508294312656896,2022-07-28 13:13:41,1.552643457436377e+18,id,0,1,0,0,"emg skrng kominfo bisa liat chatan kita ama siapa ya, trs jga ama isi isi chatannya itu beneran ga sih?",neutral,0.8565396070480347
1.552643267594174e+18,"@chlstann @convomfs iya bgt lagi, sayah bukan kominfo y!",1055841704782089984,2022-07-28 13:12:56,1.552326320809705e+18,id,0,2,0,0,"@USER @USER iya bgt lagi, sayah bukan kominfo y!",negative,0.9475799798965454
1.552642189540266e+18,"BNI Sponsori Turnamen E-Sport, Kominfo Apresiasi. 🇮🇩👍 

@kemkominfo @PlateJohnny @maiadestya @Ridhima2_Mey @NingratKere
https://t.co/HUjTB8yiAw",1383385375721201920,2022-07-28 13:08:39,1.552642189540266e+18,id,0,0,1,0,"bni sponsori turnamen e-sport, kominfo apresiasi. :indonesia::thumbs_up: @USER @USER @USER @USER @USER HTTPURL",neutral,0.9960552453994751
1.552642021923234e+18,@convomfs truntuk kominfo klo ayang ak lgi chatan sma cwe lain gpapa banned aja dik smua akunny,1353620940727283968,2022-07-28 13:07:59,1.552178241951379e+18,id,0,0,0,0,@USER truntuk kominfo klo ayang ak lgi chatan sma cwe lain gpapa banned aja dik smua akunny,negative,0.7802243828773499
1.552641875621728e+18,pengen ngetweet jahat tapi takut dipantau kominfo,2303825017,2022-07-28 13:07:24,1.552641875621728e+18,id,0,0,0,0,pengen ngetweet jahat tapi takut dipantau kominfo,negative,0.9808149337768555
1.552641505600602e+18,@txtfrombrand Kominfo pake wassaf gb kah,1535934688615072000,2022-07-28 13:05:56,1.552153539069514e+18,id,0,0,0,0,@USER kominfo pake wassaf gb kah,neutral,0.9540963768959045
1.552641215350579e+18,"Double LIVE EVENT
Malam Ini #TV9nusantara

TUGU PAHLAWAN FASHION NIGHT
Kickoff #NU1ABAD @pwnujatim 
https://t.co/q9azSqpQA4

JATIM KOMINFO FESTIVAL
The Closing Ceremony
@JatimPemprov 
https://t.co/Uupd3nzM1u

Tweeps pilih nonton yang mana?",84328039,2022-07-28 13:04:47,1.552641215350579e+18,id,1,1,6,0,double live event malam ini #HASHTAG tugu pahlawan fashion night kickoff #HASHTAG @USER HTTPURL jatim kominfo festival the closing ceremony @USER HTTPURL tweeps pilih nonton yang mana?,neutral,0.9852455258369446
1.552639792403579e+18,@alpokatmentega Kominfo nyimpen nomor w ga ya,390576477,2022-07-28 12:59:07,1.552633721437954e+18,id,0,0,0,0,@USER kominfo nyimpen nomor w ga ya,neutral,0.993598461151123
1.552639461879861e+18,"@collegemenfess kominfo kurleb kek humas sihh dan menurutku worth it bgt, karena km bakal kenal sama orang banyak itung2 nambah relasi dan ningkatin skill yg ada di diri kamu sih like public speaking, public relation, partnership gitu, dan masi banyak lagi",856363437970018304,2022-07-28 12:57:49,1.552637552057717e+18,id,0,0,0,0,"@USER kominfo kurleb kek humas sihh dan menurutku worth it bgt, karena km bakal kenal sama orang banyak itung2 nambah relasi dan ningkatin skill yg ada di diri kamu sih like public speaking, public relation, partnership gitu, dan masi banyak lagi",positive,0.9888315200805664
1.552639258879357e+18,"@collegemenfess kominfo sejenis sm mulmed/pdd, kerjaannya design terus post👍🏻",1380809738045166080,2022-07-28 12:57:00,1.552637552057717e+18,id,0,0,0,0,"@USER kominfo sejenis sm mulmed/pdd, kerjaannya design terus post:thumbs_up_light_skin_tone:",neutral,0.9944407343864441
1.55263925819589e+18,"Siap- Siap 13 PSE Ini akan Diberikan Teguran Oleh Kominfo
https://t.co/e9wNyGuJzb",118646322,2022-07-28 12:57:00,1.55263925819589e+18,id,0,0,3,0,siap- siap 13 pse ini akan diberikan teguran oleh kominfo HTTPURL,negative,0.5554298162460327
1.552638602827682e+18,@alpokatmentega aku cinta kominfo,1254219333900721920,2022-07-28 12:54:24,1.552633721437954e+18,id,0,1,0,0,@USER aku cinta kominfo,positive,0.913374662399292
1.552638423885763e+18,Love you Kominfo 🥰😘 https://t.co/xEXbQ6kCqy,994240803651313664,2022-07-28 12:53:41,1.552638423885763e+18,ht,0,0,0,0,love you kominfo :smiling_face_with_hearts::face_blowing_a_kiss: HTTPURL,neutral,0.829351544380188
1.552638404839371e+18,"@txtfrombrand Apakabar chat wa kang roti, kominfo kalo liat pasti tertawa wrwrwr https://t.co/lRMmpNUGuu",2275695512,2022-07-28 12:53:36,1.552157315771822e+18,id,0,1,2,0,"@USER apakabar chat wa kang roti, kominfo kalo liat pasti tertawa wrwrwr HTTPURL",neutral,0.9533147215843201
1.552638206968967e+18,@HitamSilit @kominfo_jtg @ganjarpranowo Lah mengalihkan wkwk. Munafik nya jawab dulu wkwk masih keitung ga lo coli nonton bokep? Jahaha,1342896088546603008,2022-07-28 12:52:49,1.551733494690198e+18,id,0,1,0,0,@USER @USER @USER lah mengalihkan wkwk. munafik nya jawab dulu wkwk masih keitung ga lo coli nonton bokep? jahaha,negative,0.9980571866035461
1.552638198152458e+18,@collegemenfess temen ku yg ikut kominfo si biasanya desain sama mantengin sosmed,1312496170657181952,2022-07-28 12:52:47,1.552637552057717e+18,id,0,0,0,0,@USER temen ku yg ikut kominfo si biasanya desain sama mantengin sosmed,neutral,0.9894422292709351
1.552637778868859e+18,@eunoianabastala Wkkkkkk coba tanya kominfo,194587854,2022-07-28 12:51:07,1.552637214907318e+18,id,0,1,0,0,@USER wkkkkkk coba tanya kominfo,neutral,0.9544210433959961
1.552637681540088e+18,@alpokatmentega dikasih kominfo maszeehh,1167117497826337024,2022-07-28 12:50:44,1.552633721437954e+18,id,0,0,0,0,@USER dikasih kominfo maszeehh,neutral,0.8954578638076782
1.552637671440191e+18,@alpokatmentega kominfo tau kalau tiap malem kamu masih sering buka room chat kamu sama mantanmu itu,1235198378796929024,2022-07-28 12:50:42,1.552633721437954e+18,id,0,0,0,0,@USER kominfo tau kalau tiap malem kamu masih sering buka room chat kamu sama mantanmu itu,neutral,0.970572292804718
1.552637588565295e+18,Keren bgt ga si Kominfo sekarang https://t.co/EbM4vBAMVX,1131603554269975040,2022-07-28 12:50:22,1.552637588565295e+18,id,0,0,0,0,keren bgt ga si kominfo sekarang HTTPURL,positive,0.9483699202537537
1.552637552057717e+18,[Cm] kakk kalo kominfo biasanya tugasnya apaa ajaa? Terus  worth it gak yaaaa? Maaci https://t.co/e8muOxx5B1,1046084008742801024,2022-07-28 12:50:13,1.552637552057717e+18,id,0,5,3,0,[cm] kakk kalo kominfo biasanya tugasnya apaa ajaa? terus worth it gak yaaaa? maaci HTTPURL,neutral,0.4842681288719177
1.55263751864202e+18,"@txtfrombrand A : aku cuma chatan sama kamu doang
B : iya aku percaya sama kamu 
Kominfo : perasaan disebelah nomornya ini juga",1302937839848488960,2022-07-28 12:50:05,1.552157315771822e+18,id,0,0,0,0,@USER a : aku cuma chatan sama kamu doang b : iya aku percaya sama kamu kominfo : perasaan disebelah nomornya ini juga,neutral,0.8413335084915161
1.552637395270783e+18,@alpokatmentega kominfo jadi suicide hotline,1428608752857477120,2022-07-28 12:49:36,1.552633721437954e+18,et,0,0,14,0,@USER kominfo jadi suicide hotline,neutral,0.9942882061004639
1.552636847263662e+18,@Askrlfess Kirain kominfo ternyata komunikasi😭,1193664738388931072,2022-07-28 12:47:25,1.552636264976814e+18,id,0,0,0,0,@USER kirain kominfo ternyata komunikasi:loudly_crying_face:,neutral,0.8268471360206604
1.552636818000351e+18,@convomfs Omg pap korengmu ntar diliat kominfo pang,954961989607899136,2022-07-28 12:47:18,1.552178241951379e+18,id,0,0,0,0,@USER omg pap korengmu ntar diliat kominfo pang,negative,0.8254245519638062
1.552636765017866e+18,Kominfo ngecek grup sidikan: “iki piye to jane wong wongane ki? Bangsat aneh kabeh” https://t.co/8fwu5h1ijE,361034511,2022-07-28 12:47:06,1.552636765017866e+18,id,0,1,0,0,kominfo ngecek grup sidikan: “iki piye to jane wong wongane ki? bangsat aneh kabeh” HTTPURL,negative,0.9017032980918884
